gene_id,101112C14,101112C4,101112C9,101112H14,101112H4,101112H9,101112L14,101112L4,101112L9,101112M14,101112M4,101112M9,123C14,123C4,123C9,123H14,123H4,123H9,123L14,123L4,123L9,123M4,123M9,131415C14,131415C4,131415C9,131415H14,131415H4,131415H9,131415L14,131415L9,131415M14,131415M4,131415M9,13M14,456C4,456H4,456H9,456L14,456L4,456L9,456M14,456M4,456M9,45C14,45C9,45H14,67C9,6C14,789H14,789H4,789H9,789L14,789L4,789L9,789M14,789M4,7C14,89C14,89C9,89M9
Montipora_capitata_HIv3___TS.g28558.t3a,575.2149506604233,372.38416570001215,536.6030524721617,658.6257561725033,419.47216877143467,516.6292415329507,636.4654059084494,527.6251173602665,503.1884061115549,653.5198964098001,429.40355069348465,547.5949053406525,686.1237407525716,392.77342733602075,514.539572536278,526.0906000695584,431.2877454858288,624.3603023069305,692.5369419036485,645.9205976865622,691.1847941802691,244.48699354253966,504.3712303739868,816.0525673400035,337.7442718976809,610.1179791867847,650.8547560193998,382.5856823718588,644.9171410200742,776.2379142201905,674.6492313349173,656.55157464617,354.281787502545,692.9148384807023,680.663060891491,367.8042062320141,417.6511990950777,599.7647288430311,718.3309809942168,940.363219947854,611.8728044117612,724.1754990086505,333.5874876403652,761.9627940787334,912.0713344674648,707.5350224573224,566.9495802953496,589.3258988799995,823.7253438434851,834.6511530222476,246.46795485018038,519.453707138591,755.1920511847344,661.5689264732898,588.5953034285118,720.4008566738341,247.7475794697179,603.9532548670715,700.091802277854,773.6433717151644,641.62107319891
Montipora_capitata_HIv3___TS.g9507.t1,74.07583351170065,20.404611819178747,76.46076870912702,42.72963518792527,77.37836122968213,93.80899385729893,97.08794327417024,10.916381738488273,89.85507251992053,90.80217738766304,22.188025415772763,69.66275125292974,123.22624654320612,22.545906705088804,98.51550352218982,50.6112476016284,50.31690364001336,80.6066911074593,35.49535034838765,0,55.40030793047959,51.28263766989856,67.24949738319825,45.07462655546598,8.565977910448428,47.47724112138743,40.76334588848016,81.98264622254118,86.73854449585058,57.937500820608115,58.14802385648651,29.429777184628648,26.54228375426233,61.692743491224306,75.09942703356205,16.46884505516481,0,45.03865297945165,26.381515566419296,0,65.44908106891972,24.16516735120362,18.532638202242513,39.75458056062956,118.00922967890443,56.633006066487916,0,110.38167629815864,71.5856548816362,14.058840343459844,33.855488303596204,59.5998629112894,40.37398345509974,0,71.51749385744283,54.529921867657755,19.162796202077626,105.54522900589599,38.4775651501747,27.83403274620979,67.68959316065767
Montipora_capitata_HIv3___TS.g9699.t2,215.1419860252871,35.70807068356281,32.375280444405135,193.02007619373137,50.90681659847508,42.14606970400387,243.67170076654492,16.374572607732407,37.8010994738976,114.46189966473017,104.41423725069536,25.695277101490476,318.4166210676446,73.57085345871083,51.4539572536278,193.7878033167614,57.50503273144384,54.64860414065038,159.35146645765522,0,36.93353862031973,35.77858442085946,47.32372038076913,113.02294419878038,46.501022942434325,35.43077695625928,197.02283846098743,76.51713647437177,80.31346712578757,237.35685820055585,87.22203578472977,173.90322881826017,38.08240712568073,36.86517598865843,201.4571931535236,52.15134267468857,106.84100441967104,12.7609516775113,109.29485020373708,0,64.68804524253693,91.9835402400654,64.15143993083947,47.3268816197971,240.0187722282802,29.449163154573718,91.40075009434375,50.513648475428525,89.23691224971088,358.87039824094865,28.438610175020813,35.05874288899376,238.93455782444272,0,36.075196016586204,264.77306506851596,45.16944819061155,51.30670854453277,204.38083307040847,76.36516676524225,40.04173116545947
Montipora_capitata_HIv3___RNAseq.g40764.t1,222.22750053510194,56.112682502741556,28.931101673723738,294.6871392270708,22.398999303329035,31.269664619099643,315.3771752108667,5.458190869244136,22.92853574646248,260.25694504773844,168.36795756674627,72.51778204198423,181.3890349115994,39.15868006673318,60.86626650734021,204.44280281184103,79.06942000573528,19.12701144922763,222.78996495264593,0,50.124088127576776,48.897398708507936,140.72580007965558,164.82512695655473,14.684533560768735,45.35139450401188,296.2136467896225,19.129284118592942,14.456424082641762,272.243955468879,37.00328790867324,248.28030206668532,68.08672789136858,42.883980231704705,171.6558332195704,76.85461025743578,25.25332831737679,15.763528542808077,235.9261249225497,0,59.36079445785742,213.5888985235417,32.78851374242906,75.72301059167536,122.00954254937577,56.633006066487916,34.4408623543904,21.515072498793632,299.0907498479321,450.6228299561603,31.147049239308508,21.03524573339626,408.37291461961536,0,66.45430845160617,309.00289058339393,65.70101554998044,247.73810697217252,315.8158594144209,39.25312310362919,36.22823295922523
Montipora_capitata_HIv3___TS.g48661.t1,153.94890616779526,17.003843182648957,220.42744132360943,159.13105518261824,63.1244525821091,209.3707978844063,180.21552869192385,76.41467216941791,314.18290874206696,214.21640440047264,113.5504830101312,195.28410597132762,95.62356731752794,37.9720533980443,262.91717182036643,121.20061925653117,0,289.637601945447,206.1751201087198,196.0830385834207,243.5854809006801,56.05311559267982,207.9752974628538,298.703495382491,12.237111300640612,199.12096649417714,195.66406026470477,38.258568237185884,252.18428677497295,228.63508388347503,209.46504048302526,220.99087231366602,133.8654311084535,251.28507714718194,174.03994201428668,52.15134267468857,29.138455750819375,188.4116982973727,129.64630506926053,117.54540249348175,230.5938553939846,183.9670804801308,79.83290302504467,228.11556940742204,288.0225266739362,282.4099235848864,117.89372113618252,281.56681835377753,239.2725998783457,171.66583998329915,67.710976607192407,331.30512030099106,173.40956828255952,105.76807288444445,313.28459698614336,207.21370309709945,90.3388963812231,197.89730438605497,287.8321756688393,304.03328076629157,203.06877948197302
Montipora_capitata_HIv3___TS.g45793.t1b,109.50340606077486,113.92574932374801,157.743387697208,78.82880974324144,46.83427127059708,152.26967118865915,123.10497382476488,0,182.80859581639004,115.74080357159866,58.73300845351614,125.62135471839788,65.06345817481282,14.239520024266612,202.05090531302625,80.57843368153996,35.9406454571524,277.34166601380065,51.35497497213533,0,163.56281388998735,27.430248055992255,254.05365678097112,111.00467733808787,4.894844520256245,157.3126496857912,103.9465320156244,92.91366571888,84.32914048207694,92.2016142091398,149.33469763143125,86.14898412227659,57.70061685709202,88.02501205455175,106.09284136487338,32.93769011032962,21.368200883934207,99.08503655479362,108.5410926161251,0,125.57091135315993,137.19578883263992,47.04438928261561,92.76068797480232,84.00657027989807,143.4702820351027,88.75145299015988,163.70163857777763,101.00441716176067,87.31279792254008,43.33502502860314,137.31340964855892,53.6113550797226,0,165.81932204115063,72.70656249021033,39.694363561446515,85.02254558808288,58.965619321046944,102.77181321677462,146.81968094001806
Montipora_capitata_HIv3___RNAseq.g20824.t1a,144.9309786098491,66.31498841233093,232.82648489806246,134.0826483483172,26.471544631207042,139.35394015033538,166.88973255625342,9.09698478207356,233.00349839648356,123.41422701280962,110.94012707886382,272.9409434336099,260.2538326992513,16.612773361644383,206.44331629809204,184.4646787585667,47.92086060953653,214.49577125205272,101.9547297240922,0,211.04879211611274,66.78669091893767,277.71551697135567,131.18734594501294,51.39586746269057,211.1674306593053,207.8930640312488,0,203.9962064995004,147.64717951058196,249.11142038517517,186.7453134079163,125.7873447484606,175.29767357872274,75.09942703356205,60.385765202270974,23.3107646006555,261.9748314971437,151.50527511000794,0,127.0929830059255,89.64497565769086,0,114.531053519909,144.0112633369681,170.65412494701692,95.37469575061957,91.67291760355548,108.84942043646053,128.0094410220291,0,280.4699431119501,123.76942469022379,0,262.6527429277767,181.76640622552586,31.481736617698957,142.92583094548414,125.9265768551172,208.39839902290407,217.3693977553514
Montipora_capitata_HIv3___RNAseq.g28195.t1,97.2647900892765,61.21383545753624,67.50590390535538,111.98111290628691,0,42.82584502181038,74.87828304805286,34.56854217187953,63.20839584159926,50.51670432130549,79.61585590365522,73.08878819979513,57.17697839604764,45.09181341017761,77.1809358804417,57.27062228605319,14.37625818286096,58.74724945119915,67.96981981606147,69.20577832356024,50.124088127576776,34.585964940164146,56.041247819331865,75.34862946585359,9.78968904051249,53.14616543438892,64.54196432342691,5.465509748169412,38.55046422037803,62.298387979148515,38.324833905411566,42.27186177428479,31.15833310282969,60.940392960843525,52.45039348375763,60.385765202270974,21.368200883934207,46.539941412100035,56.53181907089849,117.54540249348175,79.1477259438099,73.27502358106905,84.10966568710063,68.15070953250783,100.00782176178342,116.28643912318853,123.19231534455027,63.60977956165074,56.876273741573975,108.03108895500722,21.66751251430157,88.23116960396764,49.64014359233574,20.738837820479304,117.71906068570235,86.0360989467489,43.80067703332029,120.20428859004821,79.95338213023314,119.90044875290371,88.66383329494596
Montipora_capitata_HIv3___TS.g15697.t1,76.65238424254241,0,81.97145474221725,47.88666012439901,18.32645397545103,50.98314883548855,93.28057294969298,0,73.12343832655601,84.40765785332057,46.98640676281291,79.36985593571502,161.67283546468641,29.66566671722211,69.02360119389095,203.77686534339855,59.901075761920666,12.295935931646335,77.032462458203,0,46.606608258974894,27.430248055992255,88.42063544827917,36.32880349246512,18.355666950960916,72.27878499076893,46.198458673610844,49.189587733524704,62.6445043581143,26.78830683103386,46.914882884210705,42.27186177428479,28.85030842854601,39.12222757980078,32.185468728669456,57.640957693076835,33.02358318426196,103.58890185273879,93.4659408638855,0,71.53736767998203,100.5582770421054,22.80940086429848,92.76068797480232,92.00719602084075,55.122792571381574,83.45285878179212,61.73890369219042,55.89564833223649,153.1673658471678,43.33502502860314,88.23116960396764,58.906303729571746,0,93.03603183224863,87.85376300900415,52.01330397706784,43.24422577324905,88.94813761988436,76.36516676524225,81.0368368824775
Montipora_capitata_HIv3___RNAseq.g47569.t1,16026.789683518467,297.5672556963567,2298.6449115527644,27199.622950658635,50.90681659847508,2088.9495516194174,17883.852975790458,61.85949651810021,2763.8180926816935,23465.968335176553,8588.071013869694,5235.555460968137,9801.908555032787,49.838320084933144,4556.185166080384,19028.497223275393,28.75251636572192,2811.670683036462,23831.72926795151,51.90433374267018,10089.01163311734,27.430248055992255,11302.897004627912,19530.095655301157,112.58142396589363,5104.157728318712,14206.026042135336,106.57744008930354,1720.3144658343697,12814.155423431057,5691.898607951986,16965.999003509463,1238.2552377531947,5453.036644199924,21191.151021835438,65.87538022065924,40.79383805114713,2724.8385052568246,24184.312198530373,40.40623210713435,5718.423199440265,22617.037597671675,81.25849057906332,11404.831932738705,12204.954567808049,8294.847621871597,613.3122796185675,348.9183496543489,28277.31430365564,17192.481862120498,105.62912350722016,1758.7802682645206,20947.478727384452,47.699326987102395,3803.718036134791,22613.55859851767,125.92694647079583,30916.68961595624,26340.64174280531,4274.308259411549,3800.1509625124154
