gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Montipora_capitata_HIv3___RNAseq.g9870.t1,154.38006857893188,-2.2158238911610204,0.5192456494897179,-4.267390383219568,1.977728958071833e-5,0.0301974490285593
Montipora_capitata_HIv3___TS.g9699.t2,96.61334612713073,3.511834592850032,0.8060932713448682,4.356610726933578,1.3209188479589072e-5,0.026891706213030084
Montipora_capitata_HIv3___RNAseq.g40764.t1,118.06980750851817,5.085350544299446,1.0536649270610072,4.826345087222405,1.3906146824335006e-6,0.005213076865193936
Montipora_capitata_HIv3___TS.g48661.t1,176.24000193679515,-2.3390384365522463,0.45817905836301837,-5.105074956741062,3.306634197096924e-7,0.0020195268358769464
Montipora_capitata_HIv3___RNAseq.g12860.t1,574.1947027316575,-1.2618654092219808,0.2934682004942052,-4.2998369400738445,1.7092382441384864e-5,0.029826207360216586
Montipora_capitata_HIv3___TS.g45793.t1b,95.2368243200642,6.277530824555391,1.1644926936201223,5.390785926736978,7.015020208656824e-8,8.568847184874311e-4
Montipora_capitata_HIv3___TS.g15697.t1,60.97840454804061,5.698892330878998,1.2099170524747709,4.7101512613798215,2.475330118653248e-6,0.006047231479869884
Montipora_capitata_HIv3___RNAseq.g18178.t1,79.51776000415508,5.963808302253282,1.246270210628732,4.785325245995084,1.7071066279800037e-6,0.005213076865193936
