gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Montipora_capitata_HIv3___RNAseq.g4581.t1,297.73810643193417,-2.4778238142117703,0.32796310926809286,-7.555190642452038,4.182467825028102e-14,4.03864383262595e-13
Montipora_capitata_HIv3___RNAseq.g4584.t1,989.9388199244801,1.099006471958482,0.2526380332665856,4.350122813055632,1.3606130654886422e-5,3.7440614090884806e-5
Montipora_capitata_HIv3___RNAseq.g4585.t1,168.92116617297552,3.069133705567444,0.4475763404538727,6.857229545366796,7.0208770993612455e-12,4.709468490333733e-11
Montipora_capitata_HIv3___RNAseq.g4589.t1,146.2283228149607,1.1445373759823756,0.3263287794463102,3.507313629905212,4.526553048382905e-4,9.741339937631641e-4
Montipora_capitata_HIv3___RNAseq.g4591.t1b,1112.9320205018857,5.3538093448586634,0.5383282411112663,9.945250752230352,2.6450702976706945e-23,1.5168795157768795e-21
Montipora_capitata_HIv3___RNAseq.g4604.t1,128.48732773555437,-2.546390011191788,0.3870302858165358,-6.579304267673912,4.726546618633297e-11,2.8204575938742417e-10
Montipora_capitata_HIv3___RNAseq.g4607.t1,98.10850577044582,2.423906867052997,0.5627397114364505,4.307332178256494,1.6523537379436716e-5,4.496213167516585e-5
Montipora_capitata_HIv3___RNAseq.g4594.t1,663.6193987182583,-0.7729430791208944,0.2231719103121342,-3.4634425006257983,5.333105634177086e-4,0.0011345893300908753
Montipora_capitata_HIv3___TS.g26295.t1,4101.320190187454,1.0296157707803686,0.18391450433014203,5.5983391550898105,2.164150589894346e-8,8.918724512671874e-8
Montipora_capitata_HIv3___TS.g26297.t1,1887.2239577196917,-1.115075049437444,0.24605285313331185,-4.531851735258256,5.846888276119327e-6,1.7073808341572454e-5
Montipora_capitata_HIv3___TS.g26298.t1,2199.660045494321,-0.7555800644785211,0.13334627307409455,-5.666300580134543,1.4591346997615248e-8,6.160846995363645e-8
Montipora_capitata_HIv3___RNAseq.g4623.t1,215.69685848120963,-0.9850495002019746,0.28215384890614614,-3.4911786744033932,4.808945349039327e-4,0.0010305485515529013
Montipora_capitata_HIv3___RNAseq.g4625.t1,102.21385673505267,2.722867778616994,0.848602610400163,3.2086488366244965,0.0013336026456881513,0.0026561154927573403
Montipora_capitata_HIv3___RNAseq.g4620.t1,88.93116743600727,1.7260506124728214,0.37261034668476967,4.6323206744794705,3.615894986620338e-6,1.0892270594714531e-5
Montipora_capitata_HIv3___TS.g26306.t1,165.87254865241235,-1.6233270954880703,0.35342569682917185,-4.593121298343807,4.366650753763696e-6,1.3012597940283861e-5
Montipora_capitata_HIv3___RNAseq.g4635.t1,271.14378239818745,3.4722560238106683,0.44220048894779446,7.852221131805663,4.087329884852548e-15,4.6100401240511426e-14
Montipora_capitata_HIv3___RNAseq.g4627.t1,1050.5478115369176,2.6729161093015996,0.2856055998237177,9.358766463092406,8.067300026517803e-21,2.546306713796252e-19
Montipora_capitata_HIv3___RNAseq.g4629.t1,534.4515309383551,1.6183585905742612,0.3963882208419131,4.082761559203073,4.450367864211971e-5,1.1358387685196244e-4
Montipora_capitata_HIv3___RNAseq.g4633.t1,135.7311074453602,-1.0465406817751783,0.3713488690868581,-2.8182142693704924,0.004829157126364968,0.008691344378745849
Montipora_capitata_HIv3___TS.g26322.t1,146.92624639922724,2.384296178925663,0.4149443740180643,5.746062191029646,9.13457212181764e-9,3.975019539294708e-8
Montipora_capitata_HIv3___RNAseq.g4638.t1,473.6235989664163,0.8735053023104103,0.17212793169325785,5.074744660657681,3.880166880371825e-7,1.3449556879608923e-6
Montipora_capitata_HIv3___RNAseq.g4639.t1,697.3574191371445,0.906355643928904,0.17707984298865692,5.118344519804898,3.082291819675855e-7,1.0843950051077351e-6
Montipora_capitata_HIv3___RNAseq.g4642.t1,644.4286582451738,1.8194020598096496,0.2878263140556532,6.321180416665642,2.595727467708275e-10,1.392481818974817e-9
Montipora_capitata_HIv3___RNAseq.g4643.t1,486.1674283522722,-0.4118821508419012,0.1612376363679205,-2.554503775421558,0.010633927649218132,0.017864588947214894
Montipora_capitata_HIv3___TS.g26329.t1,288.86952185050785,1.441884040854048,0.34718700835295097,4.15304722286217,3.28077002351739e-5,8.570274986583602e-5
Montipora_capitata_HIv3___RNAseq.g4645.t1,1251.2149338504134,0.5332409852775536,0.16873735338427637,3.1601834127572794,0.0015766985053266784,0.003101702834496665
Montipora_capitata_HIv3___RNAseq.g4647.t1,313.5612312758051,0.6635267886278806,0.23113942990201658,2.8706776204698583,0.004095930108158232,0.007461862232834124
Montipora_capitata_HIv3___RNAseq.g4653.t1,1393.2867211884625,-2.894862271896781,0.31713039269741167,-9.128302863922913,6.958148764388177e-20,1.897182749040214e-18
Montipora_capitata_HIv3___RNAseq.g4650.t1,637.2085555132217,2.8061003848979498,0.4459629683852283,6.292227345823041,3.1294269068176153e-10,1.6605538517279396e-9
Montipora_capitata_HIv3___RNAseq.g4656.t1,847.8958904991019,0.9436467471658958,0.24896086572397177,3.7903416845125255,1.5044019458412586e-4,3.511612797334411e-4
