list,gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cluster
joint,Montipora_capitata_HIv3___TS.g48661.t1,176.24000193679515,-0.9770427257055834,0.4590028999409376,50.64577803985151,8.14275655142301e-8,1.243297140945401e-4,2
joint,Montipora_capitata_HIv3___RNAseq.g44004.t1,3526.683987494885,2.2601512504526053,0.698150434565218,38.606708963212895,1.3561829646452137e-5,0.007529897687791494,3
joint,Montipora_capitata_HIv3___RNAseq.g15143.t1,1911.3667106894172,0.14039894933858565,0.2181580593178993,33.29441902440419,1.1866993919525974e-4,0.036238832681752445,3
joint,Montipora_capitata_HIv3___TS.g45793.t1b,95.2368243200642,-0.2931672934531358,0.5617898449164493,61.59949856278877,6.585856682463053e-10,2.6815413125428727e-6,2
joint,Montipora_capitata_HIv3___RNAseq.g19248.t1,410.9826660094838,1.7816618204688237,0.655408053950848,37.06456096046236,2.56291971577128e-5,0.010847823927820069,3
joint,Montipora_capitata_HIv3___RNAseq.g19868.t1,164.13112226485305,0.48802563602209637,0.8406170243853176,33.7044918513393,1.0062456148846478e-4,0.032096406201056533,1
joint,Montipora_capitata_HIv3___RNAseq.g19903.t1,2605.049539998706,0.5881890936639445,1.052358403477697,34.8314493075178,6.38027464524049e-5,0.02361668327018563,1
joint,Montipora_capitata_HIv3___TS.g33656.t1,1089.160510923791,-0.15580723499043647,1.0861193374970797,34.38641331136148,7.640941064309342e-5,0.02745120444133488,1
joint,Montipora_capitata_HIv3___RNAseq.g20824.t1a,133.6896607233492,1.2309337211649893,0.679007502119324,44.93440684702625,9.487979872163516e-7,8.722284775157114e-4,2
joint,Montipora_capitata_HIv3___TS.g35729.t1a,566.8829564690695,0.4284578693158168,0.9275985845522811,32.74500194058328,1.479128347435126e-4,0.04238195191148439,1
joint,Montipora_capitata_HIv3___RNAseq.g23104.t1,1450.801826446449,-0.9667935123257796,1.3695223621459993,36.433969238592795,3.319747982825636e-5,0.012672100503192231,1
joint,Montipora_capitata_HIv3___TS.g37159.t1,168.01863106563403,-1.1463671823053787,0.4707007792211329,36.890391809189055,2.7530294045224895e-5,0.010847823927820069,2
joint,Montipora_capitata_HIv3___RNAseq.27502_t,1026.7004856048584,0.027499879741053324,0.945661381599236,36.960285728545955,2.6751227197264262e-5,0.010847823927820069,1
joint,Montipora_capitata_HIv3___RNAseq.g28195.t1,63.77604695408109,2.0655226366734905,0.5544596203072271,36.98978029245359,2.6429032130713245e-5,0.010847823927820069,1
joint,Montipora_capitata_HIv3___RNAseq.g28322.t1,6677.871007703974,1.8735841471940493,0.6327335240159094,37.634369786403795,2.0270408982849595e-5,0.01072520957252378,3
joint,Montipora_capitata_HIv3___RNAseq.g29575.t1,450.1571582981137,0.24666819739792104,0.6254193883181725,40.004684217529984,7.583691217090935e-6,0.004875515169303461,1
joint,Montipora_capitata_HIv3___RNAseq.g30158.t1,3098.699849513831,-0.021220289051067345,0.8607830558694478,44.46737617234385,1.157339398658692e-6,9.050886350756804e-4,1
joint,Montipora_capitata_HIv3___TS.g15697.t1,60.97840454804061,-0.2941501468300384,0.6484789559659052,52.209623538911956,4.125891274665636e-8,7.199680274291535e-5,1
joint,Montipora_capitata_HIv3___RNAseq.g31500.t1,80.13030600289898,0.42129483432513803,0.5571152250473173,32.72342184260481,1.4919557365483658e-4,0.04238195191148439,2
joint,Montipora_capitata_HIv3___RNAseq.g47569.t1,8856.063412420037,0.3714053801112505,1.0411082766600532,63.995889950531364,2.2611218612872806e-10,1.3809801767812067e-6,1
joint,Montipora_capitata_HIv3___RNAseq.g49798.t1,1940.1682987167262,-0.03675439813695792,1.0342294359053281,46.20433167570593,5.518297601536394e-7,6.127818654797005e-4,1
joint,Montipora_capitata_HIv3___RNAseq.g39019.t1,6718.277255700332,0.4667375322323261,1.1356072176735839,58.68004855607228,2.4061848534001217e-9,7.347886996070622e-6,1
joint,Montipora_capitata_HIv3___RNAseq.g39262.t1,65.14238914230668,0.5187662835449783,0.4559769197877378,44.410722634489275,1.1855438527393276e-6,9.050886350756804e-4,1
joint,Montipora_capitata_HIv3___RNAseq.g39730.t1,899.5663768872142,0.11724631898038526,0.4170394023331446,41.58545273611685,3.912449806095867e-6,0.0026550319100811675,1
joint,Montipora_capitata_HIv3___RNAseq.g15857.t1,1385.6609500525929,0.24187451747373925,1.002294612855682,39.842174894950745,8.11544931491295e-6,0.004956510669083084,1
joint,Montipora_capitata_HIv3___RNAseq.g17086.t1,1201.1078282593078,-0.6797153266488466,0.9067257394278008,33.6595768695928,1.0246131499960167e-4,0.032096406201056533,1
joint,Montipora_capitata_HIv3___RNAseq.g18178.t1,79.51776000415508,-0.13022038268797453,0.7094687974968811,43.302654441150594,1.8966408374155616e-6,0.0013627922252371226,2
joint,Montipora_capitata_HIv3___RNAseq.g35580.t1,3971.050026652453,0.5519602911965288,0.9546818642746059,48.86312356212363,1.760816001097929e-7,2.1508367453411202e-4,1
joint,Montipora_capitata_HIv3___RNAseq.g35661.t1,1929.7379923893427,0.29736934472637694,0.9359071071446501,39.077525782517796,1.115559123810717e-5,0.00648883557016567,1
joint,Montipora_capitata_HIv3___RNAseq.g36979.t1,1831.33703713617,2.195299414716269,0.7528777516482122,37.04081309439641,2.5880575136831677e-5,0.010847823927820069,3
joint,Montipora_capitata_HIv3___RNAseq.g7741.t1,2812.545494065151,0.5361436021337916,1.0218230267124957,52.89249556366428,3.06333786694664e-8,6.236445340792201e-5,1
joint,Montipora_capitata_HIv3___RNAseq.g15509.t1,1405.0789009374462,1.860235895177655,0.7272334011516041,33.709508166478486,1.0042144557491848e-4,0.032096406201056533,3
prawnchip_low.int,Montipora_capitata_HIv3___TS.g9699.t2,96.61334612713073,3.525782134588194,0.8163778953949323,4.318811367231539,1.5687178725603948e-5,0.02737412687617889,1
prawnchip_low.int,Montipora_capitata_HIv3___RNAseq.g40764.t1,118.06980750851817,4.85731549569463,1.062577700562993,4.571256759031405,4.8480781545451965e-6,0.014804818664442394,1
prawnchip_low.int,Montipora_capitata_HIv3___TS.g48661.t1,176.24000193679515,-2.068895542673344,0.4615290091207905,-4.482698815865498,7.3704920085158556e-6,0.017921601902946747,2
prawnchip_low.int,Montipora_capitata_HIv3___TS.g45793.t1b,95.2368243200642,6.3595394774163045,1.1659707915901463,5.454287125617607,4.916969839706345e-8,6.0060786592013e-4,2
prawnchip_low.int,Montipora_capitata_HIv3___RNAseq.g20824.t1a,133.6896607233492,4.245566825682039,0.955206112537209,4.444660445487526,8.80307911728862e-6,0.017921601902946747,2
prawnchip_low.int,Montipora_capitata_HIv3___TS.g15697.t1,60.97840454804061,5.729168138180001,1.2136298714522376,4.7206881380765955,2.350480852774585e-6,0.013463748010840094,1
prawnchip_low.int,Montipora_capitata_HIv3___RNAseq.g18178.t1,79.51776000415508,5.811872058386482,1.2496532057777328,4.6507879398184,3.306692102539524e-6,0.013463748010840094,2
earlygastrula_high.int,Montipora_capitata_HIv3___TS.g9507.t1,51.55930887546119,-3.288010902870104,0.7105402250531082,-4.627480312777995,3.701414049972154e-6,0.04521277262040986,2
earlygastrula_low.int,Montipora_capitata_HIv3___RNAseq.g9870.t1,154.38006857893188,-2.2158238911610204,0.5192456494897179,-4.267390383219568,1.977728958071833e-5,0.0301974490285593,1
earlygastrula_low.int,Montipora_capitata_HIv3___TS.g9699.t2,96.61334612713073,3.511834592850032,0.8060932713448682,4.356610726933578,1.3209188479589072e-5,0.026891706213030084,1
earlygastrula_low.int,Montipora_capitata_HIv3___RNAseq.g40764.t1,118.06980750851817,5.085350544299446,1.0536649270610072,4.826345087222405,1.3906146824335006e-6,0.005213076865193936,1
earlygastrula_low.int,Montipora_capitata_HIv3___TS.g48661.t1,176.24000193679515,-2.3390384365522463,0.45817905836301837,-5.105074956741062,3.306634197096924e-7,0.0020195268358769464,2
earlygastrula_low.int,Montipora_capitata_HIv3___RNAseq.g12860.t1,574.1947027316575,-1.2618654092219808,0.2934682004942052,-4.2998369400738445,1.7092382441384864e-5,0.029826207360216586,1
earlygastrula_low.int,Montipora_capitata_HIv3___TS.g45793.t1b,95.2368243200642,6.277530824555391,1.1644926936201223,5.390785926736978,7.015020208656824e-8,8.568847184874311e-4,2
earlygastrula_low.int,Montipora_capitata_HIv3___TS.g15697.t1,60.97840454804061,5.698892330878998,1.2099170524747709,4.7101512613798215,2.475330118653248e-6,0.006047231479869884,1
earlygastrula_low.int,Montipora_capitata_HIv3___RNAseq.g18178.t1,79.51776000415508,5.963808302253282,1.246270210628732,4.785325245995084,1.7071066279800037e-6,0.005213076865193936,2
cleavage_low.vs.control,Montipora_capitata_HIv3___RNAseq.g5394.t1,704.6347827155588,0.7099419777951561,0.17296772953166897,4.104476480771354,4.0523149297322706e-5,0.03033664264270821,1
cleavage_low.vs.control,Montipora_capitata_HIv3___TS.g28558.t3a,589.7783688969695,0.8836497643454637,0.18327429950846072,4.821460328673474,1.425110653463918e-6,0.0026050854839844676,1
cleavage_low.vs.control,Montipora_capitata_HIv3___RNAseq.g9530.t2,213.77593296179288,1.316418588597076,0.3252268335108445,4.0476936493408395,5.172478394638176e-5,0.03260839274261899,2
cleavage_low.vs.control,Montipora_capitata_HIv3___RNAseq.g9870.t1,154.38006857893188,1.806625628006991,0.42267134414320723,4.2743035529630795,1.9173566948503953e-5,0.01920234923945978,1
cleavage_low.vs.control,Montipora_capitata_HIv3___TS.g38156.t1c,156.27628076966656,2.1414763675309736,0.5597288602128675,3.825917367770817,1.302859906562053e-4,0.04728986654787961,1
cleavage_low.vs.control,Montipora_capitata_HIv3___RNAseq.g24243.t1,443.92917925923115,0.978429058742827,0.22563653245034457,4.336306041035922,1.4489716745689751e-5,0.017355782717987184,2
cleavage_low.vs.control,Montipora_capitata_HIv3___TS.g9699.t2,96.61334612713073,-3.362943764002325,0.7039474428858316,-4.777265402394164,1.7769517353653192e-6,0.0026172011875857685,1
cleavage_low.vs.control,Montipora_capitata_HIv3___RNAseq.g40764.t1,118.06980750851817,-4.694161114058368,0.9762683038044931,-4.808269505181455,1.5224243102263544e-6,0.0026050854839844676,1
cleavage_low.vs.control,Montipora_capitata_HIv3___RNAseq.g40947.t1,120.11179813298914,-1.5297398928108854,0.388782707754813,-3.93469118429933,8.330373626179319e-5,0.04128757876831962,2
cleavage_low.vs.control,Montipora_capitata_HIv3___TS.g48661.t1,176.24000193679515,2.100521541479402,0.3724212905503235,5.64017577613643,1.698766569738797e-8,1.0173912986165655e-4,2
cleavage_low.vs.control,Montipora_capitata_HIv3___TS.g50653.t2,93.46203375388207,3.0136988263963156,0.7548201940005594,3.992604928100376,6.535139944871188e-5,0.036274169885367066,1
cleavage_low.vs.control,Montipora_capitata_HIv3___RNAseq.g12860.t1,574.1947027316575,1.1537693221856717,0.2313329943739576,4.987482764004536,6.1171075122396e-7,0.0014654142756321184,1
cleavage_low.vs.control,Montipora_capitata_HIv3___TS.g22153.t1,83.70307724369647,-1.8096693141952485,0.4683250873543097,-3.8641306286164196,1.1148555144681891e-4,0.04596105082147019,2
cleavage_low.vs.control,Montipora_capitata_HIv3___TS.g45793.t1b,95.2368243200642,-6.355062758099974,1.1099165388818066,-5.725712281485983,1.0300065906058917e-8,1.0173912986165655e-4,2
cleavage_low.vs.control,Montipora_capitata_HIv3___RNAseq.g45000.t1,344.73547145623985,-1.0315840730822443,0.26449090995721075,-3.90026286063719,9.608830414287854e-5,0.04426714257782304,1
cleavage_low.vs.control,Montipora_capitata_HIv3___TS.g46137.t1a,255.8110884339009,-1.4809778173397108,0.3556565384197335,-4.16406745654121,3.1262768370963135e-5,0.024964362636493095,2
cleavage_low.vs.control,Montipora_capitata_HIv3___RNAseq.g19088.t1,368.0924247924568,-0.8470718420151735,0.2120715036300937,-3.9942747022376044,6.489259295756939e-5,0.036274169885367066,NA
cleavage_low.vs.control,Montipora_capitata_HIv3___RNAseq.g20689.t1,212.2016121703596,1.0769447678779764,0.27076143667829766,3.9774673272898053,6.965318979491089e-5,0.036274169885367066,2
cleavage_low.vs.control,Montipora_capitata_HIv3___RNAseq.g20824.t1a,133.6896607233492,-4.06055848730701,0.8536258817257496,-4.756836190460747,1.9665061519679343e-6,0.0026172011875857685,2
cleavage_low.vs.control,Montipora_capitata_HIv3___RNAseq.g22859.t1,945.7522063020017,-0.5579873077835427,0.142106332750752,-3.9265477968686087,8.617377435364756e-5,0.04128757876831962,2
cleavage_low.vs.control,Montipora_capitata_HIv3___RNAseq.g23082.t1,77.28927721332056,-2.4623439187865124,0.605024423011063,-4.069825655189275,4.704833272719606e-5,0.03130805163368636,1
cleavage_low.vs.control,Montipora_capitata_HIv3___TS.g24480.t2,55.36891785828341,-2.5359813992405735,0.6610051047826357,-3.836553425823395,1.247730620042702e-4,0.04670411677147338,1
cleavage_low.vs.control,Montipora_capitata_HIv3___TS.g15697.t1,60.97840454804061,-5.796893419868541,1.1405568081706041,-5.08251178577108,3.7247619133251375e-7,0.0012935746143337115,1
cleavage_low.vs.control,Montipora_capitata_HIv3___RNAseq.g31500.t1,80.13030600289898,-2.330863767172384,0.6004174658173357,-3.8820718914287884,1.0357024621128576e-4,0.045946829967362254,2
cleavage_low.vs.control,Montipora_capitata_HIv3___RNAseq.g34657.t1,95.86427586682181,-2.386097555423455,0.61979851103245,-3.849795559283829,1.1821645582963168e-4,0.04596105082147019,1
cleavage_low.vs.control,Montipora_capitata_HIv3___RNAseq.g46103.t2,101.89292331028629,2.525491634916343,0.6334038121525202,3.9871746687691525,6.686479955690231e-5,0.036274169885367066,1
cleavage_low.vs.control,Montipora_capitata_HIv3___RNAseq.g48280.t1,94.12559254436442,-3.1348762178974523,0.7366321286904204,-4.255687602807407,2.084075305668535e-5,0.01920234923945978,1
cleavage_low.vs.control,Montipora_capitata_HIv3___RNAseq.g39262.t1,65.14238914230668,-2.089117841149532,0.48927744995930667,-4.26980201381299,1.9564656141831244e-5,0.01920234923945978,1
cleavage_low.vs.control,Montipora_capitata_HIv3___RNAseq.g39295.t2,403.56353855178116,1.0211628054507171,0.2437525287851766,4.189342406169193,2.797639930803056e-5,0.02393580792225643,NA
cleavage_low.vs.control,Montipora_capitata_HIv3___RNAseq.g16310.t1,52.69744914122967,-2.7267200409094716,0.6691935929772043,-4.074635605488165,4.6086452609672105e-5,0.03130805163368636,2
cleavage_low.vs.control,Montipora_capitata_HIv3___TS.g13257.t2,75.58751822595585,-3.3170038279200456,0.8715006027533833,-3.8060832286752753,1.4118488906999984e-4,0.04973860592001347,2
cleavage_low.vs.control,Montipora_capitata_HIv3___RNAseq.g18108.t1,3540.0215037649864,0.9321490365806031,0.24213984145820167,3.8496309858264746,1.1829590955817303e-4,0.04596105082147019,2
cleavage_low.vs.control,Montipora_capitata_HIv3___RNAseq.g18178.t1,79.51776000415508,-5.875555129696741,1.1624875772202978,-5.054294983303112,4.319835078756759e-7,0.0012935746143337115,2
cleavage_low.vs.control,Montipora_capitata_HIv3___RNAseq.g35361.t1,81.06520365685293,-2.155296150462868,0.5600676153357164,-3.848278478252912,1.1895079107243078e-4,0.04596105082147019,1
cleavage_mid.vs.control,Montipora_capitata_HIv3___RNAseq.g6455.t1,266.95093531687394,1.0290880274355285,0.27349768122685447,3.7626937925734905,1.6809296339170566e-4,0.0405105783517489,1
cleavage_mid.vs.control,Montipora_capitata_HIv3___RNAseq.g6929.t1,836.3953610214435,0.6929986743604502,0.15496073080149744,4.472092192493412,7.745801834958971e-6,0.005947313596813549,2
cleavage_mid.vs.control,Montipora_capitata_HIv3___RNAseq.g7364.t1,267.0490114383503,1.0476489591773293,0.2577051789260503,4.065300369760737,4.7970640236647284e-5,0.018901979693246664,1
cleavage_mid.vs.control,Montipora_capitata_HIv3___RNAseq.g8767.t1,836.6925786201228,3.2974924368608893,0.8316769138010682,3.964871913770145,7.343536850194654e-5,0.023605605953980976,1
cleavage_mid.vs.control,Montipora_capitata_HIv3___RNAseq.g9870.t1,154.38006857893188,1.5023179021171968,0.39630962531973923,3.7907681422199615,1.501821005602654e-4,0.03766912189690923,1
cleavage_mid.vs.control,Montipora_capitata_HIv3___RNAseq.g11410.t1,784.8442303246196,3.621127688466884,0.6053167776473991,5.982202744388847,2.2014001526795183e-9,2.6890102864980316e-5,1
cleavage_mid.vs.control,Montipora_capitata_HIv3___RNAseq.g11828.t1,3199.2417119928723,3.5458566902689803,0.7654672173991226,4.632277659541014,3.616646560024948e-6,0.003398256748515749,1
cleavage_mid.vs.control,Montipora_capitata_HIv3___RNAseq.g467.t1,2891.3227741835326,3.6580595383835157,0.9526470949254087,3.839889459453963,1.2308972028189346e-4,0.03268567246181149,1
cleavage_mid.vs.control,Montipora_capitata_HIv3___RNAseq.g516.t1,64.252535224741,2.4818999157548824,0.5295239956192596,4.687039560600815,2.7718540233326517e-6,0.002821516407917362,2
cleavage_mid.vs.control,Montipora_capitata_HIv3___RNAseq.g527.t1b,1519.6465394071695,2.060188041451326,0.49729085169590875,4.142823127402155,3.430565192294069e-5,0.014965840651382876,1
cleavage_mid.vs.control,Montipora_capitata_HIv3___RNAseq.g648.t1,458.7527556340499,1.2850630367877796,0.3494904655161196,3.6769616444043116,2.3602851347190838e-4,0.04970841882860967,1
cleavage_mid.vs.control,Montipora_capitata_HIv3___TS.g40145.t1,118.74328934082504,1.9042347853548467,0.48983990276992523,3.8874635867491873,1.0129717774145368e-4,0.0293359872953323,1
cleavage_mid.vs.control,Montipora_capitata_HIv3___RNAseq.g3338.t1,1720.2054275242306,2.4755127878963963,0.5967253770168872,4.148495913265542,3.3466682038988046e-5,0.014965840651382876,1
cleavage_mid.vs.control,Montipora_capitata_HIv3___RNAseq.g24646.t1,1360.1994232985496,2.9770747695292568,0.6891675182198429,4.31981294942513,1.561615087046264e-5,0.008670512858304598,1
cleavage_mid.vs.control,Montipora_capitata_HIv3___TS.g7987.t1,359.6412965759875,2.426417182203217,0.5533938946975959,4.384611405098969,1.1619300777694502e-5,0.0067585599523589685,1
cleavage_mid.vs.control,Montipora_capitata_HIv3___TS.g8488.t1b,141.56803719301635,-1.0144378237369678,0.26771530406314686,-3.7892410644469137,1.5110822537442098e-4,0.03766912189690923,2
cleavage_mid.vs.control,Montipora_capitata_HIv3___RNAseq.g26524.t1,1914.1600008676328,3.452912638735255,0.7806867601497275,4.422916866264035,9.737721812220302e-6,0.005947313596813549,1
cleavage_mid.vs.control,Montipora_capitata_HIv3___RNAseq.g26744.t1,377.97398667818754,1.6988971824429893,0.4094477201044341,4.149240791986013,3.3357977732520014e-5,0.014965840651382876,1
cleavage_mid.vs.control,Montipora_capitata_HIv3___RNAseq.g26803.t1,1487.4741636110343,3.027755652221859,0.7690306381163478,3.9371066666966597,8.246995460141093e-5,0.02518426238640586,1
cleavage_mid.vs.control,Montipora_capitata_HIv3___RNAseq.g41271.t2,118.71345884883706,2.5667371924722127,0.6256168560289123,4.102730237744096,4.083032121748948e-5,0.016973818665466323,2
cleavage_mid.vs.control,Montipora_capitata_HIv3___RNAseq.g41261.t1,5104.007767600421,1.8286143074288972,0.49722165277193386,3.6776642715269037,2.3537948587968457e-4,0.04970841882860967,1
cleavage_mid.vs.control,Montipora_capitata_HIv3___RNAseq.g41393.t1,445.2287126915064,1.3157617512268218,0.29735419948184605,4.424897154705062,9.648823946690596e-6,0.005947313596813549,1
cleavage_mid.vs.control,Montipora_capitata_HIv3___RNAseq.g41524.t1,498.3815433849644,1.9425892647099405,0.5218276334826063,3.7226646119627,1.9713130390356447e-4,0.04543318636192528,1
cleavage_mid.vs.control,Montipora_capitata_HIv3___TS.g48661.t1,176.24000193679515,1.697936228747964,0.3508296110306392,4.8397745668043886,1.2998649225546936e-6,0.001764205558778398,2
cleavage_mid.vs.control,Montipora_capitata_HIv3___TS.g50653.t2,93.46203375388207,3.4338490483698094,0.712801391535946,4.817399473604483,1.4544132388647965e-6,0.001776565771273349,1
cleavage_mid.vs.control,Montipora_capitata_HIv3___RNAseq.g13110.t1,388.94434550565893,2.0879270055710606,0.5551311663776464,3.7611417481660165,1.6913954121483373e-4,0.0405105783517489,1
cleavage_mid.vs.control,Montipora_capitata_HIv3___RNAseq.g13590.t1,127.18325863727848,2.4665850456306844,0.6117346000843863,4.032116289139815,5.52768212704534e-5,0.020460799146017825,1
cleavage_mid.vs.control,Montipora_capitata_HIv3___RNAseq.g19868.t1,164.13112226485305,2.490084500932376,0.6210223543043565,4.009653571523469,6.080789469844394e-5,0.021555903284832787,1
cleavage_mid.vs.control,Montipora_capitata_HIv3___TS.g33656.t1,1089.160510923791,3.2081260824297004,0.8125168556863921,3.9483809597027535,7.868152435526842e-5,0.024643456923066766,1
cleavage_mid.vs.control,Montipora_capitata_HIv3___RNAseq.g23104.t1,1450.801826446449,5.077631738805312,1.0337734148354598,4.911745326332939,9.026925169154789e-7,0.0015751984420175108,1
cleavage_mid.vs.control,Montipora_capitata_HIv3___TS.g37159.t1,168.01863106563403,1.7844223115759628,0.36809461539283006,4.847727287919248,1.2488391411598358e-6,0.001764205558778398,2
cleavage_mid.vs.control,Montipora_capitata_HIv3___RNAseq.g27612.t1,1451.3507408830085,2.8488813958875667,0.7030422533750708,4.052219311443999,5.07340733195338e-5,0.01936614704994079,1
cleavage_mid.vs.control,Montipora_capitata_HIv3___RNAseq.g27935.t1,1807.4900592154743,0.9022633814263962,0.24220541608735116,3.7251990314741588,1.951611771451559e-4,0.04543318636192528,2
cleavage_mid.vs.control,Montipora_capitata_HIv3___RNAseq.27502_t,1026.7004856048584,2.6919600584525463,0.7083822619179303,3.8001517022237685,1.4460753538115433e-4,0.03758257541874043,1
cleavage_mid.vs.control,Montipora_capitata_HIv3___RNAseq.g30106.t1a,1207.1405503741983,1.6252667239967449,0.4093090043239683,3.9707573173991197,7.16445296948172e-5,0.023605605953980976,1
cleavage_mid.vs.control,Montipora_capitata_HIv3___RNAseq.g30158.t1,3098.699849513831,3.089061753154332,0.6468061534303802,4.7758694575975875,1.7893244575982721e-6,0.0019869634772329905,1
cleavage_mid.vs.control,Montipora_capitata_HIv3___TS.g14781.t1,1574.3703045448553,1.2544060647214845,0.3230693223553812,3.8827767847967274,1.032703605157011e-4,0.0293359872953323,1
cleavage_mid.vs.control,Montipora_capitata_HIv3___RNAseq.g33355.t1,298.89874416497537,2.9202471944797774,0.7358107991917233,3.968747397683784,7.225142092232969e-5,0.023605605953980976,1
cleavage_mid.vs.control,Montipora_capitata_HIv3___RNAseq.g33365.t1,201.263637322019,2.290578035506033,0.6191959091243355,3.699278373375172,2.162133515843587e-4,0.04803060883133874,1
cleavage_mid.vs.control,Montipora_capitata_HIv3___RNAseq.g46103.t2,101.89292331028629,2.5323128394363055,0.5967609370320752,4.24342929017855,2.2012975561142054e-5,0.011680078854876848,1
cleavage_mid.vs.control,Montipora_capitata_HIv3___RNAseq.g47569.t1,8856.063412420037,3.8636424680515784,0.7796380575558747,4.955687361086373,7.207503019045482e-7,0.0014673274896273426,1
cleavage_mid.vs.control,Montipora_capitata_HIv3___RNAseq.g48712.t1,373.86713604377815,1.9510983075690214,0.4608081556176224,4.234079375079547,2.294898833541092e-5,0.011680078854876848,1
cleavage_mid.vs.control,Montipora_capitata_HIv3___RNAseq.g49798.t1,1940.1682987167262,3.892465652668204,0.7751766193903529,5.0213919709413855,5.129835286442125e-7,0.0014673274896273426,1
cleavage_mid.vs.control,Montipora_capitata_HIv3___RNAseq.g37643.t1,104.55525526940612,2.270076619488087,0.5459926591275375,4.1577053858480975,3.2146022284357614e-5,0.014965840651382876,1
