gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Montipora_capitata_HIv3___RNAseq.g4581.t1,297.73810643193417,-1.3549148433935636,0.33417854441257644,-4.054463896762885,5.0249410149198275e-5,1.7821432423325667e-4
Montipora_capitata_HIv3___RNAseq.g4584.t1,989.9388199244801,-0.7343764463170536,0.25977380821476825,-2.826984180444809,0.004698864912430579,0.010291668442772014
Montipora_capitata_HIv3___RNAseq.g4585.t1,168.92116617297552,1.7904535161823945,0.458746949533781,3.9029219006295537,9.503837601043951e-5,3.133316499237567e-4
Montipora_capitata_HIv3___RNAseq.g4589.t1,146.2283228149607,1.5445943678028078,0.33259937503269366,4.644008629453913,3.4171327911803015e-6,1.6381584397279193e-5
Montipora_capitata_HIv3___RNAseq.g4591.t1b,1112.9320205018857,2.1879279745721587,0.5521749469634298,3.962381825912619,7.420573934876592e-5,2.515047464331786e-4
Montipora_capitata_HIv3___RNAseq.g4604.t1,128.48732773555437,-2.0651946325611674,0.394523811940256,-5.2346514204164345,1.652965152849383e-7,1.1051433684759285e-6
Montipora_capitata_HIv3___RNAseq.g4607.t1,98.10850577044582,2.5336164644683605,0.5746919292130843,4.4086515499488526,1.0401622205373937e-5,4.416260522719592e-5
Montipora_capitata_HIv3___RNAseq.g4594.t1,663.6193987182583,-1.2814425489519221,0.22910694354775474,-5.593206950032136,2.2291332218402242e-8,1.8817458399985032e-7
Montipora_capitata_HIv3___TS.g26295.t1,4101.320190187454,0.7108722629503008,0.18863694357429123,3.768467880578953,1.6425261519252386e-4,5.127384857083258e-4
Montipora_capitata_HIv3___TS.g26297.t1,1887.2239577196917,-0.6697578133927132,0.252233460840987,-2.655309137652208,0.007923575822907522,0.016324250071987755
Montipora_capitata_HIv3___TS.g26298.t1,2199.660045494321,-0.74199808218842,0.13666964740189014,-5.429135849063134,5.662756890825354e-8,4.2803573899400805e-7
