gene_id,101112C14,101112C4,101112C9,101112H14,101112H4,101112H9,101112L14,101112L4,101112L9,101112M14,101112M4,101112M9,123C14,123C4,123C9,123H14,123H4,123H9,123L14,123L4,123L9,123M4,123M9,131415C14,131415C4,131415C9,131415H14,131415H4,131415H9,131415L14,131415L9,131415M14,131415M4,131415M9,13M14,456C4,456H4,456H9,456L14,456L4,456L9,456M14,456M4,456M9,45C14,45C9,45H14,67C9,6C14,789H14,789H4,789H9,789L14,789L4,789L9,789M14,789M4,7C14,89C14,89C9,89M9
Montipora_capitata_HIv3___TS.g28558.t3a,9.37214707346907,8.840657022613266,9.28509199245658,9.54385933711013,8.98290626291602,9.237885701776749,9.500211137932226,9.26406643051412,9.205216916457932,9.533919884910652,9.011169523000332,9.31041934213166,9.596234323914189,8.904011130522049,9.232855497841088,9.260441521235354,9.016468772748704,9.475794024564282,9.608178936005347,9.518997571930434,9.605668825486754,8.361072318904709,9.208122065365465,9.820712417095427,8.726054781314158,9.446522111667722,9.528704187226333,8.87270975549794,9.517015465887976,9.755580299465127,9.574611334965372,9.539829895190497,8.781928297969152,9.608879673191073,9.585984704966808,8.826027404884238,8.977662463532313,9.424860976928535,9.655239605094739,10.006914294429194,9.450161277450706,9.665691470126983,8.711655634463124,9.731488666966767,9.966607970686189,9.635730283752395,9.353952878162257,9.40268350681918,9.832931490650498,9.850153541798091,8.369904113303043,9.244656624909785,9.719918899200415,9.549557546781235,9.401118389466756,9.658949924293024,8.375579415103374,9.433663783783304,9.622123347752273,9.751231553708577,9.510485436930585
Montipora_capitata_HIv3___TS.g9507.t1,7.238926068800495,6.451824099059772,7.263696477659771,6.85220971580772,7.273093385066287,7.430225516213305,7.459343637838414,6.20210207489771,7.394191348220785,7.402917780471284,6.491023512075186,7.191700322350344,7.670391543474764,6.498677192810915,7.471813930117018,6.962612612360195,6.958684294957207,7.305589214266887,6.739611831139437,5.500616366509256,7.02465571816779,6.971521190135945,7.165061723216678,6.886252738135416,6.12330638086505,6.9200479392894625,6.822796180493148,7.319181048636507,7.365037093884302,7.056192268841551,7.058770220264519,6.63438409276956,6.579905493700028,7.101330409767598,7.249619569093401,6.358063845361298,5.500616366509256,6.885738603019243,6.576775853997867,5.500616366509256,7.144789487865765,6.532489245347604,6.4085912755057866,6.807379249795894,7.630934061211858,7.040087023296398,5.500616366509256,7.5709971042943804,7.212507270343107,6.294502640653593,6.712258656724663,7.076392516700128,6.816872579946758,5.500616366509256,7.211775890636975,7.013631846431416,6.423401315974002,7.531496264201519,6.787527972907628,6.604672172258101,7.16996456079756
Montipora_capitata_HIv3___TS.g9699.t2,8.22318650404724,6.743105814345642,6.686902061670965,8.10928588805316,6.9665432987114135,6.843565649322875,8.357421094831665,6.355675776507728,6.77685506655636,7.603404234771482,7.522080785939812,6.563294732856531,8.657818413208664,7.233615381446754,6.973782996223365,8.113401390204942,7.050878188457927,7.01514137037745,7.915335847081381,5.500616366509256,6.763001967774195,6.744261344079265,6.917919751351568,7.592067939131955,6.906443505088457,6.738548787260525,8.130608491221233,7.264275833224135,7.302673123415788,8.32881051613227,7.369605067215138,8.002584770892406,6.781306891402858,6.76190230466828,8.153848884818188,6.982942885671379,7.54219909788877,6.257828004467172,7.562225850656162,5.500616366509256,7.136114218458081,7.413717931364019,7.1299584694677405,6.917963616158823,8.340942815294204,6.634739342483571,7.4084016481434505,6.9613115989756915,7.3884626589437685,8.797047359980992,6.616040187530441,6.732402090058037,8.33601405488394,5.500616366509256,6.749107534129227,8.448966430694908,6.8876067529674145,6.971839258363469,8.168958978454066,7.262713234361697,6.811791067927071
Montipora_capitata_HIv3___RNAseq.g40764.t1,8.25776046094871,7.033599028192621,6.625199602605448,8.569244682658558,6.495543635572974,6.667523442269924,8.646780159686394,5.999059678868862,6.506785864809846,8.429873681724567,7.970057258850696,7.222464598401194,8.04536879146186,6.798163407128806,7.091546650923382,8.169277459976946,7.290223222378296,6.422567502572962,8.260468267975632,5.500616366509256,6.956103388287233,6.939540628944492,7.794694072456404,7.948819762134816,6.311534850032594,6.890200106284562,8.575113883305416,6.422620482988796,6.305371377178969,8.479988492021285,6.76412271038497,8.377935294652934,7.174371423390434,6.854484187692696,7.989472261260881,7.267738657585783,6.554505213143957,6.340013421733285,8.32224548896821,5.500616366509256,7.07350925986211,8.215490916132062,6.694047084467164,7.25608804589332,7.6612955186834535,7.040087023296398,6.7221092494776995,6.4764441202522685,8.586109606666346,9.069736178199092,6.665350220184379,6.465894058193079,8.9506389870376,5.500616366509256,7.156151069645435,8.623345585174764,7.147647298142535,8.375537488365389,8.64837867342005,6.799629491782022,6.751598847447808
Montipora_capitata_HIv3___TS.g48661.t1,7.881448494477989,6.371477954875782,8.249058780228813,7.913969926678637,7.118086077607666,8.194370439435339,8.038750205536456,7.26322248526329,8.642419163820644,8.218605401250189,7.596235512159446,8.121387102814221,7.446422574398188,6.779562799218142,8.44115190606513,7.655212776672092,5.500616366509256,8.54965299802878,8.178150611015258,8.125631966982683,8.357034404154126,7.0328539090063895,8.187311031631063,8.584634605622309,6.2424637171991835,8.141653889476538,8.12340750616816,6.784084904216889,8.395079301814501,8.288298058804456,8.19484588000048,8.25178836832334,7.74735035728953,8.39114919011462,8.003378349390832,6.982942885671379,6.6290294641965,8.084318111510944,7.717368226523783,7.62736744698241,8.29750026804865,8.059796918292948,7.2978788653666955,8.285847102288345,8.543328416707713,8.5211248676188,7.630046769546248,8.517758895194651,8.337552649171641,7.989530928334819,7.170202263681038,8.703686482509159,7.999715347507529,7.53334328874982,8.639129943249078,8.183443015373918,7.398656820914805,8.135222864382333,8.54258112405761,8.604800158801103,8.162198531443766
Montipora_capitata_HIv3___TS.g45793.t1b,7.563913647326899,7.599191971675194,7.905338325689927,7.287800574530056,6.911106796111525,7.870738713035271,7.669487750695568,5.500616366509256,8.053332329962812,7.61339695003449,7.065903300688593,7.6881144520777065,7.1404016767329415,6.299462046144331,8.156930829215302,7.305308498559857,6.7469120681223895,8.500767531933526,6.972476767966757,5.500616366509256,7.941171340233165,6.597001576272479,8.403214272603641,7.575998237042571,5.972876643475732,7.90264772242361,7.518166786742734,7.422156195603866,7.342018731732219,7.4157014411106905,7.851811800059117,7.359444129005037,7.053284548868137,7.377154567968268,7.536030344506895,6.696613662793383,6.47322875345663,7.47675494217484,7.556107316462302,5.500616366509256,7.687743652992879,7.770544834285148,6.9140367984845525,7.420772250020479,7.338904246235754,7.813170425954699,7.383945221978211,7.9420146128209845,7.493266305680564,7.370460707059448,6.861103084945273,7.771356621078946,7.001879603489723,5.500616366509256,7.954813261876943,7.224471190672572,6.806451684969258,7.34868722869608,7.068727382910508,7.508282873823307,7.8353769960878275
Montipora_capitata_HIv3___RNAseq.g20824.t1a,7.822900425174431,7.1545829357430595,8.307914981519183,7.7488756546767386,6.578529750779807,7.785361196072018,7.961236611254673,6.142013801759869,8.30873736791708,7.6717912459830995,7.5754809611460505,8.482847819326883,8.429860433114932,6.361695535572384,8.179519236879509,8.06256422774053,6.926174372553847,8.219989714016974,7.501362584992881,5.500616366509256,8.202811197057548,7.159883838124879,8.502279317582962,7.728398497814257,6.973016595440695,8.203406025104652,8.186893904939513,5.500616366509256,8.16698061048724,7.840806796377161,8.38160282683393,8.07517617767905,7.689333871225751,8.010657387799755,7.249619569093401,7.0858202477541825,6.514811255266137,8.437167212529436,7.8658350486204185,5.500616366509256,7.698886180739485,7.392247263746815,5.500616366509256,7.603946544862917,7.816782311984037,7.983586600507782,7.444213413096649,7.4108872033084445,7.558613650497642,7.705549861256852,5.500616366509256,8.51336762954678,7.67443196322112,5.500616366509256,8.440034915193365,8.047490343940746,6.671270674377172,7.809525445666172,7.6903558430809795,8.189455203496006,8.234148906610598
Montipora_capitata_HIv3___RNAseq.g28195.t1,7.4608951526820375,7.095671216975526,7.167920662574891,7.583797733379991,5.500616366509256,6.853628064192069,7.24731728491666,6.724244909312784,7.119061040993356,6.961352357142807,7.29570735558303,7.22852371871884,7.046830558967485,6.886498286174386,7.271077718792744,7.047987430113324,6.303192918766758,7.06607639770426,7.17307583887116,7.1867017252040455,6.956103388287233,6.724535979427255,7.032705397213649,7.252208716985492,6.165577432015144,6.995880686005982,7.134441632239973,5.9993904607117905,6.788671536803132,7.108447918886014,6.785127951547408,6.845434935210386,6.665550418935771,7.092427536637442,6.986847853411948,7.0858202477541825,6.47322875345663,6.906989144446816,7.038828204952459,7.62736744698241,7.2910106296830985,7.230493328005655,7.339900509920265,7.17507987346299,7.484719959215674,7.617636934533055,7.6701387319931476,7.123711701651405,7.043107710588913,7.551950837655357,6.479768578899421,7.379085465305553,6.9495988997772535,6.459310349300619,7.628703944182029,7.358370339283338,6.867893361916309,7.647681609211356,7.2990825695388635,7.645376225311311,7.383128129308719
Montipora_capitata_HIv3___TS.g15697.t1,7.265664800275653,5.500616366509256,7.319071103206861,6.925703282600332,6.403685875007036,6.967556157409927,7.425469292582694,5.500616366509256,7.228890419939347,7.3427756460025195,6.9132290476043705,7.293241502409412,7.929638103735572,6.638697765557483,7.184703107165873,8.165851127963242,7.08001500535289,6.244206271819754,7.269559633064025,5.500616366509256,6.907923179614065,6.597001576272479,7.380857386912799,6.753232710436854,6.404382717243268,7.219919418653773,6.902192127870565,6.943508450067154,7.112495971882325,6.584674143344584,6.912231824453038,6.845434935210386,6.623703111891779,6.797596980706302,6.683602510027016,7.0525510723837135,6.6980884111960926,7.515165837318992,7.427139808126933,5.500616366509256,7.211989186399506,7.489447518262659,6.504269277124271,7.420772250020479,7.413933246376332,7.021152517043149,7.333539633064284,7.101874421721055,7.030881799593574,7.876474658048678,6.861103084945273,7.379085465305553,7.0680079039917585,5.500616366509256,7.42326210876687,7.375548345164531,6.981135771458334,6.859773956972943,7.3857774435641925,7.262713234361697,7.309854454418656
Montipora_capitata_HIv3___RNAseq.g47569.t1,13.97631448073492,8.580297847921463,11.221789508688403,14.736089859053145,6.9665432987114135,11.089157159257065,14.133646945542894,7.103294442060609,11.478591746710208,14.523833272961578,13.083210570169454,12.378760575088158,13.27208294020136,6.952267144750023,12.18186421850658,14.22271479467991,6.621888569281688,11.502589471531495,14.546061965572529,6.979707130246089,13.313359041880558,6.597001576272479,13.475893678814463,14.26007709324864,7.588569553138976,12.342716807442345,13.803367414398668,7.540029344100982,10.821558903143064,13.655591646099888,12.49737596171259,14.05802785513287,10.374234463575988,12.436507305311272,14.377319206462756,7.149621137950148,6.823258659689369,11.458744232495533,14.567170368696724,6.817364477528076,12.503979404521203,14.47088098491476,7.312046545352234,13.488744193151415,13.585823564013767,13.033621137684113,9.453139572979303,8.76404863976428,14.791966160962758,14.077058664611197,7.532191930290321,10.85192044692421,14.36070511443437,6.923119272744405,11.926940822446038,14.470659932827587,7.690358555021322,14.920314324186181,14.689949531654749,12.091563302678514,11.925618377888608
