category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,bh_adjust
GO:0045787,3.259272787724743e-12,1,5,5,positive regulation of cell cycle,BP,2.666834903908861e-11
GO:0090068,3.259272787724743e-12,1,5,5,positive regulation of cell cycle process,BP,2.666834903908861e-11
GO:0051050,3.2596496706113197e-12,1,5,5,positive regulation of transport,BP,2.666834903908861e-11
GO:0009991,3.451865002963304e-12,1,5,5,response to extracellular stimulus,BP,2.804239556586907e-11
GO:0031667,3.451865002963304e-12,1,5,5,response to nutrient levels,BP,2.804239556586907e-11
GO:0002009,3.666271273117402e-12,1,5,5,morphogenesis of an epithelium,BP,2.951010987932535e-11
GO:0048729,3.666271273117402e-12,1,5,5,tissue morphogenesis,BP,2.951010987932535e-11
GO:0060562,3.666271273117402e-12,1,5,5,epithelial tube morphogenesis,BP,2.951010987932535e-11
GO:0043603,3.746419598638598e-12,1,5,5,cellular amide metabolic process,BP,3.006301231445774e-11
GO:0002252,3.81074253443867e-12,1,5,5,immune effector process,BP,3.011863979026226e-11
GO:0002263,3.81074253443867e-12,1,5,5,cell activation involved in immune response,BP,3.011863979026226e-11
GO:0002366,3.81074253443867e-12,1,5,5,leukocyte activation involved in immune response,BP,3.011863979026226e-11
GO:0002443,3.81074253443867e-12,1,5,5,leukocyte mediated immunity,BP,3.011863979026226e-11
GO:0006955,3.81074253443867e-12,1,5,5,immune response,BP,3.011863979026226e-11
GO:0031401,4.021344189483308e-12,1,5,5,positive regulation of protein modification process,BP,3.168770916878138e-11
GO:0001501,4.3058704319682114e-12,1,5,5,skeletal system development,BP,3.362679765918032e-11
GO:0035108,4.3058704319682114e-12,1,5,5,limb morphogenesis,BP,3.362679765918032e-11
GO:0060173,4.3058704319682114e-12,1,5,5,limb development,BP,3.362679765918032e-11
GO:0003205,4.957940539807693e-12,1,5,5,cardiac chamber development,BP,3.7491746329842616e-11
GO:0003231,4.957940539807693e-12,1,5,5,cardiac ventricle development,BP,3.7491746329842616e-11
