category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,bh_adjust
GO:0006807,0,1,6,6,nitrogen compound metabolic process,BP,0
GO:0006996,0,1,5,5,organelle organization,BP,0
GO:0008150,0,1,11,11,biological_process,BP,0
GO:0008152,0,1,6,6,metabolic process,BP,0
GO:0009987,0,1,8,8,cellular process,BP,0
GO:0016043,0,1,5,5,cellular component organization,BP,0
GO:0019222,0,1,5,5,regulation of metabolic process,BP,0
GO:0031323,0,1,5,5,regulation of cellular metabolic process,BP,0
GO:0043170,0,1,6,6,macromolecule metabolic process,BP,0
GO:0044237,0,1,6,6,cellular metabolic process,BP,0
GO:0044238,0,1,6,6,primary metabolic process,BP,0
GO:0044260,0,1,5,5,cellular macromolecule metabolic process,BP,0
GO:0048519,0,1,5,5,negative regulation of biological process,BP,0
GO:0048523,0,1,5,5,negative regulation of cellular process,BP,0
GO:0050789,0,1,5,5,regulation of biological process,BP,0
GO:0050794,0,1,5,5,regulation of cellular process,BP,0
GO:0050896,0,1,5,5,response to stimulus,BP,0
GO:0065007,0,1,5,5,biological regulation,BP,0
GO:0071704,0,1,6,6,organic substance metabolic process,BP,0
GO:0071840,0,1,6,6,cellular component organization or biogenesis,BP,0
GO:0006139,3.702515552121167e-12,1,4,4,nucleobase-containing compound metabolic process,BP,4.871769806501342e-11
GO:0006725,3.702515552121167e-12,1,4,4,cellular aromatic compound metabolic process,BP,4.871769806501342e-11
GO:0034641,3.702515552121167e-12,1,4,4,cellular nitrogen compound metabolic process,BP,4.871769806501342e-11
GO:0046483,3.702515552121167e-12,1,4,4,heterocycle metabolic process,BP,4.871769806501342e-11
GO:0090304,3.702515552121167e-12,1,4,4,nucleic acid metabolic process,BP,4.871769806501342e-11
GO:1901360,3.702515552121167e-12,1,4,4,organic cyclic compound metabolic process,BP,4.871769806501342e-11
GO:0051716,3.899222110062267e-12,1,4,4,cellular response to stimulus,BP,4.871769806501342e-11
GO:0051179,4.4435472818672555e-12,1,4,4,localization,BP,4.871769806501342e-11
GO:0043412,4.600195039048758e-12,1,4,4,macromolecule modification,BP,4.871769806501342e-11
GO:0009893,4.650634216806867e-12,1,4,4,positive regulation of metabolic process,BP,4.871769806501342e-11
GO:0009966,4.650634216806867e-12,1,4,4,regulation of signal transduction,BP,4.871769806501342e-11
GO:0010604,4.650634216806867e-12,1,4,4,positive regulation of macromolecule metabolic process,BP,4.871769806501342e-11
GO:0010646,4.650634216806867e-12,1,4,4,regulation of cell communication,BP,4.871769806501342e-11
GO:0023051,4.650634216806867e-12,1,4,4,regulation of signaling,BP,4.871769806501342e-11
GO:0031325,4.650634216806867e-12,1,4,4,positive regulation of cellular metabolic process,BP,4.871769806501342e-11
GO:0048518,4.650634216806867e-12,1,4,4,positive regulation of biological process,BP,4.871769806501342e-11
GO:0048522,4.650634216806867e-12,1,4,4,positive regulation of cellular process,BP,4.871769806501342e-11
GO:0048583,4.650634216806867e-12,1,4,4,regulation of response to stimulus,BP,4.871769806501342e-11
GO:0051171,4.650634216806867e-12,1,4,4,regulation of nitrogen compound metabolic process,BP,4.871769806501342e-11
GO:0051173,4.650634216806867e-12,1,4,4,positive regulation of nitrogen compound metabolic process,BP,4.871769806501342e-11
GO:0060255,4.650634216806867e-12,1,4,4,regulation of macromolecule metabolic process,BP,4.871769806501342e-11
GO:0080090,4.650634216806867e-12,1,4,4,regulation of primary metabolic process,BP,4.871769806501342e-11
GO:0019538,4.660244948469618e-12,1,4,4,protein metabolic process,BP,4.871769806501342e-11
GO:1901564,4.660244948469618e-12,1,4,4,organonitrogen compound metabolic process,BP,4.871769806501342e-11
GO:0050790,4.697298711502671e-12,1,4,4,regulation of catalytic activity,BP,4.871769806501342e-11
GO:0065009,4.697298711502671e-12,1,4,4,regulation of molecular function,BP,4.871769806501342e-11
GO:0051276,3.3323132097306304e-9,1,3,3,chromosome organization,BP,2.4372904031733056e-08
GO:0010033,3.6157367804133346e-9,1,3,3,response to organic substance,BP,2.4372904031733056e-08
GO:0042221,3.6157367804133346e-9,1,3,3,response to chemical,BP,2.4372904031733056e-08
GO:0031399,3.6556470092069807e-9,1,3,3,regulation of protein modification process,BP,2.4372904031733056e-08
GO:0031401,3.6556470092069807e-9,1,3,3,positive regulation of protein modification process,BP,2.4372904031733056e-08
GO:0032268,3.6556470092069807e-9,1,3,3,regulation of cellular protein metabolic process,BP,2.4372904031733056e-08
GO:0043085,3.6556470092069807e-9,1,3,3,positive regulation of catalytic activity,BP,2.4372904031733056e-08
