go,cluster,parent,parentSimScore,score,size,term,parentTerm
GO:0040012,32,GO:0040012,0.988,2.9143351727861946,49,regulation of locomotion,regulation of locomotion
GO:0040011,32,GO:0040012,0.894,2.9143351727861946,108,locomotion,regulation of locomotion
GO:0032879,8,GO:0051179,0.528,2.9143351727861946,0,regulation of localization,localization
GO:0030334,30,GO:2000145,0.991,2.9143351727861946,65,regulation of cell migration,regulation of cell motility
GO:0030032,5,GO:0044085,0.52,2.9143351727861946,2,lamellipodium assembly,cellular component biogenesis
GO:0030031,5,GO:0044085,0.733,2.9143351727861946,7,cell projection assembly,cellular component biogenesis
GO:0030030,5,GO:0044085,0.538,2.9143351727861946,31,cell projection organization,cellular component biogenesis
GO:0023052,13,GO:0051056,0.476,2.9143351727861946,4,signaling,regulation of small GTPase mediated signal transduction
GO:0016477,30,GO:2000145,0.895,2.9143351727861946,61,cell migration,regulation of cell motility
GO:0010942,31,GO:0043068,0.974,2.9143351727861946,0,positive regulation of cell death,positive regulation of programmed cell death
GO:0010941,31,GO:0043068,0.902,2.9143351727861946,1,regulation of cell death,positive regulation of programmed cell death
GO:0007186,13,GO:0051056,0.441,2.9143351727861946,636,G protein-coupled receptor signaling pathway,regulation of small GTPase mediated signal transduction
GO:0007165,13,GO:0051056,0.501,2.9143351727861946,543,signal transduction,regulation of small GTPase mediated signal transduction
GO:0007154,20,GO:0010646,0.64,2.9143351727861946,19,cell communication,regulation of cell communication
GO:2000629,22,GO:0031323,0.384,2.9143351727861946,0,negative regulation of miRNA metabolic process,regulation of cellular metabolic process
GO:2000628,22,GO:0031323,0.405,2.9143351727861946,0,regulation of miRNA metabolic process,regulation of cellular metabolic process
GO:2000625,22,GO:0031323,0.384,2.9143351727861946,0,regulation of miRNA catabolic process,regulation of cellular metabolic process
GO:2000243,16,GO:0003006,0.655,2.9143351727861946,0,positive regulation of reproductive process,developmental process involved in reproduction
GO:2000241,16,GO:0003006,0.694,2.9143351727861946,1,regulation of reproductive process,developmental process involved in reproduction
GO:1903046,18,GO:0007049,0.773,2.9143351727861946,0,meiotic cell cycle process,cell cycle
GO:1902850,18,GO:0007049,0.72,2.9143351727861946,0,microtubule cytoskeleton organization involved in mitosis,cell cycle
GO:1902369,19,GO:0009056,0.538,2.9143351727861946,2,negative regulation of RNA catabolic process,catabolic process
GO:1901575,19,GO:0009056,0.932,2.9143351727861946,0,organic substance catabolic process,catabolic process
GO:1901361,19,GO:0009056,0.772,2.9143351727861946,0,organic cyclic compound catabolic process,catabolic process
GO:0140013,18,GO:0007049,0.746,2.9143351727861946,0,meiotic nuclear division,cell cycle
GO:0104004,33,GO:0104004,0.999,2.9143351727861946,0,cellular response to environmental stimulus,cellular response to environmental stimulus
GO:0090306,18,GO:0007049,0.481,2.9143351727861946,2,meiotic spindle assembly,cell cycle
GO:0090068,18,GO:0007049,0.662,2.9143351727861946,0,positive regulation of cell cycle process,cell cycle
GO:0080090,22,GO:0031323,0.822,2.9143351727861946,3,regulation of primary metabolic process,regulation of cellular metabolic process
GO:0071695,9,GO:0048731,0.405,2.9143351727861946,0,anatomical structure maturation,system development
GO:0071482,33,GO:0104004,0.939,2.9143351727861946,5,cellular response to light stimulus,cellular response to environmental stimulus
GO:0071478,33,GO:0104004,0.984,2.9143351727861946,0,cellular response to radiation,cellular response to environmental stimulus
GO:0071214,33,GO:0104004,0.999,2.9143351727861946,0,cellular response to abiotic stimulus,cellular response to environmental stimulus
GO:0071044,11,GO:1901360,0.268,2.9143351727861946,1,histone mRNA catabolic process,organic cyclic compound metabolic process
GO:0065008,7,GO:0050789,0.369,2.9143351727861946,5,regulation of biological quality,regulation of biological process
GO:0060903,16,GO:0003006,0.455,2.9143351727861946,3,positive regulation of meiosis I,developmental process involved in reproduction
GO:0060631,16,GO:0003006,0.474,2.9143351727861946,2,regulation of meiosis I,developmental process involved in reproduction
GO:0060322,9,GO:0048731,0.323,2.9143351727861946,0,head development,system development
GO:0060255,22,GO:0031323,0.852,2.9143351727861946,4,regulation of macromolecule metabolic process,regulation of cellular metabolic process
GO:0051785,5,GO:0044085,0.352,2.9143351727861946,0,positive regulation of nuclear division,cellular component biogenesis
GO:0051783,5,GO:0044085,0.39,2.9143351727861946,3,regulation of nuclear division,cellular component biogenesis
GO:0051726,18,GO:0007049,0.807,2.9143351727861946,34,regulation of cell cycle,cell cycle
GO:0051656,8,GO:0051179,0.472,2.9143351727861946,0,establishment of organelle localization,localization
GO:0051647,8,GO:0051179,0.374,2.9143351727861946,5,nucleus localization,localization
GO:0051640,8,GO:0051179,0.497,2.9143351727861946,4,organelle localization,localization
GO:0051446,16,GO:0003006,0.552,2.9143351727861946,4,positive regulation of meiotic cell cycle,developmental process involved in reproduction
GO:0051445,16,GO:0003006,0.573,2.9143351727861946,4,regulation of meiotic cell cycle,developmental process involved in reproduction
GO:0051321,18,GO:0007049,0.809,2.9143351727861946,111,meiotic cell cycle,cell cycle
GO:0051302,34,GO:0051302,0.998,2.9143351727861946,12,regulation of cell division,regulation of cell division
GO:0051253,17,GO:0048519,0.719,2.9143351727861946,0,negative regulation of RNA metabolic process,negative regulation of biological process
GO:0051252,22,GO:0031323,0.892,2.9143351727861946,2,regulation of RNA metabolic process,regulation of cellular metabolic process
GO:0051225,24,GO:0007017,0.757,2.9143351727861946,7,spindle assembly,microtubule-based process
GO:0051172,17,GO:0048519,0.805,2.9143351727861946,0,negative regulation of nitrogen compound metabolic process,negative regulation of biological process
GO:0051171,22,GO:0031323,0.819,2.9143351727861946,3,regulation of nitrogen compound metabolic process,regulation of cellular metabolic process
GO:0051130,5,GO:0044085,0.464,2.9143351727861946,0,positive regulation of cellular component organization,cellular component biogenesis
GO:0050890,14,GO:0003008,0.752,2.9143351727861946,0,cognition,system process
GO:0050776,12,GO:0002376,0.754,2.9143351727861946,0,regulation of immune response,immune system process
GO:0048609,16,GO:0003006,0.732,2.9143351727861946,9,multicellular organismal reproductive process,developmental process involved in reproduction
GO:0048599,16,GO:0003006,0.779,2.9143351727861946,15,oocyte development,developmental process involved in reproduction
GO:0048477,16,GO:0003006,0.825,2.9143351727861946,54,oogenesis,developmental process involved in reproduction
GO:0048469,9,GO:0048731,0.405,2.9143351727861946,0,cell maturation,system development
GO:0048468,9,GO:0048731,0.564,2.9143351727861946,6,cell development,system development
GO:0048285,5,GO:0044085,0.499,2.9143351727861946,0,organelle fission,cellular component biogenesis
GO:0048284,5,GO:0044085,0.402,2.9143351727861946,8,organelle fusion,cellular component biogenesis
GO:0046700,19,GO:0009056,0.763,2.9143351727861946,0,heterocycle catabolic process,catabolic process
GO:0045934,17,GO:0048519,0.731,2.9143351727861946,0,negative regulation of nucleobase-containing compound metabolic process,negative regulation of biological process
GO:0045836,16,GO:0003006,0.5,2.9143351727861946,5,positive regulation of meiotic nuclear division,developmental process involved in reproduction
GO:0045787,18,GO:0007049,0.686,2.9143351727861946,1,positive regulation of cell cycle,cell cycle
GO:0044703,16,GO:0003006,0.515,2.9143351727861946,0,multi-organism reproductive process,developmental process involved in reproduction
GO:0044270,19,GO:0009056,0.763,2.9143351727861946,0,cellular nitrogen compound catabolic process,catabolic process
GO:0044265,19,GO:0009056,0.833,2.9143351727861946,0,cellular macromolecule catabolic process,catabolic process
GO:0043631,11,GO:1901360,0.368,2.9143351727861946,6,RNA polyadenylation,organic cyclic compound metabolic process
GO:0043489,19,GO:0009056,0.525,2.9143351727861946,0,RNA stabilization,catabolic process
GO:0043487,19,GO:0009056,0.629,2.9143351727861946,0,regulation of RNA stability,catabolic process
GO:0043010,9,GO:0048731,0.464,2.9143351727861946,0,camera-type eye development,system development
GO:0040020,16,GO:0003006,0.523,2.9143351727861946,0,regulation of meiotic nuclear division,developmental process involved in reproduction
GO:0035046,8,GO:0051179,0.321,2.9143351727861946,11,pronuclear migration,localization
GO:0034655,19,GO:0009056,0.755,2.9143351727861946,1,nucleobase-containing compound catabolic process,catabolic process
GO:0034248,22,GO:0031323,0.636,2.9143351727861946,0,regulation of cellular amide metabolic process,regulation of cellular metabolic process
