go,cluster,parent,parentSimScore,score,size,term,parentTerm
GO:0010563,16,GO:0019220,0.87,3.2723871385304855,0,negative regulation of phosphorus metabolic process,regulation of phosphate metabolic process
GO:0090316,22,GO:0051050,0.805,3.2723871385304855,3,positive regulation of intracellular protein transport,positive regulation of transport
GO:0035306,16,GO:0019220,0.744,3.2723871385304855,0,positive regulation of dephosphorylation,regulation of phosphate metabolic process
GO:0035303,16,GO:0019220,0.834,3.2723871385304855,1,regulation of dephosphorylation,regulation of phosphate metabolic process
GO:0034641,8,GO:0044237,0.58,3.2723871385304855,0,cellular nitrogen compound metabolic process,cellular metabolic process
GO:0032436,2,GO:0031323,0.526,3.2723871385304855,34,positive regulation of proteasomal ubiquitin-dependent protein catabolic process,regulation of cellular metabolic process
GO:0031646,7,GO:0050877,0.654,3.2723871385304855,0,positive regulation of nervous system process,nervous system process
GO:0031400,2,GO:0031323,0.476,3.2723871385304855,0,negative regulation of protein modification process,regulation of cellular metabolic process
GO:0031329,21,GO:0009896,0.945,3.2723871385304855,0,regulation of cellular catabolic process,positive regulation of catabolic process
GO:0016137,27,GO:0016139,0.941,3.2723871385304855,0,glycoside metabolic process,glycoside catabolic process
GO:0007568,4,GO:0048856,0.359,3.2723871385304855,17,aging,anatomical structure development
GO:0006680,24,GO:0030148,0.746,3.2723871385304855,6,glucosylceramide catabolic process,sphingolipid biosynthetic process
GO:0006664,24,GO:0030148,0.837,3.2723871385304855,1,glycolipid metabolic process,sphingolipid biosynthetic process
GO:0006629,24,GO:0030148,0.671,3.2723871385304855,231,lipid metabolic process,sphingolipid biosynthetic process
GO:1904375,22,GO:0051050,0.652,3.2723871385304855,0,regulation of protein localization to cell periphery,positive regulation of transport
GO:1903829,22,GO:0051050,0.723,3.2723871385304855,1,positive regulation of protein localization,positive regulation of transport
GO:0045935,1,GO:0031325,0.932,3.2723871385304855,0,positive regulation of nucleobase-containing compound metabolic process,positive regulation of cellular metabolic process
GO:0006357,2,GO:0031323,0.808,3.2723871385304855,643,regulation of transcription by RNA polymerase II,regulation of cellular metabolic process
GO:0034312,25,GO:0006066,0.838,3.2723871385304855,0,diol biosynthetic process,alcohol metabolic process
GO:0034097,26,GO:0033993,0.454,3.2723871385304855,0,response to cytokine,response to lipid
GO:0033043,12,GO:0016043,0.571,3.2723871385304855,0,regulation of organelle organization,cellular component organization
GO:0032102,17,GO:0048583,0.712,3.2723871385304855,0,negative regulation of response to external stimulus,regulation of response to stimulus
GO:0031669,10,GO:0006950,0.29,3.2723871385304855,0,cellular response to nutrient levels,response to stress
GO:0031667,10,GO:0006950,0.322,3.2723871385304855,0,response to nutrient levels,response to stress
GO:0031324,1,GO:0031325,0.592,3.2723871385304855,0,negative regulation of cellular metabolic process,positive regulation of cellular metabolic process
GO:0030534,13,GO:0007626,0.541,3.2723871385304855,1,adult behavior,locomotory behavior
GO:0019725,18,GO:0065008,0.786,3.2723871385304855,2,cellular homeostasis,regulation of biological quality
GO:0016042,24,GO:0030148,0.569,3.2723871385304855,82,lipid catabolic process,sphingolipid biosynthetic process
GO:0010822,12,GO:0016043,0.361,3.2723871385304855,0,positive regulation of mitochondrion organization,cellular component organization
GO:0009991,10,GO:0006950,0.323,3.2723871385304855,0,response to extracellular stimulus,response to stress
GO:0009892,1,GO:0031325,0.569,3.2723871385304855,0,negative regulation of metabolic process,positive regulation of cellular metabolic process
GO:0008610,24,GO:0030148,0.802,3.2723871385304855,13,lipid biosynthetic process,sphingolipid biosynthetic process
GO:0006672,24,GO:0030148,0.866,3.2723871385304855,2,ceramide metabolic process,sphingolipid biosynthetic process
GO:0006643,24,GO:0030148,0.902,3.2723871385304855,1,membrane lipid metabolic process,sphingolipid biosynthetic process
GO:1905477,22,GO:0051050,0.621,3.2723871385304855,0,positive regulation of protein localization to membrane,positive regulation of transport
GO:1905475,22,GO:0051050,0.652,3.2723871385304855,3,regulation of protein localization to membrane,positive regulation of transport
GO:1904377,22,GO:0051050,0.631,3.2723871385304855,0,positive regulation of protein localization to cell periphery,positive regulation of transport
GO:1902680,1,GO:0031325,0.909,3.2723871385304855,0,positive regulation of RNA biosynthetic process,positive regulation of cellular metabolic process
GO:1900182,22,GO:0051050,0.631,3.2723871385304855,11,positive regulation of protein localization to nucleus,positive regulation of transport
GO:0032880,22,GO:0051050,0.775,3.2723871385304855,35,regulation of protein localization,positive regulation of transport
GO:0035304,16,GO:0019220,0.829,3.2723871385304855,1,regulation of protein dephosphorylation,regulation of phosphate metabolic process
GO:0034620,26,GO:0033993,0.577,3.2723871385304855,9,cellular response to unfolded protein,response to lipid
GO:0034612,26,GO:0033993,0.428,3.2723871385304855,0,response to tumor necrosis factor,response to lipid
GO:0034311,25,GO:0006066,0.838,3.2723871385304855,0,diol metabolic process,alcohol metabolic process
GO:0033673,5,GO:0065009,0.694,3.2723871385304855,0,negative regulation of kinase activity,regulation of molecular function
GO:0032101,17,GO:0048583,0.842,3.2723871385304855,0,regulation of response to external stimulus,regulation of response to stimulus
GO:0031347,17,GO:0048583,0.69,3.2723871385304855,0,regulation of defense response,regulation of response to stimulus
GO:0030162,2,GO:0031323,0.569,3.2723871385304855,8,regulation of proteolysis,regulation of cellular metabolic process
GO:0030104,18,GO:0065008,0.586,3.2723871385304855,4,water homeostasis,regulation of biological quality
GO:0019751,25,GO:0006066,0.944,3.2723871385304855,0,polyol metabolic process,alcohol metabolic process
GO:0016241,23,GO:0010508,0.893,3.2723871385304855,0,regulation of macroautophagy,positive regulation of autophagy
GO:0016236,23,GO:0010508,0.764,3.2723871385304855,15,macroautophagy,positive regulation of autophagy
GO:0014070,26,GO:0033993,0.526,3.2723871385304855,1,response to organic cyclic compound,response to lipid
GO:0010506,23,GO:0010508,0.952,3.2723871385304855,12,regulation of autophagy,positive regulation of autophagy
GO:0010033,26,GO:0033993,0.617,3.2723871385304855,3,response to organic substance,response to lipid
GO:0009894,21,GO:0009896,0.962,3.2723871385304855,0,regulation of catabolic process,positive regulation of catabolic process
GO:0009725,10,GO:0006950,0.299,3.2723871385304855,1,response to hormone,response to stress
GO:0009719,10,GO:0006950,0.355,3.2723871385304855,0,response to endogenous stimulus,response to stress
GO:0009410,26,GO:0033993,0.369,3.2723871385304855,28,response to xenobiotic stimulus,response to lipid
GO:0009058,8,GO:0044237,0.364,3.2723871385304855,31,biosynthetic process,cellular metabolic process
GO:0008344,13,GO:0007626,0.831,3.2723871385304855,8,adult locomotory behavior,locomotory behavior
GO:0006986,26,GO:0033993,0.579,3.2723871385304855,10,response to unfolded protein,response to lipid
GO:1903564,22,GO:0051050,0.562,3.2723871385304855,0,regulation of protein localization to cilium,positive regulation of transport
GO:1900180,22,GO:0051050,0.661,3.2723871385304855,2,regulation of protein localization to nucleus,positive regulation of transport
GO:0090087,22,GO:0051050,0.665,3.2723871385304855,6,regulation of peptide transport,positive regulation of transport
GO:0046824,22,GO:0051050,0.732,3.2723871385304855,0,positive regulation of nucleocytoplasmic transport,positive regulation of transport
GO:0046822,22,GO:0051050,0.659,3.2723871385304855,0,regulation of nucleocytoplasmic transport,positive regulation of transport
GO:0042307,22,GO:0051050,0.732,3.2723871385304855,4,positive regulation of protein import into nucleus,positive regulation of transport
GO:0032388,22,GO:0051050,0.89,3.2723871385304855,0,positive regulation of intracellular transport,positive regulation of transport
GO:0010628,1,GO:0031325,0.787,3.2723871385304855,104,positive regulation of gene expression,positive regulation of cellular metabolic process
GO:2001237,15,GO:0060548,0.773,3.2723871385304855,0,negative regulation of extrinsic apoptotic signaling pathway,negative regulation of cell death
GO:2001236,15,GO:0060548,0.663,3.2723871385304855,0,regulation of extrinsic apoptotic signaling pathway,negative regulation of cell death
GO:2001234,15,GO:0060548,0.879,3.2723871385304855,3,negative regulation of apoptotic signaling pathway,negative regulation of cell death
GO:2001233,15,GO:0060548,0.757,3.2723871385304855,0,regulation of apoptotic signaling pathway,negative regulation of cell death
GO:2000027,4,GO:0048856,0.443,3.2723871385304855,0,regulation of animal organ morphogenesis,anatomical structure development
GO:2000026,19,GO:0051239,0.849,3.2723871385304855,0,regulation of multicellular organismal development,regulation of multicellular organismal process
GO:1902533,9,GO:0009968,0.767,3.2723871385304855,0,positive regulation of intracellular signal transduction,negative regulation of signal transduction
GO:1901342,19,GO:0051239,0.515,3.2723871385304855,0,regulation of vasculature development,regulation of multicellular organismal process
GO:0090596,11,GO:0048513,0.714,3.2723871385304855,0,sensory organ morphogenesis,animal organ development
GO:0090066,18,GO:0065008,0.756,3.2723871385304855,0,regulation of anatomical structure size,regulation of biological quality
GO:0071902,2,GO:0031323,0.488,3.2723871385304855,7,positive regulation of protein serine/threonine kinase activity,regulation of cellular metabolic process
GO:0060322,4,GO:0048856,0.355,3.2723871385304855,0,head development,anatomical structure development
GO:0060284,4,GO:0048856,0.487,3.2723871385304855,1,regulation of cell development,anatomical structure development
GO:0051962,19,GO:0051239,0.712,3.2723871385304855,0,positive regulation of nervous system development,regulation of multicellular organismal process
GO:0051960,19,GO:0051239,0.751,3.2723871385304855,0,regulation of nervous system development,regulation of multicellular organismal process
GO:0051726,28,GO:0051726,0.99,3.2723871385304855,34,regulation of cell cycle,regulation of cell cycle
GO:0051347,5,GO:0065009,0.787,3.2723871385304855,0,positive regulation of transferase activity,regulation of molecular function
GO:0051179,22,GO:0051050,0.447,3.2723871385304855,7,localization,positive regulation of transport
GO:0051094,4,GO:0048856,0.515,3.2723871385304855,1,positive regulation of developmental process,anatomical structure development
GO:0050793,4,GO:0048856,0.592,3.2723871385304855,4,regulation of developmental process,anatomical structure development
GO:0050769,19,GO:0051239,0.681,3.2723871385304855,1,positive regulation of neurogenesis,regulation of multicellular organismal process
GO:0050767,19,GO:0051239,0.729,3.2723871385304855,10,regulation of neurogenesis,regulation of multicellular organismal process
GO:0048870,29,GO:0048870,0.991,3.2723871385304855,2,cell motility,cell motility
GO:0048869,4,GO:0048856,0.673,3.2723871385304855,0,cellular developmental process,anatomical structure development
GO:0048699,4,GO:0048856,0.648,3.2723871385304855,2,generation of neurons,anatomical structure development
GO:0048592,11,GO:0048513,0.548,3.2723871385304855,0,eye morphogenesis,animal organ development
GO:0048584,17,GO:0048583,0.868,3.2723871385304855,0,positive regulation of response to stimulus,regulation of response to stimulus
GO:0045860,2,GO:0031323,0.534,3.2723871385304855,8,positive regulation of protein kinase activity,regulation of cellular metabolic process
GO:0045765,19,GO:0051239,0.515,3.2723871385304855,0,regulation of angiogenesis,regulation of multicellular organismal process
GO:0045666,4,GO:0048856,0.339,3.2723871385304855,3,positive regulation of neuron differentiation,anatomical structure development
GO:0045664,4,GO:0048856,0.405,3.2723871385304855,15,regulation of neuron differentiation,anatomical structure development
GO:0045597,4,GO:0048856,0.429,3.2723871385304855,1,positive regulation of cell differentiation,anatomical structure development
GO:0045595,4,GO:0048856,0.477,3.2723871385304855,9,regulation of cell differentiation,anatomical structure development
GO:0044260,3,GO:2000112,0.615,3.2723871385304855,3,cellular macromolecule metabolic process,regulation of cellular macromolecule biosynthetic process
GO:0044093,5,GO:0065009,0.869,3.2723871385304855,0,positive regulation of molecular function,regulation of molecular function
GO:0043412,30,GO:0043412,0.927,3.2723871385304855,3,macromolecule modification,macromolecule modification
GO:0043410,6,GO:0010646,0.713,3.2723871385304855,12,positive regulation of MAPK cascade,regulation of cell communication
GO:0043406,5,GO:0065009,0.615,3.2723871385304855,5,positive regulation of MAP kinase activity,regulation of molecular function
GO:0043170,8,GO:0044237,0.473,3.2723871385304855,2,macromolecule metabolic process,cellular metabolic process
GO:0043085,5,GO:0065009,0.854,3.2723871385304855,2,positive regulation of catalytic activity,regulation of molecular function
GO:0043069,15,GO:0060548,0.983,3.2723871385304855,3,negative regulation of programmed cell death,negative regulation of cell death
GO:0043067,15,GO:0060548,0.902,3.2723871385304855,3,regulation of programmed cell death,negative regulation of cell death
GO:0043066,15,GO:0060548,0.979,3.2723871385304855,38,negative regulation of apoptotic process,negative regulation of cell death
GO:0042981,15,GO:0060548,0.891,3.2723871385304855,15,regulation of apoptotic process,negative regulation of cell death
GO:0042327,16,GO:0019220,0.931,3.2723871385304855,2,positive regulation of phosphorylation,regulation of phosphate metabolic process
GO:0040011,31,GO:0040011,0.977,3.2723871385304855,108,locomotion,locomotion
