go,cluster,parent,parentSimScore,score,size,term,parentTerm
GO:0046483,3,GO:1901360,0.316,307.6526555685888,0,heterocycle metabolic process,organic cyclic compound metabolic process
GO:0044238,11,GO:0008152,0.571,307.6526555685888,13,primary metabolic process,metabolic process
GO:0071840,12,GO:0044085,0.704,307.6526555685888,0,cellular component organization or biogenesis,cellular component biogenesis
GO:0007049,13,GO:0000278,0.843,307.6526555685888,179,cell cycle,mitotic cell cycle
GO:0032501,14,GO:0032501,0.843,307.6526555685888,2,multicellular organismal process,multicellular organismal process
GO:0006807,11,GO:0008152,0.546,307.6526555685888,14,nitrogen compound metabolic process,metabolic process
GO:1903047,13,GO:0000278,0.964,307.6526555685888,0,mitotic cell cycle process,mitotic cell cycle
GO:0050794,4,GO:0048519,0.428,307.6526555685888,0,regulation of cellular process,negative regulation of biological process
GO:0090304,3,GO:1901360,0.819,307.6526555685888,2,nucleic acid metabolic process,organic cyclic compound metabolic process
GO:0022402,13,GO:0000278,0.802,307.6526555685888,0,cell cycle process,mitotic cell cycle
GO:0031323,10,GO:0080090,0.822,307.6526555685888,0,regulation of cellular metabolic process,regulation of primary metabolic process
GO:0016043,12,GO:0044085,0.694,307.6526555685888,5,cellular component organization,cellular component biogenesis
GO:0006996,12,GO:0044085,0.633,307.6526555685888,11,organelle organization,cellular component biogenesis
GO:0043170,11,GO:0008152,0.526,307.6526555685888,2,macromolecule metabolic process,metabolic process
GO:0034641,11,GO:0008152,0.441,307.6526555685888,0,cellular nitrogen compound metabolic process,metabolic process
GO:0006810,2,GO:0051179,0.818,11.9727479213031,32,transport,localization
GO:0046907,1,GO:0051641,0.835,11.9727479213031,8,intracellular transport,cellular localization
GO:0051234,2,GO:0051179,0.825,11.9727479213031,0,establishment of localization,localization
GO:0003006,5,GO:0000003,0.844,11.9727479213031,1,developmental process involved in reproduction,reproduction
GO:0051649,1,GO:0051641,0.872,11.9727479213031,0,establishment of localization in cell,cellular localization
GO:0051726,13,GO:0000278,0.721,11.9727479213031,34,regulation of cell cycle,mitotic cell cycle
GO:0070925,12,GO:0044085,0.821,11.955515434820802,0,organelle assembly,cellular component biogenesis
GO:1901564,11,GO:0008152,0.438,11.608370877829586,0,organonitrogen compound metabolic process,metabolic process
GO:0048731,8,GO:0048856,0.713,11.608370877829586,1,system development,anatomical structure development
GO:0007275,8,GO:0048856,0.845,11.608370877829586,57,multicellular organism development,anatomical structure development
GO:0044703,5,GO:0000003,0.537,11.600806164977294,0,multi-organism reproductive process,reproduction
GO:0019953,5,GO:0000003,0.794,11.600806164977294,6,sexual reproduction,reproduction
GO:0007276,5,GO:0000003,0.781,11.600806164977294,19,gamete generation,reproduction
GO:0019219,10,GO:0080090,0.885,11.448754772192961,0,regulation of nucleobase-containing compound metabolic process,regulation of primary metabolic process
GO:0010468,10,GO:0080090,0.832,11.43663767427982,103,regulation of gene expression,regulation of primary metabolic process
GO:0009889,10,GO:0080090,0.79,11.43663767427982,0,regulation of biosynthetic process,regulation of primary metabolic process
GO:0031326,10,GO:0080090,0.79,11.43663767427982,0,regulation of cellular biosynthetic process,regulation of primary metabolic process
GO:0009058,11,GO:0008152,0.394,9.209248175255269,31,biosynthetic process,metabolic process
GO:0044249,11,GO:0008152,0.39,9.209248175255269,5,cellular biosynthetic process,metabolic process
GO:1901576,11,GO:0008152,0.393,9.209248175255269,1,organic substance biosynthetic process,metabolic process
GO:0008104,1,GO:0051641,0.864,9.201464432703675,83,protein localization,cellular localization
GO:0051276,12,GO:0044085,0.497,9.201464432703675,11,chromosome organization,cellular component biogenesis
GO:0000280,12,GO:0044085,0.496,8.996994528954977,2,nuclear division,cellular component biogenesis
GO:0048285,12,GO:0044085,0.499,8.996994528954977,0,organelle fission,cellular component biogenesis
GO:0048513,8,GO:0048856,0.629,8.834773681880863,1,animal organ development,anatomical structure development
GO:0009790,8,GO:0048856,0.648,8.834773681880863,62,embryo development,anatomical structure development
GO:0022412,5,GO:0000003,0.75,8.834773681880863,0,cellular process involved in reproduction in multicellular organism,reproduction
GO:2000112,7,GO:0044260,0.615,8.834773681880863,0,regulation of cellular macromolecule biosynthetic process,cellular macromolecule metabolic process
GO:0048869,8,GO:0048856,0.673,8.834773681880863,0,cellular developmental process,anatomical structure development
GO:0030154,8,GO:0048856,0.671,8.834773681880863,305,cell differentiation,anatomical structure development
GO:0048518,4,GO:0048519,0.34,8.834773681880863,0,positive regulation of biological process,negative regulation of biological process
GO:0010556,10,GO:0080090,0.788,8.834773681880863,0,regulation of macromolecule biosynthetic process,regulation of primary metabolic process
GO:0019538,11,GO:0008152,0.402,8.834037364235392,7,protein metabolic process,metabolic process
GO:0065009,15,GO:0065009,0.983,8.818360388712962,0,regulation of molecular function,regulation of molecular function
GO:0051252,10,GO:0080090,0.879,8.818360388712962,2,regulation of RNA metabolic process,regulation of primary metabolic process
GO:0010646,16,GO:0010646,0.986,8.798453700422106,1,regulation of cell communication,regulation of cell communication
GO:0023051,17,GO:0023051,0.986,8.798453700422106,2,regulation of signaling,regulation of signaling
GO:0048583,6,GO:0051716,0.466,8.767628560589802,0,regulation of response to stimulus,cellular response to stimulus
GO:0009628,18,GO:0009628,0.987,8.681953132620636,0,response to abiotic stimulus,response to abiotic stimulus
GO:0031324,4,GO:0048519,0.779,8.660779292152364,0,negative regulation of cellular metabolic process,negative regulation of biological process
GO:0010605,4,GO:0048519,0.866,8.660779292152364,0,negative regulation of macromolecule metabolic process,negative regulation of biological process
GO:0051172,4,GO:0048519,0.805,8.660779292152364,0,negative regulation of nitrogen compound metabolic process,negative regulation of biological process
GO:0009892,4,GO:0048519,0.871,8.660779292152364,0,negative regulation of metabolic process,negative regulation of biological process
GO:0009719,18,GO:0009628,0.298,6.991456819559154,0,response to endogenous stimulus,response to abiotic stimulus
GO:0007059,19,GO:0007059,0.99,6.991456819559154,47,chromosome segregation,chromosome segregation
GO:0043933,12,GO:0044085,0.513,6.991456819559154,0,protein-containing complex organization,cellular component biogenesis
GO:0065003,12,GO:0044085,0.828,6.991456819559154,10,protein-containing complex assembly,cellular component biogenesis
GO:0034645,7,GO:0044260,0.793,6.918892073819998,1,cellular macromolecule biosynthetic process,cellular macromolecule metabolic process
GO:0009059,11,GO:0008152,0.357,6.918892073819998,0,macromolecule biosynthetic process,metabolic process
GO:0007346,13,GO:0000278,0.837,6.782369930210302,8,regulation of mitotic cell cycle,mitotic cell cycle
GO:0044772,13,GO:0000278,0.816,6.782369930210302,11,mitotic cell cycle phase transition,mitotic cell cycle
GO:0033365,1,GO:0051641,0.741,6.782369930210302,8,protein localization to organelle,cellular localization
GO:0044770,13,GO:0000278,0.654,6.782369930210302,1,cell cycle phase transition,mitotic cell cycle
GO:0006259,7,GO:0044260,0.751,6.779328252236445,12,DNA metabolic process,cellular macromolecule metabolic process
GO:0010033,20,GO:0010033,0.983,6.758579443845813,3,response to organic substance,response to organic substance
GO:0006338,21,GO:0006338,0.997,6.758579443845813,59,chromatin remodeling,chromatin remodeling
GO:0015833,2,GO:0051179,0.355,6.758579443845813,7,peptide transport,localization
GO:0045184,1,GO:0051641,0.799,6.758579443845813,5,establishment of protein localization,cellular localization
GO:0042221,20,GO:0010033,0.797,6.758579443845813,1,response to chemical,response to organic substance
GO:0006325,21,GO:0006338,0.94,6.758579443845813,68,chromatin organization,chromatin remodeling
GO:0071702,2,GO:0051179,0.614,6.758579443845813,6,organic substance transport,localization
GO:0006886,1,GO:0051641,0.736,6.758579443845813,121,intracellular protein transport,cellular localization
GO:0015031,1,GO:0051641,0.794,6.758579443845813,212,protein transport,cellular localization
GO:0071705,2,GO:0051179,0.583,6.758579443845813,1,nitrogen compound transport,localization
GO:0042886,2,GO:0051179,0.367,6.758579443845813,0,amide transport,localization
GO:0006950,22,GO:0006950,0.942,6.69793166702756,11,response to stress,response to stress
GO:0023052,17,GO:0023051,0.643,6.656394216317316,4,signaling,regulation of signaling
GO:0007165,17,GO:0023051,0.631,6.656394216317316,543,signal transduction,regulation of signaling
GO:0007154,16,GO:0010646,0.64,6.656394216317316,19,cell communication,regulation of cell communication
GO:0120036,12,GO:0044085,0.532,6.639364040335892,1,plasma membrane bounded cell projection organization,cellular component biogenesis
GO:0120031,12,GO:0044085,0.73,6.639364040335892,0,plasma membrane bounded cell projection assembly,cellular component biogenesis
GO:0030030,12,GO:0044085,0.538,6.639364040335892,31,cell projection organization,cellular component biogenesis
GO:0010467,11,GO:0008152,0.4,6.639364040335892,1,gene expression,metabolic process
GO:0030031,12,GO:0044085,0.733,6.639364040335892,7,cell projection assembly,cellular component biogenesis
GO:0016070,3,GO:1901360,0.778,6.639364040335892,19,RNA metabolic process,organic cyclic compound metabolic process
GO:0007283,5,GO:0000003,0.646,6.628814025846539,71,spermatogenesis,reproduction
GO:0048232,5,GO:0000003,0.653,6.628814025846539,0,male gamete generation,reproduction
GO:1903506,11,GO:0008152,0.306,6.61578794672851,0,regulation of nucleic acid-templated transcription,metabolic process
GO:2001141,11,GO:0008152,0.306,6.61578794672851,0,regulation of RNA biosynthetic process,metabolic process
GO:0006355,11,GO:0008152,0.306,6.61578794672851,564,regulation of DNA-templated transcription,metabolic process
GO:1903046,13,GO:0000278,0.694,6.608531149103979,0,meiotic cell cycle process,mitotic cell cycle
GO:0051321,13,GO:0000278,0.723,6.608531149103979,111,meiotic cell cycle,mitotic cell cycle
GO:0140013,13,GO:0000278,0.672,6.608531149103979,0,meiotic nuclear division,mitotic cell cycle
GO:0007281,5,GO:0000003,0.727,6.608531149103979,46,germ cell development,reproduction
GO:0048468,8,GO:0048856,0.67,6.608531149103979,6,cell development,anatomical structure development
GO:0009792,8,GO:0048856,0.565,6.605682173143044,319,embryo development ending in birth or egg hatching,anatomical structure development
GO:0051239,23,GO:0051239,0.977,6.582855767614814,4,regulation of multicellular organismal process,regulation of multicellular organismal process
GO:0009966,16,GO:0010646,0.956,6.573106330763423,14,regulation of signal transduction,regulation of cell communication
GO:0002376,24,GO:0002376,0.99,6.572372168531661,24,immune system process,immune system process
GO:0048522,4,GO:0048519,0.319,6.5312063151632,0,positive regulation of cellular process,negative regulation of biological process
GO:0007610,14,GO:0032501,0.557,6.526293800326041,18,behavior,multicellular organismal process
GO:0051246,10,GO:0080090,0.737,6.506209197793958,0,regulation of protein metabolic process,regulation of primary metabolic process
GO:0003008,25,GO:0003008,0.977,6.4852547881624,0,system process,system process
GO:0050877,25,GO:0003008,0.95,6.4852547881624,100,nervous system process,system process
GO:0007292,5,GO:0000003,0.723,6.484095870338334,2,female gamete generation,reproduction
GO:0036211,26,GO:0036211,0.933,6.472109892584022,19,protein modification process,protein modification process
GO:0043412,26,GO:0036211,0.91,6.472109892584022,3,macromolecule modification,protein modification process
GO:0010629,4,GO:0048519,0.794,6.433266053579175,66,negative regulation of gene expression,negative regulation of biological process
GO:0007017,27,GO:0007017,0.983,6.42986116208133,41,microtubule-based process,microtubule-based process
GO:0065004,12,GO:0044085,0.661,4.568038139242615,0,protein-DNA complex assembly,cellular component biogenesis
GO:0071495,18,GO:0009628,0.298,4.568038139242615,0,cellular response to endogenous stimulus,response to abiotic stimulus
GO:0071103,12,GO:0044085,0.396,4.568038139242615,0,DNA conformation change,cellular component biogenesis
GO:0071824,12,GO:0044085,0.407,4.568038139242615,0,protein-DNA complex subunit organization,cellular component biogenesis
GO:0006334,12,GO:0044085,0.594,4.568038139242615,23,nucleosome assembly,cellular component biogenesis
GO:0043486,12,GO:0044085,0.324,4.568038139242615,7,histone exchange,cellular component biogenesis
GO:0034728,12,GO:0044085,0.373,4.568038139242615,2,nucleosome organization,cellular component biogenesis
GO:0006260,7,GO:0044260,0.616,4.568038139242615,78,DNA replication,cellular macromolecule metabolic process
GO:0098813,19,GO:0007059,0.973,4.568038139242615,3,nuclear chromosome segregation,chromosome segregation
GO:0034504,1,GO:0051641,0.629,4.372305946638608,4,protein localization to nucleus,cellular localization
GO:0006913,1,GO:0051641,0.654,4.372305946638608,13,nucleocytoplasmic transport,cellular localization
GO:0061982,13,GO:0000278,0.622,4.372305946638608,0,meiosis I cell cycle process,mitotic cell cycle
GO:0048515,5,GO:0000003,0.549,4.372305946638608,2,spermatid differentiation,reproduction
GO:0072594,1,GO:0051641,0.68,4.372305946638608,3,establishment of protein localization to organelle,cellular localization
GO:0007286,5,GO:0000003,0.543,4.372305946638608,16,spermatid development,reproduction
GO:0006508,11,GO:0008152,0.284,4.372305946638608,415,proteolysis,metabolic process
GO:0051169,1,GO:0051641,0.655,4.372305946638608,3,nuclear transport,cellular localization
GO:0006606,1,GO:0051641,0.589,4.372305946638608,40,protein import into nucleus,cellular localization
GO:0051170,1,GO:0051641,0.593,4.372305946638608,1,import into nucleus,cellular localization
GO:0006357,10,GO:0080090,0.796,4.372305946638608,643,regulation of transcription by RNA polymerase II,regulation of primary metabolic process
GO:0007127,13,GO:0000278,0.614,4.372305946638608,1,meiosis I,mitotic cell cycle
GO:0008283,28,GO:0008283,0.998,4.371983129298495,1,cell population proliferation,cell population proliferation
GO:0016192,2,GO:0051179,0.583,4.337151130723624,139,vesicle-mediated transport,localization
GO:0007548,5,GO:0000003,0.764,4.336485926804739,41,sex differentiation,reproduction
GO:1901700,20,GO:0010033,0.6,4.336485926804739,0,response to oxygen-containing compound,response to organic substance
GO:0051640,2,GO:0051179,0.497,4.328792253448773,4,organelle localization,localization
GO:0010564,13,GO:0000278,0.694,4.328792253448773,2,regulation of cell cycle process,mitotic cell cycle
GO:0044782,12,GO:0044085,0.453,4.322740661741579,2,cilium organization,cellular component biogenesis
GO:0060271,12,GO:0044085,0.722,4.322740661741579,75,cilium assembly,cellular component biogenesis
GO:0051056,17,GO:0023051,0.774,4.2986975405014585,5,regulation of small GTPase mediated signal transduction,regulation of signaling
GO:1902531,16,GO:0010646,0.884,4.2986975405014585,2,regulation of intracellular signal transduction,regulation of cell communication
GO:0042254,12,GO:0044085,0.8,4.296364788976463,50,ribosome biogenesis,cellular component biogenesis
GO:0022613,12,GO:0044085,0.824,4.296364788976463,0,ribonucleoprotein complex biogenesis,cellular component biogenesis
GO:0043067,29,GO:0043067,0.996,4.296314601682071,3,regulation of programmed cell death,regulation of programmed cell death
GO:0040011,30,GO:0040011,0.977,4.296314601682071,108,locomotion,locomotion
GO:0010941,29,GO:0043067,0.974,4.296314601682071,1,regulation of cell death,regulation of programmed cell death
GO:0042981,29,GO:0043067,0.983,4.296314601682071,15,regulation of apoptotic process,regulation of programmed cell death
GO:0006396,3,GO:1901360,0.612,4.291837909656474,49,RNA processing,organic cyclic compound metabolic process
GO:0021700,8,GO:0048856,0.411,4.2665252862976155,0,developmental maturation,anatomical structure development
GO:0090306,27,GO:0007017,0.574,4.2665252862976155,2,meiotic spindle assembly,microtubule-based process
GO:0009653,8,GO:0048856,0.706,4.2665252862976155,31,anatomical structure morphogenesis,anatomical structure development
GO:1901575,31,GO:1901575,0.964,4.2665252862976155,0,organic substance catabolic process,organic substance catabolic process
GO:0009605,32,GO:0009605,0.965,4.2665252862976155,5,response to external stimulus,response to external stimulus
GO:0006796,33,GO:0006796,0.925,4.2665252862976155,6,phosphate-containing compound metabolic process,phosphate-containing compound metabolic process
GO:0006997,12,GO:0044085,0.412,4.2665252862976155,19,nucleus organization,cellular component biogenesis
GO:0050793,8,GO:0048856,0.592,4.2665252862976155,4,regulation of developmental process,anatomical structure development
GO:0045787,13,GO:0000278,0.623,4.2665252862976155,1,positive regulation of cell cycle,mitotic cell cycle
GO:0001932,10,GO:0080090,0.596,4.2665252862976155,2,regulation of protein phosphorylation,regulation of primary metabolic process
GO:0031399,10,GO:0080090,0.63,4.2665252862976155,0,regulation of protein modification process,regulation of primary metabolic process
GO:0045596,8,GO:0048856,0.395,4.2665252862976155,3,negative regulation of cell differentiation,anatomical structure development
GO:0048699,8,GO:0048856,0.648,4.2665252862976155,2,generation of neurons,anatomical structure development
GO:0044248,31,GO:1901575,0.899,4.2665252862976155,2,cellular catabolic process,organic substance catabolic process
GO:0051338,15,GO:0065009,0.827,4.2665252862976155,1,regulation of transferase activity,regulation of molecular function
GO:0019220,33,GO:0006796,0.619,4.2665252862976155,0,regulation of phosphate metabolic process,phosphate-containing compound metabolic process
GO:0009056,31,GO:1901575,0.932,4.2665252862976155,0,catabolic process,organic substance catabolic process
GO:0006468,33,GO:0006796,0.765,4.2665252862976155,541,protein phosphorylation,phosphate-containing compound metabolic process
GO:0051225,27,GO:0007017,0.757,4.2665252862976155,7,spindle assembly,microtubule-based process
GO:0051174,33,GO:0006796,0.616,4.2665252862976155,0,regulation of phosphorus metabolic process,phosphate-containing compound metabolic process
GO:0043549,15,GO:0065009,0.822,4.2665252862976155,0,regulation of kinase activity,regulation of molecular function
GO:0022008,8,GO:0048856,0.651,4.2665252862976155,3,neurogenesis,anatomical structure development
GO:0000212,27,GO:0007017,0.681,4.2665252862976155,11,meiotic spindle organization,microtubule-based process
GO:0051241,23,GO:0051239,0.796,4.2665252862976155,0,negative regulation of multicellular organismal process,regulation of multicellular organismal process
GO:0050790,15,GO:0065009,0.97,4.2665252862976155,142,regulation of catalytic activity,regulation of molecular function
GO:0042325,33,GO:0006796,0.602,4.2665252862976155,1,regulation of phosphorylation,phosphate-containing compound metabolic process
GO:0016310,33,GO:0006796,0.828,4.2665252862976155,483,phosphorylation,phosphate-containing compound metabolic process
GO:0009057,31,GO:1901575,0.897,4.2665252862976155,0,macromolecule catabolic process,organic substance catabolic process
GO:0007143,12,GO:0044085,0.365,4.2665252862976155,2,female meiotic nuclear division,cellular component biogenesis
GO:0007399,8,GO:0048856,0.679,4.2665252862976155,112,nervous system development,anatomical structure development
GO:0045595,8,GO:0048856,0.477,4.2665252862976155,9,regulation of cell differentiation,anatomical structure development
GO:0051248,4,GO:0048519,0.74,4.2665252862976155,0,negative regulation of protein metabolic process,negative regulation of biological process
GO:0048477,5,GO:0000003,0.698,4.2665252862976155,54,oogenesis,reproduction
GO:0044265,31,GO:1901575,0.865,4.2665252862976155,0,cellular macromolecule catabolic process,organic substance catabolic process
GO:0007051,27,GO:0007017,0.817,4.2665252862976155,5,spindle organization,microtubule-based process
GO:0007010,12,GO:0044085,0.539,4.2665252862976155,17,cytoskeleton organization,cellular component biogenesis
GO:0000226,27,GO:0007017,0.934,4.2665252862976155,48,microtubule cytoskeleton organization,microtubule-based process
GO:0051128,12,GO:0044085,0.533,4.2665252862976155,2,regulation of cellular component organization,cellular component biogenesis
GO:0006793,33,GO:0006796,0.922,4.2665252862976155,0,phosphorus metabolic process,phosphate-containing compound metabolic process
GO:0051093,8,GO:0048856,0.457,4.2665252862976155,3,negative regulation of developmental process,anatomical structure development
GO:0045859,10,GO:0080090,0.569,4.2665252862976155,2,regulation of protein kinase activity,regulation of primary metabolic process
GO:0009890,4,GO:0048519,0.749,4.2644288844339044,1,negative regulation of biosynthetic process,negative regulation of biological process
GO:0010558,4,GO:0048519,0.744,4.2644288844339044,0,negative regulation of macromolecule biosynthetic process,negative regulation of biological process
GO:2000113,7,GO:0044260,0.557,4.2644288844339044,0,negative regulation of cellular macromolecule biosynthetic process,cellular macromolecule metabolic process
GO:0031327,4,GO:0048519,0.748,4.2644288844339044,0,negative regulation of cellular biosynthetic process,negative regulation of biological process
GO:0034248,10,GO:0080090,0.557,4.255803399304412,0,regulation of cellular amide metabolic process,regulation of primary metabolic process
GO:0010608,10,GO:0080090,0.588,4.255803399304412,17,post-transcriptional regulation of gene expression,regulation of primary metabolic process
GO:0007611,25,GO:0003008,0.742,4.255803399304412,4,learning or memory,system process
GO:0065008,4,GO:0048519,0.271,4.255803399304412,5,regulation of biological quality,negative regulation of biological process
GO:0050890,25,GO:0003008,0.752,4.255803399304412,0,cognition,system process
GO:0007613,25,GO:0003008,0.677,4.255803399304412,1,memory,system process
GO:0051253,4,GO:0048519,0.719,4.243897289910928,0,negative regulation of RNA metabolic process,negative regulation of biological process
GO:0045934,4,GO:0048519,0.731,4.243897289910928,0,negative regulation of nucleobase-containing compound metabolic process,negative regulation of biological process
GO:0018991,14,GO:0032501,0.431,2.3303505606684425,86,oviposition,multicellular organismal process
GO:0000075,13,GO:0000278,0.613,2.3303505606684425,0,cell cycle checkpoint signaling,mitotic cell cycle
GO:0071459,1,GO:0051641,0.553,2.3303505606684425,1,"protein localization to chromosome, centromeric region",cellular localization
GO:0006335,21,GO:0006338,0.694,2.3303505606684425,5,DNA replication-dependent chromatin assembly,chromatin remodeling
GO:0032648,23,GO:0051239,0.515,2.3303505606684425,0,regulation of interferon-beta production,regulation of multicellular organismal process
GO:0009725,18,GO:0009628,0.258,2.3303505606684425,1,response to hormone,response to abiotic stimulus
GO:0007186,17,GO:0023051,0.533,2.3303505606684425,636,G protein-coupled receptor signaling pathway,regulation of signaling
GO:0007169,16,GO:0010646,0.43,2.3303505606684425,79,transmembrane receptor protein tyrosine kinase signaling pathway,regulation of cell communication
GO:0019740,32,GO:0009605,0.465,2.3303505606684425,0,nitrogen utilization,response to external stimulus
GO:0033554,22,GO:0006950,0.841,2.3303505606684425,1,cellular response to stress,response to stress
GO:0051307,19,GO:0007059,0.797,2.3303505606684425,13,meiotic chromosome separation,chromosome segregation
GO:0051240,23,GO:0051239,0.879,2.3303505606684425,0,positive regulation of multicellular organismal process,regulation of multicellular organismal process
GO:0043648,34,GO:0043648,0.999,2.3303505606684425,0,dicarboxylic acid metabolic process,dicarboxylic acid metabolic process
GO:0006955,24,GO:0002376,0.982,2.3303505606684425,3,immune response,immune system process
GO:0035825,7,GO:0044260,0.533,2.3303505606684425,0,homologous recombination,cellular macromolecule metabolic process
GO:0097581,12,GO:0044085,0.315,2.3303505606684425,0,lamellipodium organization,cellular component biogenesis
GO:0016072,3,GO:1901360,0.481,2.3303505606684425,0,rRNA metabolic process,organic cyclic compound metabolic process
GO:0006537,34,GO:0043648,0.871,2.3303505606684425,5,glutamate biosynthetic process,dicarboxylic acid metabolic process
GO:0014070,20,GO:0010033,0.77,2.3303505606684425,1,response to organic cyclic compound,response to organic substance
GO:0000077,13,GO:0000278,0.572,2.3303505606684425,18,DNA damage checkpoint signaling,mitotic cell cycle
GO:0071363,20,GO:0010033,0.795,2.3303505606684425,3,cellular response to growth factor stimulus,response to organic substance
GO:0007167,16,GO:0010646,0.461,2.3303505606684425,0,enzyme-linked receptor protein signaling pathway,regulation of cell communication
GO:0034501,1,GO:0051641,0.551,2.3303505606684425,12,protein localization to kinetochore,cellular localization
GO:0006974,22,GO:0006950,0.761,2.3303505606684425,123,cellular response to DNA damage stimulus,response to stress
GO:0000086,13,GO:0000278,0.712,2.3303505606684425,2,G2/M transition of mitotic cell cycle,mitotic cell cycle
GO:0032481,23,GO:0051239,0.515,2.3303505606684425,0,positive regulation of type I interferon production,regulation of multicellular organismal process
GO:0051259,12,GO:0044085,0.648,2.3303505606684425,2,protein complex oligomerization,cellular component biogenesis
GO:0032774,11,GO:0008152,0.314,2.3303505606684425,0,RNA biosynthetic process,metabolic process
GO:0019438,11,GO:0008152,0.332,2.3303505606684425,0,aromatic compound biosynthetic process,metabolic process
GO:0044839,13,GO:0000278,0.543,2.3303505606684425,0,cell cycle G2/M phase transition,mitotic cell cycle
GO:0018130,11,GO:0008152,0.333,2.3303505606684425,0,heterocycle biosynthetic process,metabolic process
GO:0008584,5,GO:0000003,0.498,2.3303505606684425,6,male gonad development,reproduction
GO:0140056,35,GO:0140056,0.999,2.3303505606684425,0,organelle localization by membrane tethering,organelle localization by membrane tethering
GO:0043068,29,GO:0043067,0.924,2.3303505606684425,14,positive regulation of programmed cell death,regulation of programmed cell death
GO:0000082,13,GO:0000278,0.706,2.3303505606684425,8,G1/S transition of mitotic cell cycle,mitotic cell cycle
GO:0030334,36,GO:0030334,0.997,2.3303505606684425,65,regulation of cell migration,regulation of cell migration
GO:0034502,1,GO:0051641,0.582,2.3303505606684425,1,protein localization to chromosome,cellular localization
GO:0006302,22,GO:0006950,0.616,2.3303505606684425,18,double-strand break repair,response to stress
GO:0071310,20,GO:0010033,0.953,2.3303505606684425,0,cellular response to organic substance,response to organic substance
GO:0043065,29,GO:0043067,0.904,2.3303505606684425,23,positive regulation of apoptotic process,regulation of programmed cell death
GO:0045930,13,GO:0000278,0.793,2.3303505606684425,2,negative regulation of mitotic cell cycle,mitotic cell cycle
GO:0045132,13,GO:0000278,0.637,2.3303505606684425,25,meiotic chromosome segregation,mitotic cell cycle
GO:0031573,13,GO:0000278,0.648,2.3303505606684425,7,mitotic intra-S DNA damage checkpoint signaling,mitotic cell cycle
GO:0009064,34,GO:0043648,0.553,2.3303505606684425,0,glutamine family amino acid metabolic process,dicarboxylic acid metabolic process
GO:0001817,23,GO:0051239,0.541,2.3303505606684425,0,regulation of cytokine production,regulation of multicellular organismal process
