category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,bh_adjust
GO:0050714,3.8906220150649196e-6,1,2,2,positive regulation of protein secretion,BP,8.069543441202861e-6
GO:0050796,3.8906220150649196e-6,1,2,2,regulation of insulin secretion,BP,8.069543441202861e-6
GO:0050821,3.8906220150649196e-6,1,2,2,protein stabilization,BP,8.069543441202861e-6
GO:0051046,3.8906220150649196e-6,1,2,2,regulation of secretion,BP,8.069543441202861e-6
GO:0051047,3.8906220150649196e-6,1,2,2,positive regulation of secretion,BP,8.069543441202861e-6
GO:0051049,3.8906220150649196e-6,1,2,2,regulation of transport,BP,8.069543441202861e-6
GO:0051050,3.8906220150649196e-6,1,2,2,positive regulation of transport,BP,8.069543441202861e-6
GO:0051222,3.8906220150649196e-6,1,2,2,positive regulation of protein transport,BP,8.069543441202861e-6
GO:0051223,3.8906220150649196e-6,1,2,2,regulation of protein transport,BP,8.069543441202861e-6
GO:0051248,3.8906220150649196e-6,1,2,2,negative regulation of protein metabolic process,BP,8.069543441202861e-6
GO:0051606,3.8906220150649196e-6,1,2,2,detection of stimulus,BP,8.069543441202861e-6
GO:0055082,3.8906220150649196e-6,1,2,2,cellular chemical homeostasis,BP,8.069543441202861e-6
GO:0060070,3.8906220150649196e-6,1,2,2,canonical Wnt signaling pathway,BP,8.069543441202861e-6
