category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,bh_adjust
GO:0022008,0,1,6,6,neurogenesis,BP,0
GO:0023051,0,1,6,6,regulation of signaling,BP,0
GO:0030154,0,1,7,7,cell differentiation,BP,0
GO:0030182,0,1,5,5,neuron differentiation,BP,0
GO:0031323,0,1,11,11,regulation of cellular metabolic process,BP,0
GO:0031324,0,1,5,5,negative regulation of cellular metabolic process,BP,0
GO:0031325,0,1,8,8,positive regulation of cellular metabolic process,BP,0
GO:0031326,0,1,9,9,regulation of cellular biosynthetic process,BP,0
GO:0031328,0,1,6,6,positive regulation of cellular biosynthetic process,BP,0
GO:0031399,0,1,5,5,regulation of protein modification process,BP,0
GO:0031401,0,1,5,5,positive regulation of protein modification process,BP,0
GO:0032268,0,1,6,6,regulation of cellular protein metabolic process,BP,0
GO:0032501,0,1,10,10,multicellular organismal process,BP,0
GO:0032502,0,1,9,9,developmental process,BP,0
GO:0033554,0,1,7,7,cellular response to stress,BP,0
GO:0034641,0,1,8,8,cellular nitrogen compound metabolic process,BP,0
GO:0034645,0,1,5,5,cellular macromolecule biosynthetic process,BP,0
GO:0042221,0,1,7,7,response to chemical,BP,0
GO:0043170,0,1,11,11,macromolecule metabolic process,BP,0
GO:0044237,0,1,14,14,cellular metabolic process,BP,0
GO:0044238,0,1,13,13,primary metabolic process,BP,0
GO:0044249,0,1,6,6,cellular biosynthetic process,BP,0
GO:0044260,0,1,10,10,cellular macromolecule metabolic process,BP,0
GO:0044271,0,1,5,5,cellular nitrogen compound biosynthetic process,BP,0
GO:0045893,0,1,5,5,positive regulation of DNA-templated transcription,BP,0
GO:0045935,0,1,5,5,positive regulation of nucleobase-containing compound metabolic process,BP,0
GO:0045944,0,1,5,5,positive regulation of transcription by RNA polymerase II,BP,0
GO:0046483,0,1,5,5,heterocycle metabolic process,BP,0
GO:0048513,0,1,6,6,animal organ development,BP,0
GO:0048518,0,1,8,8,positive regulation of biological process,BP,0
GO:0048519,0,1,9,9,negative regulation of biological process,BP,0
GO:0048522,0,1,8,8,positive regulation of cellular process,BP,0
GO:0048523,0,1,9,9,negative regulation of cellular process,BP,0
GO:0048583,0,1,6,6,regulation of response to stimulus,BP,0
GO:0048699,0,1,5,5,generation of neurons,BP,0
GO:0048731,0,1,8,8,system development,BP,0
GO:0048856,0,1,9,9,anatomical structure development,BP,0
GO:0048869,0,1,7,7,cellular developmental process,BP,0
GO:0050789,0,1,13,13,regulation of biological process,BP,0
GO:0050794,0,1,12,12,regulation of cellular process,BP,0
GO:0050896,0,1,11,11,response to stimulus,BP,0
GO:0051171,0,1,10,10,regulation of nitrogen compound metabolic process,BP,0
GO:0051173,0,1,8,8,positive regulation of nitrogen compound metabolic process,BP,0
GO:0051179,0,1,7,7,localization,BP,0
GO:0051246,0,1,6,6,regulation of protein metabolic process,BP,0
GO:0051247,0,1,5,5,positive regulation of protein metabolic process,BP,0
GO:0051252,0,1,7,7,regulation of RNA metabolic process,BP,0
GO:0051254,0,1,5,5,positive regulation of RNA metabolic process,BP,0
GO:0051716,0,1,7,7,cellular response to stimulus,BP,0
GO:0060255,0,1,10,10,regulation of macromolecule metabolic process,BP,0
GO:0060548,0,1,5,5,negative regulation of cell death,BP,0
GO:0065007,0,1,13,13,biological regulation,BP,0
GO:0065008,0,1,6,6,regulation of biological quality,BP,0
GO:0071704,0,1,13,13,organic substance metabolic process,BP,0
GO:0071840,0,1,9,9,cellular component organization or biogenesis,BP,0
GO:0080090,0,1,10,10,regulation of primary metabolic process,BP,0
GO:0090304,0,1,5,5,nucleic acid metabolic process,BP,0
GO:1901360,0,1,5,5,organic cyclic compound metabolic process,BP,0
GO:1901564,0,1,7,7,organonitrogen compound metabolic process,BP,0
GO:1901576,0,1,6,6,organic substance biosynthetic process,BP,0
GO:1902680,0,1,5,5,positive regulation of RNA biosynthetic process,BP,0
GO:1903506,0,1,7,7,regulation of nucleic acid-templated transcription,BP,0
GO:1903508,0,1,5,5,positive regulation of nucleic acid-templated transcription,BP,0
GO:2000112,0,1,9,9,regulation of cellular macromolecule biosynthetic process,BP,0
GO:2001141,0,1,7,7,regulation of RNA biosynthetic process,BP,0
GO:0006810,7.768244499746572e-14,1,5,5,transport,BP,7.499083824345796e-13
GO:0051234,7.768244499746572e-14,1,5,5,establishment of localization,BP,7.499083824345796e-13
GO:0009056,8.890059968986896e-14,1,5,5,catabolic process,BP,8.287240834103538e-13
GO:0044248,8.890059968986896e-14,1,5,5,cellular catabolic process,BP,8.287240834103538e-13
GO:1901575,8.890059968986896e-14,1,5,5,organic substance catabolic process,BP,8.287240834103538e-13
GO:0010467,5.916409632689907e-11,1,4,4,gene expression,BP,5.477709870810179e-10
GO:0007049,7.499292032747939e-11,1,4,4,cell cycle,BP,6.76211393555201e-10
GO:0022402,7.499292032747939e-11,1,4,4,cell cycle process,BP,6.76211393555201e-10
GO:0008283,7.502418841060644e-11,1,4,4,cell population proliferation,BP,6.76211393555201e-10
GO:0048468,7.502418841060644e-11,1,4,4,cell development,BP,6.76211393555201e-10
GO:0006974,8.058384968578542e-11,1,4,4,cellular response to DNA damage stimulus,BP,7.186056785951965e-10
GO:0016070,8.078373903384648e-11,1,4,4,RNA metabolic process,BP,7.186056785951965e-10
GO:0009888,8.450994722662965e-11,1,4,4,tissue development,BP,7.468703777626166e-10
GO:0070887,9.886499691225412e-11,1,4,4,cellular response to chemical stimulus,BP,8.429162755377823e-10
GO:0071310,9.886499691225412e-11,1,4,4,cellular response to organic substance,BP,8.429162755377823e-10
GO:1901700,9.886499691225412e-11,1,4,4,response to oxygen-containing compound,BP,8.429162755377823e-10
GO:0032879,1.0056176009318753e-10,1,4,4,regulation of localization,BP,8.429162755377823e-10
GO:0001775,1.0181996107803016e-10,1,4,4,cell activation,BP,8.429162755377823e-10
GO:0002376,1.0181996107803016e-10,1,4,4,immune system process,BP,8.429162755377823e-10
GO:0045321,1.0181996107803016e-10,1,4,4,leukocyte activation,BP,8.429162755377823e-10
GO:0010605,1.0280685262585214e-10,1,4,4,negative regulation of macromolecule metabolic process,BP,8.429162755377823e-10
GO:0051172,1.0280685262585214e-10,1,4,4,negative regulation of nitrogen compound metabolic process,BP,8.429162755377823e-10
GO:0009887,1.0280977350424091e-10,1,4,4,animal organ morphogenesis,BP,8.429162755377823e-10
GO:0010647,1.0280977350424091e-10,1,4,4,positive regulation of cell communication,BP,8.429162755377823e-10
GO:0023056,1.0280977350424091e-10,1,4,4,positive regulation of signaling,BP,8.429162755377823e-10
GO:0042981,1.0563041272911484e-10,1,4,4,regulation of apoptotic process,BP,8.471219452180583e-10
GO:0043067,1.0563041272911484e-10,1,4,4,regulation of programmed cell death,BP,8.471219452180583e-10
GO:0007346,1.0581243988763402e-10,1,4,4,regulation of mitotic cell cycle,BP,8.471219452180583e-10
GO:0051726,1.0581243988763402e-10,1,4,4,regulation of cell cycle,BP,8.471219452180583e-10
GO:0051239,1.1535139220315269e-10,1,4,4,regulation of multicellular organismal process,BP,8.869674846807389e-10
GO:0016192,1.1690564317612682e-10,1,4,4,vesicle-mediated transport,BP,8.88874750629657e-10
GO:0050793,1.1866439010677257e-10,1,4,4,regulation of developmental process,BP,8.972346385295415e-10
GO:0051128,1.3406992256447485e-10,1,4,4,regulation of cellular component organization,BP,9.614354322222642e-10
GO:0050790,1.342875495204595e-10,1,4,4,regulation of catalytic activity,BP,9.614354322222642e-10
GO:0065009,1.342875495204595e-10,1,4,4,regulation of molecular function,BP,9.614354322222642e-10
GO:0009968,1.3433593372879009e-10,1,4,4,negative regulation of signal transduction,BP,9.614354322222642e-10
GO:0010648,1.3433593372879009e-10,1,4,4,negative regulation of cell communication,BP,9.614354322222642e-10
GO:0023057,1.3433593372879009e-10,1,4,4,negative regulation of signaling,BP,9.614354322222642e-10
GO:0048585,1.3433593372879009e-10,1,4,4,negative regulation of response to stimulus,BP,9.614354322222642e-10
GO:0009605,1.3640714993430283e-10,1,4,4,response to external stimulus,BP,9.614354322222642e-10
GO:0009057,1.3665415073683868e-10,1,4,4,macromolecule catabolic process,BP,9.614354322222642e-10
GO:0044265,1.3665415073683868e-10,1,4,4,cellular macromolecule catabolic process,BP,9.614354322222642e-10
GO:1901565,1.393331648749819e-10,1,4,4,organonitrogen compound catabolic process,BP,9.724740379223095e-10
GO:0006508,1.4315177724276136e-10,1,4,4,proteolysis,BP,9.790430594341619e-10
GO:0036211,1.4315177724276136e-10,1,4,4,protein modification process,BP,9.790430594341619e-10
GO:0043412,1.4315177724276136e-10,1,4,4,macromolecule modification,BP,9.790430594341619e-10
GO:0006417,2.2743226880888672e-8,1,3,3,regulation of translation,BP,1.5248045214231273e-7
GO:0010608,2.2743226880888672e-8,1,3,3,post-transcriptional regulation of gene expression,BP,1.5248045214231273e-7
GO:0034248,2.2743226880888672e-8,1,3,3,regulation of cellular amide metabolic process,BP,1.5248045214231273e-7
GO:0006351,2.6007586052942994e-8,1,3,3,DNA-templated transcription,BP,1.5662090538962572e-7
GO:0006366,2.6007586052942994e-8,1,3,3,transcription by RNA polymerase II,BP,1.5662090538962572e-7
GO:0008284,2.6007586052942994e-8,1,3,3,positive regulation of cell population proliferation,BP,1.5662090538962572e-7
GO:0018130,2.6007586052942994e-8,1,3,3,heterocycle biosynthetic process,BP,1.5662090538962572e-7
GO:0019438,2.6007586052942994e-8,1,3,3,aromatic compound biosynthetic process,BP,1.5662090538962572e-7
GO:0032774,2.6007586052942994e-8,1,3,3,RNA biosynthetic process,BP,1.5662090538962572e-7
GO:0034654,2.6007586052942994e-8,1,3,3,nucleobase-containing compound biosynthetic process,BP,1.5662090538962572e-7
GO:0035270,2.6007586052942994e-8,1,3,3,endocrine system development,BP,1.5662090538962572e-7
GO:0042127,2.6007586052942994e-8,1,3,3,regulation of cell population proliferation,BP,1.5662090538962572e-7
GO:0097659,2.6007586052942994e-8,1,3,3,nucleic acid-templated transcription,BP,1.5662090538962572e-7
GO:1901362,2.6007586052942994e-8,1,3,3,organic cyclic compound biosynthetic process,BP,1.5662090538962572e-7
GO:0031396,3.078873859989198e-8,1,3,3,regulation of protein ubiquitination,BP,1.7128204458363218e-7
GO:1903320,3.078873859989198e-8,1,3,3,regulation of protein modification by small protein conjugation or removal,BP,1.7128204458363218e-7
GO:0032880,3.0917468914544856e-8,1,3,3,regulation of protein localization,BP,1.7128204458363218e-7
GO:0051049,3.0917468914544856e-8,1,3,3,regulation of transport,BP,1.7128204458363218e-7
GO:0051050,3.0917468914544856e-8,1,3,3,positive regulation of transport,BP,1.7128204458363218e-7
GO:0051222,3.0917468914544856e-8,1,3,3,positive regulation of protein transport,BP,1.7128204458363218e-7
GO:0051223,3.0917468914544856e-8,1,3,3,regulation of protein transport,BP,1.7128204458363218e-7
GO:0070201,3.0917468914544856e-8,1,3,3,regulation of establishment of protein localization,BP,1.7128204458363218e-7
GO:0090087,3.0917468914544856e-8,1,3,3,regulation of peptide transport,BP,1.7128204458363218e-7
GO:1904951,3.0917468914544856e-8,1,3,3,positive regulation of establishment of protein localization,BP,1.7128204458363218e-7
GO:1901701,3.1316955790702746e-8,1,3,3,cellular response to oxygen-containing compound,BP,1.7128204458363218e-7
GO:0043603,3.162211447226601e-8,1,3,3,cellular amide metabolic process,BP,1.7128204458363218e-7
GO:0009628,3.163083196214917e-8,1,3,3,response to abiotic stimulus,BP,1.7128204458363218e-7
GO:0019725,3.163083196214917e-8,1,3,3,cellular homeostasis,BP,1.7128204458363218e-7
GO:0031400,3.163083196214917e-8,1,3,3,negative regulation of protein modification process,BP,1.7128204458363218e-7
GO:0042592,3.163083196214917e-8,1,3,3,homeostatic process,BP,1.7128204458363218e-7
GO:0048878,3.163083196214917e-8,1,3,3,chemical homeostasis,BP,1.7128204458363218e-7
GO:0051248,3.163083196214917e-8,1,3,3,negative regulation of protein metabolic process,BP,1.7128204458363218e-7
GO:0060429,3.234673466398071e-8,1,3,3,epithelium development,BP,1.7128204458363218e-7
GO:0000278,3.2582373677201e-8,1,3,3,mitotic cell cycle,BP,1.7128204458363218e-7
GO:0010564,3.2582373677201e-8,1,3,3,regulation of cell cycle process,BP,1.7128204458363218e-7
GO:1901987,3.2582373677201e-8,1,3,3,regulation of cell cycle phase transition,BP,1.7128204458363218e-7
GO:1901990,3.2582373677201e-8,1,3,3,regulation of mitotic cell cycle phase transition,BP,1.7128204458363218e-7
GO:1903047,3.2582373677201e-8,1,3,3,mitotic cell cycle process,BP,1.7128204458363218e-7
GO:0007165,3.259518702950826e-8,1,3,3,signal transduction,BP,1.7128204458363218e-7
GO:0009790,3.259518702950826e-8,1,3,3,embryo development,BP,1.7128204458363218e-7
GO:0009967,3.259518702950826e-8,1,3,3,positive regulation of signal transduction,BP,1.7128204458363218e-7
GO:0023052,3.259518702950826e-8,1,3,3,signaling,BP,1.7128204458363218e-7
GO:0030111,3.259518702950826e-8,1,3,3,regulation of Wnt signaling pathway,BP,1.7128204458363218e-7
GO:0035556,3.259518702950826e-8,1,3,3,intracellular signal transduction,BP,1.7128204458363218e-7
GO:0048584,3.259518702950826e-8,1,3,3,positive regulation of response to stimulus,BP,1.7128204458363218e-7
GO:0060828,3.259518702950826e-8,1,3,3,regulation of canonical Wnt signaling pathway,BP,1.7128204458363218e-7
GO:0051240,3.566848431285356e-8,1,3,3,positive regulation of multicellular organismal process,BP,1.8671079672997576e-7
GO:0051960,3.663647249182311e-8,1,3,3,regulation of nervous system development,BP,1.885457785937463e-7
GO:2000026,3.663647249182311e-8,1,3,3,regulation of multicellular organismal development,BP,1.885457785937463e-7
GO:0045595,3.671170560421952e-8,1,3,3,regulation of cell differentiation,BP,1.885457785937463e-7
GO:0051641,3.747259313455877e-8,1,3,3,cellular localization,BP,1.90369650554178e-7
GO:0044087,4.1452478617172637e-08,1,3,3,regulation of cellular component biogenesis,BP,2.0219371164913934e-7
GO:0051129,4.1452478617172637e-08,1,3,3,negative regulation of cellular component organization,BP,2.0219371164913934e-7
GO:1902531,4.1535267320824386e-8,1,3,3,regulation of intracellular signal transduction,BP,2.0219371164913934e-7
GO:0006811,4.304593465866054e-8,1,3,3,ion transport,BP,2.0219371164913934e-7
GO:0019220,4.372059669861541e-8,1,3,3,regulation of phosphate metabolic process,BP,2.0219371164913934e-7
GO:0051174,4.372059669861541e-8,1,3,3,regulation of phosphorus metabolic process,BP,2.0219371164913934e-7
GO:0003008,4.373595804832113e-8,1,3,3,system process,BP,2.0219371164913934e-7
GO:0006511,4.427165765719583e-8,1,3,3,ubiquitin-dependent protein catabolic process,BP,2.0219371164913934e-7
GO:0016567,4.427165765719583e-8,1,3,3,protein ubiquitination,BP,2.0219371164913934e-7
GO:0019941,4.427165765719583e-8,1,3,3,modification-dependent protein catabolic process,BP,2.0219371164913934e-7
GO:0030163,4.427165765719583e-8,1,3,3,protein catabolic process,BP,2.0219371164913934e-7
GO:0032446,4.427165765719583e-8,1,3,3,protein modification by small protein conjugation,BP,2.0219371164913934e-7
GO:0043632,4.427165765719583e-8,1,3,3,modification-dependent macromolecule catabolic process,BP,2.0219371164913934e-7
GO:0051603,4.427165765719583e-8,1,3,3,proteolysis involved in protein catabolic process,BP,2.0219371164913934e-7
GO:0070647,4.427165765719583e-8,1,3,3,protein modification by small protein conjugation or removal,BP,2.0219371164913934e-7
GO:0030030,4.4909514576653235e-8,1,3,3,cell projection organization,BP,2.024617258423151e-7
GO:0120036,4.4909514576653235e-8,1,3,3,plasma membrane bounded cell projection organization,BP,2.024617258423151e-7
GO:0043604,9.207260968349154e-6,1,2,2,amide biosynthetic process,BP,2.5986740155120348e-5
GO:1901566,9.207260968349154e-6,1,2,2,organonitrogen compound biosynthetic process,BP,2.5986740155120348e-5
GO:0006518,9.5059912473953e-6,1,2,2,peptide metabolic process,BP,2.5986740155120348e-5
GO:0000075,9.50874107072001e-6,1,2,2,cell cycle checkpoint signaling,BP,2.5986740155120348e-5
GO:0000077,9.50874107072001e-6,1,2,2,DNA damage checkpoint signaling,BP,2.5986740155120348e-5
GO:0001501,9.50874107072001e-6,1,2,2,skeletal system development,BP,2.5986740155120348e-5
GO:0001568,9.50874107072001e-6,1,2,2,blood vessel development,BP,2.5986740155120348e-5
GO:0001655,9.50874107072001e-6,1,2,2,urogenital system development,BP,2.5986740155120348e-5
GO:0001666,9.50874107072001e-6,1,2,2,response to hypoxia,BP,2.5986740155120348e-5
GO:0001678,9.50874107072001e-6,1,2,2,cellular glucose homeostasis,BP,2.5986740155120348e-5
GO:0001822,9.50874107072001e-6,1,2,2,kidney development,BP,2.5986740155120348e-5
GO:0001838,9.50874107072001e-6,1,2,2,embryonic epithelial tube formation,BP,2.5986740155120348e-5
GO:0001841,9.50874107072001e-6,1,2,2,neural tube formation,BP,2.5986740155120348e-5
GO:0001944,9.50874107072001e-6,1,2,2,vasculature development,BP,2.5986740155120348e-5
GO:0002009,9.50874107072001e-6,1,2,2,morphogenesis of an epithelium,BP,2.5986740155120348e-5
GO:0002065,9.50874107072001e-6,1,2,2,columnar/cuboidal epithelial cell differentiation,BP,2.5986740155120348e-5
GO:0002244,9.50874107072001e-6,1,2,2,hematopoietic progenitor cell differentiation,BP,2.5986740155120348e-5
GO:0002320,9.50874107072001e-6,1,2,2,lymphoid progenitor cell differentiation,BP,2.5986740155120348e-5
GO:0002328,9.50874107072001e-6,1,2,2,pro-B cell differentiation,BP,2.5986740155120348e-5
GO:0002520,9.50874107072001e-6,1,2,2,immune system development,BP,2.5986740155120348e-5
GO:0002521,9.50874107072001e-6,1,2,2,leukocyte differentiation,BP,2.5986740155120348e-5
GO:0002791,9.50874107072001e-6,1,2,2,regulation of peptide secretion,BP,2.5986740155120348e-5
GO:0002793,9.50874107072001e-6,1,2,2,positive regulation of peptide secretion,BP,2.5986740155120348e-5
GO:0003007,9.50874107072001e-6,1,2,2,heart morphogenesis,BP,2.5986740155120348e-5
GO:0003170,9.50874107072001e-6,1,2,2,heart valve development,BP,2.5986740155120348e-5
GO:0003171,9.50874107072001e-6,1,2,2,atrioventricular valve development,BP,2.5986740155120348e-5
GO:0003174,9.50874107072001e-6,1,2,2,mitral valve development,BP,2.5986740155120348e-5
GO:0003179,9.50874107072001e-6,1,2,2,heart valve morphogenesis,BP,2.5986740155120348e-5
GO:0003181,9.50874107072001e-6,1,2,2,atrioventricular valve morphogenesis,BP,2.5986740155120348e-5
GO:0003183,9.50874107072001e-6,1,2,2,mitral valve morphogenesis,BP,2.5986740155120348e-5
GO:0003205,9.50874107072001e-6,1,2,2,cardiac chamber development,BP,2.5986740155120348e-5
GO:0003206,9.50874107072001e-6,1,2,2,cardiac chamber morphogenesis,BP,2.5986740155120348e-5
GO:0003207,9.50874107072001e-6,1,2,2,cardiac chamber formation,BP,2.5986740155120348e-5
GO:0003208,9.50874107072001e-6,1,2,2,cardiac ventricle morphogenesis,BP,2.5986740155120348e-5
GO:0003209,9.50874107072001e-6,1,2,2,cardiac atrium morphogenesis,BP,2.5986740155120348e-5
GO:0003211,9.50874107072001e-6,1,2,2,cardiac ventricle formation,BP,2.5986740155120348e-5
GO:0003215,9.50874107072001e-6,1,2,2,cardiac right ventricle morphogenesis,BP,2.5986740155120348e-5
GO:0003230,9.50874107072001e-6,1,2,2,cardiac atrium development,BP,2.5986740155120348e-5
GO:0003231,9.50874107072001e-6,1,2,2,cardiac ventricle development,BP,2.5986740155120348e-5
GO:0003279,9.50874107072001e-6,1,2,2,cardiac septum development,BP,2.5986740155120348e-5
GO:0003281,9.50874107072001e-6,1,2,2,ventricular septum development,BP,2.5986740155120348e-5
GO:0003283,9.50874107072001e-6,1,2,2,atrial septum development,BP,2.5986740155120348e-5
GO:0003284,9.50874107072001e-6,1,2,2,septum primum development,BP,2.5986740155120348e-5
GO:0003289,9.50874107072001e-6,1,2,2,atrial septum primum morphogenesis,BP,2.5986740155120348e-5
GO:0003357,9.50874107072001e-6,1,2,2,noradrenergic neuron differentiation,BP,2.5986740155120348e-5
GO:0006977,9.50874107072001e-6,1,2,2,"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest",BP,2.5986740155120348e-5
GO:0007093,9.50874107072001e-6,1,2,2,mitotic cell cycle checkpoint signaling,BP,2.5986740155120348e-5
GO:0007166,9.50874107072001e-6,1,2,2,cell surface receptor signaling pathway,BP,2.5986740155120348e-5
GO:0007267,9.50874107072001e-6,1,2,2,cell-cell signaling,BP,2.5986740155120348e-5
GO:0007507,9.50874107072001e-6,1,2,2,heart development,BP,2.5986740155120348e-5
GO:0008285,9.50874107072001e-6,1,2,2,negative regulation of cell population proliferation,BP,2.5986740155120348e-5
GO:0009743,9.50874107072001e-6,1,2,2,response to carbohydrate,BP,2.5986740155120348e-5
GO:0009746,9.50874107072001e-6,1,2,2,response to hexose,BP,2.5986740155120348e-5
GO:0009749,9.50874107072001e-6,1,2,2,response to glucose,BP,2.5986740155120348e-5
GO:0009792,9.50874107072001e-6,1,2,2,embryo development ending in birth or egg hatching,BP,2.5986740155120348e-5
GO:0010001,9.50874107072001e-6,1,2,2,glial cell differentiation,BP,2.5986740155120348e-5
GO:0010817,9.50874107072001e-6,1,2,2,regulation of hormone levels,BP,2.5986740155120348e-5
GO:0010942,9.50874107072001e-6,1,2,2,positive regulation of cell death,BP,2.5986740155120348e-5
GO:0010948,9.50874107072001e-6,1,2,2,negative regulation of cell cycle process,BP,2.5986740155120348e-5
GO:0014009,9.50874107072001e-6,1,2,2,glial cell proliferation,BP,2.5986740155120348e-5
GO:0016055,9.50874107072001e-6,1,2,2,Wnt signaling pathway,BP,2.5986740155120348e-5
GO:0016331,9.50874107072001e-6,1,2,2,morphogenesis of embryonic epithelium,BP,2.5986740155120348e-5
GO:0019827,9.50874107072001e-6,1,2,2,stem cell population maintenance,BP,2.5986740155120348e-5
GO:0021510,9.50874107072001e-6,1,2,2,spinal cord development,BP,2.5986740155120348e-5
GO:0021515,9.50874107072001e-6,1,2,2,cell differentiation in spinal cord,BP,2.5986740155120348e-5
GO:0021517,9.50874107072001e-6,1,2,2,ventral spinal cord development,BP,2.5986740155120348e-5
GO:0021522,9.50874107072001e-6,1,2,2,spinal cord motor neuron differentiation,BP,2.5986740155120348e-5
GO:0021782,9.50874107072001e-6,1,2,2,glial cell development,BP,2.5986740155120348e-5
GO:0021915,9.50874107072001e-6,1,2,2,neural tube development,BP,2.5986740155120348e-5
GO:0021953,9.50874107072001e-6,1,2,2,central nervous system neuron differentiation,BP,2.5986740155120348e-5
GO:0030097,9.50874107072001e-6,1,2,2,hemopoiesis,BP,2.5986740155120348e-5
GO:0030098,9.50874107072001e-6,1,2,2,lymphocyte differentiation,BP,2.5986740155120348e-5
GO:0030177,9.50874107072001e-6,1,2,2,positive regulation of Wnt signaling pathway,BP,2.5986740155120348e-5
GO:0030217,9.50874107072001e-6,1,2,2,T cell differentiation,BP,2.5986740155120348e-5
GO:0030330,9.50874107072001e-6,1,2,2,"DNA damage response, signal transduction by p53 class mediator",BP,2.5986740155120348e-5
GO:0030855,9.50874107072001e-6,1,2,2,epithelial cell differentiation,BP,2.5986740155120348e-5
GO:0031016,9.50874107072001e-6,1,2,2,pancreas development,BP,2.5986740155120348e-5
GO:0031018,9.50874107072001e-6,1,2,2,endocrine pancreas development,BP,2.5986740155120348e-5
GO:0031397,9.50874107072001e-6,1,2,2,negative regulation of protein ubiquitination,BP,2.5986740155120348e-5
GO:0031570,9.50874107072001e-6,1,2,2,DNA integrity checkpoint signaling,BP,2.5986740155120348e-5
GO:0031571,9.50874107072001e-6,1,2,2,mitotic G1 DNA damage checkpoint signaling,BP,2.5986740155120348e-5
GO:0031647,9.50874107072001e-6,1,2,2,regulation of protein stability,BP,2.5986740155120348e-5
GO:0032024,9.50874107072001e-6,1,2,2,positive regulation of insulin secretion,BP,2.5986740155120348e-5
GO:0033500,9.50874107072001e-6,1,2,2,carbohydrate homeostasis,BP,2.5986740155120348e-5
GO:0034250,9.50874107072001e-6,1,2,2,positive regulation of cellular amide metabolic process,BP,2.5986740155120348e-5
GO:0034284,9.50874107072001e-6,1,2,2,response to monosaccharide,BP,2.5986740155120348e-5
GO:0035019,9.50874107072001e-6,1,2,2,somatic stem cell population maintenance,BP,2.5986740155120348e-5
GO:0035107,9.50874107072001e-6,1,2,2,appendage morphogenesis,BP,2.5986740155120348e-5
GO:0035108,9.50874107072001e-6,1,2,2,limb morphogenesis,BP,2.5986740155120348e-5
GO:0035148,9.50874107072001e-6,1,2,2,tube formation,BP,2.5986740155120348e-5
GO:0035239,9.50874107072001e-6,1,2,2,tube morphogenesis,BP,2.5986740155120348e-5
GO:0035295,9.50874107072001e-6,1,2,2,tube development,BP,2.5986740155120348e-5
GO:0035904,9.50874107072001e-6,1,2,2,aorta development,BP,2.5986740155120348e-5
GO:0035905,9.50874107072001e-6,1,2,2,ascending aorta development,BP,2.5986740155120348e-5
GO:0035909,9.50874107072001e-6,1,2,2,aorta morphogenesis,BP,2.5986740155120348e-5
GO:0035910,9.50874107072001e-6,1,2,2,ascending aorta morphogenesis,BP,2.5986740155120348e-5
GO:0036293,9.50874107072001e-6,1,2,2,response to decreased oxygen levels,BP,2.5986740155120348e-5
GO:0042063,9.50874107072001e-6,1,2,2,gliogenesis,BP,2.5986740155120348e-5
GO:0042110,9.50874107072001e-6,1,2,2,T cell activation,BP,2.5986740155120348e-5
GO:0042593,9.50874107072001e-6,1,2,2,glucose homeostasis,BP,2.5986740155120348e-5
GO:0042770,9.50874107072001e-6,1,2,2,signal transduction in response to DNA damage,BP,2.5986740155120348e-5
