category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,bh_adjust
GO:0045893,1.977607411062303e-11,1,4,4,positive regulation of DNA-templated transcription,BP,1.740786201204778e-10
GO:0045935,1.977607411062303e-11,1,4,4,positive regulation of nucleobase-containing compound metabolic process,BP,1.740786201204778e-10
GO:0051254,1.977607411062303e-11,1,4,4,positive regulation of RNA metabolic process,BP,1.740786201204778e-10
GO:0097659,1.977607411062303e-11,1,4,4,nucleic acid-templated transcription,BP,1.740786201204778e-10
GO:1902680,1.977607411062303e-11,1,4,4,positive regulation of RNA biosynthetic process,BP,1.740786201204778e-10
GO:1903508,1.977607411062303e-11,1,4,4,positive regulation of nucleic acid-templated transcription,BP,1.740786201204778e-10
GO:0009719,1.980835038999352e-11,1,4,4,response to endogenous stimulus,BP,1.740786201204778e-10
GO:0009725,1.980835038999352e-11,1,4,4,response to hormone,BP,1.740786201204778e-10
GO:0000122,2.008106260860194e-11,1,4,4,negative regulation of transcription by RNA polymerase II,BP,1.740786201204778e-10
GO:0006357,2.008106260860194e-11,1,4,4,regulation of transcription by RNA polymerase II,BP,1.740786201204778e-10
GO:0009890,2.008106260860194e-11,1,4,4,negative regulation of biosynthetic process,BP,1.740786201204778e-10
GO:0010558,2.008106260860194e-11,1,4,4,negative regulation of macromolecule biosynthetic process,BP,1.740786201204778e-10
GO:0010629,2.008106260860194e-11,1,4,4,negative regulation of gene expression,BP,1.740786201204778e-10
GO:0031327,2.008106260860194e-11,1,4,4,negative regulation of cellular biosynthetic process,BP,1.740786201204778e-10
GO:0045892,2.008106260860194e-11,1,4,4,negative regulation of DNA-templated transcription,BP,1.740786201204778e-10
GO:0045934,2.008106260860194e-11,1,4,4,negative regulation of nucleobase-containing compound metabolic process,BP,1.740786201204778e-10
GO:0050793,2.008106260860194e-11,1,4,4,regulation of developmental process,BP,1.740786201204778e-10
GO:0051093,2.008106260860194e-11,1,4,4,negative regulation of developmental process,BP,1.740786201204778e-10
GO:0051253,2.008106260860194e-11,1,4,4,negative regulation of RNA metabolic process,BP,1.740786201204778e-10
GO:1902679,2.008106260860194e-11,1,4,4,negative regulation of RNA biosynthetic process,BP,1.740786201204778e-10
GO:1903507,2.008106260860194e-11,1,4,4,negative regulation of nucleic acid-templated transcription,BP,1.740786201204778e-10
GO:2000113,2.008106260860194e-11,1,4,4,negative regulation of cellular macromolecule biosynthetic process,BP,1.740786201204778e-10
GO:0009966,2.011378254542971e-11,1,4,4,regulation of signal transduction,BP,1.740786201204778e-10
GO:0010646,2.011378254542971e-11,1,4,4,regulation of cell communication,BP,1.740786201204778e-10
GO:0023051,2.011378254542971e-11,1,4,4,regulation of signaling,BP,1.740786201204778e-10
GO:0030154,2.0137434126584505e-11,1,4,4,cell differentiation,BP,1.740786201204778e-10
GO:0048869,2.0137434126584505e-11,1,4,4,cellular developmental process,BP,1.740786201204778e-10
GO:0009790,2.0148066256697348e-11,1,4,4,embryo development,BP,1.740786201204778e-10
GO:0051179,2.0159884907550853e-11,1,4,4,localization,BP,1.740786201204778e-10
GO:0006996,2.0173082815023463e-11,1,4,4,organelle organization,BP,1.740786201204778e-10
GO:0009888,2.018079652121895e-11,1,4,4,tissue development,BP,1.740786201204778e-10
GO:0042592,2.018079652125313e-11,1,4,4,homeostatic process,BP,1.740786201204778e-10
GO:0010941,2.0180867987902124e-11,1,4,4,regulation of cell death,BP,1.740786201204778e-10
GO:0060548,2.0180867987902124e-11,1,4,4,negative regulation of cell death,BP,1.740786201204778e-10
GO:0071310,2.0190165275642405e-11,1,4,4,cellular response to organic substance,BP,1.740786201204778e-10
GO:0022607,1.0405995401110097e-8,1,3,3,cellular component assembly,BP,6.304576236422257e-8
GO:0044085,1.0405995401110097e-8,1,3,3,cellular component biogenesis,BP,6.304576236422257e-8
GO:0035556,1.0410819505844837e-8,1,3,3,intracellular signal transduction,BP,6.304576236422257e-8
GO:0048584,1.0410856600128738e-8,1,3,3,positive regulation of response to stimulus,BP,6.304576236422257e-8
GO:0080134,1.041085660014649e-8,1,3,3,regulation of response to stress,BP,6.304576236422257e-8
GO:0045595,1.0571479307925573e-8,1,3,3,regulation of cell differentiation,BP,6.304576236422257e-8
GO:2000026,1.0571479307925573e-8,1,3,3,regulation of multicellular organismal development,BP,6.304576236422257e-8
GO:0051240,1.0571479307943508e-8,1,3,3,positive regulation of multicellular organismal process,BP,6.304576236422257e-8
GO:0048468,1.0583911730807808e-8,1,3,3,cell development,BP,6.304576236422257e-8
GO:0030030,1.0585413135342539e-8,1,3,3,cell projection organization,BP,6.304576236422257e-8
GO:0120036,1.0585413135342539e-8,1,3,3,plasma membrane bounded cell projection organization,BP,6.304576236422257e-8
GO:0007166,1.0589462581916388e-8,1,3,3,cell surface receptor signaling pathway,BP,6.304576236422257e-8
GO:0007399,1.0589500098954254e-8,1,3,3,nervous system development,BP,6.304576236422257e-8
GO:0060322,1.0589500098954254e-8,1,3,3,head development,BP,6.304576236422257e-8
GO:0006366,1.0594418230614838e-8,1,3,3,transcription by RNA polymerase II,BP,6.304576236422257e-8
GO:0045944,1.0594418230614838e-8,1,3,3,positive regulation of transcription by RNA polymerase II,BP,6.304576236422257e-8
GO:0008283,1.0596224869968273e-8,1,3,3,cell population proliferation,BP,6.304576236422257e-8
GO:0000003,1.0600631879864656e-8,1,3,3,reproduction,BP,6.304576236422257e-8
GO:0006810,1.0600631879864656e-8,1,3,3,transport,BP,6.304576236422257e-8
GO:0022414,1.0600631879864656e-8,1,3,3,reproductive process,BP,6.304576236422257e-8
GO:0044703,1.0600631879864656e-8,1,3,3,multi-organism reproductive process,BP,6.304576236422257e-8
GO:0051234,1.0600631879864656e-8,1,3,3,establishment of localization,BP,6.304576236422257e-8
GO:0044281,1.0601039013547881e-8,1,3,3,small molecule metabolic process,BP,6.304576236422257e-8
GO:1901615,1.0601145081726053e-8,1,3,3,organic hydroxy compound metabolic process,BP,6.304576236422257e-8
GO:0040007,1.0606701951222952e-8,1,3,3,growth,BP,6.304576236422257e-8
GO:0048589,1.0606701951222952e-8,1,3,3,developmental growth,BP,6.304576236422257e-8
GO:0002009,1.0606739508975939e-8,1,3,3,morphogenesis of an epithelium,BP,6.304576236422257e-8
GO:0010564,1.0606739508975939e-8,1,3,3,regulation of cell cycle process,BP,6.304576236422257e-8
GO:0035239,1.0606739508975939e-8,1,3,3,tube morphogenesis,BP,6.304576236422257e-8
GO:0035295,1.0606739508975939e-8,1,3,3,tube development,BP,6.304576236422257e-8
GO:0042981,1.0606739508975939e-8,1,3,3,regulation of apoptotic process,BP,6.304576236422257e-8
GO:0043066,1.0606739508975939e-8,1,3,3,negative regulation of apoptotic process,BP,6.304576236422257e-8
GO:0043067,1.0606739508975939e-8,1,3,3,regulation of programmed cell death,BP,6.304576236422257e-8
GO:0043069,1.0606739508975939e-8,1,3,3,negative regulation of programmed cell death,BP,6.304576236422257e-8
GO:0045787,1.0606739508975939e-8,1,3,3,positive regulation of cell cycle,BP,6.304576236422257e-8
GO:0048598,1.0606739508975939e-8,1,3,3,embryonic morphogenesis,BP,6.304576236422257e-8
GO:0048646,1.0606739508975939e-8,1,3,3,anatomical structure formation involved in morphogenesis,BP,6.304576236422257e-8
GO:0048729,1.0606739508975939e-8,1,3,3,tissue morphogenesis,BP,6.304576236422257e-8
GO:0051726,1.0606739508975939e-8,1,3,3,regulation of cell cycle,BP,6.304576236422257e-8
GO:0060429,1.0606739508975939e-8,1,3,3,epithelium development,BP,6.304576236422257e-8
GO:0060562,1.0606739508975939e-8,1,3,3,epithelial tube morphogenesis,BP,6.304576236422257e-8
GO:0065009,1.0606739508993905e-8,1,3,3,regulation of molecular function,BP,6.304576236422257e-8
GO:0051128,1.060673950903519e-8,1,3,3,regulation of cellular component organization,BP,6.304576236422257e-8
GO:0009056,1.0607538294217534e-8,1,3,3,catabolic process,BP,6.304576236422257e-8
GO:0044248,1.0607538294217534e-8,1,3,3,cellular catabolic process,BP,6.304576236422257e-8
GO:1901575,1.0607538294217534e-8,1,3,3,organic substance catabolic process,BP,6.304576236422257e-8
GO:0006629,1.0611149431232806e-8,1,3,3,lipid metabolic process,BP,6.304576236422257e-8
GO:0035107,1.0611625402812795e-8,1,3,3,appendage morphogenesis,BP,6.304576236422257e-8
GO:0048736,1.0611625402812795e-8,1,3,3,appendage development,BP,6.304576236422257e-8
GO:1901700,1.0611625402872061e-8,1,3,3,response to oxygen-containing compound,BP,6.304576236422257e-8
GO:0010647,1.0611662972195878e-8,1,3,3,positive regulation of cell communication,BP,6.304576236422257e-8
GO:0023056,1.0611662972195878e-8,1,3,3,positive regulation of signaling,BP,6.304576236422257e-8
GO:0033993,1.0611662972195878e-8,1,3,3,response to lipid,BP,6.304576236422257e-8
GO:0006259,5.065843251959601e-6,1,2,2,DNA metabolic process,BP,1.6487534368091622e-5
GO:0006281,5.065843251959601e-6,1,2,2,DNA repair,BP,1.6487534368091622e-5
GO:0006974,5.065843251959601e-6,1,2,2,cellular response to DNA damage stimulus,BP,1.6487534368091622e-5
GO:0018193,5.1458903217178165e-6,1,2,2,peptidyl-amino acid modification,BP,1.6487534368091622e-5
GO:0022603,5.1459085721833855e-6,1,2,2,regulation of anatomical structure morphogenesis,BP,1.6487534368091622e-5
GO:0045597,5.1459085721833855e-6,1,2,2,positive regulation of cell differentiation,BP,1.6487534368091622e-5
GO:0051094,5.1459085721833855e-6,1,2,2,positive regulation of developmental process,BP,1.6487534368091622e-5
GO:0009628,5.1459085722121795e-6,1,2,2,response to abiotic stimulus,BP,1.6487534368091622e-5
GO:0009968,5.1459085722121795e-6,1,2,2,negative regulation of signal transduction,BP,1.6487534368091622e-5
GO:0010648,5.1459085722121795e-6,1,2,2,negative regulation of cell communication,BP,1.6487534368091622e-5
GO:0023057,5.1459085722121795e-6,1,2,2,negative regulation of signaling,BP,1.6487534368091622e-5
GO:0048585,5.1459085722121795e-6,1,2,2,negative regulation of response to stimulus,BP,1.6487534368091622e-5
GO:0000578,5.154683632740397e-6,1,2,2,embryonic axis specification,BP,1.6487534368091622e-5
GO:0007389,5.154683632740397e-6,1,2,2,pattern specification process,BP,1.6487534368091622e-5
GO:0009798,5.154683632740397e-6,1,2,2,axis specification,BP,1.6487534368091622e-5
GO:0009880,5.154683632740397e-6,1,2,2,embryonic pattern specification,BP,1.6487534368091622e-5
GO:0007167,5.157059768863392e-6,1,2,2,enzyme-linked receptor protein signaling pathway,BP,1.6487534368091622e-5
GO:0007169,5.157059768863392e-6,1,2,2,transmembrane receptor protein tyrosine kinase signaling pathway,BP,1.6487534368091622e-5
GO:0000902,5.157078039087215e-6,1,2,2,cell morphogenesis,BP,1.6487534368091622e-5
GO:0022008,5.157078039087215e-6,1,2,2,neurogenesis,BP,1.6487534368091622e-5
GO:0032989,5.157078039087215e-6,1,2,2,cellular component morphogenesis,BP,1.6487534368091622e-5
GO:0048699,5.157078039087215e-6,1,2,2,generation of neurons,BP,1.6487534368091622e-5
GO:0048732,5.157078039087215e-6,1,2,2,gland development,BP,1.6487534368091622e-5
GO:0040008,5.157078039107299e-6,1,2,2,regulation of growth,BP,1.6487534368091622e-5
GO:0019953,5.160102906466201e-6,1,2,2,sexual reproduction,BP,1.6487534368091622e-5
GO:0003006,5.16035272505472e-6,1,2,2,developmental process involved in reproduction,BP,1.6487534368091622e-5
GO:0018958,5.16035272505472e-6,1,2,2,phenol-containing compound metabolic process,BP,1.6487534368091622e-5
GO:0032504,5.16035272505472e-6,1,2,2,multicellular organism reproduction,BP,1.6487534368091622e-5
GO:0048609,5.16035272505472e-6,1,2,2,multicellular organismal reproductive process,BP,1.6487534368091622e-5
GO:1901617,5.160352725083553e-6,1,2,2,organic hydroxy compound biosynthetic process,BP,1.6487534368091622e-5
GO:0006396,5.160550916291533e-6,1,2,2,RNA processing,BP,1.6487534368091622e-5
GO:0043603,5.1605509163002745e-6,1,2,2,cellular amide metabolic process,BP,1.6487534368091622e-5
GO:0043604,5.1605509163002745e-6,1,2,2,amide biosynthetic process,BP,1.6487534368091622e-5
GO:1901566,5.1605509163002745e-6,1,2,2,organonitrogen compound biosynthetic process,BP,1.6487534368091622e-5
GO:0007017,5.161084366088428e-6,1,2,2,microtubule-based process,BP,1.6487534368091622e-5
GO:0044782,5.161084366088428e-6,1,2,2,cilium organization,BP,1.6487534368091622e-5
GO:0035264,5.163057592632402e-6,1,2,2,multicellular organism growth,BP,1.6487534368091622e-5
GO:0001701,5.163075873457255e-6,1,2,2,in utero embryonic development,BP,1.6487534368091622e-5
GO:0003007,5.163075873457255e-6,1,2,2,heart morphogenesis,BP,1.6487534368091622e-5
GO:0007417,5.163075873457255e-6,1,2,2,central nervous system development,BP,1.6487534368091622e-5
GO:0007420,5.163075873457255e-6,1,2,2,brain development,BP,1.6487534368091622e-5
GO:0007507,5.163075873457255e-6,1,2,2,heart development,BP,1.6487534368091622e-5
GO:0009792,5.163075873457255e-6,1,2,2,embryo development ending in birth or egg hatching,BP,1.6487534368091622e-5
GO:0035050,5.163075873457255e-6,1,2,2,embryonic heart tube development,BP,1.6487534368091622e-5
GO:0043009,5.163075873457255e-6,1,2,2,chordate embryonic development,BP,1.6487534368091622e-5
GO:0044093,5.163075873457255e-6,1,2,2,positive regulation of molecular function,BP,1.6487534368091622e-5
GO:0048568,5.163075873457255e-6,1,2,2,embryonic organ development,BP,1.6487534368091622e-5
GO:0072359,5.163075873457255e-6,1,2,2,circulatory system development,BP,1.6487534368091622e-5
GO:0001932,5.163075873486098e-6,1,2,2,regulation of protein phosphorylation,BP,1.6487534368091622e-5
GO:0010562,5.163075873486098e-6,1,2,2,positive regulation of phosphorus metabolic process,BP,1.6487534368091622e-5
GO:0019220,5.163075873486098e-6,1,2,2,regulation of phosphate metabolic process,BP,1.6487534368091622e-5
GO:0019725,5.163075873486098e-6,1,2,2,cellular homeostasis,BP,1.6487534368091622e-5
GO:0031399,5.163075873486098e-6,1,2,2,regulation of protein modification process,BP,1.6487534368091622e-5
GO:0031401,5.163075873486098e-6,1,2,2,positive regulation of protein modification process,BP,1.6487534368091622e-5
GO:0032268,5.163075873486098e-6,1,2,2,regulation of cellular protein metabolic process,BP,1.6487534368091622e-5
GO:0033043,5.163075873486098e-6,1,2,2,regulation of organelle organization,BP,1.6487534368091622e-5
GO:0042325,5.163075873486098e-6,1,2,2,regulation of phosphorylation,BP,1.6487534368091622e-5
GO:0043549,5.163075873486098e-6,1,2,2,regulation of kinase activity,BP,1.6487534368091622e-5
GO:0044087,5.163075873486098e-6,1,2,2,regulation of cellular component biogenesis,BP,1.6487534368091622e-5
GO:0045859,5.163075873486098e-6,1,2,2,regulation of protein kinase activity,BP,1.6487534368091622e-5
GO:0045937,5.163075873486098e-6,1,2,2,positive regulation of phosphate metabolic process,BP,1.6487534368091622e-5
GO:0050790,5.163075873486098e-6,1,2,2,regulation of catalytic activity,BP,1.6487534368091622e-5
GO:0051174,5.163075873486098e-6,1,2,2,regulation of phosphorus metabolic process,BP,1.6487534368091622e-5
GO:0051246,5.163075873486098e-6,1,2,2,regulation of protein metabolic process,BP,1.6487534368091622e-5
GO:0051247,5.163075873486098e-6,1,2,2,positive regulation of protein metabolic process,BP,1.6487534368091622e-5
GO:0051338,5.163075873486098e-6,1,2,2,regulation of transferase activity,BP,1.6487534368091622e-5
GO:0060249,5.163075873486098e-6,1,2,2,anatomical structure homeostasis,BP,1.6487534368091622e-5
GO:0070050,5.163075873486098e-6,1,2,2,neuron cellular homeostasis,BP,1.6487534368091622e-5
GO:0071900,5.163075873486098e-6,1,2,2,regulation of protein serine/threonine kinase activity,BP,1.6487534368091622e-5
GO:0009057,5.163464671280645e-6,1,2,2,macromolecule catabolic process,BP,1.6487534368091622e-5
GO:0002376,5.165222281960721e-6,1,2,2,immune system process,BP,1.6487534368091622e-5
GO:0046903,5.165222281960721e-6,1,2,2,secretion,BP,1.6487534368091622e-5
GO:0009607,5.165222281980819e-6,1,2,2,response to biotic stimulus,BP,1.6487534368091622e-5
GO:0009617,5.165222281980819e-6,1,2,2,response to bacterium,BP,1.6487534368091622e-5
GO:0043207,5.165222281980819e-6,1,2,2,response to external biotic stimulus,BP,1.6487534368091622e-5
GO:0051707,5.165222281980819e-6,1,2,2,response to other organism,BP,1.6487534368091622e-5
GO:0006643,5.165222281989565e-6,1,2,2,membrane lipid metabolic process,BP,1.6487534368091622e-5
GO:0006664,5.165222281989565e-6,1,2,2,glycolipid metabolic process,BP,1.6487534368091622e-5
GO:0016042,5.165222281989565e-6,1,2,2,lipid catabolic process,BP,1.6487534368091622e-5
GO:0016137,5.165222281989565e-6,1,2,2,glycoside metabolic process,BP,1.6487534368091622e-5
GO:0016139,5.165222281989565e-6,1,2,2,glycoside catabolic process,BP,1.6487534368091622e-5
GO:0019377,5.165222281989565e-6,1,2,2,glycolipid catabolic process,BP,1.6487534368091622e-5
GO:0044242,5.165222281989565e-6,1,2,2,cellular lipid catabolic process,BP,1.6487534368091622e-5
GO:0044255,5.165222281989565e-6,1,2,2,cellular lipid metabolic process,BP,1.6487534368091622e-5
GO:0046466,5.165222281989565e-6,1,2,2,membrane lipid catabolic process,BP,1.6487534368091622e-5
GO:1901135,5.165222281989565e-6,1,2,2,carbohydrate derivative metabolic process,BP,1.6487534368091622e-5
GO:1901136,5.165222281989565e-6,1,2,2,carbohydrate derivative catabolic process,BP,1.6487534368091622e-5
GO:1901565,5.165222281989565e-6,1,2,2,organonitrogen compound catabolic process,BP,1.6487534368091622e-5
GO:1901657,5.165222281989565e-6,1,2,2,glycosyl compound metabolic process,BP,1.6487534368091622e-5
GO:1901658,5.165222281989565e-6,1,2,2,glycosyl compound catabolic process,BP,1.6487534368091622e-5
GO:1903509,5.165222281989565e-6,1,2,2,liposaccharide metabolic process,BP,1.6487534368091622e-5
GO:0001501,5.165453939144922e-6,1,2,2,skeletal system development,BP,1.6487534368091622e-5
GO:0006468,5.165453939144922e-6,1,2,2,protein phosphorylation,BP,1.6487534368091622e-5
GO:0006793,5.165453939144922e-6,1,2,2,phosphorus metabolic process,BP,1.6487534368091622e-5
GO:0006796,5.165453939144922e-6,1,2,2,phosphate-containing compound metabolic process,BP,1.6487534368091622e-5
GO:0016310,5.165453939144922e-6,1,2,2,phosphorylation,BP,1.6487534368091622e-5
GO:0019216,5.165453939144922e-6,1,2,2,regulation of lipid metabolic process,BP,1.6487534368091622e-5
GO:0032386,5.165453939144922e-6,1,2,2,regulation of intracellular transport,BP,1.6487534368091622e-5
GO:0032870,5.165453939144922e-6,1,2,2,cellular response to hormone stimulus,BP,1.6487534368091622e-5
GO:0032879,5.165453939144922e-6,1,2,2,regulation of localization,BP,1.6487534368091622e-5
GO:0032880,5.165453939144922e-6,1,2,2,regulation of protein localization,BP,1.6487534368091622e-5
GO:0033157,5.165453939144922e-6,1,2,2,regulation of intracellular protein transport,BP,1.6487534368091622e-5
GO:0035108,5.165453939144922e-6,1,2,2,limb morphogenesis,BP,1.6487534368091622e-5
GO:0042306,5.165453939144922e-6,1,2,2,regulation of protein import into nucleus,BP,1.6487534368091622e-5
GO:0046822,5.165453939144922e-6,1,2,2,regulation of nucleocytoplasmic transport,BP,1.6487534368091622e-5
GO:0051049,5.165453939144922e-6,1,2,2,regulation of transport,BP,1.6487534368091622e-5
GO:0051223,5.165453939144922e-6,1,2,2,regulation of protein transport,BP,1.6487534368091622e-5
GO:0060173,5.165453939144922e-6,1,2,2,limb development,BP,1.6487534368091622e-5
GO:0060341,5.165453939144922e-6,1,2,2,regulation of cellular localization,BP,1.6487534368091622e-5
GO:0060348,5.165453939144922e-6,1,2,2,bone development,BP,1.6487534368091622e-5
GO:0070201,5.165453939144922e-6,1,2,2,regulation of establishment of protein localization,BP,1.6487534368091622e-5
GO:0071495,5.165453939144922e-6,1,2,2,cellular response to endogenous stimulus,BP,1.6487534368091622e-5
GO:0090087,5.165453939144922e-6,1,2,2,regulation of peptide transport,BP,1.6487534368091622e-5
GO:1900180,5.165453939144922e-6,1,2,2,regulation of protein localization to nucleus,BP,1.6487534368091622e-5
GO:1904589,5.165453939144922e-6,1,2,2,regulation of protein import,BP,1.6487534368091622e-5
GO:1901701,5.165453939165025e-6,1,2,2,cellular response to oxygen-containing compound,BP,1.6487534368091622e-5
GO:0007610,5.165453939173772e-6,1,2,2,behavior,BP,1.6487534368091622e-5
GO:0009894,5.165453939173772e-6,1,2,2,regulation of catabolic process,BP,1.6487534368091622e-5
GO:0009991,5.165453939173772e-6,1,2,2,response to extracellular stimulus,BP,1.6487534368091622e-5
GO:0031329,5.165453939173772e-6,1,2,2,regulation of cellular catabolic process,BP,1.6487534368091622e-5
GO:0031667,5.165453939173772e-6,1,2,2,response to nutrient levels,BP,1.6487534368091622e-5
GO:0042594,5.165453939173772e-6,1,2,2,response to starvation,BP,1.6487534368091622e-5
GO:0048878,5.165453939173772e-6,1,2,2,chemical homeostasis,BP,1.6487534368091622e-5
GO:0001654,5.165472224223634e-6,1,2,2,eye development,BP,1.6487534368091622e-5
GO:0002682,5.165472224223634e-6,1,2,2,regulation of immune system process,BP,1.6487534368091622e-5
GO:0007423,5.165472224223634e-6,1,2,2,sensory organ development,BP,1.6487534368091622e-5
GO:0008285,5.165472224223634e-6,1,2,2,negative regulation of cell population proliferation,BP,1.6487534368091622e-5
GO:0009967,5.165472224223634e-6,1,2,2,positive regulation of signal transduction,BP,1.6487534368091622e-5
GO:0016071,5.165472224223634e-6,1,2,2,mRNA metabolic process,BP,1.6487534368091622e-5
GO:0016567,5.165472224223634e-6,1,2,2,protein ubiquitination,BP,1.6487534368091622e-5
GO:0032446,5.165472224223634e-6,1,2,2,protein modification by small protein conjugation,BP,1.6487534368091622e-5
