category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,bh_adjust
GO:0043067,1.3847630892424704e-5,1,2,2,regulation of programmed cell death,BP,5.0545837674692786e-5
GO:0006396,1.4235054536573903e-5,1,2,2,RNA processing,BP,5.106955696880345e-5
GO:0009605,1.5596437191962745e-5,1,2,2,response to external stimulus,BP,5.4134572773157985e-5
GO:0009653,1.5763006897325187e-5,1,2,2,anatomical structure morphogenesis,BP,5.4134572773157985e-5
GO:0001932,1.5919357434516292e-5,1,2,2,regulation of protein phosphorylation,BP,5.4134572773157985e-5
GO:0019220,1.5919357434516292e-5,1,2,2,regulation of phosphate metabolic process,BP,5.4134572773157985e-5
GO:0031399,1.5919357434516292e-5,1,2,2,regulation of protein modification process,BP,5.4134572773157985e-5
GO:0042325,1.5919357434516292e-5,1,2,2,regulation of phosphorylation,BP,5.4134572773157985e-5
GO:0043549,1.5919357434516292e-5,1,2,2,regulation of kinase activity,BP,5.4134572773157985e-5
GO:0045859,1.5919357434516292e-5,1,2,2,regulation of protein kinase activity,BP,5.4134572773157985e-5
GO:0050790,1.5919357434516292e-5,1,2,2,regulation of catalytic activity,BP,5.4134572773157985e-5
GO:0051174,1.5919357434516292e-5,1,2,2,regulation of phosphorus metabolic process,BP,5.4134572773157985e-5
GO:0051338,1.5919357434516292e-5,1,2,2,regulation of transferase activity,BP,5.4134572773157985e-5
GO:0051248,1.6982702823044156e-5,1,2,2,negative regulation of protein metabolic process,BP,5.4134572773157985e-5
GO:0045595,1.7144518727261083e-5,1,2,2,regulation of cell differentiation,BP,5.4134572773157985e-5
GO:0045596,1.7144518727261083e-5,1,2,2,negative regulation of cell differentiation,BP,5.4134572773157985e-5
GO:0050793,1.7144518727261083e-5,1,2,2,regulation of developmental process,BP,5.4134572773157985e-5
GO:0051093,1.7144518727261083e-5,1,2,2,negative regulation of developmental process,BP,5.4134572773157985e-5
GO:0051241,1.7144518727261083e-5,1,2,2,negative regulation of multicellular organismal process,BP,5.4134572773157985e-5
GO:0006468,1.7366971584391126e-5,1,2,2,protein phosphorylation,BP,5.4134572773157985e-5
GO:0006793,1.7366971584391126e-5,1,2,2,phosphorus metabolic process,BP,5.4134572773157985e-5
GO:0006796,1.7366971584391126e-5,1,2,2,phosphate-containing compound metabolic process,BP,5.4134572773157985e-5
GO:0016310,1.7366971584391126e-5,1,2,2,phosphorylation,BP,5.4134572773157985e-5
GO:0007399,1.782807542330228e-5,1,2,2,nervous system development,BP,5.4134572773157985e-5
GO:0021700,1.782807542330228e-5,1,2,2,developmental maturation,BP,5.4134572773157985e-5
GO:0022008,1.782807542330228e-5,1,2,2,neurogenesis,BP,5.4134572773157985e-5
GO:0048699,1.782807542330228e-5,1,2,2,generation of neurons,BP,5.4134572773157985e-5
GO:0051128,1.782807542330228e-5,1,2,2,regulation of cellular component organization,BP,5.4134572773157985e-5
GO:0000212,1.8006089670775793e-5,1,2,2,meiotic spindle organization,BP,5.4134572773157985e-5
GO:0000226,1.8006089670775793e-5,1,2,2,microtubule cytoskeleton organization,BP,5.4134572773157985e-5
GO:0007010,1.8006089670775793e-5,1,2,2,cytoskeleton organization,BP,5.4134572773157985e-5
GO:0007051,1.8006089670775793e-5,1,2,2,spindle organization,BP,5.4134572773157985e-5
GO:0007056,1.8006089670775793e-5,1,2,2,spindle assembly involved in female meiosis,BP,5.4134572773157985e-5
GO:0007143,1.8006089670775793e-5,1,2,2,female meiotic nuclear division,BP,5.4134572773157985e-5
GO:0009056,1.8006089670775793e-5,1,2,2,catabolic process,BP,5.4134572773157985e-5
GO:0009057,1.8006089670775793e-5,1,2,2,macromolecule catabolic process,BP,5.4134572773157985e-5
GO:0044248,1.8006089670775793e-5,1,2,2,cellular catabolic process,BP,5.4134572773157985e-5
GO:0044265,1.8006089670775793e-5,1,2,2,cellular macromolecule catabolic process,BP,5.4134572773157985e-5
GO:0045787,1.8006089670775793e-5,1,2,2,positive regulation of cell cycle,BP,5.4134572773157985e-5
GO:0051225,1.8006089670775793e-5,1,2,2,spindle assembly,BP,5.4134572773157985e-5
GO:0090306,1.8006089670775793e-5,1,2,2,meiotic spindle assembly,BP,5.4134572773157985e-5
