"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Montipora_capitata_HIv3___RNAseq.g11828.t1",3215.79204257185,0.122240847263991,0.4623128762594,0.264411513373905,0.791462840745014,0.999889941001165
"Montipora_capitata_HIv3___RNAseq.g44004.t1",3510.32651042175,-0.115195387573883,0.310429826181038,-0.371083503769715,0.710575337343209,0.999889941001165
"Montipora_capitata_HIv3___RNAseq.g19903.t1",2616.04552915732,0.155799555820099,0.441552726591776,0.352844737303908,0.724204842573193,0.999889941001165
"Montipora_capitata_HIv3___RNAseq.g22595.t1",6561.29997333352,-0.0598663405718381,0.224647110820835,-0.266490587629163,0.789861407390338,0.999889941001165
"Montipora_capitata_HIv3___RNAseq.g22906.t1",982.834258350992,0.0527283452751796,0.208410450632144,0.253002405182876,0.80026635458554,0.999889941001165
"Montipora_capitata_HIv3___RNAseq.g28322.t1",6653.43188234904,-0.163913178865484,0.292202614703682,-0.560957262588857,0.57482667202739,0.999889941001165
"Montipora_capitata_HIv3___RNAseq.g29121.t1",1701.59081639169,0.0366639927881762,0.295095683311453,0.124244422611495,0.901121750543118,0.999889941001165
"Montipora_capitata_HIv3___RNAseq.g47569.t1",8892.71513512921,-0.0147676559212652,0.492460491275446,-0.0299874937845628,0.976077027200535,0.999889941001165
"Montipora_capitata_HIv3___RNAseq.g39019.t1",6754.1148069138,0.337235537869253,0.519077050480716,0.649683004781158,0.515897004092638,0.999889941001165
"Montipora_capitata_HIv3___RNAseq.g35661.t1",1938.93251490794,0.00418184191263812,0.397833740221417,0.0105115315516243,0.991613165711613,0.999889941001165
"Montipora_capitata_HIv3___RNAseq.g36979.t1",1824.44065743186,-0.121766054770394,0.333436848461244,-0.365184757870417,0.714973495241471,0.999889941001165
"Montipora_capitata_HIv3___RNAseq.g15509.t1",1399.68088085781,-0.216899093193378,0.318661965388201,-0.680655731628173,0.496089353525761,0.999889941001165
