gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Montipora_capitata_HIv3___RNAseq.g4581.t1,297.06094105812866,-2.0770983154774867,0.16743178896399993,-12.405638907221439,2.435621644432234e-35,1.4840605680828377e-34
Montipora_capitata_HIv3___RNAseq.g4584.t1,992.1809972863116,0.979081520967624,0.12968180540861524,7.549875773880768,4.3567359848470946e-14,1.0489894597569387e-13
Montipora_capitata_HIv3___RNAseq.g4591.t1b,1118.6414694407695,4.574047250834231,0.28240944542143204,16.196509447509815,5.3371823617644815e-59,1.1612380250199588e-57
Montipora_capitata_HIv3___RNAseq.g4604.t1,128.17689984040595,-2.4252121855444626,0.20450894573305378,-11.858709538848732,1.9394110811548372e-32,1.0349309974646787e-31
Montipora_capitata_HIv3___RNAseq.g4594.t1,663.134323891215,-0.578225671232847,0.12195504656831262,-4.741301713241987,2.1234942275835993e-6,3.3921707851693893e-6
Montipora_capitata_HIv3___TS.g26295.t1,4109.161199023184,1.0201612393406716,0.09938228809084979,10.26502064842879,1.0129930191718075e-24,3.820958415693064e-24
Montipora_capitata_HIv3___TS.g26297.t1,1884.528686976771,-1.115227544825412,0.12071543972542223,-9.23848305868822,2.5001645038034872e-20,7.855335576096546e-20
Montipora_capitata_HIv3___TS.g26298.t1,2199.4533309430767,-0.7722908139530311,0.07003431202120845,-11.027320632765818,2.8214592519278005e-28,1.2513899980444429e-27
Montipora_capitata_HIv3___RNAseq.g4623.t1,215.6712095483052,-0.7519087671423087,0.14551662830067788,-5.167167325981851,2.3766847724404998e-7,4.0135254676506044e-7
Montipora_capitata_HIv3___TS.g26306.t1,165.6599100133884,-1.5409171288223302,0.18237023812347572,-8.449389246172041,2.928306401251963e-17,8.078938395181946e-17
Montipora_capitata_HIv3___RNAseq.g4635.t1,272.1939352824794,3.3145954188299642,0.24510012391478112,13.52343428427811,1.1373952992454107e-41,9.383279852765842e-41
Montipora_capitata_HIv3___RNAseq.g4627.t1,1053.7294419545385,2.608626466182009,0.14382585680502055,18.137395626423615,1.615052467939613e-73,9.689359155289784e-72
Montipora_capitata_HIv3___RNAseq.g4629.t1,535.5723784960585,0.8586242575093779,0.2186822835890568,3.9263549082141775,8.624287519724987e-5,1.2513115506939272e-4
Montipora_capitata_HIv3___RNAseq.g4633.t1,135.61908196799996,-1.2732919872244346,0.18672672993845155,-6.819012937484281,9.166814672957636e-12,1.9649542065352527e-11
Montipora_capitata_HIv3___RNAseq.g4641.t1,165.30289807089272,0.5167534384985569,0.22646359393204266,2.281838901901489,0.022498853109836205,0.02750372217031942
Montipora_capitata_HIv3___TS.g26322.t1,147.36020897433312,2.13436378655799,0.20987458460094074,10.169710594621579,2.707117984791608e-24,1.0013669918935466e-23
Montipora_capitata_HIv3___RNAseq.g4638.t1,474.41386918391134,0.7069335033919307,0.08717883598128415,8.109003698371215,5.103649356582979e-16,1.3388331391046527e-15
Montipora_capitata_HIv3___RNAseq.g4639.t1,698.4369445273769,0.7298316485730034,0.08772344274248889,8.319687711247441,8.819537640434153e-17,2.3941443677740797e-16
Montipora_capitata_HIv3___TS.g26337.t3,133.66884467143853,-0.6213908890915867,0.15028731460443853,-4.134686222367532,3.5543993669343654e-5,5.264872926420384e-5
Montipora_capitata_HIv3___RNAseq.g4642.t1,645.9776673663606,1.7570357560110261,0.14216824265715455,12.358848383940435,4.363632115281983e-35,2.630372533700596e-34
Montipora_capitata_HIv3___TS.g26329.t1,289.41593116949355,1.090067960026094,0.18970846871051178,5.746016334618663,9.137048384937373e-9,1.6764483093536018e-8
