"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Montipora_capitata_HIv3___RNAseq.g11828.t1",3215.79204257185,-0.713521447258402,0.455458774708989,-1.56659940894607,0.117208356099995,0.960994062445213
"Montipora_capitata_HIv3___RNAseq.g44004.t1",3510.32651042175,1.10926204808478,0.305255209285669,3.63388408892537,0.000279186324779794,0.479763377983033
"Montipora_capitata_HIv3___RNAseq.g19903.t1",2616.04552915732,-0.731692639445219,0.434875935740737,-1.6825319115414,0.0924657422746185,0.960994062445213
"Montipora_capitata_HIv3___RNAseq.g22595.t1",6561.29997333352,0.832619929497794,0.220945060491441,3.7684478107174,0.000164265819537282,0.479763377983033
"Montipora_capitata_HIv3___RNAseq.g22906.t1",982.834258350992,0.724534330514888,0.204807727844388,3.53763179808032,0.000403732633552743,0.511680646448907
"Montipora_capitata_HIv3___RNAseq.g28322.t1",6653.43188234904,0.989955997260381,0.287398772012443,3.44453802056441,0.000572036177719553,0.553388635472242
"Montipora_capitata_HIv3___RNAseq.g29121.t1",1701.59081639169,1.09270437174068,0.290050705489883,3.76728741236865,0.000165030968185952,0.479763377983033
"Montipora_capitata_HIv3___RNAseq.g47569.t1",8892.71513512921,-0.75433804290378,0.484710895850212,-1.55626384585522,0.11964536483786,0.960994062445213
"Montipora_capitata_HIv3___RNAseq.g39019.t1",6754.1148069138,-0.521347970506997,0.511025920372913,-1.02019868214621,0.307634242523024,0.960994062445213
"Montipora_capitata_HIv3___RNAseq.g35661.t1",1938.93251490794,-0.450811759102388,0.391715041453889,-1.15086660300088,0.249787119139986,0.960994062445213
"Montipora_capitata_HIv3___RNAseq.g36979.t1",1824.44065743186,1.20914344609747,0.327789926370217,3.68877548949392,0.000225335947822202,0.479763377983033
"Montipora_capitata_HIv3___RNAseq.g15509.t1",1399.68088085781,1.07465173648722,0.313177909961162,3.43144168955114,0.000600382186625373,0.553388635472242
