gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Montipora_capitata_HIv3___TS.g26493.t2a,164.36680439595878,6.167459936250843,1.1787951964163819,5.232002942496155,1.6768308084615103e-7,4.2138758216637756e-4
Montipora_capitata_HIv3___RNAseq.g5394.t1,704.537037919669,0.7627360158401439,0.18125214674595952,4.208148866281755,2.574712312821319e-5,0.017533119488640354
Montipora_capitata_HIv3___TS.g28558.t3a,589.6906628998954,0.9076730103947344,0.18385734757080147,4.936832943514533,7.940142934111136e-7,0.001425255656672949
Montipora_capitata_HIv3___RNAseq.g9530.t2,213.7367654948761,1.3219290352465027,0.31980415974856663,4.133557975874414,3.57190139654627e-5,0.020400427748910856
Montipora_capitata_HIv3___RNAseq.g9870.t1,154.31682319449007,1.8154489773033018,0.41666042656605595,4.357142799150585,1.31771301898326e-5,0.011826474345374758
Montipora_capitata_HIv3___TS.g38156.t1c,156.20286504042647,2.146415788132159,0.5563540952709536,3.8580030350757446,1.1431722881788037e-4,0.03989988833601852
Montipora_capitata_HIv3___RNAseq.g24946.t1,38.81248727888843,2.9881652417270357,0.7067427162462713,4.228080704670157,2.3569325560302957e-5,0.017533119488640354
Montipora_capitata_HIv3___TS.g9699.t2,96.55997530726694,-3.372893703672021,0.6972476736917979,-4.837439881029894,1.3152214660859934e-6,0.0019483416511386173
Montipora_capitata_HIv3___RNAseq.g40764.t1,117.99151564869011,-4.698711147885526,0.9779608978815846,-4.804600222834742,1.550610148140563e-6,0.0019483416511386173
Montipora_capitata_HIv3___RNAseq.g40947.t1,120.08660809708407,-1.5316339784034823,0.3869011394419582,-3.958721808399465,7.535194231108165e-5,0.03297730104314916
Montipora_capitata_HIv3___RNAseq.g41130.t1,56.93870184710777,-5.339096695595309,1.2750389436840681,-4.187398919886044,2.8216962021111077e-5,0.017533119488640354
Montipora_capitata_HIv3___RNAseq.g41946.t1,66.03358783145484,-4.871402722474357,1.2317926032657676,-3.954726395952646,7.662228624590739e-5,0.03297730104314916
Montipora_capitata_HIv3___TS.g48661.t1,176.18284652168035,2.1075522823798334,0.3707343159625553,5.684804971203959,1.3096202481829671e-8,5.485126139472994e-5
Montipora_capitata_HIv3___TS.g50653.t2,93.41067588129098,3.026976241414863,0.7491211646243728,4.0407031390344725,5.3291181490625204e-5,0.029113204149117642
Montipora_capitata_HIv3___RNAseq.g12860.t1,574.0337987722818,1.1924544580279266,0.24718797901992573,4.824079482974386,1.4065132445526276e-6,0.0019483416511386173
Montipora_capitata_HIv3___TS.g21346.t1,226.19186371771724,-5.29360013977201,1.3943471494824453,-3.7964721638631325,1.4676983442846907e-4,0.04728622998958241
Montipora_capitata_HIv3___TS.g23059.t1a,587.8535533455561,-17.057673429258656,1.4911705859600397,-11.439116080925544,2.6658767881349935e-30,3.349674184291619e-26
Montipora_capitata_HIv3___RNAseq.g15285.t1,210.23310106990814,0.9184226001670212,0.24090049618988815,3.812456241032733,1.3759259473449233e-4,0.04549607770628674
Montipora_capitata_HIv3___TS.g45793.t1b,95.20261915779585,-6.460402551696157,1.1108158459859405,-5.815907807798707,6.030569826362897e-9,3.78870549341249e-5
Montipora_capitata_HIv3___RNAseq.g45000.t1,344.67921943567467,-1.030941225922797,0.26072581002546213,-3.954120329790582,7.681674522616202e-5,0.03297730104314916
Montipora_capitata_HIv3___TS.g46137.t1a,255.694656314207,-1.5061242641720916,0.3592629912125854,-4.192261104013572,2.761878574083872e-5,0.017533119488640354
Montipora_capitata_HIv3___RNAseq.g19088.t1,368.0786281961261,-0.9049947530412451,0.2289655833749271,-3.9525361833936947,7.732723177801537e-5,0.03297730104314916
Montipora_capitata_HIv3___RNAseq.g20824.t1a,133.63108929291158,-4.080066395021903,0.8564343866090149,-4.764015152610356,1.8977824422711483e-6,0.0021677851261033615
Montipora_capitata_HIv3___RNAseq.g22859.t1,945.6776446328777,-0.5892731896040849,0.14924051325260612,-3.9484800525087627,7.864896811554072e-5,0.03297730104314916
Montipora_capitata_HIv3___RNAseq.g23082.t1,77.26104648204421,-2.541401299675206,0.6081632320664132,-4.178814445983603,2.9303263769315353e-5,0.017533119488640354
Montipora_capitata_HIv3___RNAseq.g23537.t1,28.177517760009216,3.1700536010072446,0.8029080591086384,3.9482149482053175,7.873609481054316e-5,0.03297730104314916
Montipora_capitata_HIv3___TS.g15697.t1,60.957208814912384,-5.780888725028255,1.1522787448132548,-5.016918650152781,5.2506786863414e-7,0.0010995796282313281
Montipora_capitata_HIv3___RNAseq.g31500.t1,80.10578053166172,-2.338823146879662,0.6000722425440956,-3.8975692942634255,9.71630250805898e-5,0.03815166906680034
Montipora_capitata_HIv3___RNAseq.g34657.t1,95.83044536407104,-2.4032385417097837,0.6161448011075781,-3.9004444042857083,9.601627427755124e-5,0.03815166906680034
Montipora_capitata_HIv3___RNAseq.g46103.t2,101.84728480007479,2.437002972067492,0.6269433908438489,3.887118051898357,1.0144142696870561e-4,0.03862459181399351
Montipora_capitata_HIv3___RNAseq.g48280.t1,94.06444857966596,-3.1865845647534927,0.7278123311915671,-4.378305269349378,1.1960574160376713e-5,0.011560354948087184
Montipora_capitata_HIv3___RNAseq.g39262.t1,65.12049496665409,-2.0891308291532966,0.4921408028352695,-4.244986022531799,2.1860704750099184e-5,0.017533119488640354
Montipora_capitata_HIv3___RNAseq.g39295.t2,403.5988325238518,1.0247987800101321,0.2652787124659761,3.8631022085557274,1.119561369199652e-4,0.03989988833601852
Montipora_capitata_HIv3___RNAseq.g39743.t1,72.65380466792831,-5.669278616235042,1.2390230820436887,-4.575603714245527,4.74848649012234e-6,0.0049720610623655995
Montipora_capitata_HIv3___RNAseq.g15918.t2,81.97003407438022,-5.0185391452440316,1.1941442779969098,-4.2026237848430394,2.638388855538829e-5,0.017533119488640354
Montipora_capitata_HIv3___RNAseq.g16310.t1,52.68448570876752,-2.7072643891768506,0.6718299261686984,-4.029687103424816,5.585114591332984e-5,0.02924040201670789
Montipora_capitata_HIv3___RNAseq.g18178.t1,79.49100922575893,-6.245315318061576,1.1923499484870184,-5.2378207639345336,1.6248374312742307e-7,4.2138758216637756e-4
