category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,bh_adjust
GO:0007056,4.299551339098749e-4,0.9999964912460819,2,12,spindle assembly involved in female meiosis,BP,1
GO:0006336,0.0010111490923812463,0.9999867204995664,2,17,NA,NA,1
GO:0000278,0.0011581325508218526,0.9998069898839285,7,600,mitotic cell cycle,BP,1
GO:0034724,0.001206143418145254,0.9999825816197044,2,18,NA,NA,1
GO:0034062,0.0018857781136179886,0.9999647618553282,2,27,5'-3' RNA polymerase activity,MF,1
GO:0097747,0.0018857781136179886,0.9999647618553282,2,27,RNA polymerase activity,MF,1
GO:0090306,0.0020805200524108202,0.9999593243051025,2,25,meiotic spindle assembly,BP,1
GO:0043486,0.002681891715897883,0.9999394758516063,2,32,NA,NA,1
GO:1903047,0.0030434886346639572,0.9994772452700877,6,522,mitotic cell cycle process,BP,1
GO:0006338,0.004042551818575743,0.9997130866537491,3,117,chromatin remodeling,BP,1
GO:0042393,0.00424273259391229,0.9996940063107863,3,109,histone binding,MF,1
GO:0009646,0.0045716067836145706,0.99999493209767,1,2,response to absence of light,BP,1
GO:0031379,0.0045716067836145706,0.99999493209767,1,2,RNA-directed RNA polymerase complex,CC,1
GO:0031380,0.0045716067836145706,0.99999493209767,1,2,nuclear RNA-directed RNA polymerase complex,CC,1
GO:0071485,0.0045716067836145706,0.99999493209767,1,2,cellular response to absence of light,BP,1
GO:1990603,0.0045716067836145706,0.99999493209767,1,2,dark adaptation,BP,1
GO:2000625,0.0045716067836145706,0.99999493209767,1,2,regulation of miRNA catabolic process,BP,1
GO:2000626,0.0045716067836145706,0.99999493209767,1,2,negative regulation of miRNA catabolic process,BP,1
GO:2000629,0.0045716067836145706,0.99999493209767,1,2,negative regulation of miRNA metabolic process,BP,1
GO:0006334,0.004649008400481507,0.9998597152632416,2,39,nucleosome assembly,BP,1
GO:0043044,0.005430487822078634,0.9998219960605086,2,42,NA,NA,1
GO:0061575,0.00574835295899369,0.9999879796232541,1,4,cyclin-dependent protein serine/threonine kinase activator activity,MF,1
