category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,bh_adjust
GO:0006513,0.4384594254861353,0.8880743524689172,1,53,protein monoubiquitination,BP,1
GO:0036465,0.4385344864362753,0.8880657753903618,1,52,synaptic vesicle recycling,BP,1
GO:0051785,0.43927281780273647,0.8876473117234147,1,52,positive regulation of nuclear division,BP,1
GO:0031901,0.4394186554246849,0.8875304866781939,1,53,early endosome membrane,CC,1
GO:0050790,0.4399368456760189,0.6766821666713306,12,1027,regulation of catalytic activity,BP,1
GO:0044444,0.4402642608921472,0.6294636047220546,52,4722,NA,NA,1
GO:0045833,0.4403541894883767,0.8869655684680259,1,54,negative regulation of lipid metabolic process,BP,1
GO:0030490,0.44059731151080533,0.8868942199917063,1,52,maturation of SSU-rRNA,BP,1
GO:0009301,0.44067598193560376,0.8867821765785114,1,54,snRNA transcription,BP,1
GO:0042795,0.44067598193560376,0.8867821765785114,1,54,snRNA transcription by RNA polymerase II,BP,1
GO:0030866,0.4407086178435221,0.8868663884305437,1,51,cortical actin cytoskeleton organization,BP,1
GO:0006810,0.44143152517162904,0.6478550800630595,23,2024,transport,BP,1
GO:0004197,0.4415875850970001,0.8863648714149781,1,51,cysteine-type endopeptidase activity,MF,1
GO:0043130,0.44172930903993735,0.8861486819442613,1,55,ubiquitin binding,MF,1
GO:0006790,0.4420094868531888,0.7723885951228786,3,234,sulfur compound metabolic process,BP,1
GO:0044344,0.442020546600168,0.8860139174082168,1,54,cellular response to fibroblast growth factor stimulus,BP,1
GO:0071774,0.442020546600168,0.8860139174082168,1,54,response to fibroblast growth factor,BP,1
GO:0070663,0.4428599465394888,0.8855659635294172,1,53,regulation of leukocyte proliferation,BP,1
GO:1905879,0.4429832672472173,0.8855297657837871,1,52,regulation of oogenesis,BP,1
GO:0045793,0.44326842342402734,0.8853660186887173,1,52,positive regulation of cell size,BP,1
GO:0051641,0.44383944928791863,0.6547143954520228,18,1560,cellular localization,BP,1
GO:1902750,0.44401043739551616,0.8849045035884371,1,53,negative regulation of cell cycle G2/M phase transition,BP,1
GO:0061136,0.4445476713912389,0.8098756487478154,2,142,regulation of proteasomal protein catabolic process,BP,1
GO:0033135,0.44530877662722423,0.8841552124094418,1,53,regulation of peptidyl-serine phosphorylation,BP,1
GO:1903707,0.4455098199274632,0.8840052451643864,1,54,negative regulation of hemopoiesis,BP,1
GO:0005768,0.4457275248783431,0.7131117491829234,6,490,endosome,CC,1
GO:0031532,0.44578690536592686,0.8840271932291606,1,49,NA,NA,1
GO:0002703,0.4465904902037056,0.8834125682891287,1,53,regulation of leukocyte mediated immunity,BP,1
GO:0006836,0.44736814720761187,0.8078378393074769,2,135,neurotransmitter transport,BP,1
GO:0045444,0.44772089687878214,0.8826884041089033,1,55,fat cell differentiation,BP,1
GO:0018107,0.44826343342274794,0.8823719123669824,1,55,peptidyl-threonine phosphorylation,BP,1
GO:0019233,0.44953840151499896,0.8815635345758324,1,57,sensory perception of pain,BP,1
GO:0048592,0.44989237893838274,0.7660345881947365,3,224,eye morphogenesis,BP,1
GO:0032392,0.4506223965361877,0.8810929974429196,1,52,DNA geometric change,BP,1
GO:0035295,0.45150203370173714,0.6817253640656864,9,759,tube development,BP,1
GO:0034605,0.4515157234360813,0.8804635863559547,1,55,cellular response to heat,BP,1
GO:0031122,0.4520319038521288,0.8802629261689103,1,52,cytoplasmic microtubule organization,BP,1
GO:0006446,0.45207956259997734,0.8801308082618864,1,55,regulation of translational initiation,BP,1
GO:0034754,0.45272986061707726,0.8796528370117356,1,58,NA,NA,1
GO:0033206,0.4536619164992539,0.8791938337803318,1,55,meiotic cytokinesis,BP,1
GO:0006886,0.4537179932828731,0.6954121481299049,7,587,intracellular protein transport,BP,1
GO:0000792,0.4546058111913193,0.878632757542773,1,55,heterochromatin,CC,1
GO:0072384,0.45517689562190006,0.8783263211836043,1,54,organelle transport along microtubule,BP,1
GO:0048706,0.4563427126803127,0.8775633049828261,1,56,embryonic skeletal system development,BP,1
GO:0048471,0.4566552442397811,0.7168952867966996,5,406,perinuclear region of cytoplasm,CC,1
GO:0061564,0.4566843952766048,0.7348882570498312,4,310,axon development,BP,1
GO:0048583,0.45697417166409243,0.6381615835574479,20,1755,regulation of response to stimulus,BP,1
GO:0030203,0.4573818079354263,0.8768483319870621,1,59,glycosaminoglycan metabolic process,BP,1
GO:1905477,0.4574448878100443,0.8769024607217235,1,56,positive regulation of protein localization to membrane,BP,1
GO:0010324,0.4574700708659923,0.8769544017980107,1,54,membrane invagination,BP,1
GO:0043277,0.45791732408606955,0.876685710619762,1,54,apoptotic cell clearance,BP,1
GO:0032479,0.4579628304542594,0.8766241358762752,1,55,regulation of type I interferon production,BP,1
GO:0008585,0.4580653349987199,0.8765294770611403,1,56,female gonad development,BP,1
GO:0070838,0.458245726438401,0.7995569404549926,2,139,NA,NA,1
GO:0072511,0.458245726438401,0.7995569404549926,2,139,NA,NA,1
GO:0007447,0.4582764777714106,0.8763705179550878,1,57,imaginal disc pattern formation,BP,1
GO:0045495,0.45867674462091945,0.87616123844993965,1,56,pole plasm,CC,1
GO:0004518,0.4589843518734567,0.7989319711972427,2,145,nuclease activity,MF,1
GO:1903429,0.45909437713760937,0.8759424610671476,1,55,regulation of cell maturation,BP,1
GO:0000228,0.459194514500593,0.7326965455399459,4,319,nuclear chromosome,CC,1
GO:0004842,0.4601564288524166,0.7575295255944948,3,233,ubiquitin-protein transferase activity,MF,1
GO:0018210,0.4602004249702057,0.8752084551376531,1,57,peptidyl-threonine modification,BP,1
GO:2001022,0.4603572131010543,0.8751789269925281,1,55,NA,NA,1
GO:0035265,0.46069682397511125,0.8749397237323937,1,56,organ growth,BP,1
