category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,over_represented_bh,under_represented_bh
GO:0007346,0.00416634499469052,0.9969714091492641,135,469,regulation of mitotic cell cycle,BP,1,1
GO:0097711,0.0044611255365615814,0.9980557897697089,24,61,ciliary basal body-plasma membrane docking,BP,1,1
GO:1902743,0.004571535837372917,0.9985007247183979,15,33,regulation of lamellipodium organization,BP,1,1
GO:0048285,0.004742812028627963,0.9967560318695402,94,314,organelle fission,BP,1,1
GO:0070593,0.004881414155690791,0.9991167433944333,8,14,dendrite self-avoidance,BP,1,1
GO:1901990,0.004982265288564968,0.9967171249191689,78,255,regulation of mitotic cell cycle phase transition,BP,1,1
GO:0035966,0.005009783501283168,0.9972124228194468,42,125,response to topologically incorrect protein,BP,1,1
GO:0000070,0.005158908683907109,0.9971514142536627,41,120,mitotic sister chromatid segregation,BP,1,1
GO:0000819,0.005204891383108997,0.997013465389134,46,138,sister chromatid segregation,BP,1,1
GO:0044774,0.005562182193318081,0.9974190272090172,26,69,mitotic DNA integrity checkpoint signaling,BP,1,1
GO:0140056,0.006136803813273637,0.9967213939282242,36,103,organelle localization by membrane tethering,BP,1,1
GO:0006388,0.006238455499737193,0.9988182040835969,8,14,"tRNA splicing, via endonucleolytic cleavage and ligation",BP,1,1
GO:1903008,0.006495708161057224,0.9972437072026721,21,53,organelle disassembly,BP,1,1
GO:0000280,0.00651986455923708,0.9955257764612484,89,298,nuclear division,BP,1,1
GO:0032392,0.006588824261425118,0.9972121892757058,21,52,DNA geometric change,BP,1,1
GO:1901987,0.006808885305403002,0.9953826921672221,83,277,regulation of cell cycle phase transition,BP,1,1
GO:0045005,0.006896906754810472,0.997711154751289,14,31,DNA-templated DNA replication maintenance of fidelity,BP,1,1
GO:0051302,0.007025803944802918,0.9961318490841176,38,111,regulation of cell division,BP,1,1
GO:0006501,0.007051626073208386,0.9991288267500117,6,9,C-terminal protein lipidation,BP,1,1
GO:0060729,0.007304521990616624,0.9990901002507097,6,9,intestinal epithelial structure maintenance,BP,1,1
GO:0035967,0.007438137193553558,0.9959181395833381,37,109,cellular response to topologically incorrect protein,BP,1,1
GO:0051017,0.007534310186629875,0.9973220513306359,15,35,actin filament bundle assembly,BP,1,1
GO:0046685,0.008255017587182409,0.9970319447150406,15,35,response to arsenic-containing substance,BP,1,1
GO:0042691,0.008326580349367065,0.9995762060052525,4,5,positive regulation of crystal cell differentiation,BP,1,1
GO:0045612,0.008326580349367065,0.9995762060052525,4,5,positive regulation of hemocyte differentiation,BP,1,1
GO:0000226,0.00844071248190782,0.9938189649576897,120,419,microtubule cytoskeleton organization,BP,1,1
GO:0140013,0.00845355388745882,0.9946607742368914,58,184,meiotic nuclear division,BP,1,1
GO:0045175,0.00853071948111281,0.9988977020813574,6,9,basal protein localization,BP,1,1
GO:0006270,0.008559198942282211,0.9973657944279273,12,26,DNA replication initiation,BP,1,1
GO:0009087,0.008689939368926423,1,3,3,methionine catabolic process,BP,1,1
GO:0006271,0.008711021528540912,0.9975010463656906,11,23,DNA strand elongation involved in DNA replication,BP,1,1
GO:0022616,0.00871360322096632,0.9973112474696859,12,26,DNA strand elongation,BP,1,1
GO:1902749,0.008869974024772196,0.9949398438902869,40,120,regulation of cell cycle G2/M phase transition,BP,1,1
GO:0007056,0.009256049634841293,0.9983564038681542,7,12,spindle assembly involved in female meiosis,BP,1,1
GO:0010637,0.009336383121874082,0.9991098709026807,5,7,negative regulation of mitochondrial fusion,BP,1,1
GO:0060338,0.009418347968380699,0.9983214040059692,7,12,regulation of type I interferon-mediated signaling pathway,BP,1,1
GO:0000423,0.009536743660597816,0.9990855058818824,5,7,mitophagy,BP,1,1
GO:0006359,0.00963127382017881,0.9982752787526497,7,12,regulation of transcription by RNA polymerase III,BP,1,1
GO:0043137,0.009748386647188054,0.9990596077993493,5,7,"DNA replication, removal of RNA primer",BP,1,1
GO:0080134,0.009776629868245108,0.9923959841613847,176,643,regulation of response to stress,BP,1,1
GO:0065005,0.010033890942584976,0.9981874294286879,7,12,protein-lipid complex assembly,BP,1,1
GO:0007057,0.010342287215384945,0.9994358409506986,4,5,spindle assembly involved in female meiosis I,BP,1,1
GO:1903935,0.010388475328784634,0.9994325069843447,4,5,response to sodium arsenite,BP,1,1
GO:0033197,0.010510855976924506,0.998082313891771,7,12,response to vitamin E,BP,1,1
GO:0044773,0.010821532565885828,0.9949053431743269,23,62,mitotic DNA damage checkpoint signaling,BP,1,1
GO:0022411,0.010848390913925454,0.9926433731631353,74,248,cellular component disassembly,BP,1,1
GO:0032465,0.01106481655547584,0.994684985700498,24,65,regulation of cytokinesis,BP,1,1
GO:2000779,0.011144548853122152,0.9954892801953332,17,42,regulation of double-strand break repair,BP,1,1
GO:0042747,0.011232298474697554,1,3,3,"circadian sleep/wake cycle, REM sleep",BP,1,1
GO:0031570,0.011657883804920641,0.993556816262531,34,100,DNA integrity checkpoint signaling,BP,1,1
GO:0000390,0.011758458916360627,1,3,3,spliceosomal complex disassembly,BP,1,1
GO:1901796,0.011790870132436472,0.9936710142001604,31,91,regulation of signal transduction by p53 class mediator,BP,1,1
GO:0018410,0.011923567075577266,0.997320715589487,8,15,C-terminal protein amino acid modification,BP,1,1
GO:0045787,0.011925912427924776,0.9917843390908273,78,264,positive regulation of cell cycle,BP,1,1
GO:0070649,0.012086026598197387,1,3,3,formin-nucleated actin cable assembly,BP,1,1
GO:0110009,0.012086026598197387,1,3,3,formin-nucleated actin cable organization,BP,1,1
GO:0090068,0.012089226491417249,0.9921899007271886,58,188,positive regulation of cell cycle process,BP,1,1
GO:0035694,0.012140685696784186,1,3,3,mitochondrial protein catabolic process,BP,1,1
GO:1904145,0.012227674498974559,0.9992957621144258,4,5,negative regulation of meiotic cell cycle process involved in oocyte maturation,BP,1,1
GO:0010592,0.012272004397263156,0.9968437529335737,9,18,positive regulation of lamellipodium assembly,BP,1,1
GO:0061640,0.012615143260107656,0.992486399271548,42,131,cytoskeleton-dependent cytokinesis,BP,1,1
GO:1902745,0.012739596774036207,0.9963573184743126,10,21,positive regulation of lamellipodium organization,BP,1,1
GO:0046416,0.012792280311528646,0.9992522838932386,4,5,D-amino acid metabolic process,BP,1,1
GO:0018195,0.012839620410817746,0.9966704919809805,9,18,peptidyl-arginine modification,BP,1,1
GO:0007127,0.01289199476989159,0.9933905219684026,27,76,meiosis I,BP,1,1
GO:0048601,0.013042048572446339,1,3,3,oocyte morphogenesis,BP,1,1
GO:0071825,0.01306974965683258,0.9965998136121814,9,18,protein-lipid complex organization,BP,1,1
GO:0030961,0.013153395640282757,0.9992241216512004,4,5,peptidyl-arginine hydroxylation,BP,1,1
GO:0019233,0.013385364945241333,0.9937885247435045,21,57,sensory perception of pain,BP,1,1
GO:1905563,0.013470835349036108,1,3,3,negative regulation of vascular endothelial cell proliferation,BP,1,1
GO:1904975,0.013608694155609278,1,3,3,response to bleomycin,BP,1,1
GO:1904976,0.013608694155609278,1,3,3,cellular response to bleomycin,BP,1,1
GO:0046166,0.013656042204314727,1,3,3,glyceraldehyde-3-phosphate biosynthetic process,BP,1,1
GO:2000672,0.013680719775741266,0.99918251115073,4,5,negative regulation of motor neuron apoptotic process,BP,1,1
GO:0016082,0.013692985954606473,0.9964071794024816,9,18,synaptic vesicle priming,BP,1,1
GO:0045605,0.013823880612337103,1,3,3,negative regulation of epidermal cell differentiation,BP,1,1
GO:0090148,0.013951584854600033,0.9977261433297839,6,10,membrane fission,BP,1,1
GO:0008315,0.014014181745193697,1,3,3,G2/MI transition of meiotic cell cycle,BP,1,1
GO:0070651,0.014014181745193697,1,3,3,nonfunctional rRNA decay,BP,1,1
GO:0048679,0.014044646362450952,0.9947717720565344,14,33,regulation of axon regeneration,BP,1,1
GO:0007348,0.014209522469365861,1,3,3,regulation of syncytial blastoderm mitotic cell cycle,BP,1,1
GO:0061983,0.014287895354254534,0.99518987363489,12,27,meiosis II cell cycle process,BP,1,1
GO:0019676,0.01441072296847966,1,3,3,ammonia assimilation cycle,BP,1,1
GO:0019740,0.01441072296847966,1,3,3,nitrogen utilization,BP,1,1
GO:0030277,0.014724769163307228,0.9975684338739365,6,10,maintenance of gastrointestinal epithelium,BP,1,1
GO:1902017,0.014726334908386159,0.993619239510039,18,46,regulation of cilium assembly,BP,1,1
GO:0048680,0.014833726911131858,0.9956467978235645,10,21,positive regulation of axon regeneration,BP,1,1
GO:0070572,0.014833726911131858,0.9956467978235645,10,21,positive regulation of neuron projection regeneration,BP,1,1
GO:1901991,0.015994942805637236,0.9905071403023539,39,121,negative regulation of mitotic cell cycle phase transition,BP,1,1
GO:0051085,0.01623090195441014,0.9959831634580079,8,16,chaperone cofactor-dependent protein refolding,BP,1,1
GO:0010972,0.016462538554074063,0.9929387816226313,17,44,negative regulation of G2/M transition of mitotic cell cycle,BP,1,1
GO:0000422,0.01659409936554401,0.9939080607289079,13,31,autophagy of mitochondrion,BP,1,1
GO:0051084,0.016820344652412514,0.9948628146216603,10,22,'de novo' post-translational protein folding,BP,1,1
GO:1903859,0.017129707525877134,0.9951997393382334,9,19,regulation of dendrite extension,BP,1,1
GO:0032785,0.017245663877540715,0.9951611867182216,9,19,"negative regulation of DNA-templated transcription, elongation",BP,1,1
GO:0034244,0.017245663877540715,0.9951611867182216,9,19,negative regulation of transcription elongation by RNA polymerase II,BP,1,1
GO:0000077,0.01781084558631181,0.9900830459368928,31,92,DNA damage checkpoint signaling,BP,1,1
GO:0051052,0.018186631652945148,0.9872202401023203,77,263,regulation of DNA metabolic process,BP,1,1
GO:0006986,0.018350376586318013,0.9894163887711984,34,105,response to unfolded protein,BP,1,1
GO:0061572,0.01839300372250472,0.9924993007808964,15,38,actin filament bundle organization,BP,1,1
GO:0010591,0.018522555978236453,0.993435162990913,12,28,regulation of lamellipodium assembly,BP,1,1
GO:0032049,0.01867443299181166,0.9974087996679174,5,8,cardiolipin biosynthetic process,BP,1,1
GO:0009650,0.018757454971026637,0.9952206441189043,8,16,UV protection,BP,1,1
GO:0070570,0.018846860448019826,0.9926305077423071,14,34,regulation of neuron projection regeneration,BP,1,1
GO:0007033,0.019043265922186456,0.9883688288195527,41,130,vacuole organization,BP,1,1
GO:0036498,0.019091649909094358,0.9919069912510952,16,41,IRE1-mediated unfolded protein response,BP,1,1
GO:1905515,0.01954879107499182,0.9907391423787617,20,54,non-motile cilium assembly,BP,1,1
GO:0009794,0.019553474454481114,0.9943833456763338,9,19,"regulation of mitotic cell cycle, embryonic",BP,1,1
GO:0032205,0.019692223275383045,0.9933615273266934,11,25,negative regulation of telomere maintenance,BP,1,1
GO:1902075,0.019702944761187145,0.9972244706156774,5,8,cellular response to salt,BP,1,1
GO:0034219,0.019713527912555723,0.9943286782657409,9,19,carbohydrate transmembrane transport,BP,1,1
GO:0051321,0.019739548577094913,0.9861710602437755,74,252,meiotic cell cycle,BP,1,1
GO:0060491,0.019943822118760127,0.9876305904211962,43,136,regulation of cell projection assembly,BP,1,1
GO:0036158,0.02020506356422802,0.9954978309472902,7,13,outer dynein arm assembly,BP,1,1
GO:0000075,0.020242587866654033,0.9872756941175326,45,144,cell cycle checkpoint signaling,BP,1,1
GO:0051043,0.02034118812306407,0.9941134251301464,9,19,regulation of membrane protein ectodomain proteolysis,BP,1,1
GO:0006974,0.020971654134844357,0.9837643679468306,136,500,DNA damage response,BP,1,1
GO:0001112,0.021115750344099682,0.9969664920363116,5,8,DNA-templated transcription open complex formation,BP,1,1
GO:0001120,0.021115750344099682,0.9969664920363116,5,8,protein-DNA complex remodeling,BP,1,1
GO:0016075,0.02113389738555654,0.9938396193681192,9,19,rRNA catabolic process,BP,1,1
GO:0000002,0.021163095291594686,0.9911043123932177,15,40,mitochondrial genome maintenance,BP,1,1
GO:0007010,0.021181308952546326,0.9829818099417211,186,693,cytoskeleton organization,BP,1,1
GO:0000910,0.02130246772070516,0.9867813725094021,42,135,cytokinesis,BP,1,1
GO:0051013,0.02137685618433897,0.9969182241962481,5,8,microtubule severing,BP,1,1
GO:0033567,0.021381727436662307,0.9969173219782612,5,8,"DNA replication, Okazaki fragment processing",BP,1,1
GO:0080135,0.02234050098998803,0.9830103871200254,117,424,regulation of cellular response to stress,BP,1,1
GO:0006030,0.022507444588863623,0.99670715418604106,5,8,chitin metabolic process,BP,1,1
GO:0042689,0.022761447713084287,0.9976364345340836,4,6,regulation of crystal cell differentiation,BP,1,1
GO:0032077,0.0228896585021646,0.9966350493405771,5,8,positive regulation of deoxyribonuclease activity,BP,1,1
GO:1905037,0.022955970627215272,0.9896864913611623,17,45,autophagosome organization,BP,1,1
GO:0035186,0.023000894727245175,0.9954311284405798,6,11,syncytial blastoderm mitotic cell cycle,BP,1,1
GO:0032506,0.023321583851755034,0.9897984484184286,16,42,cytokinetic process,BP,1,1
GO:0006304,0.0234567013570549,0.9883262905212095,21,60,DNA modification,BP,1,1
GO:0045610,0.02369870862243073,0.9934869481085585,8,17,regulation of hemocyte differentiation,BP,1,1
GO:0032790,0.023869372293556557,0.9964485327406226,5,8,ribosome disassembly,BP,1,1
GO:0001887,0.024086725712788228,0.9974510404379517,4,6,selenium compound metabolic process,BP,1,1
GO:0010635,0.024403204331507843,0.9950800407306943,6,11,regulation of mitochondrial fusion,BP,1,1
GO:1901798,0.024415831645499878,0.9940791875361784,7,14,positive regulation of signal transduction by p53 class mediator,BP,1,1
GO:0034243,0.024739482342095595,0.9898022981062999,14,36,regulation of transcription elongation by RNA polymerase II,BP,1,1
GO:1902808,0.02475404805579728,0.9907240312687139,12,29,positive regulation of cell cycle G1/S phase transition,BP,1,1
GO:0046471,0.024949776623761688,0.9939200409778579,7,14,phosphatidylglycerol metabolic process,BP,1,1
GO:0140014,0.024965578384840034,0.9837159720668504,49,161,mitotic nuclear division,BP,1,1
GO:0045930,0.02497549690614504,0.9830848596012223,58,195,negative regulation of mitotic cell cycle,BP,1,1
GO:0051351,0.024976575111899452,0.9973244774368004,4,6,positive regulation of ligase activity,BP,1,1
GO:0098813,0.025207378678559836,0.9831158258166907,55,183,nuclear chromosome segregation,BP,1,1
GO:0033301,0.025448191975147687,0.9937707270970634,7,14,cell cycle comprising mitosis without cytokinesis,BP,1,1
GO:0032467,0.025606052080637355,0.9903528040801928,12,29,positive regulation of cytokinesis,BP,1,1
GO:0006384,0.025707799642799893,0.9972192500104805,4,6,transcription initiation at RNA polymerase III promoter,BP,1,1
GO:0000912,0.025966946997403782,0.9936145532801701,7,14,assembly of actomyosin apparatus involved in cytokinesis,BP,1,1
GO:0000915,0.025966946997403782,0.9936145532801701,7,14,actomyosin contractile ring assembly,BP,1,1
GO:0006750,0.02611393453820153,0.9946442552346525,6,11,glutathione biosynthetic process,BP,1,1
GO:0051781,0.02631139430072211,0.9870190729620256,20,56,positive regulation of cell division,BP,1,1
GO:0045448,0.02635360338483854,0.9911526602621804,10,23,"mitotic cell cycle, embryonic",BP,1,1
GO:0033314,0.026355869089971617,0.9945819797166735,6,11,mitotic DNA replication checkpoint signaling,BP,1,1
GO:0019915,0.026430030002310787,0.9886069302607976,15,39,lipid storage,BP,1,1
GO:1901620,0.02658172878026931,0.9970920606218341,4,6,regulation of smoothened signaling pathway involved in dorsal/ventral neural tube patterning,BP,1,1
GO:0045144,0.026842811156107628,0.9944561613954946,6,11,meiotic sister chromatid segregation,BP,1,1
GO:0045995,0.026933185330504116,0.9827716552946697,44,144,regulation of embryonic development,BP,1,1
GO:0044837,0.027112823148217245,0.9908510865728585,10,23,actomyosin contractile ring organization,BP,1,1
GO:0003341,0.02753130221920038,0.9855754517375559,23,66,cilium movement,BP,1,1
GO:0120032,0.027981303389286463,0.9822747773733967,42,135,regulation of plasma membrane bounded cell projection assembly,BP,1,1
GO:0098780,0.02816076018521594,0.9919785230347974,8,17,response to mitochondrial depolarisation,BP,1,1
GO:0006723,0.028170303615041005,0.9968569687003724,4,6,cuticle hydrocarbon biosynthetic process,BP,1,1
GO:0034367,0.028302508860443543,0.9929019877749872,7,14,protein-containing complex remodeling,BP,1,1
GO:0007059,0.028365171763635087,0.980238587952854,64,219,chromosome segregation,BP,1,1
GO:0000741,0.02844683276510622,0.9968155405917131,4,6,karyogamy,BP,1,1
GO:0007344,0.02844683276510622,0.9968155405917131,4,6,pronuclear fusion,BP,1,1
GO:0042780,0.028569563797456624,0.9967971063059137,4,6,tRNA 3'-end processing,BP,1,1
GO:0045876,0.028653014189578295,0.9939829550490992,6,11,positive regulation of sister chromatid cohesion,BP,1,1
GO:0008643,0.028788070656309568,0.9909162923030075,9,20,carbohydrate transport,BP,1,1
GO:0046460,0.028975315377633336,0.9926939302776145,7,14,neutral lipid biosynthetic process,BP,1,1
GO:0046463,0.028975315377633336,0.9926939302776145,7,14,acylglycerol biosynthetic process,BP,1,1
GO:0043524,0.029024269454328754,0.9831914097429113,30,93,negative regulation of neuron apoptotic process,BP,1,1
GO:0005997,0.029147452764081108,0.996709917724345,4,6,xylulose metabolic process,BP,1,1
GO:0070925,0.030001196061323978,0.9759963367710186,159,594,organelle assembly,BP,1,1
GO:0035069,0.030017168546631855,0.9896822512348108,10,23,larval midgut histolysis,BP,1,1
GO:0007135,0.0300669245267981,0.9913167947750364,8,17,meiosis II,BP,1,1
GO:0035096,0.030157039864343593,0.9903977813976698,9,20,larval midgut cell programmed cell death,BP,1,1
GO:0071539,0.030250668001291406,0.9922962241271768,7,14,protein localization to centrosome,BP,1,1
GO:1905508,0.030250668001291406,0.9922962241271768,7,14,protein localization to microtubule organizing center,BP,1,1
GO:0006996,0.030541175650231473,0.9730846043491239,543,2177,organelle organization,BP,1,1
GO:1901264,0.03059315210082622,0.9864676461056908,15,40,carbohydrate derivative transport,BP,1,1
GO:0032984,0.030956748560937504,0.9796570824693537,47,157,protein-containing complex disassembly,BP,1,1
GO:0071722,0.031053777004618796,0.9964178166984125,4,6,detoxification of arsenic-containing substance,BP,1,1
GO:0001578,0.0315946627960929,0.9814075731342639,31,95,microtubule bundle formation,BP,1,1
GO:1903789,0.031857711824719005,0.9962926052208699,4,6,regulation of amino acid transmembrane transport,BP,1,1
GO:0043062,0.03187728137606763,0.979453667228258,43,141,extracellular structure organization,BP,1,1
GO:0071168,0.032184343162612795,0.9886481398554179,10,24,protein localization to chromatin,BP,1,1
GO:0007093,0.032273638426180584,0.9801050541422499,36,115,mitotic cell cycle checkpoint signaling,BP,1,1
GO:0034620,0.0324403312343503,0.9811982741060314,29,90,cellular response to unfolded protein,BP,1,1
GO:0007626,0.032454142430961806,0.9777089762294598,57,193,locomotory behavior,BP,1,1
GO:1903046,0.03250512415685309,0.9769634762480649,67,231,meiotic cell cycle process,BP,1,1
GO:0090235,0.032868996899810696,0.996133425213083,4,6,regulation of metaphase plate congression,BP,1,1
GO:0070198,0.03305926029844984,0.9961032706925268,4,6,"protein localization to chromosome, telomeric region",BP,1,1
GO:0032048,0.03315705269074747,0.9939750837761816,5,9,cardiolipin metabolic process,BP,1,1
GO:0000045,0.03346125015885243,0.9850092536866702,15,40,autophagosome assembly,BP,1,1
GO:0051053,0.03409636557995295,0.9799762539332557,30,92,negative regulation of DNA metabolic process,BP,1,1
GO:0007080,0.034825068622922666,0.983772940705953,16,44,mitotic metaphase chromosome alignment,BP,1,1
GO:1903036,0.03558789969903571,0.9833678312789372,16,44,positive regulation of response to wounding,BP,1,1
GO:0090481,0.03583674039809433,0.9933380774437509,5,9,pyrimidine nucleotide-sugar transmembrane transport,BP,1,1
GO:1901621,0.03655375980056791,0.9975655798763339,3,4,negative regulation of smoothened signaling pathway involved in dorsal/ventral neural tube patterning,BP,1,1
GO:0071374,0.03686660997629904,0.9930891227376727,5,9,cellular response to parathyroid hormone stimulus,BP,1,1
GO:0051640,0.037055211118587845,0.9708059486776296,129,478,organelle localization,BP,1,1
GO:0010867,0.03724108012087085,0.992998042548345,5,9,positive regulation of triglyceride biosynthetic process,BP,1,1
GO:0140029,0.03765676602302438,0.980159480683406,21,61,exocytic process,BP,1,1
GO:0006468,0.03790017115888885,0.9705405843570193,115,421,protein phosphorylation,BP,1,1
GO:1901988,0.03796030433822027,0.975589823104944,40,132,negative regulation of cell cycle phase transition,BP,1,1
GO:1904978,0.038084857370626536,0.9974185129857958,3,4,regulation of endosome organization,BP,1,1
GO:0060025,0.03840607829828032,0.9927128073835867,5,9,regulation of synaptic activity,BP,1,1
GO:0071637,0.03850224313406515,0.9973779417803603,3,4,regulation of monocyte chemotactic protein-1 production,BP,1,1
GO:0031629,0.03852809192960778,0.9926827706009035,5,9,synaptic vesicle fusion to presynaptic active zone membrane,BP,1,1
GO:0099500,0.03852809192960778,0.9926827706009035,5,9,vesicle fusion to plasma membrane,BP,1,1
GO:0034377,0.03904824187297848,0.9925543779486262,5,9,plasma lipoprotein particle assembly,BP,1,1
GO:0030041,0.03928645638826434,0.990572891446508,6,12,actin filament polymerization,BP,1,1
GO:0032581,0.039656527173538056,1,2,2,ER-dependent peroxisome organization,BP,1,1
GO:0106101,0.039656527173538056,1,2,2,ER-dependent peroxisome localization,BP,1,1
GO:0051607,0.03967144129508628,0.9806255676304916,17,48,defense response to virus,BP,1,1
GO:0036148,0.03971787958556435,0.9972586195114689,3,4,phosphatidylglycerol acyl-chain remodeling,BP,1,1
GO:0031297,0.03978210041185704,0.9854067812966525,10,24,replication fork processing,BP,1,1
GO:0072711,0.03981966930567442,0.9923629397285514,5,9,cellular response to hydroxyurea,BP,1,1
GO:0014834,0.03994854710349979,0.9972357845881854,3,4,skeletal muscle satellite cell maintenance involved in skeletal muscle regeneration,BP,1,1
GO:0051445,0.03997010040645124,0.9786951989231919,21,63,regulation of meiotic cell cycle,BP,1,1
GO:1905232,0.039993124602756586,0.9972313645600636,3,4,cellular response to L-glutamate,BP,1,1
GO:0008154,0.04003585584621397,0.9862919471961713,9,21,actin polymerization or depolymerization,BP,1,1
GO:0019184,0.04010879466238315,0.990323220014332,6,12,nonribosomal peptide biosynthetic process,BP,1,1
GO:0097352,0.040214410948816115,0.982716102267917,13,34,autophagosome maturation,BP,1,1
GO:0045981,0.04027843714140861,0.985022841575679,10,25,positive regulation of nucleotide metabolic process,BP,1,1
GO:1900544,0.04027843714140861,0.985022841575679,10,25,positive regulation of purine nucleotide metabolic process,BP,1,1
GO:2000392,0.04115573709457068,0.9971152810637148,3,4,regulation of lamellipodium morphogenesis,BP,1,1
GO:0018095,0.04125498978009963,0.9899727684525357,6,12,protein polyglutamylation,BP,1,1
GO:0090557,0.04127949054180847,0.9971028336051335,3,4,establishment of endothelial intestinal barrier,BP,1,1
GO:0090207,0.041377847005697035,0.9820261304123601,13,35,regulation of triglyceride metabolic process,BP,1,1
GO:1905349,0.04141659253559539,0.9970890231547095,3,4,ciliary transition zone assembly,BP,1,1
GO:0042532,0.04143544577382091,0.9899173359109992,6,12,negative regulation of tyrosine phosphorylation of STAT protein,BP,1,1
GO:0044380,0.0414537591707998,0.9857068193828401,9,21,protein localization to cytoskeleton,BP,1,1
GO:0072698,0.0414537591707998,0.9857068193828401,9,21,protein localization to microtubule cytoskeleton,BP,1,1
GO:0032075,0.04162505887925813,0.9919102109278805,5,9,positive regulation of nuclease activity,BP,1,1
GO:0060631,0.04177208137341733,0.9898137420609558,6,12,regulation of meiosis I,BP,1,1
GO:0048682,0.041899243827396446,0.9970402352236355,3,4,sprouting of injured axon,BP,1,1
