category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,over_represented_bh,under_represented_bh
GO:0006491,1.1879040970471795e-4,0.9999873526001993,8,16,N-glycan processing,BP,0.5724212867646097,1
GO:0035285,5.917695735298927e-4,0.9999118754496473,8,19,appendage segmentation,BP,1,1
GO:0036011,5.917695735298927e-4,0.9999118754496473,8,19,imaginal disc-derived leg segmentation,BP,1,1
GO:0070131,6.279887629228563e-4,0.9999232994255285,7,15,positive regulation of mitochondrial translation,BP,1,1
GO:0036510,6.699209746827188e-4,0.9999838534647564,4,5,trimming of terminal mannose on C branch,BP,1,1
GO:0000729,0.001005726160562113,0.9998308272264232,8,21,DNA double-strand break processing,BP,1,1
GO:0042634,0.0014886697494991062,0.9998791512779773,5,9,regulation of hair cycle,BP,1,1
GO:0008299,0.0015166981918602505,0.9997703469752193,7,17,isoprenoid biosynthetic process,BP,1,1
GO:0035977,0.0018269368419513727,0.9999124086111714,4,6,protein deglycosylation involved in glycoprotein catabolic process,BP,1,1
GO:0097466,0.0018269368419513727,0.9999124086111714,4,6,ubiquitin-dependent glycoprotein ERAD pathway,BP,1,1
GO:1904382,0.0018269368419513727,0.9999124086111714,4,6,mannose trimming involved in glycoprotein ERAD pathway,BP,1,1
GO:0051797,0.002023959069243741,0.9999000658682162,4,6,regulation of hair follicle development,BP,1,1
GO:0043124,0.0022860515771902755,0.9996187785545428,7,18,negative regulation of canonical NF-kappaB signal transduction,BP,1,1
GO:0035218,0.002305910603015322,0.9991739655019741,16,66,leg disc development,BP,1,1
GO:2000352,0.0026166420707836448,0.9997374651042856,5,10,negative regulation of endothelial cell apoptotic process,BP,1,1
GO:0071108,0.002657514973589052,0.9993826445745556,9,29,protein K48-linked deubiquitination,BP,1,1
GO:0007542,0.0030691848671801584,0.999679923712894,5,10,"primary sex determination, germ-line",BP,1,1
GO:0007480,0.004181016433514873,0.998520275305744,14,58,imaginal disc-derived leg morphogenesis,BP,1,1
GO:0051492,0.004480193834390849,0.9987473019152262,10,36,regulation of stress fiber assembly,BP,1,1
GO:0072091,0.004574342342702195,0.9982230063358932,16,71,regulation of stem cell proliferation,BP,1,1
GO:0030242,0.004585716381569266,0.9998659589069309,3,4,autophagy of peroxisome,BP,1,1
GO:2000402,0.0047556686424054745,0.9998590868985844,3,4,negative regulation of lymphocyte migration,BP,1,1
GO:0016444,0.004844934540821592,0.9987461732107972,9,31,somatic cell DNA recombination,BP,1,1
GO:0007478,0.005979165336839877,0.9977829283503805,14,60,leg disc morphogenesis,BP,1,1
GO:0070129,0.006405605315466955,0.9986403762197327,7,21,regulation of mitochondrial translation,BP,1,1
GO:0048737,0.00695556810999105,0.9960640035171261,35,206,imaginal disc-derived appendage development,BP,1,1
GO:1903441,0.0070251997090472074,0.9993347011262328,4,8,protein localization to ciliary membrane,BP,1,1
GO:0030238,0.007481250769736118,0.998931044425272,5,12,male sex determination,BP,1,1
GO:0035114,0.007577142725460175,0.9957243968885422,34,200,imaginal disc-derived appendage morphogenesis,BP,1,1
GO:0035120,0.007577158447693618,0.995724387383695,34,200,post-embryonic appendage morphogenesis,BP,1,1
GO:0016348,0.007769610149382822,0.9992417015964697,4,8,imaginal disc-derived leg joint morphogenesis,BP,1,1
GO:2000647,0.008277916388001474,0.9976370082964953,9,33,negative regulation of stem cell proliferation,BP,1,1
GO:0110020,0.00958866229301793,0.9965383795815491,12,52,regulation of actomyosin structure organization,BP,1,1
GO:0046662,0.009685630958802439,0.996906764168605,10,40,regulation of egg-laying behavior,BP,1,1
GO:0035107,0.010159202652466505,0.9938160543160572,41,256,appendage morphogenesis,BP,1,1
GO:0097500,0.010654029726415267,0.9993786482426917,3,5,receptor localization to non-motile cilium,BP,1,1
GO:0034162,0.010868734739447964,0.9993612663962923,3,5,toll-like receptor 9 signaling pathway,BP,1,1
GO:1900044,0.011051324199188533,0.9987153905355991,4,9,regulation of protein K63-linked ubiquitination,BP,1,1
GO:0001922,0.011147781088930895,0.9993384711019567,3,5,B-1 B cell homeostasis,BP,1,1
GO:0015919,0.011391426655390441,0.9981314972305235,5,13,peroxisomal membrane transport,BP,1,1
GO:0015757,0.01162336648981372,0.9992990958878706,3,5,galactose transmembrane transport,BP,1,1
GO:0030709,0.011820353471129327,1,2,2,border follicle cell delamination,BP,1,1
GO:0014820,0.011823892730037273,1,2,2,tonic smooth muscle contraction,BP,1,1
GO:0014824,0.011823892730037273,1,2,2,artery smooth muscle contraction,BP,1,1
GO:0014829,0.011823892730037273,1,2,2,vascular associated smooth muscle contraction,BP,1,1
GO:0019102,0.011930048957184495,1,2,2,male somatic sex determination,BP,1,1
GO:0015874,0.011961101842252683,1,2,2,norepinephrine transport,BP,1,1
GO:0048243,0.011961101842252683,1,2,2,norepinephrine secretion,BP,1,1
GO:0032309,0.012063776450079484,1,2,2,icosanoid secretion,BP,1,1
GO:0071715,0.012063776450079484,1,2,2,icosanoid transport,BP,1,1
GO:1901571,0.012063776450079484,1,2,2,fatty acid derivative transport,BP,1,1
GO:0072414,0.012063892518926558,1,2,2,response to mitotic cell cycle checkpoint signaling,BP,1,1
GO:0072432,0.012063892518926558,1,2,2,response to G1 DNA damage checkpoint signaling,BP,1,1
GO:0002625,0.012105025809384216,1,2,2,regulation of T cell antigen processing and presentation,BP,1,1
GO:1903526,0.012105025809384216,1,2,2,negative regulation of membrane tubulation,BP,1,1
GO:0080129,0.012132158558378436,1,2,2,proteasome core complex assembly,BP,1,1
GO:0019100,0.012149283095975726,0.9992547987542624,3,5,male germ-line sex determination,BP,1,1
GO:0046549,0.012169146452781308,0.9992531103952522,3,5,retinal cone cell development,BP,1,1
GO:0031119,0.01219471251065558,0.9992509356887982,3,5,tRNA pseudouridine synthesis,BP,1,1
GO:0034115,0.01226443862648442,1,2,2,negative regulation of heterotypic cell-cell adhesion,BP,1,1
GO:0016256,0.012406012402925057,1,2,2,N-glycan processing to lysosome,BP,1,1
GO:0034499,0.012505966184302157,1,2,2,late endosome to Golgi transport,BP,1,1
GO:0070536,0.012562933549920559,0.9968606617779019,7,24,protein K63-linked deubiquitination,BP,1,1
GO:0002295,0.013077408421443164,1,2,2,T-helper cell lineage commitment,BP,1,1
GO:0032638,0.013077408421443164,1,2,2,interleukin-9 production,BP,1,1
GO:0043373,0.013077408421443164,1,2,2,"CD4-positive, alpha-beta T cell lineage commitment",BP,1,1
GO:0072538,0.013077408421443164,1,2,2,T-helper 17 type immune response,BP,1,1
GO:0072539,0.013077408421443164,1,2,2,T-helper 17 cell differentiation,BP,1,1
GO:0072540,0.013077408421443164,1,2,2,T-helper 17 cell lineage commitment,BP,1,1
GO:0050709,0.013146414184748568,0.9955805982206087,10,41,negative regulation of protein secretion,BP,1,1
GO:0034059,0.013194517730850569,0.9983809865914164,4,9,response to anoxia,BP,1,1
GO:0051645,0.0132506243741382,0.9976837035110375,5,14,Golgi localization,BP,1,1
GO:1904036,0.013361467343432335,0.9976592933554486,5,14,negative regulation of epithelial cell apoptotic process,BP,1,1
GO:0006516,0.01354861730192353,0.9976179534253308,5,14,glycoprotein catabolic process,BP,1,1
GO:0045682,0.014250255985222877,0.9958835983738511,8,30,regulation of epidermis development,BP,1,1
GO:0042636,0.014279803935951331,1,2,2,negative regulation of hair cycle,BP,1,1
GO:0048817,0.014279803935951331,1,2,2,negative regulation of hair follicle maturation,BP,1,1
GO:0051546,0.014279803935951331,1,2,2,keratinocyte migration,BP,1,1
GO:0051799,0.014279803935951331,1,2,2,negative regulation of hair follicle development,BP,1,1
GO:0051886,0.014279803935951331,1,2,2,negative regulation of timing of anagen,BP,1,1
GO:2001224,0.014763912629999978,0.9973457659303497,5,14,positive regulation of neuron migration,BP,1,1
GO:0022416,0.016581456948631494,0.9938198649202274,11,49,chaeta development,BP,1,1
GO:0032231,0.017019806827451453,0.9940012973767124,10,43,regulation of actin filament bundle assembly,BP,1,1
GO:0002686,0.017104270421743673,0.9976145921417032,4,10,negative regulation of leukocyte migration,BP,1,1
GO:1904587,0.018070339058365876,0.9974364639210411,4,10,response to glycoprotein,BP,1,1
GO:0007552,0.018226665871515155,0.9881826446323365,45,296,metamorphosis,BP,1,1
GO:0051496,0.019280089956597194,0.9953896960769616,6,20,positive regulation of stress fiber assembly,BP,1,1
GO:2000425,0.01932147596489139,0.9946491968619288,7,26,regulation of apoptotic cell clearance,BP,1,1
GO:0043367,0.019473541847106167,0.9971721503696401,4,10,"CD4-positive, alpha-beta T cell differentiation",BP,1,1
GO:0030521,0.019946956477331305,0.9938304736349276,8,31,androgen receptor signaling pathway,BP,1,1
GO:0030050,0.02007633347343543,0.9982387046442243,3,6,vesicle transport along actin filament,BP,1,1
GO:0048736,0.020315085320775805,0.986941580366926,42,275,appendage development,BP,1,1
GO:0046164,0.020733315861649268,0.9935098312361588,8,32,alcohol catabolic process,BP,1,1
GO:0048067,0.02076885865239416,0.9969225044871775,4,10,cuticle pigmentation,BP,1,1
GO:0031666,0.02080285093762039,0.9981493060607152,3,6,positive regulation of lipopolysaccharide-mediated signaling pathway,BP,1,1
GO:0007606,0.021349487744170906,0.9916935916946431,11,51,sensory perception of chemical stimulus,BP,1,1
GO:0001843,0.021467451266267125,0.9912278704787716,12,57,neural tube closure,BP,1,1
GO:0060606,0.021467451266267125,0.9912278704787716,12,57,tube closure,BP,1,1
GO:0001954,0.022679346984345136,0.9943114545980548,6,21,positive regulation of cell-matrix adhesion,BP,1,1
GO:0070328,0.023285327257752286,0.9925467877977202,8,32,triglyceride homeostasis,BP,1,1
GO:0040034,0.02343398458184201,0.9940768458584701,6,21,"regulation of development, heterochronic",BP,1,1
GO:0061512,0.023809698363156082,0.9916604051611599,9,39,protein localization to cilium,BP,1,1
GO:0019933,0.02433595902017071,0.9937939333583461,6,21,cAMP-mediated signaling,BP,1,1
GO:0048707,0.024597326465478526,0.9838827670397183,43,286,instar larval or pupal morphogenesis,BP,1,1
GO:0097499,0.02483156663331968,0.9959672606245142,4,11,protein localization to non-motile cilium,BP,1,1
GO:0097320,0.02529655079144699,0.995867509362489,4,11,plasma membrane tubulation,BP,1,1
GO:0008293,0.025830698316523022,0.9944152985552465,5,16,torso signaling pathway,BP,1,1
GO:0045046,0.02583788210077116,0.9974953076045707,3,6,protein import into peroxisome membrane,BP,1,1
GO:0010811,0.026651605476678036,0.9904463012756453,9,40,positive regulation of cell-substrate adhesion,BP,1,1
GO:0007266,0.02679518730997492,0.9911148747776438,8,34,Rho protein signal transduction,BP,1,1
GO:0055090,0.027483110647503146,0.9908770505360954,8,33,acylglycerol homeostasis,BP,1,1
GO:0014020,0.027547043952515518,0.9882827250066024,12,59,primary neural tube formation,BP,1,1
GO:2000241,0.02802162815617092,0.9830459292673254,30,189,regulation of reproductive process,BP,1,1
GO:0036211,0.028297293801379908,0.9767168779901368,195,1543,protein modification process,BP,1,1
GO:0032233,0.030286926437146935,0.9917934809161152,6,22,positive regulation of actin filament bundle assembly,BP,1,1
GO:0031338,0.0304589306091397,0.9887834242884803,9,41,regulation of vesicle fusion,BP,1,1
GO:0120033,0.03153010277494282,0.9927043935632389,5,17,negative regulation of plasma membrane bounded cell projection assembly,BP,1,1
GO:1903531,0.031852112065747964,0.9850713531520421,14,74,negative regulation of secretion by cell,BP,1,1
GO:0051894,0.03217829614219156,0.9962676861478132,3,7,positive regulation of focal adhesion assembly,BP,1,1
GO:0099515,0.03234448273598424,0.9962406374452241,3,7,actin filament-based transport,BP,1,1
GO:0021914,0.03241494896056886,0.9987451473873485,2,3,negative regulation of smoothened signaling pathway involved in ventral spinal cord patterning,BP,1,1
GO:1901097,0.03262056992106348,0.9987327024486167,2,3,negative regulation of autophagosome maturation,BP,1,1
GO:0051684,0.03283521166449476,0.9987196626225737,2,3,maintenance of Golgi location,BP,1,1
GO:0021544,0.032925451927686776,0.9961456161650796,3,7,subpallium development,BP,1,1
GO:0021756,0.032925451927686776,0.9961456161650796,3,7,striatum development,BP,1,1
GO:0034058,0.03308426632241135,0.9939489777784285,4,12,endosomal vesicle fusion,BP,1,1
GO:0051877,0.03311731530407986,0.9987024485678566,2,3,pigment granule aggregation in cell center,BP,1,1
GO:0038108,0.033120377312110615,0.9987022612515457,2,3,negative regulation of appetite by leptin-mediated signaling pathway,BP,1,1
GO:0050432,0.03319121511315308,0.9986979249720247,2,3,catecholamine secretion,BP,1,1
GO:0070587,0.033348193722283224,0.9986882963741485,2,3,regulation of cell-cell adhesion involved in gastrulation,BP,1,1
GO:0031048,0.03337460493049715,0.9986866737810137,2,3,regulatory ncRNA-mediated heterochromatin formation,BP,1,1
GO:0042006,0.03352921569261287,0.998677160091094,2,3,masculinization of hermaphroditic germ-line,BP,1,1
GO:1904531,0.033548093555805014,0.9986759967155389,2,3,positive regulation of actin filament binding,BP,1,1
GO:0010657,0.03356689907709148,0.9986748374173902,2,3,muscle cell apoptotic process,BP,1,1
GO:0010658,0.03356689907709148,0.9986748374173902,2,3,striated muscle cell apoptotic process,BP,1,1
GO:0010659,0.03356689907709148,0.9986748374173902,2,3,cardiac muscle cell apoptotic process,BP,1,1
GO:2000351,0.03357452914649836,0.9920964161954694,5,17,regulation of endothelial cell apoptotic process,BP,1,1
GO:0002165,0.03360327076868795,0.9770527994017513,47,323,instar larval or pupal development,BP,1,1
GO:0042730,0.03363235072354287,0.9986707995778761,2,3,fibrinolysis,BP,1,1
GO:0072003,0.03380955054577873,0.9986598447000896,2,3,kidney rudiment formation,BP,1,1
GO:0072116,0.03380955054577873,0.9986598447000896,2,3,pronephros formation,BP,1,1
GO:0006267,0.034319928590916114,0.9986281041455276,2,3,pre-replicative complex assembly involved in nuclear cell cycle DNA replication,BP,1,1
GO:0036388,0.034319928590916114,0.9986281041455276,2,3,pre-replicative complex assembly,BP,1,1
GO:1902299,0.034319928590916114,0.9986281041455276,2,3,pre-replicative complex assembly involved in cell cycle DNA replication,BP,1,1
GO:0045833,0.034344917782969706,0.9855136159466461,11,54,negative regulation of lipid metabolic process,BP,1,1
GO:0043412,0.03436462507604777,0.9713566130098789,211,1687,macromolecule modification,BP,1,1
GO:0002292,0.034402039250657296,0.9959009105513117,3,7,T cell differentiation involved in immune response,BP,1,1
GO:0097502,0.034849174834243365,0.9889293913634956,7,28,mannosylation,BP,1,1
GO:0007538,0.03507110027957673,0.9916443573634185,5,17,primary sex determination,BP,1,1
GO:2001222,0.03520359808090203,0.9900334808012072,6,23,regulation of neuron migration,BP,1,1
GO:0032625,0.03532691037357235,0.9985646660125748,2,3,interleukin-21 production,BP,1,1
GO:0000209,0.03553586187010341,0.9784357854625116,28,177,protein polyubiquitination,BP,1,1
GO:0002792,0.035619423379487085,0.9856291624833836,10,48,negative regulation of peptide secretion,BP,1,1
GO:0009240,0.03586867878666827,0.9985300915581619,2,3,isopentenyl diphosphate biosynthetic process,BP,1,1
GO:0046490,0.03586867878666827,0.9985300915581619,2,3,isopentenyl diphosphate metabolic process,BP,1,1
GO:0042670,0.03618314201582334,0.9955997355867188,3,7,retinal cone cell differentiation,BP,1,1
GO:0035118,0.03627096510264813,0.9985042187731732,2,3,embryonic pectoral fin morphogenesis,BP,1,1
GO:0010897,0.03633570241990522,0.995573637823646,3,7,negative regulation of triglyceride catabolic process,BP,1,1
GO:0018992,0.036671893149763,0.9895141233342087,6,23,germ-line sex determination,BP,1,1
GO:0002115,0.037141684390715,0.998447639089186,2,3,store-operated calcium entry,BP,1,1
GO:0048819,0.037445456237154576,0.998427714055961,2,3,regulation of hair follicle maturation,BP,1,1
GO:0051884,0.037445456237154576,0.998427714055961,2,3,regulation of timing of anagen,BP,1,1
GO:1901382,0.03754938842864232,0.9984208749362768,2,3,regulation of chorionic trophoblast cell proliferation,BP,1,1
GO:0006682,0.03772580039858368,0.9984092407588331,2,3,galactosylceramide biosynthetic process,BP,1,1
GO:0019375,0.03772580039858368,0.9984092407588331,2,3,galactolipid biosynthetic process,BP,1,1
GO:0071763,0.03772590258548464,0.9984092340103784,2,3,nuclear membrane organization,BP,1,1
GO:0050995,0.03809818114193917,0.992705353631718,4,12,negative regulation of lipid catabolic process,BP,1,1
GO:0033334,0.03831968086308164,0.9952300006619115,3,7,fin morphogenesis,BP,1,1
GO:0033622,0.03838255813064352,0.9983656455478022,2,3,integrin activation,BP,1,1
GO:0043368,0.038434309626950366,0.9926198423593926,4,12,positive T cell selection,BP,1,1
GO:0009886,0.038892784633751884,0.9735117031473486,44,303,post-embryonic animal morphogenesis,BP,1,1
GO:0007218,0.03898563192678106,0.9924790198970459,4,12,neuropeptide signaling pathway,BP,1,1
GO:0035710,0.03960537372857096,0.9923198878085469,4,12,"CD4-positive, alpha-beta T cell activation",BP,1,1
GO:0036507,0.03986278359818364,0.9900448074597645,5,18,protein demannosylation,BP,1,1
GO:0036508,0.03986278359818364,0.9900448074597645,5,18,"protein alpha-1,2-demannosylation",BP,1,1
GO:1901993,0.04029597744556156,0.9948799813732839,3,7,regulation of meiotic cell cycle phase transition,BP,1,1
GO:0007265,0.0410812500585193,0.9771289312953482,20,120,Ras protein signal transduction,BP,1,1
GO:0008203,0.04109463275429777,0.982094433589642,11,56,cholesterol metabolic process,BP,1,1
GO:0090209,0.04122677786775763,0.9918994359663139,4,12,negative regulation of triglyceride metabolic process,BP,1,1
GO:0030537,0.041952661168158024,0.9859860748420662,7,30,larval behavior,BP,1,1
GO:1901994,0.044350575155319705,0.9979494206769782,2,3,negative regulation of meiotic cell cycle phase transition,BP,1,1
GO:0016319,0.044489225786998404,0.9822967732911447,9,44,mushroom body development,BP,1,1
GO:0072396,0.04535948731247201,0.9935850240184557,3,8,response to cell cycle checkpoint signaling,BP,1,1
GO:0072402,0.04535948731247201,0.9935850240184557,3,8,response to DNA integrity checkpoint signaling,BP,1,1
GO:0072423,0.04535948731247201,0.9935850240184557,3,8,response to DNA damage checkpoint signaling,BP,1,1
GO:0046058,0.04566162232221458,0.9905223323435803,4,13,cAMP metabolic process,BP,1,1
GO:0032102,0.04641130053390209,0.9751853636933326,17,100,negative regulation of response to external stimulus,BP,1,1
GO:0051048,0.04689837363457645,0.9767000563639222,14,78,negative regulation of secretion,BP,1,1
GO:1903393,0.04740971625260382,0.9931722139332679,3,8,positive regulation of adherens junction organization,BP,1,1
GO:0006707,0.04741901311087453,0.9900336544730804,4,13,cholesterol catabolic process,BP,1,1
GO:0016127,0.04741901311087453,0.9900336544730804,4,13,sterol catabolic process,BP,1,1
GO:0050951,0.04765462103186446,0.9899676423354608,4,13,sensory perception of temperature stimulus,BP,1,1
GO:0002286,0.04847527547583105,0.9897368056604917,4,13,T cell activation involved in immune response,BP,1,1
GO:1901096,0.04941301294602685,0.9927612397940155,3,8,regulation of autophagosome maturation,BP,1,1
GO:0072114,0.049574212976696674,0.9927278468766583,3,8,pronephros morphogenesis,BP,1,1
GO:1903726,0.04960672657415943,0.9894162526796597,4,13,negative regulation of phospholipid metabolic process,BP,1,1
GO:0007560,0.050305311333202096,0.9664733335323606,36,245,imaginal disc morphogenesis,BP,1,1
GO:0033240,0.050428586522272736,0.9925500658697634,3,8,positive regulation of amine metabolic process,BP,1,1
GO:0060099,0.05120184308058255,0.9838975315578369,6,25,"regulation of phagocytosis, engulfment",BP,1,1
GO:0009311,0.051937564837380275,0.983607460615045,6,25,oligosaccharide metabolic process,BP,1,1
GO:0045661,0.052759158858829945,0.9885093479138499,4,13,regulation of myoblast differentiation,BP,1,1
GO:0060627,0.053206839897865656,0.9625617674062589,46,329,regulation of vesicle-mediated transport,BP,1,1
GO:0071072,0.05372855124139744,0.9918509793394846,3,8,negative regulation of phospholipid biosynthetic process,BP,1,1
GO:0040012,0.05415968006699038,0.9593069818586727,68,508,regulation of locomotion,BP,1,1
GO:0016567,0.055198303329953124,0.9609095908567034,47,334,protein ubiquitination,BP,1,1
GO:0043369,0.05604251855517221,0.9913492136283706,3,8,"CD4-positive or CD8-positive, alpha-beta T cell lineage commitment",BP,1,1
GO:2000178,0.05662514806389958,0.9796038618571364,7,32,negative regulation of neural precursor cell proliferation,BP,1,1
GO:1904380,0.05881853854877189,0.9864845789097294,4,14,endoplasmic reticulum mannose trimming,BP,1,1
GO:0045022,0.059016059642855695,0.983220993372534,5,20,early endosome to late endosome transport,BP,1,1
GO:0048715,0.0598775753751173,0.9954269352058874,2,4,negative regulation of oligodendrocyte differentiation,BP,1,1
GO:0046600,0.06080475361203991,0.9953147587523227,2,4,negative regulation of centriole replication,BP,1,1
GO:0040018,0.06090548994621199,0.9704088549638532,12,66,positive regulation of multicellular organism growth,BP,1,1
GO:0007299,0.06128281234986047,0.9952565114704394,2,4,follicle cell of egg chamber-cell adhesion,BP,1,1
GO:0031664,0.06143502409248963,0.9856737333910353,4,14,regulation of lipopolysaccharide-mediated signaling pathway,BP,1,1
GO:0002577,0.061471492790973206,0.9952334461098876,2,4,regulation of antigen processing and presentation,BP,1,1
GO:0032488,0.061734476792769194,0.9952012255248672,2,4,Cdc42 protein signal transduction,BP,1,1
GO:1902498,0.06211119862860279,0.9951549240992532,2,4,regulation of protein autoubiquitination,BP,1,1
GO:1905153,0.062182342625974996,0.979346804967111,6,26,regulation of membrane invagination,BP,1,1
GO:1904616,0.06224936808732023,0.995137899240894,2,4,regulation of actin binding,BP,1,1
GO:0031860,0.062254691277404774,0.9951372428709935,2,4,telomeric 3' overhang formation,BP,1,1
GO:0015705,0.06252058317566463,0.995104413861126,2,4,iodide transport,BP,1,1
GO:1904154,0.0627174172284416,0.9950800563337807,2,4,"positive regulation of retrograde protein transport, ER to cytosol",BP,1,1
GO:0034114,0.062725341690302,0.9950790747315832,2,4,regulation of heterotypic cell-cell adhesion,BP,1,1
GO:0071947,0.0629937783570319,0.9950457788426296,2,4,protein deubiquitination involved in ubiquitin-dependent protein catabolic process,BP,1,1
GO:0015789,0.0634728659362025,0.9949861391897868,2,4,UDP-N-acetylgalactosamine transmembrane transport,BP,1,1
GO:0050999,0.06395945239760902,0.9813865258113134,5,20,regulation of nitric-oxide synthase activity,BP,1,1
GO:1990403,0.0649206295300444,0.988900349746601,3,9,embryonic brain development,BP,1,1
GO:0035332,0.06550670055975599,0.9887576490066966,3,9,positive regulation of hippo signaling,BP,1,1
GO:0035138,0.06586059335656456,0.9946848017966738,2,4,pectoral fin morphogenesis,BP,1,1
GO:0031848,0.06586740100527658,0.9946839329312978,2,4,protection from non-homologous end joining at telomere,BP,1,1
GO:1990481,0.06587653095131228,0.9946827675828472,2,4,mRNA pseudouridine synthesis,BP,1,1
GO:0051683,0.06604689927275037,0.9886256055919425,3,9,establishment of Golgi localization,BP,1,1
GO:1903035,0.06608454083444418,0.9775982476928191,6,27,negative regulation of response to wounding,BP,1,1
GO:0010512,0.06659288010572442,0.9945910239669766,2,4,negative regulation of phosphatidylinositol biosynthetic process,BP,1,1
GO:1902646,0.06659288010572442,0.9945910239669766,2,4,"regulation of 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate biosynthetic process",BP,1,1
GO:1902647,0.06659288010572442,0.9945910239669766,2,4,"negative regulation of 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate biosynthetic process",BP,1,1
GO:0046098,0.06681423276537077,0.9945625519767048,2,4,guanine metabolic process,BP,1,1
GO:0071494,0.06694555934321693,0.9945456323631428,2,4,cellular response to UV-C,BP,1,1
GO:0050728,0.06711240463505531,0.9747727773728124,7,33,negative regulation of inflammatory response,BP,1,1
GO:0051728,0.0674565430777623,0.9944796049945487,2,4,"cell cycle switching, mitotic to meiotic cell cycle",BP,1,1
GO:0051729,0.0674565430777623,0.9944796049945487,2,4,"germline cell cycle switching, mitotic to meiotic cell cycle",BP,1,1
GO:0060184,0.0674565430777623,0.9944796049945487,2,4,cell cycle switching,BP,1,1
GO:0015015,0.0676291571580852,0.9944572307237014,2,4,"heparan sulfate proteoglycan biosynthetic process, enzymatic modification",BP,1,1
GO:0051055,0.0676494719375868,0.9745234998178001,7,33,negative regulation of lipid biosynthetic process,BP,1,1
GO:0021575,0.06771145043665733,0.9798147880311389,5,21,hindbrain morphogenesis,BP,1,1
GO:0021587,0.06771145043665733,0.9798147880311389,5,21,cerebellum morphogenesis,BP,1,1
GO:2000292,0.0677634404274117,0.9882027822609664,3,9,regulation of defecation,BP,1,1
GO:0046476,0.06782128439782159,0.9944322857844387,2,4,glycosylceramide biosynthetic process,BP,1,1
GO:0035871,0.06798733242918255,0.9881472709202923,3,9,protein K11-linked deubiquitination,BP,1,1
GO:0070900,0.06800605232346,0.9944082552645785,2,4,mitochondrial tRNA modification,BP,1,1
GO:0036037,0.06862636190139226,0.994327284902595,2,4,"CD8-positive, alpha-beta T cell activation",BP,1,1
GO:0043374,0.06862636190139226,0.994327284902595,2,4,"CD8-positive, alpha-beta T cell differentiation",BP,1,1
GO:1900107,0.06982591633044191,0.9941694215201163,2,4,regulation of nodal signaling pathway,BP,1,1
GO:0046632,0.07018508352717584,0.9790114650762056,5,20,alpha-beta T cell differentiation,BP,1,1
GO:0021796,0.07056694739080697,0.9940710581570256,2,4,cerebral cortex regionalization,BP,1,1
GO:0030100,0.07060825310014336,0.9544634260392149,27,183,regulation of endocytosis,BP,1,1
GO:0061045,0.07077749634539617,0.9824341905158344,4,15,negative regulation of wound healing,BP,1,1
GO:0000963,0.07153710888091207,0.9872561164749108,3,9,mitochondrial RNA processing,BP,1,1
GO:0090646,0.07153710888091207,0.9872561164749108,3,9,mitochondrial tRNA processing,BP,1,1
GO:0051224,0.07185882049416005,0.9608758214025495,15,90,negative regulation of protein transport,BP,1,1
GO:0032446,0.07213509794164379,0.9474809142969509,49,357,protein modification by small protein conjugation,BP,1,1
GO:0030518,0.0725826582723539,0.9664298004967363,10,53,nuclear receptor-mediated steroid hormone signaling pathway,BP,1,1
GO:0060128,0.07268970891175824,0.9937857420763034,2,4,corticotropin hormone secreting cell differentiation,BP,1,1
GO:0048520,0.07281045570760382,0.966257536656376,10,54,positive regulation of behavior,BP,1,1
GO:1901074,0.07314619721726831,0.9776943460715142,5,21,regulation of engulfment of apoptotic cell,BP,1,1
GO:0009100,0.073305972913794,0.9514071647923197,30,202,glycoprotein metabolic process,BP,1,1
GO:0015819,0.0739179955478865,0.98664691497408,3,9,lysine transport,BP,1,1
GO:0008645,0.07420586445818443,0.9812806809841901,4,15,hexose transmembrane transport,BP,1,1
GO:0003352,0.07433654069764456,0.9812363107661873,4,15,regulation of cilium movement,BP,1,1
GO:0016557,0.07443498965990017,0.9935472480985538,2,4,peroxisome membrane biogenesis,BP,1,1
GO:1902914,0.07468736267633319,0.9811170464651933,4,15,regulation of protein polyubiquitination,BP,1,1
GO:0007608,0.07469236530662243,0.9711195325350683,7,34,sensory perception of smell,BP,1,1
GO:0033333,0.0749482036180282,0.9863804904257674,3,9,fin development,BP,1,1
GO:0035239,0.07673438693053505,0.9405105824271789,73,558,tube morphogenesis,BP,1,1
GO:0046676,0.0767463099393742,0.9762611423175059,5,21,negative regulation of insulin secretion,BP,1,1
GO:0042276,0.07829225275353947,0.9798793916458147,4,15,error-prone translesion synthesis,BP,1,1
GO:0030511,0.08142103170269642,0.9707287747790164,6,28,positive regulation of transforming growth factor beta receptor signaling pathway,BP,1,1
GO:1903846,0.08142103170269642,0.9707287747790164,6,28,positive regulation of cellular response to transforming growth factor beta stimulus,BP,1,1
GO:0034446,0.08186137464041889,0.9705284478551489,6,28,substrate adhesion-dependent cell spreading,BP,1,1
GO:0060996,0.08289727226037705,0.9700559365898854,6,28,dendritic spine development,BP,1,1
GO:0048532,0.08354268819007901,0.9836182660802959,3,10,anatomical structure arrangement,BP,1,1
GO:0008583,0.08393585613413337,1,1,1,mystery cell differentiation,BP,1,1
GO:0035192,0.08393585613413337,1,1,1,nuclear cortical migration,BP,1,1
