category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,over_represented_bh,under_represented_bh
GO:1902103,0.9999999999999996,0.9975351118712044,0,2,negative regulation of metaphase/anaphase transition of meiotic cell cycle,BP,1,0.9999964912460819
GO:1902176,0.9999999999999996,0.9600299356263543,0,17,negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway,BP,1,0.9999964912460819
GO:1902263,0.9999999999999996,0.9978998045214804,0,1,apoptotic process involved in embryonic digit morphogenesis,BP,1,0.9999964912460819
GO:1902305,0.9999999999999996,0.9180819089532076,0,29,regulation of sodium ion transmembrane transport,BP,1,0.9999964912460819
GO:1902306,0.9999999999999996,0.9683514194923369,0,12,negative regulation of sodium ion transmembrane transport,BP,1,0.9999964912460819
GO:1902337,0.9999999999999996,0.9950534016936278,0,2,regulation of apoptotic process involved in morphogenesis,BP,1,0.9999964912460819
GO:1902339,0.9999999999999996,0.9978998045214804,0,1,positive regulation of apoptotic process involved in morphogenesis,BP,1,0.9999964912460819
GO:1902373,0.9999999999999996,0.9235771943659035,0,30,negative regulation of mRNA catabolic process,BP,1,0.9999964912460819
GO:1902512,0.9999999999999996,0.9956253271636655,0,2,positive regulation of apoptotic DNA fragmentation,BP,1,0.9999964912460819
GO:1902570,0.9999999999999996,0.97903895519744355,0,7,protein localization to nucleolus,BP,1,0.9999964912460819
GO:1902603,0.9999999999999996,0.997720591319852,0,1,carnitine transmembrane transport,BP,1,0.9999964912460819
GO:1902605,0.9999999999999996,0.9975040386110514,0,1,heterotrimeric G-protein complex assembly,BP,1,0.9999964912460819
GO:1902668,0.9999999999999996,0.9934754155664602,0,2,negative regulation of axon guidance,BP,1,0.9999964912460819
GO:1902904,0.9999999999999996,0.7951537147417721,0,73,negative regulation of supramolecular fiber organization,BP,1,0.9999964912460819
GO:1902915,0.9999999999999996,0.9786918821793129,0,6,negative regulation of protein polyubiquitination,BP,1,0.9999964912460819
GO:1903018,0.9999999999999996,0.9391691990977155,0,24,regulation of glycoprotein metabolic process,BP,1,0.9999964912460819
GO:1903170,0.9999999999999996,0.9540761410166171,0,15,negative regulation of calcium ion transmembrane transport,BP,1,0.9999964912460819
GO:1903232,0.9999999999999996,0.9913835590357438,0,3,melanosome assembly,BP,1,0.9999964912460819
GO:1903332,0.9999999999999996,0.9674001403652212,0,14,regulation of protein folding,BP,1,0.9999964912460819
GO:1903378,0.9999999999999996,0.9925524519982066,0,3,positive regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway,BP,1,0.9999964912460819
GO:1903416,0.9999999999999996,0.9898913808038512,0,3,response to glycoside,BP,1,0.9999964912460819
GO:1903487,0.9999999999999996,0.9987334084831287,0,1,regulation of lactation,BP,1,0.9999964912460819
GO:1903489,0.9999999999999996,0.9987334084831287,0,1,positive regulation of lactation,BP,1,0.9999964912460819
GO:1903492,0.9999999999999996,0.996507260369944,0,1,response to acetylsalicylate,BP,1,0.9999964912460819
GO:1903519,0.9999999999999996,0.9978998045214804,0,1,regulation of mammary gland involution,BP,1,0.9999964912460819
GO:1903521,0.9999999999999996,0.9978998045214804,0,1,positive regulation of mammary gland involution,BP,1,0.9999964912460819
GO:1903553,0.9999999999999996,0.993868603009007,0,2,positive regulation of extracellular exosome assembly,BP,1,0.9999964912460819
GO:1903599,0.9999999999999996,0.9651097180288819,0,14,positive regulation of autophagy of mitochondrion,BP,1,0.9999964912460819
GO:1903744,0.9999999999999996,0.9991192172512143,0,1,positive regulation of anterograde synaptic vesicle transport,BP,1,0.9999964912460819
GO:1903778,0.9999999999999996,0.9970821976725882,0,1,protein localization to vacuolar membrane,BP,1,0.9999964912460819
GO:1903797,0.9999999999999996,0.9979764280425089,0,1,positive regulation of inorganic anion transmembrane transport,BP,1,0.9999964912460819
GO:1904026,0.9999999999999996,0.9936413472845393,0,2,regulation of collagen fibril organization,BP,1,0.9999964912460819
GO:1904028,0.9999999999999996,0.9936413472845393,0,2,positive regulation of collagen fibril organization,BP,1,0.9999964912460819
GO:1904042,0.9999999999999996,0.9987148887445465,0,1,negative regulation of cystathionine beta-synthase activity,BP,1,0.9999964912460819
GO:1904181,0.9999999999999996,0.9878686960645346,0,4,positive regulation of membrane depolarization,BP,1,0.9999964912460819
GO:1904235,0.9999999999999996,0.9957660248528191,0,1,"regulation of substrate-dependent cell migration, cell attachment to substrate",BP,1,0.9999964912460819
GO:1904237,0.9999999999999996,0.9957660248528191,0,1,"positive regulation of substrate-dependent cell migration, cell attachment to substrate",BP,1,0.9999964912460819
GO:1904350,0.9999999999999996,0.9861005690457308,0,5,regulation of protein catabolic process in the vacuole,BP,1,0.9999964912460819
GO:1904647,0.9999999999999996,0.9840250567172859,0,5,response to rotenone,BP,1,0.9999964912460819
GO:1904689,0.9999999999999996,0.9979129757616443,0,1,negative regulation of cytoplasmic translational initiation,BP,1,0.9999964912460819
GO:1904702,0.9999999999999996,0.9973666649271148,0,1,regulation of protein localization to adherens junction,BP,1,0.9999964912460819
GO:1904703,0.9999999999999996,0.9973666649271148,0,1,negative regulation of protein localization to adherens junction,BP,1,0.9999964912460819
GO:1904778,0.9999999999999996,0.9788746926456308,0,6,positive regulation of protein localization to cell cortex,BP,1,0.9999964912460819
GO:1904815,0.9999999999999996,0.9975384157193956,0,1,"negative regulation of protein localization to chromosome, telomeric region",BP,1,0.9999964912460819
GO:1904837,0.9999999999999996,0.953492467112376,0,18,beta-catenin-TCF complex assembly,BP,1,0.9999964912460819
GO:1904894,0.9999999999999996,0.9229208944133229,0,26,positive regulation of receptor signaling pathway via STAT,BP,1,0.9999964912460819
GO:1904895,0.9999999999999996,0.9979475211907941,0,1,ESCRT complex assembly,BP,1,0.9999964912460819
GO:1904902,0.9999999999999996,0.9979475211907941,0,1,ESCRT III complex assembly,BP,1,0.9999964912460819
GO:1905133,0.9999999999999996,0.9975351118712044,0,2,negative regulation of meiotic chromosome separation,BP,1,0.9999964912460819
GO:1905155,0.9999999999999996,0.951691862287853,0,16,positive regulation of membrane invagination,BP,1,0.9999964912460819
GO:1905165,0.9999999999999996,0.9861005690457308,0,5,regulation of lysosomal protein catabolic process,BP,1,0.9999964912460819
GO:1905208,0.9999999999999996,0.9696925451502295,0,13,negative regulation of cardiocyte differentiation,BP,1,0.9999964912460819
GO:1905232,0.9999999999999996,0.9882421489492933,0,4,cellular response to L-glutamate,BP,1,0.9999964912460819
GO:1905384,0.9999999999999996,0.9971431321376235,0,1,regulation of protein localization to presynapse,BP,1,0.9999964912460819
GO:1905386,0.9999999999999996,0.9971431321376235,0,1,positive regulation of protein localization to presynapse,BP,1,0.9999964912460819
GO:1905477,0.9999999999999996,0.8476755217947101,0,56,positive regulation of protein localization to membrane,BP,1,0.9999964912460819
GO:1905553,0.9999999999999996,0.9853635717684044,0,5,regulation of blood vessel branching,BP,1,0.9999964912460819
GO:1905634,0.9999999999999996,0.9782229733005723,0,6,regulation of protein localization to chromatin,BP,1,0.9999964912460819
GO:1905799,0.9999999999999996,0.9906222241376138,0,3,regulation of intraciliary retrograde transport,BP,1,0.9999964912460819
GO:1905868,0.9999999999999996,0.9951160050719385,0,2,regulation of 3'-UTR-mediated mRNA stabilization,BP,1,0.9999964912460819
GO:1905897,0.9999999999999996,0.8481518056929271,0,61,regulation of response to endoplasmic reticulum stress,BP,1,0.9999964912460819
GO:1905906,0.9999999999999996,0.9932614539739909,0,3,regulation of amyloid fibril formation,BP,1,0.9999964912460819
GO:1990046,0.9999999999999996,0.9962524787851751,0,1,stress-induced mitochondrial fusion,BP,1,0.9999964912460819
GO:1990048,0.9999999999999996,0.9869622971257984,0,3,anterograde neuronal dense core vesicle transport,BP,1,0.9999964912460819
GO:1990117,0.9999999999999996,0.9978998045214804,0,1,B cell receptor apoptotic signaling pathway,BP,1,0.9999964912460819
GO:1990616,0.9999999999999996,0.997720591319852,0,1,magnesium ion export from mitochondrion,BP,1,0.9999964912460819
GO:1990966,0.9999999999999996,0.9889636858018319,0,4,ATP generation from poly-ADP-D-ribose,BP,1,0.9999964912460819
GO:2000002,0.9999999999999996,0.975047493058311,0,7,negative regulation of DNA damage checkpoint,BP,1,0.9999964912460819
GO:2000018,0.9999999999999996,0.9950039784532736,0,2,regulation of male gonad development,BP,1,0.9999964912460819
GO:2000020,0.9999999999999996,0.9950039784532736,0,2,positive regulation of male gonad development,BP,1,0.9999964912460819
GO:2000052,0.9999999999999996,0.9856501303799405,0,6,positive regulation of non-canonical Wnt signaling pathway,BP,1,0.9999964912460819
GO:2000096,0.9999999999999996,0.98938137973045015,0,4,"positive regulation of Wnt signaling pathway, planar cell polarity pathway",BP,1,0.9999964912460819
GO:2000185,0.9999999999999996,0.9979764280425089,0,1,regulation of phosphate transmembrane transport,BP,1,0.9999964912460819
GO:2000187,0.9999999999999996,0.9979764280425089,0,1,positive regulation of phosphate transmembrane transport,BP,1,0.9999964912460819
GO:2000192,0.9999999999999996,0.9864406985166488,0,4,negative regulation of fatty acid transport,BP,1,0.9999964912460819
GO:2000254,0.9999999999999996,0.989596268900872,0,4,regulation of male germ cell proliferation,BP,1,0.9999964912460819
GO:2000374,0.9999999999999996,0.9966165348093798,0,2,regulation of oxygen metabolic process,BP,1,0.9999964912460819
GO:2000404,0.9999999999999996,0.9624376001343887,0,12,regulation of T cell migration,BP,1,0.9999964912460819
GO:2000535,0.9999999999999996,0.9833069588163237,0,5,regulation of entry of bacterium into host cell,BP,1,0.9999964912460819
GO:2000537,0.9999999999999996,0.9957660248528191,0,1,regulation of B cell chemotaxis,BP,1,0.9999964912460819
GO:2000538,0.9999999999999996,0.9957660248528191,0,1,positive regulation of B cell chemotaxis,BP,1,0.9999964912460819
GO:2000564,0.9999999999999996,0.9918141821552979,0,3,"regulation of CD8-positive, alpha-beta T cell proliferation",BP,1,0.9999964912460819
GO:2000814,0.9999999999999996,0.9977820196273381,0,1,positive regulation of barbed-end actin filament capping,BP,1,0.9999964912460819
GO:2000827,0.9999999999999996,0.9965410444642213,0,1,mitochondrial RNA surveillance,BP,1,0.9999964912460819
GO:2000833,0.9999999999999996,0.9932550355888783,0,2,positive regulation of steroid hormone secretion,BP,1,0.9999964912460819
GO:2001176,0.9999999999999996,0.993974513085612,0,2,regulation of mediator complex assembly,BP,1,0.9999964912460819
GO:2001178,0.9999999999999996,0.993974513085612,0,2,positive regulation of mediator complex assembly,BP,1,0.9999964912460819
GO:2001213,0.9999999999999996,0.9961835803654514,0,1,negative regulation of vasculogenesis,BP,1,0.9999964912460819
GO:2001241,0.9999999999999996,0.9750673608425757,0,8,positive regulation of extrinsic apoptotic signaling pathway in absence of ligand,BP,1,0.9999964912460819
GO:0000132,0.9999999999999997,0.8801035359887133,0,42,establishment of mitotic spindle orientation,BP,1,0.9999964912460819
GO:0000184,0.9999999999999997,0.8224389495354637,0,82,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",BP,1,0.9999964912460819
GO:0000272,0.9999999999999997,0.9354328522351426,0,21,polysaccharide catabolic process,BP,1,0.9999964912460819
GO:0000301,0.9999999999999997,0.9863509444275771,0,6,"retrograde transport, vesicle recycling within Golgi",BP,1,0.9999964912460819
GO:0000378,0.9999999999999997,0.9966339713075946,0,1,RNA exon ligation,BP,1,0.9999964912460819
GO:0000707,0.9999999999999997,0.9886590588780617,0,5,meiotic DNA recombinase assembly,BP,1,0.9999964912460819
GO:0000727,0.9999999999999997,0.9857277331410641,0,6,double-strand break repair via break-induced replication,BP,1,0.9999964912460819
GO:0000965,0.9999999999999997,0.9948274781807936,0,2,mitochondrial RNA 3'-end processing,BP,1,0.9999964912460819
GO:0000968,0.9999999999999997,0.9966339713075946,0,1,tRNA exon ligation,BP,1,0.9999964912460819
GO:0001101,0.9999999999999997,0.5649399261319126,0,208,response to acid chemical,BP,1,0.9999964912460819
GO:0001113,0.9999999999999997,0.9808444608076309,0,7,transcription open complex formation at RNA polymerase II promoter,BP,1,0.9999964912460819
GO:0001539,0.9999999999999997,0.9284251314328856,0,22,cilium or flagellum-dependent cell motility,BP,1,0.9999964912460819
GO:0001704,0.9999999999999997,0.8100160257981208,0,76,formation of primary germ layer,BP,1,0.9999964912460819
GO:0001705,0.9999999999999997,0.9978842471122523,0,1,ectoderm formation,BP,1,0.9999964912460819
GO:0001712,0.9999999999999997,0.9978842471122523,0,1,ectodermal cell fate commitment,BP,1,0.9999964912460819
GO:0001713,0.9999999999999997,0.9978842471122523,0,1,ectodermal cell fate determination,BP,1,0.9999964912460819
GO:0001816,0.9999999999999997,0.8498664031757756,0,59,cytokine production,BP,1,0.9999964912460819
GO:0001820,0.9999999999999997,0.9861501073526395,0,5,serotonin secretion,BP,1,0.9999964912460819
GO:0001830,0.9999999999999997,0.9938437594218688,0,2,trophectodermal cell fate commitment,BP,1,0.9999964912460819
GO:0001910,0.9999999999999997,0.9590774863158217,0,14,regulation of leukocyte mediated cytotoxicity,BP,1,0.9999964912460819
GO:0001922,0.9999999999999997,0.9864039134767114,0,5,B-1 B cell homeostasis,BP,1,0.9999964912460819
GO:0001938,0.9999999999999997,0.8809280415421652,0,42,positive regulation of endothelial cell proliferation,BP,1,0.9999964912460819
GO:0001958,0.9999999999999997,0.9488879603763083,0,17,endochondral ossification,BP,1,0.9999964912460819
GO:0001980,0.9999999999999997,0.9979507855123637,0,1,regulation of systemic arterial blood pressure by ischemic conditions,BP,1,0.9999964912460819
GO:0002014,0.9999999999999997,0.9979507855123637,0,1,vasoconstriction of artery involved in ischemic response to lowering of systemic arterial blood pressure,BP,1,0.9999964912460819
GO:0002175,0.9999999999999997,0.9965913511038448,0,1,protein localization to paranode region of axon,BP,1,0.9999964912460819
GO:0002184,0.9999999999999997,0.9967574728997457,0,1,cytoplasmic translational termination,BP,1,0.9999964912460819
GO:0002221,0.9999999999999997,0.9031289438205813,0,33,pattern recognition receptor signaling pathway,BP,1,0.9999964912460819
GO:0002238,0.9999999999999997,0.9916111529269176,0,2,response to molecule of fungal origin,BP,1,0.9999964912460819
GO:0002276,0.9999999999999997,0.9939971409190996,0,2,basophil activation involved in immune response,BP,1,0.9999964912460819
GO:0002335,0.9999999999999997,0.953534735754881,0,14,mature B cell differentiation,BP,1,0.9999964912460819
GO:0002431,0.9999999999999997,0.8930463582914777,0,39,Fc receptor mediated stimulatory signaling pathway,BP,1,0.9999964912460819
GO:0002433,0.9999999999999997,0.8930463582914777,0,39,immune response-regulating cell surface receptor signaling pathway involved in phagocytosis,BP,1,0.9999964912460819
GO:0002679,0.9999999999999997,0.9770704950988619,0,8,respiratory burst involved in defense response,BP,1,0.9999964912460819
GO:0002684,0.9999999999999997,0.4259205615747108,0,299,positive regulation of immune system process,BP,1,0.9999964912460819
GO:0002710,0.9999999999999997,0.9895046924571718,0,4,negative regulation of T cell mediated immunity,BP,1,0.9999964912460819
GO:0002716,0.9999999999999997,0.9924493461419086,0,3,negative regulation of natural killer cell mediated immunity,BP,1,0.9999964912460819
GO:0002888,0.9999999999999997,0.9672061348536709,0,10,positive regulation of myeloid leukocyte mediated immunity,BP,1,0.9999964912460819
GO:0002934,0.9999999999999997,0.9971274405692095,0,1,desmosome organization,BP,1,0.9999964912460819
GO:0002949,0.9999999999999997,0.9919089417210794,0,3,tRNA threonylcarbamoyladenosine modification,BP,1,0.9999964912460819
GO:0003007,0.9999999999999997,0.6667342113412058,0,142,heart morphogenesis,BP,1,0.9999964912460819
GO:0003057,0.9999999999999997,0.9961126848221997,0,1,regulation of the force of heart contraction by chemical signal,BP,1,0.9999964912460819
GO:0003108,0.9999999999999997,0.9961126848221997,0,1,negative regulation of the force of heart contraction by chemical signal,BP,1,0.9999964912460819
GO:0003206,0.9999999999999997,0.8659021497124407,0,52,cardiac chamber morphogenesis,BP,1,0.9999964912460819
GO:0003223,0.9999999999999997,0.9840503975209934,0,5,ventricular compact myocardium morphogenesis,BP,1,0.9999964912460819
GO:0003250,0.9999999999999997,0.9969688696953707,0,1,regulation of cell proliferation involved in heart valve morphogenesis,BP,1,0.9999964912460819
GO:0003252,0.9999999999999997,0.9969688696953707,0,1,negative regulation of cell proliferation involved in heart valve morphogenesis,BP,1,0.9999964912460819
GO:0003387,0.9999999999999997,0.9952902426898841,0,1,neuron differentiation involved in amphid sensory organ development,BP,1,0.9999964912460819
GO:0003388,0.9999999999999997,0.9952902426898841,0,1,neuron development involved in amphid sensory organ development,BP,1,0.9999964912460819
GO:0003389,0.9999999999999997,0.9952902426898841,0,1,retrograde extension,BP,1,0.9999964912460819
GO:0003390,0.9999999999999997,0.9952902426898841,0,1,dendrite development by retrograde extension,BP,1,0.9999964912460819
GO:0003391,0.9999999999999997,0.9952902426898841,0,1,amphid sensory organ dendrite retrograde extension,BP,1,0.9999964912460819
GO:0003415,0.9999999999999997,0.9954812222050377,0,4,chondrocyte hypertrophy,BP,1,0.9999964912460819
GO:0005513,0.9999999999999997,0.9875386936364061,0,5,detection of calcium ion,BP,1,0.9999964912460819
GO:0006023,0.9999999999999997,0.9292590461680507,0,29,aminoglycan biosynthetic process,BP,1,0.9999964912460819
GO:0006066,0.9999999999999997,0.6317387610233948,0,172,alcohol metabolic process,BP,1,0.9999964912460819
GO:0006084,0.9999999999999997,0.9204658486230227,0,30,acetyl-CoA metabolic process,BP,1,0.9999964912460819
GO:0006096,0.9999999999999997,0.945238343019489,0,20,glycolytic process,BP,1,0.9999964912460819
GO:0006144,0.9999999999999997,0.9369460189286134,0,23,purine nucleobase metabolic process,BP,1,0.9999964912460819
GO:0006169,0.9999999999999997,0.9969564063478732,0,1,adenosine salvage,BP,1,0.9999964912460819
GO:0006175,0.9999999999999997,0.9969564063478732,0,1,dATP biosynthetic process,BP,1,0.9999964912460819
GO:0006212,0.9999999999999997,0.9879465755633287,0,4,uracil catabolic process,BP,1,0.9999964912460819
GO:0006275,0.9999999999999997,0.7799368628816463,0,77,regulation of DNA replication,BP,1,0.9999964912460819
GO:0006282,0.9999999999999997,0.8173293926000228,0,69,regulation of DNA repair,BP,1,0.9999964912460819
GO:0006370,0.9999999999999997,0.9272303128721009,0,31,7-methylguanosine mRNA capping,BP,1,0.9999964912460819
GO:0006390,0.9999999999999997,0.9834677930556568,0,9,mitochondrial transcription,BP,1,0.9999964912460819
GO:0006406,0.9999999999999997,0.7779490743531116,0,85,mRNA export from nucleus,BP,1,0.9999964912460819
GO:0006475,0.9999999999999997,0.8004446208113503,0,84,internal protein amino acid acetylation,BP,1,0.9999964912460819
GO:0006540,0.9999999999999997,0.9976389611340052,0,1,gamma-aminobutyrate shunt,BP,1,0.9999964912460819
GO:0006568,0.9999999999999997,0.9636473200743563,0,13,L-tryptophan metabolic process,BP,1,0.9999964912460819
GO:0006586,0.9999999999999997,0.9636473200743563,0,13,indolalkylamine metabolic process,BP,1,0.9999964912460819
GO:0006623,0.9999999999999997,0.9270746498306504,0,25,protein targeting to vacuole,BP,1,0.9999964912460819
GO:0006654,0.9999999999999997,0.9325318265632797,0,25,phosphatidic acid biosynthetic process,BP,1,0.9999964912460819
GO:0006691,0.9999999999999997,0.9552810189741574,0,14,leukotriene metabolic process,BP,1,0.9999964912460819
GO:0006744,0.9999999999999997,0.9664762364813358,0,15,ubiquinone biosynthetic process,BP,1,0.9999964912460819
GO:0006777,0.9999999999999997,0.990555596702914,0,4,Mo-molybdopterin cofactor biosynthetic process,BP,1,0.9999964912460819
GO:0006805,0.9999999999999997,0.8793261388358375,0,51,xenobiotic metabolic process,BP,1,0.9999964912460819
GO:0006931,0.9999999999999997,0.9965472498700981,0,1,"substrate-dependent cell migration, cell attachment to substrate",BP,1,0.9999964912460819
GO:0006941,0.9999999999999997,0.887608346750751,0,41,striated muscle contraction,BP,1,0.9999964912460819
GO:0007000,0.9999999999999997,0.976669082748392,0,8,nucleolus organization,BP,1,0.9999964912460819
GO:0007033,0.9999999999999997,0.699393476336825,0,130,vacuole organization,BP,1,0.9999964912460819
GO:0007199,0.9999999999999997,0.99544669406712,0,2,G protein-coupled receptor signaling pathway coupled to cGMP nucleotide second messenger,BP,1,0.9999964912460819
GO:0007217,0.9999999999999997,0.9937684870819842,0,3,tachykinin receptor signaling pathway,BP,1,0.9999964912460819
GO:0007298,0.9999999999999997,0.7826003959747531,0,80,border follicle cell migration,BP,1,0.9999964912460819
GO:0007306,0.9999999999999997,0.862917507194903,0,50,egg chorion assembly,BP,1,0.9999964912460819
GO:0007402,0.9999999999999997,0.9971274405692095,0,1,ganglion mother cell fate determination,BP,1,0.9999964912460819
GO:0007403,0.9999999999999997,0.988496455576678,0,3,glial cell fate determination,BP,1,0.9999964912460819
GO:0007439,0.9999999999999997,0.9716419632620884,0,10,ectodermal digestive tract development,BP,1,0.9999964912460819
GO:0007443,0.9999999999999997,0.9327193164826622,0,25,Malpighian tubule morphogenesis,BP,1,0.9999964912460819
GO:0007464,0.9999999999999997,0.9838366016837753,0,6,R3/R4 cell fate commitment,BP,1,0.9999964912460819
GO:0007474,0.9999999999999997,0.912378421226314,0,33,imaginal disc-derived wing vein specification,BP,1,0.9999964912460819
GO:0007478,0.9999999999999997,0.8482719070241449,0,60,leg disc morphogenesis,BP,1,0.9999964912460819
GO:0007493,0.9999999999999997,0.9885821595842029,0,3,endodermal cell fate determination,BP,1,0.9999964912460819
GO:0007501,0.9999999999999997,0.9857168558278905,0,5,mesodermal cell fate specification,BP,1,0.9999964912460819
GO:0007517,0.9999999999999997,0.6341545431354167,0,164,muscle organ development,BP,1,0.9999964912460819
GO:0007523,0.9999999999999997,0.9831397433244163,0,4,larval visceral muscle development,BP,1,0.9999964912460819
GO:0007529,0.9999999999999997,0.9948519647644103,0,2,establishment of synaptic specificity at neuromuscular junction,BP,1,0.9999964912460819
GO:0007630,0.9999999999999997,0.9920724456269137,0,3,jump response,BP,1,0.9999964912460819
GO:0008016,0.9999999999999997,0.8073244328702366,0,75,regulation of heart contraction,BP,1,0.9999964912460819
GO:0008062,0.9999999999999997,0.9933042221370162,0,3,eclosion rhythm,BP,1,0.9999964912460819
GO:0008063,0.9999999999999997,0.9808324986756122,0,7,Toll signaling pathway,BP,1,0.9999964912460819
GO:0008154,0.9999999999999997,0.93674969746861525,0,21,actin polymerization or depolymerization,BP,1,0.9999964912460819
GO:0008216,0.9999999999999997,0.9845741046180174,0,6,spermidine metabolic process,BP,1,0.9999964912460819
GO:0008344,0.9999999999999997,0.7784554516332346,0,81,adult locomotory behavior,BP,1,0.9999964912460819
GO:0008591,0.9999999999999997,0.998913763522448,0,1,"regulation of Wnt signaling pathway, calcium modulating pathway",BP,1,0.9999964912460819
GO:0008592,0.9999999999999997,0.9774959364973711,0,8,regulation of Toll signaling pathway,BP,1,0.9999964912460819
GO:0008654,0.9999999999999997,0.6292158199300101,0,164,phospholipid biosynthetic process,BP,1,0.9999964912460819
GO:0009071,0.9999999999999997,0.975132605123329,0,10,serine family amino acid catabolic process,BP,1,0.9999964912460819
GO:0009083,0.9999999999999997,0.9695137056664733,0,12,branched-chain amino acid catabolic process,BP,1,0.9999964912460819
GO:0009092,0.9999999999999997,0.9888171030713809,0,4,homoserine metabolic process,BP,1,0.9999964912460819
GO:0009141,0.9999999999999997,0.6448331578199986,0,169,nucleoside triphosphate metabolic process,BP,1,0.9999964912460819
GO:0009153,0.9999999999999997,0.9969564063478732,0,1,purine deoxyribonucleotide biosynthetic process,BP,1,0.9999964912460819
GO:0009188,0.9999999999999997,0.9928990077076028,0,4,ribonucleoside diphosphate biosynthetic process,BP,1,0.9999964912460819
GO:0009211,0.9999999999999997,0.9932779611053241,0,3,pyrimidine deoxyribonucleoside triphosphate metabolic process,BP,1,0.9999964912460819
GO:0009226,0.9999999999999997,0.9503914973618329,0,18,nucleotide-sugar biosynthetic process,BP,1,0.9999964912460819
GO:0009311,0.9999999999999997,0.9343489125700715,0,25,oligosaccharide metabolic process,BP,1,0.9999964912460819
GO:0009437,0.9999999999999997,0.9721567135099057,0,10,carnitine metabolic process,BP,1,0.9999964912460819
GO:0009445,0.9999999999999997,0.9983762797130771,0,1,putrescine metabolic process,BP,1,0.9999964912460819
GO:0009446,0.9999999999999997,0.9983762797130771,0,1,putrescine biosynthetic process,BP,1,0.9999964912460819
GO:0009447,0.9999999999999997,0.9983762797130771,0,1,putrescine catabolic process,BP,1,0.9999964912460819
GO:0009452,0.9999999999999997,0.9244925846557527,0,32,7-methylguanosine RNA capping,BP,1,0.9999964912460819
GO:0009908,0.9999999999999997,0.9954625098632909,0,2,flower development,BP,1,0.9999964912460819
GO:0009914,0.9999999999999997,0.9142008825858945,0,31,hormone transport,BP,1,0.9999964912460819
GO:0009948,0.9999999999999997,0.7024260775794677,0,125,anterior/posterior axis specification,BP,1,0.9999964912460819
GO:0010142,0.9999999999999997,0.996287431958638,0,1,"farnesyl diphosphate biosynthetic process, mevalonate pathway",BP,1,0.9999964912460819
GO:0010512,0.9999999999999997,0.9898494868340153,0,4,negative regulation of phosphatidylinositol biosynthetic process,BP,1,0.9999964912460819
GO:0010524,0.9999999999999997,0.9363167401768245,0,21,positive regulation of calcium ion transport into cytosol,BP,1,0.9999964912460819
GO:0010565,0.9999999999999997,0.807569799434405,0,70,regulation of ketone metabolic process,BP,1,0.9999964912460819
GO:0010596,0.9999999999999997,0.9700428285587327,0,11,negative regulation of endothelial cell migration,BP,1,0.9999964912460819
GO:0010724,0.9999999999999997,0.9958838945086456,0,1,regulation of definitive erythrocyte differentiation,BP,1,0.9999964912460819
GO:0010815,0.9999999999999997,0.9927920171449968,0,2,bradykinin catabolic process,BP,1,0.9999964912460819
GO:0010828,0.9999999999999997,0.9213354372545071,0,27,positive regulation of D-glucose transmembrane transport,BP,1,0.9999964912460819
GO:0010829,0.9999999999999997,0.9600378073748598,0,15,negative regulation of D-glucose transmembrane transport,BP,1,0.9999964912460819
GO:0010904,0.9999999999999997,0.9958350960758797,0,2,regulation of UDP-glucose catabolic process,BP,1,0.9999964912460819
GO:0010905,0.9999999999999997,0.9958350960758797,0,2,negative regulation of UDP-glucose catabolic process,BP,1,0.9999964912460819
GO:0010921,0.9999999999999997,0.8232783520750597,0,72,regulation of phosphatase activity,BP,1,0.9999964912460819
GO:0010923,0.9999999999999997,0.895175916276833,0,39,negative regulation of phosphatase activity,BP,1,0.9999964912460819
GO:0010967,0.9999999999999997,0.9983762797130771,0,1,regulation of polyamine biosynthetic process,BP,1,0.9999964912460819
GO:0010972,0.9999999999999997,0.8798791632140036,0,44,negative regulation of G2/M transition of mitotic cell cycle,BP,1,0.9999964912460819
GO:0010980,0.9999999999999997,0.9848402264579583,0,6,positive regulation of vitamin D 24-hydroxylase activity,BP,1,0.9999964912460819
GO:0014910,0.9999999999999997,0.8849751560917393,0,39,regulation of smooth muscle cell migration,BP,1,0.9999964912460819
GO:0015677,0.9999999999999997,0.9886324963862926,0,4,copper ion import,BP,1,0.9999964912460819
GO:0015693,0.9999999999999997,0.9818663590034494,0,8,magnesium ion transport,BP,1,0.9999964912460819
GO:0015709,0.9999999999999997,0.9978639068901823,0,1,thiosulfate transport,BP,1,0.9999964912460819
GO:0015729,0.9999999999999997,0.9978639068901823,0,1,oxaloacetate transport,BP,1,0.9999964912460819
GO:0015744,0.9999999999999997,0.9978639068901823,0,1,succinate transport,BP,1,0.9999964912460819
GO:0015938,0.9999999999999997,0.9990851456720165,0,1,coenzyme A catabolic process,BP,1,0.9999964912460819
GO:0016037,0.9999999999999997,0.9989917940125728,0,1,light absorption,BP,1,0.9999964912460819
GO:0016039,0.9999999999999997,0.9989917940125728,0,1,absorption of UV light,BP,1,0.9999964912460819
GO:0016056,0.9999999999999997,0.9643551034282408,0,11,G protein-coupled opsin signaling pathway,BP,1,0.9999964912460819
GO:0016064,0.9999999999999997,0.9530823285903751,0,16,immunoglobulin mediated immune response,BP,1,0.9999964912460819
