go,cluster,parent,score,size,term,parentTerm,termUniqueness,termUniquenessWithinCluster,termDispensability
GO:0098813,3,GO:0007049,4,148,nuclear chromosome segregation,cell cycle,0.9450153846153846,0.35624193548387095,0.761
GO:0046822,10,GO:0032879,4,7,regulation of nucleocytoplasmic transport,regulation of localization,0.889792,0.3562321428571429,0.654
GO:0048667,19,GO:0009653,4,192,cell morphogenesis involved in neuron differentiation,anatomical structure morphogenesis,0.8973347692307693,0.3554090909090909,0.818
GO:0007409,19,GO:0009653,4,178,axonogenesis,anatomical structure morphogenesis,0.8435310769230769,0.3548636363636364,0.808
GO:0051225,30,GO:0051225,4,42,spindle assembly,spindle assembly,0.8929126153846154,0.34909999999999997,0
GO:0048812,19,GO:0009653,4,200,neuron projection morphogenesis,anatomical structure morphogenesis,0.8413963076923077,0.34890909090909095,0.824
GO:0019752,72,GO:0044281,4,378,carboxylic acid metabolic process,small molecule metabolic process,0.941736,0.34736,0.849
GO:0043436,72,GO:0044281,4,379,oxoacid metabolic process,small molecule metabolic process,0.9417323076923076,0.34731999999999996,0.85
GO:0051051,10,GO:0032879,4,35,negative regulation of transport,regulation of localization,0.8761507692307693,0.3469107142857143,0.752
GO:0006082,72,GO:0044281,4,418,organic acid metabolic process,small molecule metabolic process,0.941504,0.34652000000000005,0.856
GO:0007051,30,GO:0051225,4,78,spindle organization,spindle assembly,0.8972043076923077,0.33799999999999997,0.925
GO:0048568,48,GO:0009790,4,40,embryonic organ development,embryo development,0.9326590769230769,0.3310909090909091,0.726
GO:0009314,93,GO:0009628,4,60,response to radiation,response to abiotic stimulus,0.9636012307692308,0.3293529411764706,0.828
GO:0006979,133,GO:0006979,4,141,response to oxidative stress,response to oxidative stress,0.9603846153846154,0.32633333333333336,0
GO:0051707,120,GO:0009607,4,471,response to other organism,response to biotic stimulus,0.9556276923076923,0.32599999999999996,0.981
GO:0043207,120,GO:0009607,4,471,response to external biotic stimulus,response to biotic stimulus,0.9575384615384616,0.32599999999999996,0.981
GO:0001666,93,GO:0009628,4,30,response to hypoxia,response to abiotic stimulus,0.9601581538461539,0.3235882352941176,0.757
GO:0010038,75,GO:0010038,4,69,response to metal ion,response to metal ion,0.9585729230769231,0.32066666666666666,0
GO:0036293,93,GO:0009628,4,33,response to decreased oxygen levels,response to abiotic stimulus,0.9657181538461539,0.3205882352941176,0.762
GO:0016331,18,GO:0009888,4,15,morphogenesis of embryonic epithelium,tissue development,0.9303150769230769,0.32039130434782603,0.778
GO:0009617,120,GO:0009607,4,189,response to bacterium,response to biotic stimulus,0.9588898461538462,0.31766666666666665,0.874
GO:1904951,10,GO:0032879,4,28,positive regulation of establishment of protein localization,regulation of localization,0.8624338461538461,0.3145892857142857,0.733
GO:0030177,16,GO:0007166,4,16,positive regulation of Wnt signaling pathway,cell surface receptor signaling pathway,0.8735421538461539,0.31192307692307697,0.667
GO:0042306,10,GO:0032879,4,7,regulation of protein import into nucleus,regulation of localization,0.881936,0.30955357142857143,0.654
GO:0070482,93,GO:0009628,4,52,response to oxygen levels,response to abiotic stimulus,0.964516923076923,0.3088823529411765,0.799
GO:0010562,13,GO:0006793,4,22,positive regulation of phosphorus metabolic process,phosphorus metabolic process,0.8685913846153847,0.30572727272727274,0.57
GO:0045937,13,GO:0006793,4,22,positive regulation of phosphate metabolic process,phosphorus metabolic process,0.8685858461538462,0.3056363636363636,0.57
GO:0010638,15,GO:0051128,4,82,positive regulation of organelle organization,regulation of cellular component organization,0.8422307692307692,0.3045161290322581,0.765
GO:0080134,136,GO:0048583,4,150,regulation of response to stress,regulation of response to stimulus,0.8962689230769231,0.3030909090909091,0.83
GO:1903829,10,GO:0032879,4,73,positive regulation of protein localization,regulation of localization,0.854272,0.29860714285714285,0.809
GO:0010721,56,GO:0050793,4,21,negative regulation of cell development,regulation of developmental process,0.8523963076923077,0.2964545454545454,0.662
GO:0043161,46,GO:0044248,4,158,proteasome-mediated ubiquitin-dependent protein catabolic process,cellular catabolic process,0.9242172307692308,0.29633333333333334,0.573
GO:0010498,46,GO:0044248,4,209,proteasomal protein catabolic process,cellular catabolic process,0.9220258461538462,0.2947777777777778,0.595
GO:0051222,10,GO:0032879,4,19,positive regulation of protein transport,regulation of localization,0.8615187692307692,0.2860892857142857,0.709
GO:0006520,37,GO:0006520,4,187,amino acid metabolic process,amino acid metabolic process,0.9460252307692307,0.2835384615384615,0
GO:0060271,54,GO:0030030,4,79,cilium assembly,cell projection organization,0.9161926153846154,0.2824782608695652,0.8
GO:0010975,54,GO:0030030,4,99,regulation of neuron projection development,cell projection organization,0.7962541538461538,0.28095652173913044,0.812
GO:0016055,16,GO:0007166,4,78,Wnt signaling pathway,cell surface receptor signaling pathway,0.8895304615384615,0.279,0.83
GO:0032388,10,GO:0032879,4,35,positive regulation of intracellular transport,regulation of localization,0.856060923076923,0.277875,0.771
GO:0009913,18,GO:0009888,4,10,epidermal cell differentiation,tissue development,0.9374141538461538,0.2776521739130434,0.756
GO:0040012,131,GO:0040011,4,289,regulation of locomotion,locomotion,0.9312621538461539,0.2707142857142857,0.93
GO:0032886,34,GO:0007017,4,67,regulation of microtubule-based process,microtubule-based process,0.9176153846153846,0.2687894736842106,0.786
GO:0070507,34,GO:0007017,4,43,regulation of microtubule cytoskeleton organization,microtubule-based process,0.8635913846153846,0.25921052631578945,0.741
GO:0022411,47,GO:0022411,4,118,cellular component disassembly,cellular component disassembly,0.9353501538461538,0.25821428571428573,0
GO:0030029,100,GO:0030029,4,224,actin filament-based process,actin filament-based process,0.9838898461538461,0.25780000000000003,0
GO:0044773,3,GO:0007049,4,23,mitotic DNA damage checkpoint signaling,cell cycle,0.8387421538461538,0.25722580645161286,0.587
GO:0030036,100,GO:0030029,4,220,actin cytoskeleton organization,actin filament-based process,0.9197575384615384,0.2522,0.981
GO:0030162,20,GO:0051246,4,63,regulation of proteolysis,regulation of protein metabolic process,0.8700744615384616,0.24363999999999997,0.859
GO:0048640,53,GO:0040008,4,21,negative regulation of developmental growth,regulation of growth,0.8728153846153845,0.24283333333333335,0.82
GO:0044774,3,GO:0007049,4,27,mitotic DNA integrity checkpoint signaling,cell cycle,0.8428338461538462,0.24174193548387102,0.604
GO:0099177,84,GO:0007267,4,100,regulation of trans-synaptic signaling,cell-cell signaling,0.9038067692307692,0.24029999999999996,0.845
GO:0050804,84,GO:0007267,4,100,modulation of chemical synaptic transmission,cell-cell signaling,0.9038067692307692,0.24029999999999996,0.845
GO:0051348,4,GO:0065009,4,1,negative regulation of transferase activity,regulation of molecular function,0.9461704615384615,0.23145454545454547,0.753
GO:0031570,3,GO:0007049,4,45,DNA integrity checkpoint signaling,cell cycle,0.8372116923076923,0.2314354838709678,0.642
GO:0032984,47,GO:0022411,4,75,protein-containing complex disassembly,cellular component disassembly,0.9324566153846154,0.2261428571428572,0.943
GO:0033673,4,GO:0065009,4,1,negative regulation of kinase activity,regulation of molecular function,0.8811624615384616,0.22390909090909095,0.753
GO:0006469,4,GO:0065009,4,1,negative regulation of protein kinase activity,regulation of molecular function,0.8616996923076923,0.22390909090909095,0.753
GO:0009880,36,GO:0007389,4,48,embryonic pattern specification,pattern specification process,0.9298289230769231,0.21578260869565213,0.899
GO:0009952,36,GO:0007389,4,66,anterior/posterior pattern specification,pattern specification process,0.9315446153846154,0.20478260869565212,0.924
GO:0000079,4,GO:0065009,4,5,regulation of cyclin-dependent protein serine/threonine kinase activity,regulation of molecular function,0.867544,0.18633333333333335,0.833
GO:0043434,40,GO:0009719,4,21,response to peptide hormone,response to endogenous stimulus,0.95332,0.18411111111111111,0.89
GO:0002521,25,GO:0030097,4,1,leukocyte differentiation,hemopoiesis,0.9458424615384615,0.13,0.966
GO:0046649,27,GO:0001775,4,2,lymphocyte activation,cell activation,0.9541415384615385,0.12271428571428578,0.917
GO:0015695,7,GO:0015695,3,43,organic cation transport,organic cation transport,0.9645809230769231,1,0
GO:0008340,134,GO:0032501,3,261,determination of adult lifespan,multicellular organismal process,0.963448,0.7635000000000001,0.473
GO:0071496,97,GO:0009605,3,1,cellular response to external stimulus,response to external stimulus,0.9747409230769231,0.6625,0.484
GO:0042335,50,GO:0042335,3,57,cuticle development,cuticle development,0.9389101538461538,0.6134999999999999,0
GO:0001101,45,GO:0042221,3,10,response to acid chemical,response to chemical,0.9654073846153847,0.6005,0.559
GO:0022404,39,GO:0042303,3,18,molting cycle process,molting cycle,0.9703606153846154,0.581,0.838
GO:0009636,45,GO:0042221,3,81,response to toxic substance,response to chemical,0.9597009230769231,0.527264705882353,0.68
GO:0097305,45,GO:0042221,3,8,response to alcohol,response to chemical,0.9627175384615385,0.5265,0.541
GO:0072175,19,GO:0009653,3,1,epithelial tube formation,anatomical structure morphogenesis,0.9395138461538461,0.5211818181818182,0.464
GO:0002119,19,GO:0009653,3,466,nematode larval development,anatomical structure morphogenesis,0.9238486153846154,0.5142727272727272,0.531
GO:0006413,24,GO:0006412,3,70,translational initiation,translation,0.9307101538461539,0.50675,0.806
GO:0010171,19,GO:0009653,3,72,body morphogenesis,anatomical structure morphogenesis,0.943451076923077,0.49663636363636365,0.68
GO:0009886,19,GO:0009653,3,21,post-embryonic animal morphogenesis,anatomical structure morphogenesis,0.9360713846153846,0.4939545454545454,0.6
GO:0035148,19,GO:0009653,3,3,tube formation,anatomical structure morphogenesis,0.939579076923077,0.4895454545454545,0.516
GO:0006403,6,GO:0033036,3,66,RNA localization,macromolecule localization,0.9554523076923077,0.4778965517241379,0.678
GO:0031647,58,GO:0065008,3,43,regulation of protein stability,regulation of biological quality,0.9385033846153846,0.47527586206896555,0.713
GO:0061458,70,GO:0048731,3,151,reproductive system development,system development,0.9273606153846153,0.47454166666666664,0.732
GO:0048608,70,GO:0048731,3,151,reproductive structure development,system development,0.9086670769230769,0.47454166666666664,0.732
GO:0060537,18,GO:0009888,3,1,muscle tissue development,tissue development,0.958524923076923,0.4731739130434782,0.639
GO:2000241,2,GO:0022414,3,183,regulation of reproductive process,reproductive process,0.9124984615384615,0.46905882352941175,0.725
GO:0055123,70,GO:0048731,3,90,digestive system development,system development,0.929683076923077,0.4624166666666667,0.687
GO:0006952,26,GO:0050896,3,475,defense response,response to stimulus,0.9550806153846154,0.45418181818181824,0.486
GO:0006935,97,GO:0009605,3,116,chemotaxis,response to external stimulus,0.9500455384615385,0.45099999999999996,0.78
GO:0000165,22,GO:0007154,3,80,MAPK cascade,cell communication,0.8913766153846154,0.4509444444444445,0.511
GO:0051963,58,GO:0065008,3,34,regulation of synapse assembly,regulation of biological quality,0.8078227692307692,0.4509310344827586,0.719
GO:0072331,22,GO:0007154,3,18,signal transduction by p53 class mediator,cell communication,0.9037003076923077,0.4484444444444444,0.421
GO:0071103,73,GO:0051276,3,8,DNA conformation change,chromosome organization,0.9398326153846154,0.4471428571428572,0.703
GO:2000027,8,GO:0048513,3,34,regulation of animal organ morphogenesis,animal organ development,0.8842190769230769,0.43392307692307697,0.739
GO:0022604,56,GO:0050793,3,29,regulation of cell morphogenesis,regulation of developmental process,0.8869187692307692,0.42972727272727274,0.693
GO:0007613,31,GO:0003008,3,23,memory,system process,0.9636369230769231,0.4262941176470588,0.679
GO:0046661,2,GO:0022414,3,143,male sex differentiation,reproductive process,0.9148966153846154,0.42380392156862745,0.688
GO:0048565,70,GO:0048731,3,90,digestive tract development,system development,0.9275310769230769,0.4232916666666666,0.687
GO:0045661,1,GO:0045661,3,1,regulation of myoblast differentiation,regulation of myoblast differentiation,0.8995230769230769,0.4200625,0
GO:0045663,1,GO:0045661,3,1,positive regulation of myoblast differentiation,regulation of myoblast differentiation,0.8819292307692308,0.4200625,1
GO:0007143,2,GO:0022414,3,24,female meiotic nuclear division,reproductive process,0.8935433846153846,0.41400000000000003,0.564
GO:0016482,108,GO:0051641,3,36,cytosolic transport,cellular localization,0.9438486153846154,0.4121538461538462,0.584
GO:0006790,125,GO:0006790,3,214,sulfur compound metabolic process,sulfur compound metabolic process,0.9577827692307692,0.4106666666666666,0
GO:0048546,19,GO:0009653,3,37,digestive tract morphogenesis,anatomical structure morphogenesis,0.9269803076923077,0.40913636363636363,0.642
GO:0044089,28,GO:0044085,3,47,positive regulation of cellular component biogenesis,cellular component biogenesis,0.8639938461538461,0.4016363636363637,0.636
GO:0045732,63,GO:0019222,3,48,positive regulation of protein catabolic process,regulation of metabolic process,0.8441532307692308,0.39894117647058824,0.499
GO:0007611,31,GO:0003008,3,57,learning or memory,system process,0.9612313846153846,0.3971176470588236,0.742
GO:0050890,31,GO:0003008,3,61,cognition,system process,0.9629538461538462,0.39417647058823535,0.751
GO:0009896,63,GO:0019222,3,99,positive regulation of catabolic process,regulation of metabolic process,0.8560344615384615,0.3854705882352941,0.552
GO:0007018,34,GO:0007017,3,91,microtubule-based movement,microtubule-based process,0.9792012307692308,0.3853684210526316,0.844
GO:0048592,8,GO:0048513,3,1,eye morphogenesis,animal organ development,0.9419655384615384,0.3814615384615384,0.547
GO:0001708,76,GO:0045165,3,200,cell fate specification,cell fate commitment,0.9307255384615385,0.3802857142857142,0.958
GO:1902850,3,GO:0007049,3,111,microtubule cytoskeleton organization involved in mitosis,cell cycle,0.8926030769230769,0.37908064516129036,0.713
GO:0050768,77,GO:0051239,3,14,negative regulation of neurogenesis,regulation of multicellular organismal process,0.8390289230769231,0.3776666666666667,0.646
GO:0006310,23,GO:0006259,3,107,DNA recombination,DNA metabolic process,0.9297224615384615,0.3773947368421052,0.815
GO:0010817,58,GO:0065008,3,25,regulation of hormone levels,regulation of biological quality,0.9383187692307692,0.37506896551724134,0.686
GO:0051606,118,GO:0051606,3,246,detection of stimulus,detection of stimulus,0.96608,0.374,0
GO:0043414,102,GO:0032259,3,51,macromolecule methylation,methylation,0.9412135384615384,0.3726666666666667,0.896
GO:0000819,3,GO:0007049,3,100,sister chromatid segregation,cell cycle,0.89612,0.3713225806451613,0.725
GO:0008610,12,GO:0006629,3,240,lipid biosynthetic process,lipid metabolic process,0.9303575384615385,0.37083720930232555,0.857
GO:0006260,23,GO:0006259,3,108,DNA replication,DNA metabolic process,0.9292732307692307,0.3688684210526316,0.817
GO:0097485,19,GO:0009653,3,141,neuron projection guidance,anatomical structure morphogenesis,0.846388923076923,0.36736363636363634,0.787
GO:0051259,49,GO:0043933,3,56,protein complex oligomerization,protein-containing complex organization,0.9312246153846154,0.3656666666666667,0.772
GO:0032101,136,GO:0048583,3,126,regulation of response to external stimulus,regulation of response to stimulus,0.8988203076923077,0.36509090909090913,0.833
GO:0007411,19,GO:0009653,3,140,axon guidance,anatomical structure morphogenesis,0.8463489230769231,0.3639545454545454,0.787
GO:0050773,54,GO:0030030,3,14,regulation of dendrite development,cell projection organization,0.8185987692307692,0.36373913043478256,0.674
GO:0048599,2,GO:0022414,3,74,oocyte development,reproductive process,0.9075686153846154,0.36239215686274506,0.65
GO:0009994,2,GO:0022414,3,74,oocyte differentiation,reproductive process,0.9075101538461539,0.3619019607843137,0.651
GO:0060249,38,GO:0042592,3,8,anatomical structure homeostasis,homeostatic process,0.9621969230769231,0.3576666666666667,0.712
GO:0007163,68,GO:0007163,3,110,establishment or maintenance of cell polarity,establishment or maintenance of cell polarity,0.9900363076923077,0.35725000000000007,0
GO:0071826,49,GO:0043933,3,91,protein-RNA complex organization,protein-containing complex organization,0.9343046153846154,0.35486666666666666,0.828
GO:0007052,30,GO:0051225,3,53,mitotic spindle organization,spindle assembly,0.8988541538461539,0.35319999999999996,0.881
GO:1901135,14,GO:1901135,3,449,carbohydrate derivative metabolic process,carbohydrate derivative metabolic process,0.9469741538461538,0.349,0
GO:0034655,46,GO:0044248,3,178,nucleobase-containing compound catabolic process,cellular catabolic process,0.9272012307692308,0.34477777777777774,0.608
GO:0051647,33,GO:0051640,3,36,nucleus localization,organelle localization,0.9632123076923077,0.3434285714285714,0.795
GO:0071248,75,GO:0010038,3,24,cellular response to metal ion,response to metal ion,0.9484732307692307,0.34099999999999997,0.887
GO:0090596,8,GO:0048513,3,27,sensory organ morphogenesis,animal organ development,0.9425803076923077,0.3404615384615385,0.715
GO:0030856,18,GO:0009888,3,4,regulation of epithelial cell differentiation,tissue development,0.8754209230769231,0.3396086956521739,0.702
GO:0044839,3,GO:0007049,3,27,cell cycle G2/M phase transition,cell cycle,0.9484461538461538,0.33754838709677415,0.62
GO:0140053,52,GO:0140053,3,61,mitochondrial gene expression,mitochondrial gene expression,0.944243076923077,0.33299999999999996,0
GO:0006338,74,GO:0006325,3,237,chromatin remodeling,chromatin organization,0.9353569230769231,0.3285714285714285,0.962
GO:1903532,10,GO:0032879,3,30,positive regulation of secretion by cell,regulation of localization,0.863443076923077,0.32592857142857146,0.748
GO:0031347,136,GO:0048583,3,25,regulation of defense response,regulation of response to stimulus,0.9087046153846154,0.32572727272727275,0.688
GO:0031396,20,GO:0051246,3,6,regulation of protein ubiquitination,regulation of protein metabolic process,0.8834246153846154,0.32492,0.706
GO:0007097,33,GO:0051640,3,33,nuclear migration,organelle localization,0.9421655384615385,0.32485714285714284,0.787
GO:1902807,3,GO:0007049,3,6,negative regulation of cell cycle G1/S phase transition,cell cycle,0.8857095384615384,0.32301612903225807,0.521
GO:0051052,23,GO:0006259,3,47,regulation of DNA metabolic process,DNA metabolic process,0.8713643076923077,0.32265789473684214,0.728
GO:0000018,23,GO:0006259,3,16,regulation of DNA recombination,DNA metabolic process,0.8804886153846154,0.32118421052631574,0.655
GO:0030100,10,GO:0032879,3,52,regulation of endocytosis,regulation of localization,0.8263169230769231,0.317125,0.803
GO:0051047,10,GO:0032879,3,36,positive regulation of secretion,regulation of localization,0.8724363076923077,0.3163571428571429,0.774
GO:0000086,3,GO:0007049,3,26,G2/M transition of mitotic cell cycle,cell cycle,0.9473452307692307,0.3153870967741935,0.602
GO:2000134,3,GO:0007049,3,4,negative regulation of G1/S transition of mitotic cell cycle,cell cycle,0.887892923076923,0.31503225806451607,0.498
GO:0050678,11,GO:0008283,3,1,regulation of epithelial cell proliferation,cell population proliferation,0.9441273846153846,0.31499999999999995,0.726
GO:1902806,3,GO:0007049,3,11,regulation of cell cycle G1/S phase transition,cell cycle,0.8985083076923077,0.31467741935483873,0.564
GO:1901657,14,GO:1901135,3,37,glycosyl compound metabolic process,carbohydrate derivative metabolic process,0.9566393846153847,0.31399999999999995,0.715
GO:0090263,16,GO:0007166,3,12,positive regulation of canonical Wnt signaling pathway,cell surface receptor signaling pathway,0.8758572307692307,0.3086923076923077,0.651
GO:2000045,3,GO:0007049,3,9,regulation of G1/S transition of mitotic cell cycle,cell cycle,0.9000990769230769,0.3061129032258064,0.538
GO:0006997,42,GO:0006997,3,54,nucleus organization,nucleus organization,0.9337095384615385,0.30600000000000005,0
GO:0031669,55,GO:0031667,3,35,cellular response to nutrient levels,response to nutrient levels,0.9574473846153846,0.30199999999999994,0.919
GO:1904396,81,GO:1904396,3,19,regulation of neuromuscular junction development,regulation of neuromuscular junction development,0.8750578461538462,0.2995833333333333,0
GO:0009267,55,GO:0031667,3,35,cellular response to starvation,response to nutrient levels,0.9505815384615385,0.29600000000000004,0.919
GO:0007517,1,GO:0045661,3,38,muscle organ development,regulation of myoblast differentiation,0.9439716923076923,0.294625,0.629
GO:1903320,20,GO:0051246,3,15,regulation of protein modification by small protein conjugation or removal,regulation of protein metabolic process,0.8759741538461538,0.29244000000000003,0.761
GO:0030178,16,GO:0007166,3,17,negative regulation of Wnt signaling pathway,cell surface receptor signaling pathway,0.868820923076923,0.29192307692307695,0.7
GO:0060070,16,GO:0007166,3,52,canonical Wnt signaling pathway,cell surface receptor signaling pathway,0.8960467692307692,0.29184615384615387,0.766
GO:0090090,16,GO:0007166,3,14,negative regulation of canonical Wnt signaling pathway,cell surface receptor signaling pathway,0.8717396923076923,0.29130769230769227,0.68
GO:0051983,3,GO:0007049,3,47,regulation of chromosome segregation,cell cycle,0.8883243076923077,0.28974193548387095,0.649
GO:0016236,99,GO:0016236,3,75,macroautophagy,macroautophagy,0.9468972307692307,0.28633333333333333,0
GO:0097435,113,GO:0097435,3,204,supramolecular fiber organization,supramolecular fiber organization,0.9325298461538462,0.28542857142857136,0
GO:0007492,18,GO:0009888,3,27,endoderm development,tissue development,0.9463686153846154,0.2851304347826087,0.842
GO:0051301,107,GO:0051301,3,270,cell division,cell division,0.9861895384615385,0.2841,0
GO:0030001,59,GO:0006811,3,321,metal ion transport,monoatomic ion transport,0.9535341538461538,0.2791818181818182,0.843
GO:0048562,48,GO:0009790,3,32,embryonic organ morphogenesis,embryo development,0.9276344615384615,0.279,0.711
GO:0042327,13,GO:0006793,3,21,positive regulation of phosphorylation,phosphorus metabolic process,0.8680541538461538,0.2782727272727272,0.567
GO:0001934,13,GO:0006793,3,20,positive regulation of protein phosphorylation,phosphorus metabolic process,0.8448781538461538,0.2757272727272727,0.565
GO:0061919,99,GO:0016236,3,120,process utilizing autophagic mechanism,macroautophagy,0.9871304615384615,0.2753333333333333,0.943
GO:0006914,99,GO:0016236,3,120,autophagy,macroautophagy,0.944712,0.2753333333333333,0.943
GO:0006401,46,GO:0044248,3,115,RNA catabolic process,cellular catabolic process,0.9211944615384615,0.2743888888888889,0.578
GO:0008582,81,GO:1904396,3,19,regulation of synaptic assembly at neuromuscular junction,regulation of neuromuscular junction development,0.8053747692307692,0.27241666666666664,0.999
GO:0051169,108,GO:0051641,3,89,nuclear transport,cellular localization,0.9379975384615384,0.26592307692307693,0.643
GO:0006913,108,GO:0051641,3,89,nucleocytoplasmic transport,cellular localization,0.9380806153846154,0.26584615384615384,0.641
GO:2000058,20,GO:0051246,3,31,regulation of ubiquitin-dependent protein catabolic process,regulation of protein metabolic process,0.8673569230769231,0.26056,0.805
GO:0001558,53,GO:0040008,3,58,regulation of cell growth,regulation of growth,0.8694036923076923,0.2589444444444444,0.891
GO:1902903,113,GO:0097435,3,70,regulation of supramolecular fiber organization,supramolecular fiber organization,0.8719304615384615,0.25828571428571434,0.871
GO:0061061,1,GO:0045661,3,106,muscle structure development,regulation of myoblast differentiation,0.943131076923077,0.257,0.678
GO:0051783,15,GO:0051128,3,42,regulation of nuclear division,regulation of cellular component organization,0.8659747692307692,0.25319354838709673,0.725
GO:0055082,38,GO:0042592,3,130,intracellular chemical homeostasis,homeostatic process,0.9878855384615385,0.2509523809523809,0.926
GO:0030334,131,GO:0040011,3,105,regulation of cell migration,locomotion,0.921632,0.24942857142857144,0.813
GO:2000145,131,GO:0040011,3,107,regulation of cell motility,locomotion,0.9213963076923077,0.248,0.817
GO:1903050,20,GO:0051246,3,47,regulation of proteolysis involved in protein catabolic process,regulation of protein metabolic process,0.8659150769230769,0.24712,0.834
GO:0043244,47,GO:0022411,3,33,regulation of protein-containing complex disassembly,cellular component disassembly,0.8745083076923077,0.23335714285714282,0.873
GO:0071824,49,GO:0043933,3,64,protein-DNA complex organization,protein-containing complex organization,0.9347673846153846,0.23299999999999998,0.8
GO:0065004,49,GO:0043933,3,62,protein-DNA complex assembly,protein-containing complex organization,0.9282332307692308,0.22466666666666668,0.795
GO:0099536,84,GO:0007267,3,281,synaptic signaling,cell-cell signaling,0.9097735384615384,0.22409999999999997,0.977
GO:0099537,84,GO:0007267,3,275,trans-synaptic signaling,cell-cell signaling,0.909996923076923,0.2219,0.973
GO:0098916,84,GO:0007267,3,275,anterograde trans-synaptic signaling,cell-cell signaling,0.909996923076923,0.2219,0.973
GO:0007268,84,GO:0007267,3,275,chemical synaptic transmission,cell-cell signaling,0.909996923076923,0.2219,0.973
GO:0035282,36,GO:0007389,3,35,segmentation,pattern specification process,0.9348104615384616,0.2162608695652174,0.868
GO:0007350,36,GO:0007389,3,35,blastoderm segmentation,pattern specification process,0.9314375384615384,0.2015217391304348,0.868
GO:0051345,4,GO:0065009,3,13,positive regulation of hydrolase activity,regulation of molecular function,0.9386547692307692,0.1887575757575758,0.888
GO:0008286,40,GO:0009719,3,19,insulin receptor signaling pathway,response to endogenous stimulus,0.8845636923076923,0.18594444444444447,0.885
GO:0032868,40,GO:0009719,3,20,response to insulin,response to endogenous stimulus,0.953424,0.1854444444444444,0.887
GO:0032869,40,GO:0009719,3,20,cellular response to insulin stimulus,response to endogenous stimulus,0.9408553846153846,0.18388888888888888,0.887
GO:0071375,40,GO:0009719,3,21,cellular response to peptide hormone stimulus,response to endogenous stimulus,0.9407230769230769,0.18261111111111106,0.89
GO:0048469,71,GO:0021700,3,54,cell maturation,developmental maturation,0.9302258461538462,0.17641666666666667,0.99
GO:0070848,40,GO:0009719,3,49,response to growth factor,response to endogenous stimulus,0.9629286153846154,0.17561111111111116,0.954
GO:0071363,40,GO:0009719,3,49,cellular response to growth factor stimulus,response to endogenous stimulus,0.9629156923076923,0.17466666666666664,0.954
GO:0051347,4,GO:0065009,3,7,positive regulation of transferase activity,regulation of molecular function,0.9398584615384615,0.15821212121212125,0.851
GO:0042110,27,GO:0001775,3,1,T cell activation,cell activation,0.9558898461538462,0.15021428571428574,0.883
GO:1903706,25,GO:0030097,3,1,regulation of hemopoiesis,hemopoiesis,0.8742732307692308,0.136,0.966
GO:0030098,25,GO:0030097,3,1,lymphocyte differentiation,hemopoiesis,0.9256935384615385,0.13,0.966
GO:0031099,86,GO:0032502,2,38,regeneration,developmental process,0.9525655384615385,0.6545714285714286,0.408
GO:0015711,98,GO:0015711,2,163,organic anion transport,organic anion transport,0.958336,0.6165,0
GO:0035017,50,GO:0042335,2,2,cuticle pattern formation,cuticle development,0.9464683076923077,0.6134999999999999,0.773
GO:0061138,41,GO:0048646,2,1,morphogenesis of a branching epithelium,anatomical structure formation involved in morphogenesis,0.9454455384615384,0.6058333333333333,0.411
GO:0071345,45,GO:0042221,2,5,cellular response to cytokine stimulus,response to chemical,0.9670246153846154,0.6010588235294118,0.515
GO:0035970,13,GO:0006793,2,1,peptidyl-threonine dephosphorylation,phosphorus metabolic process,0.942976,0.5957727272727273,0.46
GO:0048284,61,GO:0071840,2,59,organelle fusion,cellular component organization or biogenesis,0.9343815384615385,0.5955454545454546,0.442
GO:0001763,41,GO:0048646,2,3,morphogenesis of a branching structure,anatomical structure formation involved in morphogenesis,0.9476104615384615,0.5905,0.442
GO:0048545,45,GO:0042221,2,3,response to steroid hormone,response to chemical,0.961331076923077,0.5766470588235294,0.494
GO:1901654,45,GO:0042221,2,2,response to ketone,response to chemical,0.9662178461538462,0.5750882352941176,0.479
GO:0008298,6,GO:0033036,2,2,intracellular mRNA localization,macromolecule localization,0.9560436923076923,0.5732413793103448,0.48
GO:0051865,35,GO:0043412,2,5,protein autoubiquitination,macromolecule modification,0.9452947692307693,0.563741935483871,0.506
GO:0031124,82,GO:0031124,2,17,mRNA 3'-end processing,mRNA 3'-end processing,0.9376412307692308,0.5537142857142857,0
GO:0043473,121,GO:0043473,2,4,pigmentation,pigmentation,0.9994356923076924,0.5415,0
GO:0048066,121,GO:0043473,2,1,developmental pigmentation,pigmentation,0.9994356923076924,0.5415,0.917
GO:0098773,8,GO:0048513,2,1,skin epidermis development,animal organ development,0.9532683076923076,0.5408461538461538,0.547
GO:0050878,58,GO:0065008,2,5,regulation of body fluid levels,regulation of biological quality,0.9460067692307692,0.5383103448275862,0.605
GO:0046546,2,GO:0022414,2,6,development of primary male sexual characteristics,reproductive process,0.932856,0.534,0.492
GO:0008584,2,GO:0022414,2,6,male gonad development,reproductive process,0.9250855384615384,0.534,0.492
GO:0045471,45,GO:0042221,2,7,response to ethanol,response to chemical,0.9633095384615384,0.5332941176470589,0.529
GO:0071396,45,GO:0042221,2,3,cellular response to lipid,response to chemical,0.95468,0.5281176470588236,0.494
GO:0030522,22,GO:0007154,2,68,intracellular receptor signaling pathway,cell communication,0.8969138461538462,0.5265,0.476
GO:0007144,2,GO:0022414,2,1,female meiosis I,reproductive process,0.9135083076923077,0.518686274509804,0.427
