category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,bh_adjust
GO:0019377,1.9472873973869708e-4,0.99999896175699,2,11,glycolipid catabolic process,BP,1
GO:0016139,2.6756378175174836e-4,0.999998302222355,2,12,glycoside catabolic process,BP,1
GO:0046466,5.915518483210024e-4,0.9999941172017632,2,18,membrane lipid catabolic process,BP,1
GO:0016137,7.108205421536643e-4,0.9999922050665528,2,19,glycoside metabolic process,BP,1
GO:0007381,0.00130713190105441,1,1,1,"specification of segmental identity, labial segment",BP,1
GO:0035271,0.00130713190105441,1,1,1,ring gland development,BP,1
GO:0097066,0.0013383393786011912,0.9999792989044322,2,26,response to thyroid hormone,BP,1
GO:1901658,0.0015000803884223015,0.9999753039932249,2,28,glycosyl compound catabolic process,BP,1
GO:0036138,0.0023550846738877394,1,1,1,NA,NA,1
GO:0036139,0.0023550846738877394,1,1,1,peptidyl-histidine dioxygenase activity,MF,1
GO:0036140,0.0023550846738877394,1,1,1,[protein]-asparagine 3-dioxygenase activity,MF,1
GO:0042265,0.0023550846738877394,1,1,1,NA,NA,1
GO:0002154,0.0023843707736546245,1,1,1,thyroid hormone receptor signaling pathway,BP,1
GO:0060745,0.0023843707736546245,1,1,1,mammary gland branching involved in pregnancy,BP,1
GO:0060750,0.0023843707736546245,1,1,1,epithelial cell proliferation involved in mammary gland duct elongation,BP,1
GO:0060751,0.0023843707736546245,1,1,1,branch elongation involved in mammary gland duct branching,BP,1
GO:0008119,0.0026126235421864478,0.9999983597126385,1,2,thiopurine S-methyltransferase activity,MF,1
GO:0034402,0.002659204296990582,0.999998300660254,1,2,NA,NA,1
GO:0030331,0.0028929559480322994,0.9999327804779594,2,34,nuclear estrogen receptor binding,MF,1
GO:0006680,0.0029427421947956574,0.9999979186485967,1,2,glucosylceramide catabolic process,BP,1
GO:0051971,0.0029427421947956574,0.9999979186485967,1,2,positive regulation of transmission of nerve impulse,BP,1
GO:1901804,0.0029427421947956574,0.9999979186485967,1,2,beta-glucoside metabolic process,BP,1
GO:1901805,0.0029427421947956574,0.9999979186485967,1,2,beta-glucoside catabolic process,BP,1
GO:1904457,0.0029427421947956574,0.9999979186485967,1,2,positive regulation of neuronal action potential,BP,1
GO:0000160,0.0036244069472025327,1,1,1,phosphorelay signal transduction system,BP,1
GO:0061428,0.003659261140838607,0.9999967804883066,1,2,NA,NA,1
GO:2001214,0.003659345600266762,0.999996780339544,1,2,positive regulation of vasculogenesis,BP,1
GO:0006590,0.0036885104859405676,0.9999967287640663,1,2,thyroid hormone generation,BP,1
GO:0070050,0.003711970040039979,0.9999014354541675,2,39,neuron cellular homeostasis,BP,1
GO:0030375,0.0038635022015254235,0.9999964106832615,1,2,NA,NA,1
GO:0050693,0.0038635022015254235,0.9999964106832615,1,2,LBD domain binding,MF,1
GO:0032299,0.004109177436154107,0.9999945868468002,1,3,ribonuclease H2 complex,CC,1
GO:0007380,0.0041629419760111685,0.9999944441300683,1,3,"specification of segmental identity, head",BP,1
GO:0005302,0.004198618316114627,1,1,1,L-tyrosine transmembrane transporter activity,MF,1
GO:0015173,0.004198618316114627,1,1,1,aromatic amino acid transmembrane transporter activity,MF,1
GO:0015828,0.004198618316114627,1,1,1,tyrosine transport,BP,1
GO:0005124,0.004249621303871169,0.9999942101239058,1,3,scavenger receptor binding,MF,1
GO:0042695,0.0043417379259825285,0.9999954659635628,1,2,thelarche,BP,1
GO:0060744,0.0043417379259825285,0.9999954659635628,1,2,mammary gland branching involved in thelarche,BP,1
GO:0042264,0.004394336540049199,0.9999953553141828,1,2,peptidyl-aspartic acid hydroxylation,BP,1
GO:0048822,0.004397513365303948,0.999995348588422,1,2,enucleate erythrocyte development,BP,1
GO:0019826,0.004658594834473031,0.9999947791708744,1,2,oxygen sensor activity,MF,1
GO:0070318,0.0050794849731973166,0.999991724860417,1,3,positive regulation of G0 to G1 transition,BP,1
GO:0045760,0.005614225728631687,0.9999886262055077,1,4,positive regulation of action potential,BP,1
GO:0044324,0.005738393937268537,0.9999894354869904,1,3,NA,NA,1
GO:0060332,0.006279004793090765,0.9999905075418303,1,2,positive regulation of response to type II interferon,BP,1
GO:0060335,0.006279004793090765,0.9999905075418303,1,2,positive regulation of type II interferon-mediated signaling pathway,BP,1
GO:0004560,0.006491616407650396,0.9999864753403593,1,3,alpha-L-fucosidase activity,MF,1
GO:0015928,0.006491616407650396,0.9999864753403593,1,3,fucosidase activity,MF,1
GO:0042806,0.006491616407650396,0.9999864753403593,1,3,fucose binding,MF,1
GO:0000122,0.006733603744614101,0.9991342611050962,4,368,negative regulation of transcription by RNA polymerase II,BP,1
GO:0035289,0.006765123393143091,0.9999823773066512,1,5,posterior head segmentation,BP,1
GO:0006664,0.006801710529507533,0.9997492020526423,2,68,glycolipid metabolic process,BP,1
GO:0015801,0.006924215579509441,0.9999846096294764,1,3,aromatic amino acid transport,BP,1
GO:1903509,0.006941269632729117,0.9997412721573568,2,69,liposaccharide metabolic process,BP,1
GO:2001212,0.006996922407217111,0.9999842841925418,1,3,regulation of vasculogenesis,BP,1
GO:0043353,0.007046782072406199,0.9999840590453654,1,3,enucleate erythrocyte differentiation,BP,1
GO:0051241,0.007085940487455765,0.9988094103124739,5,535,negative regulation of multicellular organismal process,BP,1
GO:0043202,0.0072331089971268536,0.9997247693878083,2,67,lysosomal lumen,CC,1
GO:2000347,0.007418320021853544,0.9999801263386949,1,4,positive regulation of hepatocyte proliferation,BP,1
GO:0004553,0.007436981941819187,0.9997135456304015,2,61,"hydrolase activity, hydrolyzing O-glycosyl compounds",MF,1
GO:0008134,0.0075531852131313585,0.9989961281582304,4,374,transcription factor binding,MF,1
GO:0018958,0.008161246465880212,0.9996711998113829,2,54,phenol-containing compound metabolic process,BP,1
GO:0004348,0.008355098439993162,0.9999747798772013,1,4,glucosylceramidase activity,MF,1
GO:0033601,0.008478559502451966,0.9999769077716961,1,3,positive regulation of mammary gland epithelial cell proliferation,BP,1
GO:0046543,0.008530003829955059,0.9999737109057405,1,4,development of secondary female sexual characteristics,BP,1
