category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,over_represented_bh,under_represented_bh
GO:0045637,0.028799736977594415,0.9977134273027697,2,115,regulation of myeloid cell differentiation,BP,1,1
GO:0006273,0.028831850969193648,0.9996302466593889,1,12,lagging strand elongation,BP,1,1
GO:0045616,0.028925744176763503,0.9996252428244922,1,13,regulation of keratinocyte differentiation,BP,1,1
GO:0006366,0.02961643238156432,0.9956406164807761,3,339,transcription by RNA polymerase II,BP,1,1
GO:0060760,0.030223200282283477,0.9995861641401372,1,15,positive regulation of response to cytokine stimulus,BP,1,1
GO:0009299,0.03028546902690158,0.9995865465922508,1,14,mRNA transcription,BP,1,1
GO:0051253,0.030546178776828928,0.9938200150739396,4,567,negative regulation of RNA metabolic process,BP,1,1
GO:0032715,0.030574781534453335,0.9995810322837637,1,13,negative regulation of interleukin-6 production,BP,1,1
GO:0007354,0.030612428716297213,0.9995828818187243,1,12,"zygotic determination of anterior/posterior axis, embryo",BP,1,1
GO:0098780,0.030729353550176537,0.9995685458848443,1,17,response to mitochondrial depolarisation,BP,1,1
GO:0003401,0.0317290337806981,0.9995436395502326,1,15,axis elongation,BP,1,1
GO:0016070,0.03180374095284981,0.9911019847955569,6,1179,RNA metabolic process,BP,1,1
GO:0035036,0.03207500828552801,0.9995359267706366,1,14,sperm-egg recognition,BP,1,1
GO:0098751,0.03269633408179955,0.9995152126420686,1,15,bone cell development,BP,1,1
GO:0048147,0.03279191071042182,0.9995102031926182,1,16,negative regulation of fibroblast proliferation,BP,1,1
GO:0030903,0.03379719513397609,0.9994844170796852,1,14,notochord development,BP,1,1
GO:0045737,0.03450817331121731,0.999450087098903,1,20,positive regulation of cyclin-dependent protein serine/threonine kinase activity,BP,1,1
GO:0035116,0.03505985636997429,0.999444906570868,1,14,embryonic hindlimb morphogenesis,BP,1,1
GO:0010557,0.03576907124000925,0.9908868273022722,5,885,positive regulation of macromolecule biosynthetic process,BP,1,1
GO:0030318,0.03580906522760302,0.9994109802224729,1,18,melanocyte differentiation,BP,1,1
GO:2000781,0.03594708216429687,0.999416259522622,1,14,positive regulation of double-strand break repair,BP,1,1
GO:0050891,0.03600314166117237,0.9994027134662701,1,19,multicellular organismal-level water homeostasis,BP,1,1
GO:1904837,0.036012565254925404,0.9994042210129884,1,18,beta-catenin-TCF complex assembly,BP,1,1
GO:0071539,0.036536478408570036,0.9993968249124577,1,14,protein localization to centrosome,BP,1,1
GO:1905508,0.036536478408570036,0.9993968249124577,1,14,protein localization to microtubule organizing center,BP,1,1
GO:1904031,0.03792168358500069,0.9993319250866256,1,22,positive regulation of cyclin-dependent protein kinase activity,BP,1,1
GO:0061384,0.038144159770723426,0.9993359265042262,1,16,heart trabecula morphogenesis,BP,1,1
GO:0016042,0.03824699927953375,0.9964500718328627,2,153,lipid catabolic process,BP,1,1
GO:0040015,0.03833956665030901,0.9993353653709857,1,14,negative regulation of multicellular organism growth,BP,1,1
GO:0050678,0.03842052258401771,0.9964301194637677,2,133,regulation of epithelial cell proliferation,BP,1,1
GO:0008293,0.03844711347342001,0.9993252587042721,1,16,torso signaling pathway,BP,1,1
GO:0070371,0.038812365538381875,0.9993096203165996,1,17,ERK1 and ERK2 cascade,BP,1,1
GO:0098900,0.039039267498035116,0.9992990709055075,1,18,regulation of action potential,BP,1,1
GO:0060603,0.03923868278550954,0.9993000624836866,1,15,mammary gland duct morphogenesis,BP,1,1
GO:0016226,0.039320196715411246,0.9992829746322986,1,21,iron-sulfur cluster assembly,BP,1,1
GO:0031163,0.039320196715411246,0.9992829746322986,1,21,metallo-sulfur cluster assembly,BP,1,1
GO:0045648,0.03939346507413079,0.9992861992875247,1,18,positive regulation of erythrocyte differentiation,BP,1,1
GO:0048821,0.039963585174821896,0.9992609670121803,1,20,erythrocyte development,BP,1,1
GO:0042221,0.0403408850195609,0.9861606515979194,8,1851,response to chemical,BP,1,1
GO:0043243,0.04040483571408138,0.9992575116126713,1,15,positive regulation of protein-containing complex disassembly,BP,1,1
GO:0007379,0.0405161442456746,0.9992423081584416,1,19,segment specification,BP,1,1
GO:0046513,0.04076647738498323,0.9992271121718448,1,22,ceramide biosynthetic process,BP,1,1
GO:0045911,0.0409624459933587,0.99923335339885,1,16,positive regulation of DNA recombination,BP,1,1
GO:0030858,0.041017706521747334,0.9992211585132376,1,20,positive regulation of epithelial cell differentiation,BP,1,1
GO:0048589,0.04154563533349017,0.9930222574963675,3,330,developmental growth,BP,1,1
GO:0032968,0.04158184099662016,0.9992016053857684,1,19,positive regulation of transcription elongation by RNA polymerase II,BP,1,1
GO:0001958,0.04215701428522922,0.999184477642171,1,17,endochondral ossification,BP,1,1
GO:0036075,0.04215701428522922,0.999184477642171,1,17,replacement ossification,BP,1,1
GO:0035137,0.04230314057076549,0.9991787688918942,1,17,hindlimb morphogenesis,BP,1,1
GO:0032459,0.04274625423038383,0.999155895286079,1,19,regulation of protein oligomerization,BP,1,1
GO:0003007,0.04293609228597496,0.995758844236834,2,142,heart morphogenesis,BP,1,1
GO:1902475,0.044491861010833744,0.9990781182296378,1,22,L-alpha-amino acid transmembrane transport,BP,1,1
GO:0070316,0.04510576630953008,0.9990503524553246,1,23,regulation of G0 to G1 transition,BP,1,1
GO:0060443,0.04565059405389295,0.9990391718525443,1,18,mammary gland morphogenesis,BP,1,1
GO:0040007,0.0457152224944874,0.9920238550605964,3,345,growth,BP,1,1
GO:2000273,0.04599008418617991,0.9990317648352786,1,16,positive regulation of signaling receptor activity,BP,1,1
GO:0009891,0.0464478868182695,0.9872827370144361,5,950,positive regulation of biosynthetic process,BP,1,1
GO:0003229,0.04647133917533425,0.9990040032708202,1,18,ventricular cardiac muscle tissue development,BP,1,1
GO:0055010,0.04647133917533425,0.9990040032708202,1,18,ventricular cardiac muscle tissue morphogenesis,BP,1,1
GO:0045604,0.04716630517924982,0.9989629197119388,1,22,regulation of epidermal cell differentiation,BP,1,1
GO:0015807,0.04735340787697737,0.9989524724945864,1,23,L-amino acid transport,BP,1,1
GO:0001711,0.04788741382592503,0.9989265029316174,1,24,endodermal cell fate commitment,BP,1,1
GO:0044380,0.048738900137746115,0.9988944297615403,1,21,protein localization to cytoskeleton,BP,1,1
GO:0072698,0.048738900137746115,0.9988944297615403,1,21,protein localization to microtubule cytoskeleton,BP,1,1
GO:0006271,0.0488121802461315,0.9988863304665554,1,23,DNA strand elongation involved in DNA replication,BP,1,1
GO:0042308,0.04938744791827318,0.9988619970542584,1,22,negative regulation of protein import into nucleus,BP,1,1
GO:1904590,0.04938744791827318,0.9988619970542584,1,22,negative regulation of protein import,BP,1,1
GO:0030947,0.049772857042136735,0.9988494117626427,1,20,regulation of vascular endothelial growth factor receptor signaling pathway,BP,1,1
GO:0010558,0.050103458283855186,0.9881272227148982,4,645,negative regulation of macromolecule biosynthetic process,BP,1,1
GO:0006298,0.050567003251263995,0.9988091205291684,1,21,mismatch repair,BP,1,1
GO:0009988,0.05064924415404719,0.9988081428581316,1,20,cell-cell recognition,BP,1,1
GO:0035306,0.051654462440016265,0.9987415753623187,1,28,positive regulation of dephosphorylation,BP,1,1
GO:0045934,0.05252334460868878,0.9873602455896051,4,656,negative regulation of nucleobase-containing compound metabolic process,BP,1,1
GO:0050685,0.053192673339954144,0.9986665442548462,1,27,positive regulation of mRNA processing,BP,1,1
GO:0009880,0.053534929265341126,0.9940223893446589,2,166,embryonic pattern specification,BP,1,1
GO:0045893,0.054697118915359166,0.986659806991096,4,680,positive regulation of DNA-templated transcription,BP,1,1
GO:1902808,0.05536357664440983,0.9985505477621082,1,29,positive regulation of cell cycle G1/S phase transition,BP,1,1
GO:0061180,0.055603849903725154,0.9985484821388889,1,24,mammary gland epithelium development,BP,1,1
GO:0033157,0.055729632114114164,0.9936365845986226,2,169,regulation of intracellular protein transport,BP,1,1
GO:0032786,0.056952626717397384,0.9984714414141438,1,26,"positive regulation of DNA-templated transcription, elongation",BP,1,1
GO:0022616,0.05708932151476003,0.9984640164208757,1,26,DNA strand elongation,BP,1,1
GO:0033146,0.05714242894257966,0.9984611267729356,1,26,regulation of intracellular estrogen receptor signaling pathway,BP,1,1
GO:0031648,0.057471071045621935,0.998440922143474,1,27,protein destabilization,BP,1,1
GO:0050994,0.057716910991548485,0.9984252931810803,1,28,regulation of lipid catabolic process,BP,1,1
GO:0008407,0.05794042701182955,0.998425467099686,1,23,chaeta morphogenesis,BP,1,1
GO:0048545,0.058772182179411075,0.9930852840985315,2,179,response to steroid hormone,BP,1,1
GO:0010569,0.05916591293347657,0.9983515465788421,1,25,regulation of double-strand break repair via homologous recombination,BP,1,1
GO:0033993,0.05944230325168233,0.9884675579985204,3,409,response to lipid,BP,1,1
GO:0003333,0.05954215674173411,0.9983208784037991,1,29,amino acid transmembrane transport,BP,1,1
GO:0030521,0.05958732791939976,0.9983145058918429,1,31,androgen receptor signaling pathway,BP,1,1
GO:0001501,0.05969835256316676,0.9929135590844419,2,184,skeletal system development,BP,1,1
GO:0031646,0.059724465636939075,0.9983172852964929,1,26,positive regulation of nervous system process,BP,1,1
GO:0071548,0.06002394513180968,0.9983001764625645,1,26,response to dexamethasone,BP,1,1
GO:0006027,0.06043724109934767,0.9982621005764161,1,33,glycosaminoglycan catabolic process,BP,1,1
GO:0045682,0.06111832801697524,0.9982276974996735,1,30,regulation of epidermis development,BP,1,1
GO:1903706,0.062066296066377376,0.9924724644057648,2,180,regulation of hemopoiesis,BP,1,1
GO:0060135,0.062269891350117165,0.9981574866557482,1,31,maternal process involved in female pregnancy,BP,1,1
GO:0055008,0.06251447733615731,0.9981573543255774,1,25,cardiac muscle tissue morphogenesis,BP,1,1
GO:0033574,0.06260022523113576,0.9981418453952522,1,29,response to testosterone,BP,1,1
GO:1903146,0.06289542883413599,0.9981198428546587,1,31,regulation of autophagy of mitochondrion,BP,1,1
GO:0071364,0.06297865202295323,0.9981295621399059,1,25,cellular response to epidermal growth factor stimulus,BP,1,1
GO:0009890,0.06341080904665689,0.983759316084139,4,696,negative regulation of biosynthetic process,BP,1,1
GO:0061383,0.06353971113328763,0.9980926993000928,1,26,trabecula morphogenesis,BP,1,1
GO:0090207,0.06366527731766336,0.998065800291257,1,35,regulation of triglyceride metabolic process,BP,1,1
GO:0045646,0.063826255437209,0.9980674605854852,1,29,regulation of erythrocyte differentiation,BP,1,1
GO:0046173,0.06446589489225947,0.9980162555375486,1,35,polyol biosynthetic process,BP,1,1
GO:0060795,0.06458771760631077,0.9980140289276662,1,32,cell fate commitment involved in formation of primary germ layer,BP,1,1
GO:0006026,0.0652635387132234,0.9979646325184645,1,36,aminoglycan catabolic process,BP,1,1
GO:0050728,0.06530980752381596,0.9979668851226446,1,33,negative regulation of inflammatory response,BP,1,1
GO:0006687,0.06573012618585573,0.997935066332301,1,36,glycosphingolipid metabolic process,BP,1,1
GO:0031440,0.06594563037559513,0.9979306979016078,1,31,regulation of mRNA 3'-end processing,BP,1,1
GO:0003208,0.06633770701939583,0.9979104156593251,1,29,cardiac ventricle morphogenesis,BP,1,1
GO:0006418,0.06672959821389365,0.9978971505756301,1,25,tRNA aminoacylation for protein translation,BP,1,1
GO:0043038,0.06672959821389365,0.9978971505756301,1,25,amino acid activation,BP,1,1
GO:0043039,0.06672959821389365,0.9978971505756301,1,25,tRNA aminoacylation,BP,1,1
GO:1902680,0.06674583504955345,0.9826080867514573,4,728,positive regulation of RNA biosynthetic process,BP,1,1
GO:0006356,0.0670979303731236,0.9978671642981718,1,27,regulation of transcription by RNA polymerase I,BP,1,1
GO:0032675,0.0673584993389049,0.9978377378400027,1,32,regulation of interleukin-6 production,BP,1,1
GO:0070849,0.0687686509217691,0.9977582161907783,1,27,response to epidermal growth factor,BP,1,1
GO:0090068,0.06877777118151421,0.9911627758689864,2,188,positive regulation of cell cycle process,BP,1,1
GO:0042446,0.06974840374905492,0.997667968432091,1,38,hormone biosynthetic process,BP,1,1
GO:0006726,0.07004030877255758,0.9976703051057676,1,28,eye pigment biosynthetic process,BP,1,1
GO:0007595,0.0706523185777977,0.9976205751995886,1,31,lactation,BP,1,1
GO:0035987,0.07080676964948071,0.9976100218370977,1,31,endodermal cell differentiation,BP,1,1
GO:0030431,0.07093418575004952,0.9975853012406924,1,39,sleep,BP,1,1
GO:0046823,0.07126243390223894,0.9975813714482047,1,30,negative regulation of nucleocytoplasmic transport,BP,1,1
GO:0042307,0.0712808847306477,0.9975774766173797,1,31,positive regulation of protein import into nucleus,BP,1,1
