category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,over_represented_bh,under_represented_bh
GO:0003281,4.863925606248665e-5,0.9999925208039492,21,26,ventricular septum development,BP,0.008501180539004,1
GO:0019538,4.8806598927214064e-5,0.9999601821595452,949,2122,protein metabolic process,BP,0.008501180539004,1
GO:0048519,4.895621477714366e-5,0.999959676878792,1067,2402,negative regulation of biological process,BP,0.008501180539004,1
GO:0006417,5.132311414705282e-5,0.9999710450731706,126,235,regulation of translation,BP,0.00881719607496696,1
GO:0051254,5.169095494014357e-5,0.999962214193212,376,789,positive regulation of RNA metabolic process,BP,0.00881719607496696,1
GO:1903706,5.252395585693973e-5,0.9999720097400882,100,180,regulation of hemopoiesis,BP,0.00888069516791678,1
GO:0045935,6.637158446712696e-5,0.9999504349502312,419,889,positive regulation of nucleobase-containing compound metabolic process,BP,0.01102855422934372,1
GO:0007389,7.172128844011928e-5,0.9999509907799768,247,502,pattern specification process,BP,0.01161704062759075,1
GO:0003156,7.666008823460055e-5,0.9999879395246688,20,25,regulation of animal organ formation,BP,0.01231352667268271,1
GO:0009892,7.804117529207192e-5,0.9999383783294148,631,1381,negative regulation of metabolic process,BP,0.0124317657335098,1
GO:0042886,7.937112286925027e-5,0.9999419761264194,356,749,amide transport,BP,0.0124403189406536,1
GO:0048513,7.938569285086347e-5,0.9999357590176872,802,1784,animal organ development,BP,0.0124403189406536,1
GO:0010605,8.079318345818434e-5,0.9999367735379646,577,1256,negative regulation of macromolecule metabolic process,BP,0.01255877912222986,1
GO:0072594,8.639884380273235e-5,0.99994700665281,152,293,establishment of protein localization to organelle,BP,0.01321696598648941,1
GO:0045047,9.167581638189896e-5,0.9999646197221764,48,76,protein targeting to ER,BP,0.01380508875594611,1
GO:0009889,9.603637092999026e-5,0.9999224308190632,760,1684,regulation of biosynthetic process,BP,0.01415081941813931,1
GO:0072599,9.784411074267326e-5,0.9999611135378697,50,80,establishment of protein localization to endoplasmic reticulum,BP,0.0142874638982199,1
GO:0042659,1.0176814616731244e-4,0.999968985546753,34,50,regulation of cell fate specification,BP,0.01453825210867614,1
GO:0009952,1.0188621756016104e-4,0.9999429998583664,109,202,anterior/posterior pattern specification,BP,0.01453825210867614,1
GO:0045778,1.0382307907632184e-4,0.9999778183041468,24,32,positive regulation of ossification,BP,0.01460722517661389,1
GO:0021545,1.0846183405095131e-4,0.9999848860445854,18,22,cranial nerve development,BP,0.01514928877776874,1
GO:0048562,1.1408375156883572e-4,0.9999390372774216,92,166,embryonic organ morphogenesis,BP,0.0158198871330166,1
GO:0046903,1.2645551617245876e-4,0.9999105965439544,271,560,secretion,BP,0.01732686605167093,1
GO:2000026,1.2674905905502476e-4,0.9999018614538364,494,1069,regulation of multicellular organismal development,BP,0.01732686605167093,1
GO:0030154,1.2978361849927714e-4,0.999893317661219,880,1973,cell differentiation,BP,0.01761675525756033,1
GO:0045893,1.332062947400756e-4,0.999902701776672,325,680,positive regulation of DNA-templated transcription,BP,0.0178302175771872,1
GO:0009887,1.4573187964975957e-4,0.9998919949696524,351,742,animal organ morphogenesis,BP,0.0192543519560482,1
GO:0003007,1.4670601519859857e-4,0.9999247658105116,80,142,heart morphogenesis,BP,0.0192543519560482,1
GO:0045595,1.4684252853639873e-4,0.9998885828856232,414,885,regulation of cell differentiation,BP,0.0192543519560482,1
GO:0048523,1.5161226268474928e-4,0.9998743822525344,945,2128,negative regulation of cellular process,BP,0.01962021134957758,1
GO:0009893,1.51734895214567e-4,0.9998768694349413,742,1647,positive regulation of metabolic process,BP,0.01962021134957758,1
GO:0015833,1.5268646964651815e-4,0.9998869397304996,349,738,peptide transport,BP,0.01962021134957758,1
GO:0072521,1.5592838886537713e-4,0.999900562097307,163,320,purine-containing compound metabolic process,BP,0.01990410394291486,1
GO:0006163,1.581737345138747e-4,0.999900735265967,152,296,purine nucleotide metabolic process,BP,0.02005788639970351,1
GO:0051234,1.6452644155531663e-4,0.9998636321982174,937,2111,establishment of localization,BP,0.02044758214386811,1
GO:0048869,1.654901589853917e-4,0.9998632563506488,902,2028,cellular developmental process,BP,0.02044758214386811,1
GO:0010629,1.6971061275591507e-4,0.9998713654749046,403,860,negative regulation of gene expression,BP,0.02074802898960156,1
GO:0021515,1.7007463451917238e-4,0.999971643021792,19,24,cell differentiation in spinal cord,BP,0.02074802898960156,1
GO:0002274,1.7820137765560678e-4,0.999889407100386,143,277,myeloid leukocyte activation,BP,0.02157229376938778,1
GO:0034248,1.790696240260464e-4,0.99988867329037,144,279,regulation of amide metabolic process,BP,0.02157229376938778,1
GO:0060412,1.8371594659442728e-4,0.999977932275854,16,19,ventricular septum morphogenesis,BP,0.02185879549757769,1
GO:0009117,1.9628452929284625e-4,0.999868077259904,197,396,nucleotide metabolic process,BP,0.02271594914032099,1
GO:0019222,1.988429409761532e-4,0.999831691133002,1228,2801,regulation of metabolic process,BP,0.02281367671021043,1
GO:0080090,2.028013546355248e-4,0.9998297799212448,1073,2433,regulation of primary metabolic process,BP,0.02313015450059018,1
GO:0071840,2.1040851739414696e-4,0.9998204533161472,1398,3212,cellular component organization or biogenesis,BP,0.02351358249813379,1
GO:0006753,2.1086543983711635e-4,0.999857364369344,200,403,nucleoside phosphate metabolic process,BP,0.02351358249813379,1
GO:0048592,2.1255732065875735e-4,0.9998738597266849,118,224,eye morphogenesis,BP,0.02354622043504338,1
GO:0015031,2.1531096501781975e-4,0.999839719681395,343,727,protein transport,BP,0.02363800897606261,1
GO:0010453,2.167902523454972e-4,0.9999257521071035,36,55,regulation of cell fate commitment,BP,0.02363800897606261,1
GO:2000736,2.170649851498357e-4,0.9999256515998076,36,55,regulation of stem cell differentiation,BP,0.02363800897606261,1
GO:0008544,2.2561761048528784e-4,0.999878546291356,86,156,epidermis development,BP,0.02443134518035911,1
GO:0010604,2.423409374545656e-4,0.9998032977766832,689,1528,positive regulation of macromolecule metabolic process,BP,0.02609565122590364,1
GO:0035222,2.447942414741923e-4,0.999926467377396,30,44,wing disc pattern formation,BP,0.02621338335786142,1
GO:0051179,2.489651716819794e-4,0.9997894186540808,1160,2647,localization,BP,0.02651272753685167,1
GO:0007310,2.657909524527496e-4,0.9999441786237444,21,28,oocyte dorsal/ventral axis specification,BP,0.02799519458211338,1
GO:0014706,2.9278200984270706e-4,0.9998446536101953,80,144,striated muscle tissue development,BP,0.03001794276445839,1
GO:0043583,2.94814878498158e-4,0.9998551374096096,66,115,ear development,BP,0.03006643800556611,1
GO:0070167,3.154231824816896e-4,0.9999278108938332,22,30,regulation of biomineral tissue development,BP,0.03122052997690999,1
GO:1905216,3.171268994361291e-4,1,9,9,positive regulation of RNA binding,BP,0.03122052997690999,1
GO:0048663,3.294696514318084e-4,0.9998899257818592,33,50,neuron fate commitment,BP,0.03223618036217313,1
GO:0022008,3.403195511587651e-4,0.9997313731624532,499,1090,neurogenesis,BP,0.03312959266962221,1
GO:0009161,3.5253722720844747e-4,0.999802374764032,91,168,ribonucleoside monophosphate metabolic process,BP,0.03414650781127048,1
GO:0007399,3.627586216520068e-4,0.999706188193256,631,1399,nervous system development,BP,0.03496086216171215,1
GO:0000377,3.6697003098996e-4,0.9997642517488626,147,289,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",BP,0.03501657102639406,1
GO:0000398,3.6697003098996e-4,0.9997642517488626,147,289,"mRNA splicing, via spliceosome",BP,0.03501657102639406,1
GO:0070640,3.7441870260226104e-4,0.999979829152174,11,12,vitamin D3 metabolic process,BP,0.03554822058120983,1
GO:0048468,3.804814074049932e-4,0.999693186679275,598,1323,cell development,BP,0.03577453233039631,1
GO:0097065,3.838124787360707e-4,0.9999510190626808,15,18,anterior head development,BP,0.03591255110503768,1
GO:0045652,3.864299550526884e-4,0.9999043631831556,23,32,regulation of megakaryocyte differentiation,BP,0.0359827892929496,1
GO:0051252,3.884661040361454e-4,0.9996849330351936,633,1402,regulation of RNA metabolic process,BP,0.03599848151584953,1
GO:0019219,4.034883816851283e-4,0.9996692478405144,706,1574,regulation of nucleobase-containing compound metabolic process,BP,0.03703446931895642,1
GO:1904396,4.212854177551392e-4,0.999783107800225,70,125,regulation of neuromuscular junction development,BP,0.03830319069448259,1
GO:0036230,4.3036295403292406e-4,0.9997299819223324,131,255,granulocyte activation,BP,0.03890768988704919,1
GO:0043588,4.336845461772135e-4,0.9998058097494408,51,86,skin development,BP,0.03890768988704919,1
GO:0032501,4.339897964054774e-4,0.9996259758634352,1448,3344,multicellular organismal process,BP,0.03890768988704919,1
GO:0042274,4.395271360362273e-4,0.9998179266276634,44,72,ribosomal small subunit biogenesis,BP,0.0390570118797636,1
GO:0055086,4.39707993665821e-4,0.999688537469514,227,468,nucleobase-containing small molecule metabolic process,BP,0.0390570118797636,1
GO:0009996,4.4820204411762294e-4,0.9999303966788288,16,20,negative regulation of cell fate specification,BP,0.03962887339617973,1
GO:0045321,4.585841232394539e-4,0.9996833850580206,197,401,leukocyte activation,BP,0.04017822261563852,1
GO:0030500,4.6358861896139166e-4,0.9998989268102664,20,27,regulation of bone mineralization,BP,0.04023236614778135,1
GO:0050684,4.6798229402779726e-4,0.9997632757394967,66,117,regulation of mRNA processing,BP,0.04023236614778135,1
GO:0060537,4.6799347218864554e-4,0.9997412763257516,84,154,muscle tissue development,BP,0.04023236614778135,1
GO:0048699,4.71725797634168e-4,0.999627656002738,473,1033,generation of neurons,BP,0.04023236614778135,1
GO:0070972,5.149753669856029e-4,0.999762763465456,53,90,protein localization to endoplasmic reticulum,BP,0.04265112137205097,1
GO:0009059,5.156110952957028e-4,0.9995898140290816,501,1096,macromolecule biosynthetic process,BP,0.04265112137205097,1
GO:0000375,5.187004043451668e-4,0.9996619512750656,148,293,"RNA splicing, via transesterification reactions",BP,0.04265112137205097,1
GO:0045637,5.187516216756953e-4,0.9997378313722496,65,115,regulation of myeloid cell differentiation,BP,0.04265112137205097,1
GO:0009126,5.200007015528911e-4,0.999707423512812,87,161,purine nucleoside monophosphate metabolic process,BP,0.04265112137205097,1
GO:0009167,5.200007015528911e-4,0.999707423512812,87,161,purine ribonucleoside monophosphate metabolic process,BP,0.04265112137205097,1
GO:0043299,5.302821781876832e-4,0.9996640372821012,131,256,leukocyte degranulation,BP,0.04331012281596438,1
GO:0060021,5.338475071130474e-4,0.99984406170599,26,38,roof of mouth development,BP,0.04341734472406745,1
GO:0008283,5.414427941843893e-4,0.9996142612622596,227,470,cell population proliferation,BP,0.04366656844311341,1
GO:0090150,5.46398790818002e-4,0.9996919242968034,87,161,establishment of protein localization to membrane,BP,0.04388265288757079,1
GO:0022414,5.53236655279078e-4,0.9995519295332376,587,1302,reproductive process,BP,0.04424745448342003,1
GO:0009790,5.684036924116047e-4,0.9995545465243788,431,938,embryo development,BP,0.04527264946790777,1
GO:0006888,5.723886191647919e-4,0.9997017344758622,69,124,endoplasmic reticulum to Golgi vesicle-mediated transport,BP,0.04540243059424429,1
GO:0045184,5.779835136063823e-4,0.9995560814229222,366,788,establishment of protein localization,BP,0.04565832879001237,1
GO:1901532,5.883998898024373e-4,0.99985924651694,21,29,regulation of hematopoietic progenitor cell differentiation,BP,0.04612334189578791,1
GO:0060828,5.936203617189703e-4,0.9996641153243028,87,161,regulation of canonical Wnt signaling pathway,BP,0.04618210307977161,1
GO:2000826,5.941977464997851e-4,0.999891436737632,17,22,regulation of heart morphogenesis,BP,0.04618210307977161,1
GO:0007292,6.007143480846174e-4,0.9995612636472068,258,541,female gamete generation,BP,0.04634039710013637,1
GO:0007447,6.040430185028599e-4,0.9997720796071464,36,57,imaginal disc pattern formation,BP,0.04638617203841683,1
GO:0008582,6.15211823367712e-4,0.9996817886726904,67,120,regulation of synaptic assembly at neuromuscular junction,BP,0.04688620700338435,1
GO:0048839,6.154194745450709e-4,0.999696226269,60,105,inner ear development,BP,0.04688620700338435,1
GO:0002275,6.223468513320388e-4,0.9996025849083268,132,259,myeloid cell activation involved in immune response,BP,0.04691006298699975,1
GO:0008380,6.230337807871303e-4,0.9995851563119912,158,316,RNA splicing,BP,0.04691006298699975,1
GO:0045669,6.279695293772308e-4,0.9998845325372684,17,22,positive regulation of osteoblast differentiation,BP,0.0470977147032923,1
GO:0044703,6.544731134332717e-4,0.9994805387984864,470,1031,multi-organism reproductive process,BP,0.04814873763903172,1
GO:0002283,7.043837257964297e-4,0.9995506290511486,129,253,neutrophil activation involved in immune response,BP,0.05066043401017232,1
GO:0042119,7.043837257964297e-4,0.9995506290511486,129,253,neutrophil activation,BP,0.05066043401017232,1
GO:0043312,7.340745177786918e-4,0.9995318424128784,128,251,neutrophil degranulation,BP,0.05244411810637478,1
GO:0046885,7.379235998732137e-4,0.9998472221380152,18,24,regulation of hormone biosynthetic process,BP,0.05244411810637478,1
GO:0072657,7.411324659015611e-4,0.9995150941405792,142,282,protein localization to membrane,BP,0.05244411810637478,1
GO:0060147,7.429582285054062e-4,0.9997609268046084,28,42,regulation of post-transcriptional gene silencing,BP,0.05244411810637478,1
GO:0046907,7.455091237948996e-4,0.9994044422152758,488,1073,intracellular transport,BP,0.05244411810637478,1
GO:0070562,7.499372337125622e-4,1,8,8,regulation of vitamin D receptor signaling pathway,BP,0.05256378247203504,1
GO:0030216,7.662653304633374e-4,0.9997902342704356,23,33,keratinocyte differentiation,BP,0.05351363856768416,1
GO:0007417,7.821886977051365e-4,0.9994254922659722,256,538,central nervous system development,BP,0.05428800302447656,1
GO:1902416,7.829865027654726e-4,1,8,8,positive regulation of mRNA binding,BP,0.05428800302447656,1
GO:0032940,7.960183612757364e-4,0.9994203486065288,242,507,secretion by cell,BP,0.05499374162576997,1
GO:0006167,8.032480197707444e-4,1,8,8,AMP biosynthetic process,BP,0.05529501993243248,1
GO:0009110,8.121596222187234e-4,0.9998300352306636,18,24,vitamin biosynthetic process,BP,0.05557107746834593,1
GO:0010463,8.144753361492863e-4,1,8,8,mesenchymal cell proliferation,BP,0.05557107746834593,1
GO:0071577,8.159073890294112e-4,0.9998672239326276,15,19,zinc ion transmembrane transport,BP,0.05557107746834593,1
GO:0016042,8.248890763458646e-4,0.999533410861514,82,153,lipid catabolic process,BP,0.05577551110649118,1
GO:0001101,8.278975802949326e-4,0.9994924358127651,108,208,response to acid chemical,BP,0.05577551110649118,1
GO:0043627,8.304836154377675e-4,0.9997073517295784,31,48,response to estrogen,BP,0.05577551110649118,1
GO:1903312,8.464670734215714e-4,0.9996942497718436,32,50,negative regulation of mRNA metabolic process,BP,0.05654391998399991,1
GO:0042362,8.504188220428786e-4,0.9999134414355576,12,14,fat-soluble vitamin biosynthetic process,BP,0.05654391998399991,1
GO:0009123,8.540231922246537e-4,0.9994940895833178,95,180,nucleoside monophosphate metabolic process,BP,0.05654391998399991,1
GO:0007293,8.549831155499298e-4,0.9996049976732606,49,84,germarium-derived egg chamber formation,BP,0.05654391998399991,1
GO:0006366,8.578129064170026e-4,0.9994152422004388,168,339,transcription by RNA polymerase II,BP,0.05654391998399991,1
GO:0009259,8.595262544908936e-4,0.9994293731696569,148,296,ribonucleotide metabolic process,BP,0.05654391998399991,1
GO:0051592,9.155727010454524e-4,0.9996066481084668,42,70,response to calcium ion,BP,0.05982258919542743,1
GO:0034654,9.235185723175172e-4,0.9992866471880928,354,762,nucleobase-containing compound biosynthetic process,BP,0.06001191555434343,1
GO:0006812,9.308102850783328e-4,0.9993586791463308,174,355,monoatomic cation transport,BP,0.06001191555434343,1
GO:0001775,9.337731398255276e-4,0.9993352196043358,207,428,cell activation,BP,0.06001191555434343,1
GO:0009798,9.340375961765516e-4,0.9994310397438104,103,198,axis specification,BP,0.06001191555434343,1
GO:0009792,9.384418134875462e-4,0.9992949330557472,288,613,embryo development ending in birth or egg hatching,BP,0.06009457127897826,1
GO:0002443,9.56078641676868e-4,0.9993694709576396,141,281,leukocyte mediated immunity,BP,0.06081985418587996,1
GO:0002444,9.599476349497926e-4,0.9993776531486656,131,259,myeloid leukocyte mediated immunity,BP,0.06086510086729359,1
GO:0072073,9.954156526974472e-4,0.9995996617137302,37,60,kidney epithelium development,BP,0.06290700559260097,1
GO:0002446,0.0010420155426719,0.9993250773702708,129,255,neutrophil mediated immunity,BP,0.06503522876556338,1
GO:0009150,0.00104258810316778,0.9993082407008804,143,286,purine ribonucleotide metabolic process,BP,0.06503522876556338,1
GO:0009653,0.00104779353394496,0.9991304442976072,684,1537,anatomical structure morphogenesis,BP,0.06514909795738479,1
GO:0043484,0.00105262416746805,0.9994614699008896,60,107,regulation of RNA splicing,BP,0.06523900587764225,1
GO:0050793,0.00107813359246903,0.9991150994471854,600,1338,regulation of developmental process,BP,0.06660584934243771,1
GO:0070727,0.00108978261619947,0.9991299411281436,453,996,cellular macromolecule localization,BP,0.06711041510301889,1
GO:0003006,0.00110651674779255,0.9991274569705104,405,884,developmental process involved in reproduction,BP,0.06732154630683701,1
GO:0006635,0.0011081026349108,0.9996038572185092,30,47,fatty acid beta-oxidation,BP,0.06732154630683701,1
GO:0048880,0.00110904271848502,0.999786852813868,16,21,sensory system development,BP,0.06732154630683701,1
GO:0048813,0.00111492744001054,0.9994024977370272,67,122,dendrite morphogenesis,BP,0.06732154630683701,1
GO:0035195,0.00111516857462234,0.9996322584785444,27,41,miRNA-mediated post-transcriptional gene silencing,BP,0.06732154630683701,1
GO:0051963,0.00116691443797838,0.999350494131221,74,137,regulation of synapse assembly,BP,0.06920700243702584,1
GO:0008285,0.00117632971698607,0.9992022963611712,155,313,negative regulation of cell population proliferation,BP,0.06955139661014288,1
GO:0006775,0.00118075931437319,0.9997713088954396,16,21,fat-soluble vitamin metabolic process,BP,0.0695998036224569,1
GO:0043933,0.0012127452043488,0.9990214584221286,492,1086,protein-containing complex organization,BP,0.07090029558505748,1
GO:0006403,0.00121385720067802,0.9992461224167276,106,206,RNA localization,BP,0.07090029558505748,1
GO:0030324,0.00124285101549067,0.9993991215258692,51,89,lung development,BP,0.07193979977051856,1
GO:0042127,0.00125769974097477,0.9990366867185738,314,674,regulation of cell population proliferation,BP,0.07236466420086207,1
GO:0045664,0.00127159796226888,0.9990914115355776,200,415,regulation of neuron differentiation,BP,0.07261986398281783,1
GO:0016192,0.00130427937630352,0.9989583109041618,440,968,vesicle-mediated transport,BP,0.074033633044163,1
GO:0007365,0.00130591103683607,0.9996466997162248,21,30,periodic partitioning,BP,0.074033633044163,1
GO:0030879,0.00134014854620974,0.9994527748943296,36,59,mammary gland development,BP,0.075530301836821,1
GO:0009888,0.00135965670211924,0.9988947621438694,518,1149,tissue development,BP,0.07638477049122049,1
GO:0044273,0.0013632353332804,0.9995566058561408,26,39,sulfur compound catabolic process,BP,0.07638477049122049,1
GO:0003231,0.00137350114773405,0.999488618305432,31,49,cardiac ventricle development,BP,0.07669627297186668,1
GO:0000041,0.00137701213867243,0.9993876698957374,42,71,transition metal ion transport,BP,0.07669627297186668,1
GO:2000380,0.00138416633330984,0.9996982931574852,17,23,regulation of mesoderm development,BP,0.07669627297186668,1
GO:0033365,0.00138830401371639,0.9989721703268164,244,515,protein localization to organelle,BP,0.07669627297186668,1
GO:0060411,0.00138977592919931,0.9996215618856136,21,30,cardiac septum morphogenesis,BP,0.07669627297186668,1
GO:0010454,0.00144303797848669,0.9996838892912508,17,23,negative regulation of cell fate commitment,BP,0.07887394038486643,1
GO:0021517,0.00144861793542787,0.9996825201185175,17,23,ventral spinal cord development,BP,0.07887601894172983,1
GO:0002520,0.00145844915396778,0.9989672124006403,186,384,immune system development,BP,0.07918762659923667,1
GO:0009058,0.00147718088167322,0.998752229522062,802,1817,biosynthetic process,BP,0.07997938621980749,1
GO:0006886,0.00152377064531563,0.998848497641537,275,587,intracellular protein transport,BP,0.08204100331971753,1
GO:0042359,0.00152878278200312,0.9998363998160236,11,13,vitamin D metabolic process,BP,0.08208158251562754,1
GO:0032769,0.00158594293932307,0.999829276576064,11,13,negative regulation of monooxygenase activity,BP,0.08418534667110882,1
GO:0001657,0.0015941712858601599,0.999516899541684,23,34,ureteric bud development,BP,0.08418534667110882,1
GO:0001823,0.0015941712858601599,0.999516899541684,23,34,mesonephros development,BP,0.08418534667110882,1
GO:0072163,0.0015941712858601599,0.999516899541684,23,34,mesonephric epithelium development,BP,0.08418534667110882,1
GO:0072164,0.0015941712858601599,0.999516899541684,23,34,mesonephric tubule development,BP,0.08418534667110882,1
GO:0071599,0.00161294509162244,0.9997208849238826,14,18,otic vesicle development,BP,0.08471257940333127,1
GO:0051641,0.00167113012423834,0.9986014361650858,691,1560,cellular localization,BP,0.08694587136848171,1
GO:0000462,0.00167228456446675,0.9994342192295144,26,40,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",BP,0.08694587136848171,1
GO:0010975,0.00167351067588621,0.9988315162020424,168,345,regulation of neuron projection development,BP,0.08694587136848171,1
GO:1903311,0.00171250252379608,0.9989387430554244,99,192,regulation of mRNA metabolic process,BP,0.08873248964024073,1
GO:0071910,0.00179455192253519,1,7,7,determination of liver left/right asymmetry,BP,0.09273455310151724,1
GO:0051823,0.00181531993282206,1,7,7,regulation of synapse structural plasticity,BP,0.09317789850473118,1
GO:0033540,0.00182174553607641,1,7,7,fatty acid beta-oxidation using acyl-CoA oxidase,BP,0.09317789850473118,1
GO:0009111,0.00185147263953579,1,7,7,vitamin catabolic process,BP,0.09317789850473118,1
GO:0010956,0.00185147263953579,1,7,7,negative regulation of calcidiol 1-monooxygenase activity,BP,0.09317789850473118,1
GO:0010957,0.00185147263953579,1,7,7,negative regulation of vitamin D biosynthetic process,BP,0.09317789850473118,1
GO:0046137,0.00185147263953579,1,7,7,negative regulation of vitamin metabolic process,BP,0.09317789850473118,1
GO:0060556,0.00185147263953579,1,7,7,regulation of vitamin D biosynthetic process,BP,0.09317789850473118,1
