"","list","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"53","prawnchip_low.int","Montipora_capitata_HIv3___RNAseq.g40764.t1",117.99151564869,4.85893998308751,1.06262870052928,4.57256610956147,4.81787142351972e-06,0.00983343752465954
"54","prawnchip_low.int","Montipora_capitata_HIv3___RNAseq.g41130.t1",56.9387018471078,5.84688565781999,1.42498508291575,4.10312060660755,4.07614624462953e-05,0.0491506674337665
"55","prawnchip_low.int","Montipora_capitata_HIv3___RNAseq.g41946.t1",66.0335878314548,5.50716726847463,1.3516082708644,4.07452912740212,4.61075424706446e-05,0.0491506674337665
"56","prawnchip_low.int","Montipora_capitata_HIv3___TS.g48661.t1",176.18284652168,-2.0855592505769,0.458809672789761,-4.54558692691851,5.47823817529779e-06,0.00983343752465954
"57","prawnchip_low.int","Montipora_capitata_HIv3___TS.g23059.t1a",587.853553345556,17.1410449812122,1.74000764541453,9.85113199150834,6.77762680250372e-23,8.51608807734592e-19
"58","prawnchip_low.int","Montipora_capitata_HIv3___TS.g45793.t1b",95.2026191577959,6.48755601087807,1.16769565727566,5.55586206941469,2.76244951980819e-08,0.000173550891081949
"59","prawnchip_low.int","Montipora_capitata_HIv3___RNAseq.g20824.t1a",133.631089292912,4.29277720347247,0.964801299607603,4.44938994715119,8.61145418252942e-06,0.0135253652254353
"60","prawnchip_low.int","Montipora_capitata_HIv3___TS.g15697.t1",60.9572088149124,5.71433240597649,1.23345189816417,4.63279712365072,3.60758029363003e-06,0.00906584927789226
"61","prawnchip_low.int","Montipora_capitata_HIv3___RNAseq.g48280.t1",94.064448579666,3.41297922315465,0.838495673516841,4.07035996839416,4.69405498770552e-05,0.0491506674337665
"62","prawnchip_low.int","Montipora_capitata_HIv3___RNAseq.g18178.t1",79.4910092257589,6.15106225927266,1.29903175732385,4.73511307525272,2.18933003058588e-06,0.00687723295857789
"63","earlygastrula_high.int","Montipora_capitata_HIv3___RNAseq.g11129.t1",31.1865634583676,6.27326278436628,1.20959075551802,5.1862687902899,2.14549092206742e-07,0.00269580934357772
"64","earlygastrula_high.int","Montipora_capitata_HIv3___RNAseq.g20279.t1",151.324927791196,-5.80454367037722,1.30066068594634,-4.46276552608642,8.09085733105655e-06,0.0356003980471364
"65","earlygastrula_high.int","Montipora_capitata_HIv3___RNAseq.g21373.t1",61.2849858161482,4.29046205448565,0.963674550398734,4.45218985259123,8.4998960717397e-06,0.0356003980471364
"66","earlygastrula_mid.int","Montipora_capitata_HIv3___RNAseq.g11410.t1",784.153030735519,-3.27402934736413,0.774401428041332,-4.22781935674502,2.35967116664374e-05,0.0485410342362051
"67","earlygastrula_mid.int","Montipora_capitata_HIv3___TS.g8038.t2",711.895237206984,-5.03758888573885,1.25524132624208,-4.01324333450707,5.98901179735316e-05,0.0485410342362051
"68","earlygastrula_mid.int","Montipora_capitata_HIv3___RNAseq.g41393.t1",444.987930434197,-1.52681811021137,0.374854794081138,-4.07309212612308,4.63930626002221e-05,0.0485410342362051
"69","earlygastrula_mid.int","Montipora_capitata_HIv3___RNAseq.g15050.t1",2429.50842052207,-5.80547750998273,1.44662992302862,-4.01310481524436,5.99252878613827e-05,0.0485410342362051
"70","earlygastrula_mid.int","Montipora_capitata_HIv3___RNAseq.g15087.t1",2969.17170911463,-5.49455294961929,1.31193955268023,-4.1881144130415,2.81281711925073e-05,0.0485410342362051
"71","earlygastrula_mid.int","Montipora_capitata_HIv3___RNAseq.g23104.t1",1449.37590966705,-5.27660026222485,1.32635111371925,-3.97828313155227,6.94146841165364e-05,0.0485410342362051
"72","earlygastrula_mid.int","Montipora_capitata_HIv3___RNAseq.g33315.t1",5769.8964411513,-5.82889300810629,1.30580358919871,-4.463835952299,8.05052109337027e-06,0.0485410342362051
"73","earlygastrula_mid.int","Montipora_capitata_HIv3___TS.g983.t1",517.909763126735,-4.15161175854633,1.03003533231111,-4.03055276679809,5.56458346520973e-05,0.0485410342362051
"74","earlygastrula_mid.int","Montipora_capitata_HIv3___RNAseq.g49798.t1",1938.33691601661,-4.06910628420819,1.02898142818339,-3.95449924824394,7.6695112984524e-05,0.0485410342362051
"75","earlygastrula_mid.int","Montipora_capitata_HIv3___RNAseq.g39019.t1",6712.10141165226,-4.46488380193484,1.06936632539745,-4.17526127005673,2.97644246917701e-05,0.0485410342362051
"76","earlygastrula_mid.int","Montipora_capitata_HIv3___RNAseq.g35580.t1",3967.36224822694,-3.72211198527466,0.937608504078858,-3.96979332960659,7.1934999623999e-05,0.0485410342362051
"77","earlygastrula_low.int","Montipora_capitata_HIv3___TS.g26493.t2a",164.366804395959,-5.99243205722639,1.26004300658479,-4.75573613433102,1.97724590906091e-06,0.00414068247455839
"78","earlygastrula_low.int","Montipora_capitata_HIv3___RNAseq.g9870.t1",154.31682319449,-2.22594230113262,0.50973335257599,-4.36687591636606,1.26036279976107e-05,0.0175960650877753
"79","earlygastrula_low.int","Montipora_capitata_HIv3___TS.g9699.t2",96.5599753072669,3.54529121699705,0.797230002090906,4.4470117879392,8.707306140953e-06,0.0136759127076343
"80","earlygastrula_low.int","Montipora_capitata_HIv3___RNAseq.g40764.t1",117.99151564869,5.08773574295038,1.05292410152086,4.83200615847009,1.3516407293533e-06,0.00339667315286485
"81","earlygastrula_low.int","Montipora_capitata_HIv3___TS.g48661.t1",176.18284652168,-2.38579950339972,0.4544936618352,-5.24935704002143,1.5263099564317e-07,0.000639269486752146
"82","earlygastrula_low.int","Montipora_capitata_HIv3___RNAseq.g12860.t1",574.033798772282,-1.32761371632596,0.313802592975198,-4.23072895522852,2.32935214722464e-05,0.0292683097298776
"83","earlygastrula_low.int","Montipora_capitata_HIv3___TS.g23059.t1a",587.853553345556,17.216059843489,1.72375706817606,9.98752095717622,1.72850449273716e-23,2.17186589512425e-19
"84","earlygastrula_low.int","Montipora_capitata_HIv3___TS.g45793.t1b",95.2026191577959,6.42693852479377,1.16542874133147,5.51465593464871,3.49462943380407e-08,0.000219550094178741
"85","earlygastrula_low.int","Montipora_capitata_HIv3___RNAseq.g20824.t1a",133.631089292912,3.95372100981876,0.958828728329477,4.12349035130304,3.73174099038872e-05,0.0426266595856675
"86","earlygastrula_low.int","Montipora_capitata_HIv3___TS.g15697.t1",60.9572088149124,5.6036304997746,1.22831674456481,4.56204030806399,5.06589185132038e-06,0.00909327587312008
"87","earlygastrula_low.int","Montipora_capitata_HIv3___RNAseq.g18178.t1",79.4910092257589,6.36916681471117,1.29329622140288,4.92475483134274,8.44661882317342e-07,0.00265329413782935
"88","cleavage_low.vs.control","Montipora_capitata_HIv3___TS.g26493.t2a",164.366804395959,6.16745993625084,1.17879519641638,5.23200294249616,1.67683080846151e-07,0.000421387582166378
"89","cleavage_low.vs.control","Montipora_capitata_HIv3___RNAseq.g5394.t1",704.537037919669,0.762736015840144,0.18125214674596,4.20814886628176,2.57471231282132e-05,0.0175331194886404
"90","cleavage_low.vs.control","Montipora_capitata_HIv3___TS.g28558.t3a",589.690662899895,0.907673010394734,0.183857347570801,4.93683294351453,7.94014293411114e-07,0.00142525565667295
"91","cleavage_low.vs.control","Montipora_capitata_HIv3___RNAseq.g9530.t2",213.736765494876,1.3219290352465,0.319804159748567,4.13355797587441,3.57190139654627e-05,0.0204004277489109
"92","cleavage_low.vs.control","Montipora_capitata_HIv3___RNAseq.g9870.t1",154.31682319449,1.8154489773033,0.416660426566056,4.35714279915059,1.31771301898326e-05,0.0118264743453748
"93","cleavage_low.vs.control","Montipora_capitata_HIv3___TS.g38156.t1c",156.202865040426,2.14641578813216,0.556354095270954,3.85800303507574,0.00011431722881788,0.0398998883360185
"94","cleavage_low.vs.control","Montipora_capitata_HIv3___RNAseq.g24946.t1",38.8124872788884,2.98816524172704,0.706742716246271,4.22808070467016,2.3569325560303e-05,0.0175331194886404
"95","cleavage_low.vs.control","Montipora_capitata_HIv3___TS.g9699.t2",96.5599753072669,-3.37289370367202,0.697247673691798,-4.83743988102989,1.31522146608599e-06,0.00194834165113862
"96","cleavage_low.vs.control","Montipora_capitata_HIv3___RNAseq.g40764.t1",117.99151564869,-4.69871114788553,0.977960897881585,-4.80460022283474,1.55061014814056e-06,0.00194834165113862
"97","cleavage_low.vs.control","Montipora_capitata_HIv3___RNAseq.g40947.t1",120.086608097084,-1.53163397840348,0.386901139441958,-3.95872180839946,7.53519423110817e-05,0.0329773010431492
"98","cleavage_low.vs.control","Montipora_capitata_HIv3___RNAseq.g41130.t1",56.9387018471078,-5.33909669559531,1.27503894368407,-4.18739891988604,2.82169620211111e-05,0.0175331194886404
"99","cleavage_low.vs.control","Montipora_capitata_HIv3___RNAseq.g41946.t1",66.0335878314548,-4.87140272247436,1.23179260326577,-3.95472639595265,7.66222862459074e-05,0.0329773010431492
"100","cleavage_low.vs.control","Montipora_capitata_HIv3___TS.g48661.t1",176.18284652168,2.10755228237983,0.370734315962555,5.68480497120396,1.30962024818297e-08,5.48512613947299e-05
"101","cleavage_low.vs.control","Montipora_capitata_HIv3___TS.g50653.t2",93.410675881291,3.02697624141486,0.749121164624373,4.04070313903447,5.32911814906252e-05,0.0291132041491176
"102","cleavage_low.vs.control","Montipora_capitata_HIv3___RNAseq.g12860.t1",574.033798772282,1.19245445802793,0.247187979019926,4.82407948297439,1.40651324455263e-06,0.00194834165113862
"103","cleavage_low.vs.control","Montipora_capitata_HIv3___TS.g21346.t1",226.191863717717,-5.29360013977201,1.39434714948245,-3.79647216386313,0.000146769834428469,0.0472862299895824
"104","cleavage_low.vs.control","Montipora_capitata_HIv3___TS.g23059.t1a",587.853553345556,-17.0576734292587,1.49117058596004,-11.4391160809255,2.66587678813499e-30,3.34967418429162e-26
"105","cleavage_low.vs.control","Montipora_capitata_HIv3___RNAseq.g15285.t1",210.233101069908,0.918422600167021,0.240900496189888,3.81245624103273,0.000137592594734492,0.0454960777062867
"106","cleavage_low.vs.control","Montipora_capitata_HIv3___TS.g45793.t1b",95.2026191577959,-6.46040255169616,1.11081584598594,-5.81590780779871,6.0305698263629e-09,3.78870549341249e-05
"107","cleavage_low.vs.control","Montipora_capitata_HIv3___RNAseq.g45000.t1",344.679219435675,-1.0309412259228,0.260725810025462,-3.95412032979058,7.6816745226162e-05,0.0329773010431492
"108","cleavage_low.vs.control","Montipora_capitata_HIv3___TS.g46137.t1a",255.694656314207,-1.50612426417209,0.359262991212585,-4.19226110401357,2.76187857408387e-05,0.0175331194886404
"109","cleavage_low.vs.control","Montipora_capitata_HIv3___RNAseq.g19088.t1",368.078628196126,-0.904994753041245,0.228965583374927,-3.95253618339369,7.73272317780154e-05,0.0329773010431492
"110","cleavage_low.vs.control","Montipora_capitata_HIv3___RNAseq.g20824.t1a",133.631089292912,-4.0800663950219,0.856434386609015,-4.76401515261036,1.89778244227115e-06,0.00216778512610336
"111","cleavage_low.vs.control","Montipora_capitata_HIv3___RNAseq.g22859.t1",945.677644632878,-0.589273189604085,0.149240513252606,-3.94848005250876,7.86489681155407e-05,0.0329773010431492
"112","cleavage_low.vs.control","Montipora_capitata_HIv3___RNAseq.g23082.t1",77.2610464820442,-2.54140129967521,0.608163232066413,-4.1788144459836,2.93032637693154e-05,0.0175331194886404
"113","cleavage_low.vs.control","Montipora_capitata_HIv3___RNAseq.g23537.t1",28.1775177600092,3.17005360100724,0.802908059108638,3.94821494820532,7.87360948105432e-05,0.0329773010431492
"114","cleavage_low.vs.control","Montipora_capitata_HIv3___TS.g15697.t1",60.9572088149124,-5.78088872502826,1.15227874481325,-5.01691865015278,5.2506786863414e-07,0.00109957962823133
"115","cleavage_low.vs.control","Montipora_capitata_HIv3___RNAseq.g31500.t1",80.1057805316617,-2.33882314687966,0.600072242544096,-3.89756929426343,9.71630250805898e-05,0.0381516690668003
"116","cleavage_low.vs.control","Montipora_capitata_HIv3___RNAseq.g34657.t1",95.830445364071,-2.40323854170978,0.616144801107578,-3.90044440428571,9.60162742775512e-05,0.0381516690668003
"117","cleavage_low.vs.control","Montipora_capitata_HIv3___RNAseq.g46103.t2",101.847284800075,2.43700297206749,0.626943390843849,3.88711805189836,0.000101441426968706,0.0386245918139935
"118","cleavage_low.vs.control","Montipora_capitata_HIv3___RNAseq.g48280.t1",94.064448579666,-3.18658456475349,0.727812331191567,-4.37830526934938,1.19605741603767e-05,0.0115603549480872
"119","cleavage_low.vs.control","Montipora_capitata_HIv3___RNAseq.g39262.t1",65.1204949666541,-2.0891308291533,0.49214080283527,-4.2449860225318,2.18607047500992e-05,0.0175331194886404
"120","cleavage_low.vs.control","Montipora_capitata_HIv3___RNAseq.g39295.t2",403.598832523852,1.02479878001013,0.265278712465976,3.86310220855573,0.000111956136919965,0.0398998883360185
"121","cleavage_low.vs.control","Montipora_capitata_HIv3___RNAseq.g39743.t1",72.6538046679283,-5.66927861623504,1.23902308204369,-4.57560371424553,4.74848649012234e-06,0.0049720610623656
"122","cleavage_low.vs.control","Montipora_capitata_HIv3___RNAseq.g15918.t2",81.9700340743802,-5.01853914524403,1.19414427799691,-4.20262378484304,2.63838885553883e-05,0.0175331194886404
"123","cleavage_low.vs.control","Montipora_capitata_HIv3___RNAseq.g16310.t1",52.6844857087675,-2.70726438917685,0.671829926168698,-4.02968710342482,5.58511459133298e-05,0.0292404020167079
"124","cleavage_low.vs.control","Montipora_capitata_HIv3___RNAseq.g18178.t1",79.4910092257589,-6.24531531806158,1.19234994848702,-5.23782076393453,1.62483743127423e-07,0.000421387582166378
"125","cleavage_low.vs.control","Montipora_capitata_HIv3___RNAseq.g35361.t1",81.0467648746121,-2.14806414330601,0.558226118122477,-3.84801798692392,0.000119077312430198,0.040438011640147
"126","cleavage_low.vs.control","Montipora_capitata_HIv3___RNAseq.g36818.t1",201.588780674891,-1.61125374067636,0.417141302773236,-3.86260897677703,0.000112182494645781,0.0398998883360185
"127","cleavage_mid.vs.control","Montipora_capitata_HIv3___TS.g26493.t2a",164.366804395959,7.64942704906648,1.14351471037064,6.68939977745204,2.24087790487545e-11,2.81566308747601e-07
"128","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g6929.t1",836.173003762134,0.710549287038229,0.157632055354633,4.50764462494426,6.55512479361348e-06,0.0030505608530279
"129","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g7017.t1",44.6198883576997,3.40502642747556,0.753205260906506,4.52071514128499,6.16310741935893e-06,0.00297844018170173
"130","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g7364.t1",266.948133151095,1.02060450936828,0.260539963819621,3.91726664272845,8.95586708536115e-05,0.0190729610046717
"131","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g8767.t1",835.905125762227,3.2426760968387,0.82726073026277,3.91977520292629,8.86316010900614e-05,0.0190729610046717
"132","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g8958.t1",196.862194433398,2.48650902337241,0.677873089686199,3.6681040466195,0.000244355749525247,0.0420715908588468
"133","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g9870.t1",154.31682319449,1.50856611256517,0.39159914927208,3.8523222416835,0.000117002908903376,0.0226175623133987
"134","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g10763.t1",1064.71997166166,4.0998994685453,1.0320413396505,3.9726116687668,7.1088891455536e-05,0.0171129006144587
"135","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g10964.t1",2392.56717705494,4.56942408502923,0.942312413864656,4.8491604459384,1.23985107621096e-06,0.000865484931810594
"136","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g10966.t1",2533.90000574731,4.48569229368806,0.932655106998579,4.80959387883874,1.51237254313232e-06,0.000997227622593439
"137","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g10968.t1",2294.01314899394,4.61095012654198,0.94110856588803,4.89948800135623,9.60867177723186e-07,0.000710193887534813
"138","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g11051.t1",1996.94719187419,4.3298670633007,0.911450723023768,4.7505223858249,2.0289183126723e-06,0.00115878902721488
"139","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g11053.t1",2109.96518296803,4.65870398385888,0.92315058549849,5.04652659819658,4.49914283663414e-07,0.000513924815839163
"140","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g11410.t1",784.153030735519,3.60516602679146,0.599253842195877,6.01609163419105,1.78678452336435e-09,5.61273688401825e-06
"141","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g11828.t1",3196.32750248385,3.5379156092212,0.748935127229981,4.72392798867182,2.31332359877301e-06,0.00126377873993838
"142","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g467.t1",2888.28884410455,3.6385037929444,0.937348249757369,3.88169903116181,0.000103729205857182,0.0213665159277949
"143","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g516.t1",64.2302999678121,2.42130179586492,0.611378918127337,3.96039464900328,7.48259990304898e-05,0.0171129006144587
"144","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g527.t1b",1518.3890787753,2.10336837324797,0.471156060490363,4.46427107625202,8.03417958941563e-06,0.00356698387518976
"145","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g611.t1",1374.21198045637,1.30282272898553,0.357521669692256,3.64403850011933,0.000268393245930968,0.0449648151349682
"146","cleavage_mid.vs.control","Montipora_capitata_HIv3___TS.g40145.t1",118.67848162272,1.90778348322167,0.485518397352434,3.92937423921512,8.51672042153412e-05,0.0190729610046717
"147","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g3338.t1",1718.71930761809,2.47035437223384,0.611482713361403,4.0399414705511,5.3464542041228e-05,0.0147899459963355
"148","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g24646.t1",1358.90838097383,2.78453968196259,0.689759411962892,4.03697236118671,5.41454449527602e-05,0.0147899459963355
"149","cleavage_mid.vs.control","Montipora_capitata_HIv3___TS.g7987.t1",359.355138346127,2.42822969634058,0.548257119678687,4.42899801787102,9.46718929686386e-06,0.00396446949341039
"150","cleavage_mid.vs.control","Montipora_capitata_HIv3___TS.g8038.t2",711.895237206984,4.89942357232318,0.979204966504753,5.00347091764817,5.63071640940899e-07,0.000544230397570953
"151","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g26524.t1",1912.54417850428,3.19974466409508,0.799050618428476,4.0044329987356,6.21664070001261e-05,0.0159412429378895
"152","cleavage_mid.vs.control","Montipora_capitata_HIv3___RNAseq.g26744.t1",377.746338030592,1.65801997714248,0.423217280797162,3.91765660896331,8.9413955117105e-05,0.0190729610046717
