category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,bh_adjust
GO:0006807,0,1,5,5,nitrogen compound metabolic process,BP,0
GO:0007275,0,1,5,5,multicellular organism development,BP,0
GO:0008150,0,1,6,6,biological_process,BP,0
GO:0008152,0,1,5,5,metabolic process,BP,0
GO:0009987,0,1,5,5,cellular process,BP,0
GO:0032501,0,1,6,6,multicellular organismal process,BP,0
GO:0032502,0,1,5,5,developmental process,BP,0
GO:0043170,0,1,5,5,macromolecule metabolic process,BP,0
GO:0044237,0,1,5,5,cellular metabolic process,BP,0
GO:0044238,0,1,5,5,primary metabolic process,BP,0
GO:0044260,0,1,5,5,cellular macromolecule metabolic process,BP,0
GO:0048513,0,1,5,5,animal organ development,BP,0
GO:0048731,0,1,5,5,system development,BP,0
GO:0048856,0,1,5,5,anatomical structure development,BP,0
GO:0071704,0,1,5,5,organic substance metabolic process,BP,0
GO:0009889,3.1959138457191795e-13,1,4,4,regulation of biosynthetic process,BP,5.773250837727854e-12
GO:0009892,3.1959138457191795e-13,1,4,4,negative regulation of metabolic process,BP,5.773250837727854e-12
GO:0010468,3.1959138457191795e-13,1,4,4,regulation of gene expression,BP,5.773250837727854e-12
GO:0010605,3.1959138457191795e-13,1,4,4,negative regulation of macromolecule metabolic process,BP,5.773250837727854e-12
GO:0019222,3.1959138457191795e-13,1,4,4,regulation of metabolic process,BP,5.773250837727854e-12
GO:0031323,3.1959138457191795e-13,1,4,4,regulation of cellular metabolic process,BP,5.773250837727854e-12
GO:0031324,3.1959138457191795e-13,1,4,4,negative regulation of cellular metabolic process,BP,5.773250837727854e-12
GO:0031326,3.1959138457191795e-13,1,4,4,regulation of cellular biosynthetic process,BP,5.773250837727854e-12
GO:0048519,3.1959138457191795e-13,1,4,4,negative regulation of biological process,BP,5.773250837727854e-12
GO:0048523,3.1959138457191795e-13,1,4,4,negative regulation of cellular process,BP,5.773250837727854e-12
