module,Count,Percent,Term,GO.IDs,n_goids,n_genes,genes,DEdueto,pattern
leachate_up,2,0.13708019191226867,cilium organization,GO:0060271; GO:0044782,2,1,Montipora_capitata_HIv3___RNAseq.g11410.t1,leachate,up
leachate_up,505,34.61274845784784,anatomical structure development,GO:0000768;GO:0000902;GO:0001501;GO:0001525;GO:0001568;GO:0001569;GO:0001570;GO:0001654;GO:0001655;GO:0001700;GO:0001701;GO:0001704;GO:0001706;GO:0001711;GO:0001714;GO:0001745;GO:0001751;GO:0001752;GO:0001754;GO:0001755;GO:0001763;GO:0001764;GO:0001822;GO:0001824;GO:0001825;GO:0001826;GO:0001827;GO:0001828;GO:0001838;GO:0001841;GO:0001942;GO:0001944;GO:0001947;GO:0002009;GO:0002011;GO:0002064;GO:0002065;GO:0002066;GO:0002072;GO:0002074;GO:0002088;GO:0002119;GO:0002164;GO:0002165;GO:0002168;GO:0002200;GO:0002204;GO:0002208;GO:0002244;GO:0002320;GO:0002328;GO:0002520;GO:0002521;GO:0002562;GO:0002566;GO:0002761;GO:0003002;GO:0003007;GO:0003143;GO:0003151;GO:0003170;GO:0003171;GO:0003174;GO:0003179;GO:0003181;GO:0003183;GO:0003205;GO:0003206;GO:0003207;GO:0003208;GO:0003209;GO:0003211;GO:0003215;GO:0003228;GO:0003230;GO:0003231;GO:0003253;GO:0003279;GO:0003281;GO:0003283;GO:0003284;GO:0003289;GO:0003350;GO:0003357;GO:0006949;GO:0007275;GO:0007281;GO:0007286;GO:0007293;GO:0007294;GO:0007297;GO:0007298;GO:0007308;GO:0007309;GO:0007310;GO:0007312;GO:0007350;GO:0007365;GO:0007367;GO:0007368;GO:0007369;GO:0007389;GO:0007399;GO:0007405;GO:0007409;GO:0007411;GO:0007417;GO:0007420;GO:0007423;GO:0007444;GO:0007446;GO:0007447;GO:0007460;GO:0007492;GO:0007498;GO:0007507;GO:0007517;GO:0007519;GO:0007520;GO:0007525;GO:0008038;GO:0008103;GO:0008360;GO:0008362;GO:0008363;GO:0008406;GO:0008544;GO:0008582;GO:0008584;GO:0008585;GO:0009653;GO:0009790;GO:0009791;GO:0009792;GO:0009798;GO:0009799;GO:0009855;GO:0009880;GO:0009886;GO:0009887;GO:0009888;GO:0009913;GO:0009948;GO:0009949;GO:0009950;GO:0009952;GO:0009953;GO:0009954;GO:0009957;GO:0009994;GO:0010001;GO:0010171;GO:0010172;GO:0010720;GO:0010721;GO:0010830;GO:0010927;GO:0010975;GO:0014009;GO:0014013;GO:0014014;GO:0014031;GO:0014032;GO:0014033;GO:0014706;GO:0014902;GO:0016198;GO:0016199;GO:0016202;GO:0016325;GO:0016331;GO:0016445;GO:0016446;GO:0016447;GO:0016476;GO:0021501;GO:0021510;GO:0021515;GO:0021517;GO:0021522;GO:0021536;GO:0021538;GO:0021539;GO:0021761;GO:0021763;GO:0021782;GO:0021854;GO:0021855;GO:0021915;GO:0021953;GO:0021983;GO:0021984;GO:0021986;GO:0022008;GO:0022603;GO:0022604;GO:0030097;GO:0030098;GO:0030099;GO:0030182;GO:0030216;GO:0030217;GO:0030218;GO:0030239;GO:0030323;GO:0030324;GO:0030326;GO:0030588;GO:0030589;GO:0030706;GO:0030707;GO:0030720;GO:0030727;GO:0030855;GO:0030856;GO:0030858;GO:0030879;GO:0030900;GO:0031016;GO:0031018;GO:0031076;GO:0031099;GO:0031175;GO:0033077;GO:0035017;GO:0035050;GO:0035051;GO:0035107;GO:0035108;GO:0035113;GO:0035116;GO:0035137;GO:0035148;GO:0035190;GO:0035239;GO:0035270;GO:0035282;GO:0035293;GO:0035295;GO:0035315;GO:0035462;GO:0035545;GO:0035886;GO:0035904;GO:0035905;GO:0035909;GO:0035910;GO:0035987;GO:0035993;GO:0040003;GO:0040019;GO:0040025;GO:0040027;GO:0040028;GO:0042062;GO:0042063;GO:0042246;GO:0042335;GO:0042337;GO:0042475;GO:0042476;GO:0042481;GO:0042483;GO:0042692;GO:0042706;GO:0043009;GO:0043010;GO:0043403;GO:0043588;GO:0043704;GO:0045137;GO:0045138;GO:0045190;GO:0045191;GO:0045214;GO:0045464;GO:0045465;GO:0045570;GO:0045601;GO:0045603;GO:0045637;GO:0045661;GO:0045663;GO:0045664;GO:0045670;GO:0045765;GO:0045766;GO:0045830;GO:0045843;GO:0045844;GO:0045886;GO:0045995;GO:0046530;GO:0046545;GO:0046546;GO:0046552;GO:0046660;GO:0046661;GO:0046668;GO:0046669;GO:0046671;GO:0046673;GO:0048048;GO:0048134;GO:0048135;GO:0048136;GO:0048382;GO:0048468;GO:0048469;GO:0048477;GO:0048483;GO:0048485;GO:0048513;GO:0048514;GO:0048534;GO:0048536;GO:0048538;GO:0048546;GO:0048557;GO:0048562;GO:0048565;GO:0048566;GO:0048568;GO:0048580;GO:0048581;GO:0048592;GO:0048593;GO:0048596;GO:0048598;GO:0048599;GO:0048608;GO:0048621;GO:0048631;GO:0048633;GO:0048634;GO:0048635;GO:0048636;GO:0048641;GO:0048643;GO:0048644;GO:0048646;GO:0048663;GO:0048665;GO:0048666;GO:0048667;GO:0048699;GO:0048701;GO:0048703;GO:0048704;GO:0048705;GO:0048706;GO:0048729;GO:0048731;GO:0048732;GO:0048736;GO:0048738;GO:0048742;GO:0048749;GO:0048754;GO:0048762;GO:0048812;GO:0048814;GO:0048820;GO:0048821;GO:0048844;GO:0048845;GO:0048857;GO:0048858;GO:0048864;GO:0050767;GO:0050768;GO:0050773;GO:0051145;GO:0051146;GO:0051147;GO:0051153;GO:0051663;GO:0051960;GO:0051961;GO:0051962;GO:0051963;GO:0051964;GO:0055001;GO:0055002;GO:0055006;GO:0055007;GO:0055008;GO:0055009;GO:0055012;GO:0055013;GO:0055015;GO:0055021;GO:0055022;GO:0055024;GO:0055026;GO:0055123;GO:0060041;GO:0060043;GO:0060044;GO:0060126;GO:0060127;GO:0060173;GO:0060174;GO:0060251;GO:0060253;GO:0060281;GO:0060282;GO:0060284;GO:0060322;GO:0060323;GO:0060324;GO:0060325;GO:0060348;GO:0060411;GO:0060412;GO:0060413;GO:0060415;GO:0060420;GO:0060425;GO:0060429;GO:0060459;GO:0060460;GO:0060465;GO:0060485;GO:0060537;GO:0060538;GO:0060541;GO:0060562;GO:0060563;GO:0060577;GO:0060578;GO:0060644;GO:0060768;GO:0060770;GO:0060795;GO:0060840;GO:0060841;GO:0060900;GO:0060971;GO:0060972;GO:0060973;GO:0060993;GO:0061031;GO:0061061;GO:0061062;GO:0061064;GO:0061065;GO:0061067;GO:0061072;GO:0061117;GO:0061138;GO:0061180;GO:0061183;GO:0061184;GO:0061303;GO:0061307;GO:0061308;GO:0061309;GO:0061323;GO:0061325;GO:0061371;GO:0061383;GO:0061384;GO:0061386;GO:0061458;GO:0061515;GO:0061564;GO:0065001;GO:0070986;GO:0071695;GO:0071907;GO:0072001;GO:0072175;GO:0072359;GO:0090128;GO:0090129;GO:0090596;GO:0090598;GO:0097485;GO:0098773;GO:0120039;GO:1900193;GO:1900195;GO:1901342;GO:1901861;GO:1901862;GO:1901863;GO:1902105;GO:1903429;GO:1903431;GO:1903538;GO:1903706;GO:1904018;GO:1904146;GO:1904888;GO:1905879;GO:1905881;GO:2000026;GO:2000027;GO:2000136;GO:2000138;GO:2000287;GO:2000290;GO:2000826; GO:0048856,505,21,Montipora_capitata_HIv3___RNAseq.g24646.t1;Montipora_capitata_HIv3___RNAseq.g41261.t1;Montipora_capitata_HIv3___RNAseq.g19903.t1;Montipora_capitata_HIv3___RNAseq.g33365.t1;Montipora_capitata_HIv3___RNAseq.g35580.t1;Montipora_capitata_HIv3___RNAseq.g11828.t1;Montipora_capitata_HIv3___RNAseq.g7741.t1;Montipora_capitata_HIv3___RNAseq.g37643.t1;Montipora_capitata_HIv3___RNAseq.g41393.t1;Montipora_capitata_HIv3___RNAseq.g47569.t1;Montipora_capitata_HIv3___RNAseq.g39730.t1;Montipora_capitata_HIv3___TS.g24480.t2;Montipora_capitata_HIv3___RNAseq.27502_t;Montipora_capitata_HIv3___RNAseq.g15754.t1;Montipora_capitata_HIv3___RNAseq.g17086.t1;Montipora_capitata_HIv3___RNAseq.g527.t1b;Montipora_capitata_HIv3___RNAseq.g48280.t1;Montipora_capitata_HIv3___RNAseq.g26803.t1;Montipora_capitata_HIv3___RNAseq.g29575.t1;Montipora_capitata_HIv3___TS.g15697.t1;Montipora_capitata_HIv3___RNAseq.g40764.t1,leachate,up
leachate_up,15,1.0281014393420151,cell motility,GO:0001667;GO:0001755;GO:0001764;GO:0003253;GO:0007297;GO:0007298;GO:0010631;GO:0016477;GO:0021855;GO:0030334;GO:0030335;GO:0060973;GO:2000145;GO:2000147; GO:0048870,15,4,Montipora_capitata_HIv3___RNAseq.g24646.t1;Montipora_capitata_HIv3___RNAseq.g33365.t1;Montipora_capitata_HIv3___RNAseq.g26803.t1;Montipora_capitata_HIv3___RNAseq.g19903.t1,leachate,up
leachate_up,0,0,nervous system process,,0,0,,leachate,up
leachate_up,0,0,endocrine process,,0,0,,leachate,up
leachate_up,6,0.41124057573680606,protein maturation,GO:0006457;GO:0061077;GO:1903317;GO:1903319;GO:2000759;GO:2000761,6,3,Montipora_capitata_HIv3___RNAseq.g37643.t1;Montipora_capitata_HIv3___RNAseq.g11828.t1;Montipora_capitata_HIv3___RNAseq.g7741.t1,leachate,up
leachate_up,12,0.8224811514736121,transmembrane transport,GO:0006855;GO:0034220;GO:0035378;GO:0035725;GO:0065002;GO:0070588;GO:0071806;GO:0072488;GO:0098655;GO:0098660;GO:0098662; GO:0055085,12,4,Montipora_capitata_HIv3___TS.g24480.t2;Montipora_capitata_HIv3___RNAseq.g19868.t1;Montipora_capitata_HIv3___RNAseq.g47569.t1;Montipora_capitata_HIv3___RNAseq.g11410.t1,leachate,up
leachate_up,16,1.0966415352981493,nucleobase-containing small molecule metabolic process,GO:0006163;GO:0006753;GO:0009116;GO:0009117;GO:0009119;GO:0009141;GO:0009144;GO:0009150;GO:0009199;GO:0009205;GO:0009259;GO:0042278;GO:0046039;GO:0046128;GO:1901068; GO:0055086,16,1,Montipora_capitata_HIv3___RNAseq.g46103.t2,leachate,up
leachate_up,0,0,hepaticobiliary system process,,0,0,,leachate,up
leachate_up,14,0.9595613433858807,membrane organization,GO:0006906;GO:0006911;GO:0007009;GO:0010324;GO:0031338;GO:0031629;GO:0043652;GO:0045026;GO:0061025;GO:0090158;GO:0090174;GO:0099024;GO:0099500; GO:0061024,14,6,Montipora_capitata_HIv3___RNAseq.g11410.t1;Montipora_capitata_HIv3___RNAseq.g19903.t1;Montipora_capitata_HIv3___RNAseq.g41261.t1;Montipora_capitata_HIv3___RNAseq.g29575.t1;Montipora_capitata_HIv3___TS.g38156.t1c;Montipora_capitata_HIv3___RNAseq.g23082.t1,leachate,up
leachate_up,22,1.5078821110349554,protein-containing complex assembly,GO:0016082;GO:0022618;GO:0030833;GO:0031034;GO:0031113;GO:0031116;GO:0031334;GO:0032271;GO:0032273;GO:0032459;GO:0032461;GO:0043254;GO:0051123;GO:0051259;GO:0051260;GO:0051291;GO:0065004;GO:0070897;GO:1901090;GO:1901092;GO:1904885; GO:0065003,22,8,Montipora_capitata_HIv3___RNAseq.g11410.t1;Montipora_capitata_HIv3___RNAseq.g15754.t1;Montipora_capitata_HIv3___RNAseq.g33365.t1;Montipora_capitata_HIv3___RNAseq.g37643.t1;Montipora_capitata_HIv3___RNAseq.g19903.t1;Montipora_capitata_HIv3___RNAseq.g5394.t1;Montipora_capitata_HIv3___RNAseq.g45000.t1;Montipora_capitata_HIv3___RNAseq.g46103.t2,leachate,up
leachate_up,0,0,cell wall organization or biogenesis,,0,0,,leachate,up
leachate_up,0,0,nitrogen cycle metabolic process,,0,0,,leachate,up
leachate_up,0,0,protein localization to plasma membrane,,0,0,,leachate,up
leachate_up,4,0.27416038382453733,defense response to other organism,GO:0042742;GO:0045088;GO:0060338; GO:0098542,4,2,Montipora_capitata_HIv3___RNAseq.g41393.t1;Montipora_capitata_HIv3___RNAseq.g26744.t1,leachate,up
leachate_up,2,0.13708019191226867,detoxification,GO:0071722; GO:0098754,2,1,Montipora_capitata_HIv3___RNAseq.g48280.t1,leachate,up
leachate_up,9,0.6168608636052091,meiotic nuclear division,GO:0007127;GO:0007135;GO:0007140;GO:0007143;GO:0007144;GO:0007147;GO:0040020;GO:0040038; GO:0140013,9,2,Montipora_capitata_HIv3___RNAseq.27502_t;Montipora_capitata_HIv3___TS.g15697.t1,leachate,up
leachate_up,12,0.8224811514736121,mitotic nuclear division,GO:0000070;GO:0007088;GO:0007094;GO:0007096;GO:0010965;GO:0033047;GO:0033048;GO:0045839;GO:0045841;GO:0090307;GO:2000816; GO:0140014,12,2,Montipora_capitata_HIv3___RNAseq.27502_t;Montipora_capitata_HIv3___RNAseq.g19903.t1,leachate,up
leachate_up,8,0.5483207676490747,mitochondrial gene expression,GO:0000963;GO:0032543;GO:0070125;GO:0070126;GO:0070900;GO:0070903;GO:0090646; GO:0140053,8,3,Montipora_capitata_HIv3___RNAseq.g46103.t2;Montipora_capitata_HIv3___RNAseq.g9870.t1;Montipora_capitata_HIv3___RNAseq.g35361.t1,leachate,up
leachate_up,11,0.7539410555174777,carbohydrate derivative metabolic process,GO:0009116;GO:0009119;GO:0009150;GO:0009259;GO:0019693;GO:0042278;GO:0046039;GO:0046128;GO:1901068;GO:1901657; GO:1901135,11,1,Montipora_capitata_HIv3___RNAseq.g46103.t2,leachate,up
leachate_hump,10,1.4577259475218658,mitotic cell cycle,GO:0007052;GO:0007346;GO:0045930;GO:1901990;GO:1901991;GO:1902850;GO:1903047;GO:2000045;GO:2000134; GO:0000278,10,2,Montipora_capitata_HIv3___RNAseq.g27935.t1;Montipora_capitata_HIv3___RNAseq.g41271.t2,leachate,hump
leachate_hump,0,0,cytokinesis,,0,0,,leachate,hump
leachate_hump,0,0,cytoplasmic translation,,0,0,,leachate,hump
leachate_hump,43,6.2682215743440235,immune system process,GO:0002252;GO:0002262;GO:0002263;GO:0002274;GO:0002275;GO:0002283;GO:0002366;GO:0002443;GO:0002444;GO:0002446;GO:0002520;GO:0002682;GO:0002683;GO:0002684;GO:0006955;GO:0030218;GO:0034101;GO:0036230;GO:0042119;GO:0043299;GO:0043312;GO:0043353;GO:0045088;GO:0045089;GO:0045321;GO:0045637;GO:0045638;GO:0045639;GO:0045646;GO:0045648;GO:0048534;GO:0048821;GO:0048822;GO:0050776;GO:0050778;GO:0060330;GO:0060332;GO:0060334;GO:0060335;GO:1903706;GO:1903707;GO:1903708; GO:0002376,43,3,Montipora_capitata_HIv3___RNAseq.g31500.t1;Montipora_capitata_HIv3___RNAseq.g15684.t2;Montipora_capitata_HIv3___RNAseq.g41271.t2,leachate,hump
leachate_hump,0,0,muscle system process,,0,0,,leachate,hump
leachate_hump,0,0,circulatory system process,,0,0,,leachate,hump
leachate_hump,0,0,renal system process,,0,0,,leachate,hump
leachate_hump,0,0,respiratory system process,,0,0,,leachate,hump
leachate_hump,4,0.5830903790087464,carbohydrate metabolic process,GO:0005996;GO:0006004;GO:0019318; GO:0005975,4,1,Montipora_capitata_HIv3___RNAseq.g31500.t1,leachate,hump
leachate_hump,0,0,generation of precursor metabolites and energy,,0,0,,leachate,hump
leachate_hump,6,0.8746355685131195,DNA replication,GO:0006261;GO:0006271;GO:0006273;GO:0033567;GO:0043137; GO:0006260,6,1,Montipora_capitata_HIv3___RNAseq.g6929.t1,leachate,hump
leachate_hump,9,1.3119533527696794,DNA repair,GO:0006282;GO:0006289;GO:0006298;GO:0010569;GO:0045739;GO:1905168;GO:2000779;GO:2000781; GO:0006281,9,2,Montipora_capitata_HIv3___RNAseq.g22859.t1;Montipora_capitata_HIv3___RNAseq.g6929.t1,leachate,hump
leachate_hump,4,0.5830903790087464,DNA recombination,GO:0000018;GO:0010569;GO:0045911;GO:1905168,4,1,Montipora_capitata_HIv3___RNAseq.g22859.t1,leachate,hump
leachate_hump,1,0.1457725947521866,chromatin organization,GO:0006325,1,1,Montipora_capitata_HIv3___RNAseq.g41271.t2,leachate,hump
leachate_hump,19,2.7696793002915454,DNA-templated transcription,GO:0000122;GO:0006352;GO:0006354;GO:0006355;GO:0006356;GO:0006357;GO:0006366;GO:0006367;GO:0006368;GO:0009299;GO:0032784;GO:0032786;GO:0032968;GO:0034243;GO:0042789;GO:0045892;GO:0045893;GO:0045944; GO:0006351,19,5,Montipora_capitata_HIv3___RNAseq.g41271.t2;Montipora_capitata_HIv3___TS.g46137.t1a;Montipora_capitata_HIv3___RNAseq.g20689.t1;Montipora_capitata_HIv3___RNAseq.g15684.t2;Montipora_capitata_HIv3___RNAseq.g22859.t1,leachate,hump
leachate_hump,11,1.6034985422740524,regulation of DNA-templated transcription,GO:0000122;GO:0006356;GO:0006357;GO:0032784;GO:0032786;GO:0032968;GO:0034243;GO:0045892;GO:0045893;GO:0045944; GO:0006355,11,5,Montipora_capitata_HIv3___RNAseq.g41271.t2;Montipora_capitata_HIv3___TS.g46137.t1a;Montipora_capitata_HIv3___RNAseq.g20689.t1;Montipora_capitata_HIv3___RNAseq.g15684.t2;Montipora_capitata_HIv3___RNAseq.g22859.t1,leachate,hump
leachate_hump,5,0.7288629737609329,tRNA metabolic process,GO:0006418;GO:0006432;GO:0008033;GO:0043039; GO:0006399,5,1,Montipora_capitata_HIv3___RNAseq.g44142.t1,leachate,hump
leachate_hump,0,0,protein folding,,0,0,,leachate,hump
leachate_hump,5,0.7288629737609329,amino acid metabolic process,GO:0006418;GO:0006432;GO:0043038;GO:0043039; GO:0006520,5,1,Montipora_capitata_HIv3___RNAseq.g44142.t1,leachate,hump
leachate_hump,3,0.43731778425655976,modified amino acid metabolic process,GO:0006590;GO:0042403; GO:0006575,3,1,Montipora_capitata_HIv3___RNAseq.g15684.t2,leachate,hump
leachate_hump,37,5.393586005830904,lipid metabolic process,GO:0006643;GO:0006664;GO:0006665;GO:0006670;GO:0006672;GO:0006677;GO:0006678;GO:0006680;GO:0006687;GO:0006694;GO:0006702;GO:0008202;GO:0008209;GO:0008610;GO:0010896;GO:0010897;GO:0016042;GO:0019216;GO:0019377;GO:0030148;GO:0030149;GO:0045833;GO:0046466;GO:0046467;GO:0046477;GO:0046479;GO:0046512;GO:0046513;GO:0046514;GO:0046519;GO:0046520;GO:0050994;GO:0050995;GO:0090207;GO:0090209;GO:1903509; GO:0006629,37,4,Montipora_capitata_HIv3___TS.g48661.t1;Montipora_capitata_HIv3___RNAseq.g31500.t1;Montipora_capitata_HIv3___RNAseq.g15684.t2;Montipora_capitata_HIv3___TS.g5420.t1,leachate,hump
leachate_hump,0,0,vitamin metabolic process,,0,0,,leachate,hump
leachate_hump,1,0.1457725947521866,sulfur compound metabolic process,GO:0006790,1,1,Montipora_capitata_HIv3___RNAseq.g22859.t1,leachate,hump
leachate_hump,6,0.8746355685131195,intracellular protein transport,GO:0033157;GO:0042306;GO:0042307;GO:0042308;GO:0090316;GO:0090317,6,2,Montipora_capitata_HIv3___RNAseq.g15684.t2;Montipora_capitata_HIv3___TS.g5420.t1,leachate,hump
leachate_hump,6,0.8746355685131195,nucleocytoplasmic transport,GO:0042306;GO:0042307;GO:0042308;GO:0046822;GO:0046823;GO:0046824,6,2,Montipora_capitata_HIv3___RNAseq.g15684.t2;Montipora_capitata_HIv3___TS.g5420.t1,leachate,hump
leachate_hump,8,1.1661807580174928,autophagy,GO:0010506;GO:0010508;GO:0016236;GO:0016241;GO:1903146;GO:1903599;GO:1905037; GO:0006914,8,1,Montipora_capitata_HIv3___TS.g48661.t1,leachate,hump
leachate_hump,2,0.2915451895043732,inflammatory response,GO:0050727;GO:0050728,2,1,Montipora_capitata_HIv3___TS.g48661.t1,leachate,hump
leachate_hump,1,0.1457725947521866,mitochondrion organization,GO:0010821,1,1,Montipora_capitata_HIv3___TS.g48661.t1,leachate,hump
leachate_hump,14,2.0408163265306123,cytoskeleton organization,GO:0000226;GO:0007051;GO:0007052;GO:0007098;GO:0010824;GO:0031023;GO:0046599;GO:0046605;GO:0051225;GO:0051298;GO:0051493;GO:0070507;GO:1902850; GO:0007010,14,1,Montipora_capitata_HIv3___RNAseq.g27935.t1,leachate,hump
leachate_hump,2,0.2915451895043732,microtubule-based movement,GO:0003341; GO:0007018,2,1,Montipora_capitata_HIv3___TS.g45793.t1b,leachate,hump
leachate_hump,0,0,peroxisome organization,,0,0,,leachate,hump
leachate_hump,0,0,lysosome organization,,0,0,,leachate,hump
leachate_hump,2,0.2915451895043732,chromosome segregation,GO:0051225; GO:0007059,2,2,Montipora_capitata_HIv3___RNAseq.g27935.t1;Montipora_capitata_HIv3___RNAseq.g22859.t1,leachate,hump
leachate_hump,0,0,cell adhesion,,0,0,,leachate,hump
leachate_hump,0,0,establishment or maintenance of cell polarity,,0,0,,leachate,hump
leachate_hump,0,0,glycoprotein biosynthetic process,,0,0,,leachate,hump
leachate_hump,4,0.5830903790087464,programmed cell death,GO:0042981;GO:0043066;GO:0043067;GO:0043069,4,3,Montipora_capitata_HIv3___RNAseq.g41271.t2;Montipora_capitata_HIv3___RNAseq.g27935.t1;Montipora_capitata_HIv3___RNAseq.g15684.t2,leachate,hump
leachate_hump,0,0,photosynthesis,,0,0,,leachate,hump
leachate_hump,11,1.6034985422740524,mRNA metabolic process,GO:0006397;GO:0009299;GO:0031124;GO:0031440;GO:0031442;GO:0042789;GO:0050684;GO:0050685;GO:1903311;GO:1903313; GO:0016071,11,2,Montipora_capitata_HIv3___RNAseq.g41271.t2;Montipora_capitata_HIv3___RNAseq.g15684.t2,leachate,hump
leachate_hump,0,0,snRNA metabolic process,,0,0,,leachate,hump
leachate_hump,5,0.7288629737609329,vesicle-mediated transport,GO:0006887;GO:0043299;GO:0043312;GO:0045055; GO:0016192,5,1,Montipora_capitata_HIv3___RNAseq.g31500.t1,leachate,hump
leachate_hump,24,3.498542274052478,reproductive process,GO:0003006;GO:0007276;GO:0007281;GO:0007283;GO:0007286;GO:0007338;GO:0007339;GO:0007565;GO:0009566;GO:0019953;GO:0022412;GO:0035036;GO:0042695;GO:0044703;GO:0045136;GO:0046543;GO:0048232;GO:0048515;GO:0048608;GO:0048609;GO:0060135;GO:0060744;GO:0060745; GO:0022414,24,3,Montipora_capitata_HIv3___RNAseq.g40947.t1;Montipora_capitata_HIv3___RNAseq.g15684.t2;Montipora_capitata_HIv3___RNAseq.g31500.t1,leachate,hump
leachate_hump,0,0,digestive system process,,0,0,,leachate,hump
leachate_hump,51,7.434402332361516,signaling,GO:0000160;GO:0000165;GO:0001959;GO:0001961;GO:0002154;GO:0007165;GO:0007166;GO:0007167;GO:0007169;GO:0007224;GO:0008286;GO:0008293;GO:0008589;GO:0008593;GO:0009755;GO:0009966;GO:0009967;GO:0009968;GO:0010469;GO:0023021;GO:0023051;GO:0023056;GO:0023057;GO:0030111;GO:0030177;GO:0030518;GO:0030521;GO:0030522;GO:0030947;GO:0033143;GO:0033145;GO:0033146;GO:0033148;GO:0035357;GO:0035556;GO:0043401;GO:0043407;GO:0043408;GO:0043409;GO:0045746;GO:0045880;GO:0060334;GO:0060335;GO:0060828;GO:0070371;GO:0070562;GO:0090263;GO:1902531;GO:1902532;GO:2000273; GO:0023052,51,8,Montipora_capitata_HIv3___RNAseq.g22859.t1;Montipora_capitata_HIv3___RNAseq.g15684.t2;Montipora_capitata_HIv3___TS.g46137.t1a;Montipora_capitata_HIv3___RNAseq.g27935.t1;Montipora_capitata_HIv3___TS.g5420.t1;Montipora_capitata_HIv3___RNAseq.g41271.t2;Montipora_capitata_HIv3___RNAseq.g20689.t1;Montipora_capitata_HIv3___TS.g48661.t1,leachate,hump
leachate_hump,68,9.912536443148689,cell differentiation,GO:0001711;GO:0002521;GO:0002573;GO:0007281;GO:0007286;GO:0007409;GO:0007411;GO:0009913;GO:0010721;GO:0022008;GO:0030097;GO:0030099;GO:0030182;GO:0030216;GO:0030218;GO:0030219;GO:0030224;GO:0030318;GO:0030855;GO:0030856;GO:0030858;GO:0031175;GO:0035162;GO:0035855;GO:0035987;GO:0043353;GO:0045165;GO:0045444;GO:0045595;GO:0045596;GO:0045597;GO:0045604;GO:0045606;GO:0045616;GO:0045618;GO:0045637;GO:0045638;GO:0045639;GO:0045646;GO:0045648;GO:0045661;GO:0045663;GO:0045664;GO:0045665;GO:0048468;GO:0048515;GO:0048666;GO:0048667;GO:0048699;GO:0048812;GO:0048821;GO:0048822;GO:0050767;GO:0050768;GO:0050931;GO:0060284;GO:0060795;GO:0061515;GO:0061564;GO:0097485;GO:0098751;GO:1903131;GO:1903706;GO:1903707;GO:1903708;GO:2001212;GO:2001214; GO:0030154,68,5,Montipora_capitata_HIv3___RNAseq.g41271.t2;Montipora_capitata_HIv3___RNAseq.g15684.t2;Montipora_capitata_HIv3___RNAseq.g40947.t1;Montipora_capitata_HIv3___TS.g46137.t1a;Montipora_capitata_HIv3___RNAseq.g20689.t1,leachate,hump
leachate_hump,12,1.749271137026239,protein catabolic process,GO:0032434;GO:0032436;GO:0042176;GO:0045732;GO:0061136;GO:1901800;GO:1903050;GO:1903052;GO:1904350;GO:1905165;GO:2000058;GO:2000060,12,1,Montipora_capitata_HIv3___TS.g48661.t1,leachate,hump
leachate_hump,0,0,extracellular matrix organization,,0,0,,leachate,hump
leachate_hump,0,0,regulatory ncRNA-mediated gene silencing,,0,0,,leachate,hump
leachate_hump,0,0,telomere organization,,0,0,,leachate,hump
leachate_hump,0,0,cell junction organization,,0,0,,leachate,hump
leachate_hump,0,0,wound healing,,0,0,,leachate,hump
leachate_hump,0,0,ribosome biogenesis,,0,0,,leachate,hump
leachate_hump,3,0.43731778425655976,cilium organization,GO:0060271;GO:1905515; GO:0044782,3,2,Montipora_capitata_HIv3___RNAseq.g27935.t1;Montipora_capitata_HIv3___TS.g45793.t1b,leachate,hump
