gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Montipora_capitata_HIv3___RNAseq.2757_t,989.1826632078021,0.7006288641296103,0.6895913367485011,42.635810830933906,1.2565827604139983e-5,1.6836021816902017e-5
Montipora_capitata_HIv3___RNAseq.g8676.t1,588.6577659016377,0.5954659951467375,0.35484558729271426,235.7869351194413,2.624926260782837e-44,2.5408343117098537e-43
Montipora_capitata_HIv3___RNAseq.g9128.t1,560.9295857144776,0.6084211392128828,0.4003492110417671,172.63651614392893,3.380881135540497e-31,1.6558148758452192e-30
Montipora_capitata_HIv3___RNAseq.g10349.t1,650.4232621659136,0.6596222062667682,0.3524091204129304,139.3448459508811,2.2137064753431293e-24,7.513819459091167e-24
Montipora_capitata_HIv3___RNAseq.g10762.t1,6676.905025019578,0.5588907423365768,0.4335540471498436,175.81870982007626,7.469641341501647e-32,3.7733360089179417e-31
Montipora_capitata_HIv3___RNAseq.g11474.t1,434.8988558118522,0.5105643922986076,0.45365584578278767,75.64342206687286,1.0199605874485063e-11,1.8577648333639553e-11
Montipora_capitata_HIv3___RNAseq.g438.t1,1315.420398029943,0.528613650523599,0.3066318309234796,105.27537483470326,1.6022356593118148e-17,3.8830793752287086e-17
Montipora_capitata_HIv3___RNAseq.g471.t1,271.8241750569235,0.7268632842975662,0.3314101573069502,59.07333231310179,1.377498957630343e-8,2.1524669550598835e-8
Montipora_capitata_HIv3___RNAseq.g2718.t1,1660.8047648823408,-0.5078577014692714,0.45269250997745075,221.68561175464822,2.300053751170558e-41,1.8683602456116615e-40
Montipora_capitata_HIv3___RNAseq.g40860.t1,303.2924191524786,0.6242394333844196,0.290480156128555,128.04737608151788,4.321757316922085e-22,1.3101023352657385e-21
Montipora_capitata_HIv3___RNAseq.g41936.t1,584.9903512711885,-0.6381544115548909,0.34618494254539856,118.91733473447664,2.992931482228436e-20,8.34150645003839e-20
Montipora_capitata_HIv3___RNAseq.g42225.t1,244.46431241578884,0.6905641566258778,0.2957427561798041,84.30497064251665,2.1576639669054204e-13,4.2691111413740663e-13
Montipora_capitata_HIv3___RNAseq.g42736.t1,352.53126511734666,0.6136905400617559,0.22228655140169754,142.6847387292047,4.628940221298095e-25,1.6364531148667841e-24
Montipora_capitata_HIv3___TS.g21612.t2,822.5084247110199,0.5269904249770689,0.29117006626613623,38.70792971510082,5.9380061964024864e-5,7.686716329517212e-5
Montipora_capitata_HIv3___RNAseq.g44439.t1,1424.4071460588937,0.552913102068165,0.3466738540959644,214.9166308056357,5.9097328000368696e-40,4.420637869127139e-39
Montipora_capitata_HIv3___RNAseq.g44708.t1,397.87973651722905,0.5152593426913417,0.336991128903033,266.4597347408484,9.900574505073653e-51,1.410068606823926e-49
Montipora_capitata_HIv3___TS.g32942.t2,299.6146588128066,0.5210014732780677,0.2362830722508567,85.105227404684,1.5073448725506366e-13,3.00354143171415e-13
Montipora_capitata_HIv3___RNAseq.g22595.t1,6077.548926970841,0.581744926481757,0.36614734582102476,421.10974346422813,2.0081907291293e-83,3.819106251338251e-81
Montipora_capitata_HIv3___RNAseq.g22906.t1,913.8835373749712,0.6084829348470074,0.34162549539031495,358.4416611854974,3.960537913982501e-70,2.328076195619168e-68
Montipora_capitata_HIv3___RNAseq.g23265.t1,1327.6514988736342,0.5348665553862189,0.3875270696888776,140.59909456829087,1.2303156829781279e-24,4.240523030989645e-24
Montipora_capitata_HIv3___RNAseq.g29121.t1,1569.0410296520238,0.5250760842891535,0.4707517103148041,320.9239260159952,3.3872457527571812e-62,1.0139782887651822e-60
Montipora_capitata_HIv3___RNAseq.g34096.t1,553.5296541789935,0.5191106679157679,0.35102695139378476,140.6037390390835,1.2276417009600085e-24,4.233563327150621e-24
Montipora_capitata_HIv3___RNAseq.g46665.t1b,286.9392503612537,0.6535985972109695,0.36176012915922073,101.51373482472843,8.951357782309167e-17,2.08574700614094e-16
Montipora_capitata_HIv3___RNAseq.35138_t,345.96183774028805,0.5022392119257655,0.2798113047581907,259.8476984944326,2.413898099163533e-49,3.153184870543718e-48
Montipora_capitata_HIv3___RNAseq.g48640.t1,10771.970707675266,-0.7578100136019154,0.47489083849724206,337.3131450401829,1.1687255405107707e-65,4.498201991037288e-64
Montipora_capitata_HIv3___RNAseq.g48821.t1,854.4086373469737,0.556146368691281,0.4724891105164367,143.10300199210383,3.8044729264335294e-25,1.3494087735775755e-24
Montipora_capitata_HIv3___RNAseq.g50016.t1,838.4119888858064,0.5024748287105137,0.40192468435818973,65.1112772052727,1.0269235000885837e-9,1.7001974988863585e-9
Montipora_capitata_HIv3___RNAseq.g16221.t1,1502.135263884373,0.6202374562313482,0.5128729613136481,88.12280981693311,3.8849457485208555e-14,7.959461093135567e-14
Montipora_capitata_HIv3___TS.g12510.t1,457.1800831055379,0.5287418693907663,0.2787388678583408,239.62627663703904,4.1372301458447004e-45,4.226118502848631e-44
Montipora_capitata_HIv3___TS.g6867.t1,729.8944571791503,0.5577868140426858,0.3771689961984048,119.79647850044864,1.992218068206902e-20,5.605605756756235e-20
Montipora_capitata_HIv3___RNAseq.g37143.t1,662.1627377449474,0.5973945730368894,0.34684134046394843,230.08955759780667,4.063529782284905e-43,3.669662510091368e-42
Montipora_capitata_HIv3___TS.g10885.t1,5443.8683981213535,0.8370875666328708,0.7759144323288213,43.047873365936766,1.0654514450887238e-5,1.4328637778585041e-5
Montipora_capitata_HIv3___RNAseq.g12466.t1,464.91192023609767,0.5503066606135647,0.5647489119335267,36.27026834934463,1.525827348572843e-4,1.936788307002749e-4
