gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Montipora_capitata_HIv3___RNAseq.476_t,2502.414118459788,0.9297102841793314,0.42808493684962284,42.79937726530636,1.176972417651539e-5,1.5792288135577613e-5
Montipora_capitata_HIv3___RNAseq.g6390.t1,1111.2220048907332,0.6828914376801626,0.3308151926591137,214.52723965123505,7.122176498562092e-40,5.311648585894174e-39
Montipora_capitata_HIv3___RNAseq.g7326.t1,12421.835675893426,0.6533071924512832,0.3216721395965549,157.85176962923765,3.687287077267127e-28,1.52345036687599e-27
Montipora_capitata_HIv3___RNAseq.g9141.t1,470.4405662447649,0.6521922668990523,0.29252790246176236,146.51890128707942,7.65569883685519e-26,2.819006189015129e-25
Montipora_capitata_HIv3___RNAseq.g9378.t1,369.6977039401033,0.6092427306626765,0.2680507184405671,42.42447060628126,1.3673514371228768e-5,1.8278466802639078e-5
Montipora_capitata_HIv3___RNAseq.g9408.t1,747.3220488637683,0.5723252225219754,0.24409094270199241,276.8561027128251,6.49169516770298e-53,1.0520125552473051e-51
Montipora_capitata_HIv3___TS.g7633.t2,1116.1980554073368,0.9108736305805077,0.6637153942115726,96.36378675110564,9.345390291484895e-16,2.058150327818165e-15
Montipora_capitata_HIv3___RNAseq.g24480.t1,973.2287025959306,1.1529770336735192,0.5147268128691783,88.50049641498549,3.277401441994627e-14,6.74894195029849e-14
Montipora_capitata_HIv3___RNAseq.g24494.t1,945.250449556259,0.8362198040985066,0.6234926804102121,33.69297364565648,4.0595148020530417e-4,5.034296645583997e-4
Montipora_capitata_HIv3___RNAseq.g26724.t1b,758.8025062812767,0.9760144409296206,0.3703639814318086,42.149279825177246,1.5261212170602507e-5,2.0367182228094078e-5
Montipora_capitata_HIv3___TS.g49084.t1,357.46859495593964,-0.5791115685812832,0.247937463110833,252.2218523217865,9.569765643033313e-48,1.133298619924055e-46
Montipora_capitata_HIv3___RNAseq.g14846.t1,308.78432978540343,0.8619303120740928,0.4091051603174646,38.53242616313446,6.358968861947633e-5,8.2168450562257e-5
Montipora_capitata_HIv3___TS.g46166.t1,4149.176073412131,0.7112724545900818,0.4908856841249624,69.18570974208296,1.744266788028599e-10,3.013205731069442e-10
Montipora_capitata_HIv3___RNAseq.g23046.t1,826.7767468543698,1.0721886269509409,0.4714898803711795,103.69005505414066,3.3106644559030036e-17,7.893346744789389e-17
Montipora_capitata_HIv3___RNAseq.g23219.t1,1390.2627819170066,0.6119370259197096,0.24777994590100166,102.73741254996207,5.118079212343598e-17,1.207106861855922e-16
Montipora_capitata_HIv3___RNAseq.g23588.t1,1081.4028673433145,0.580020357080337,0.29062334462321204,153.61557525914372,2.7172250110444347e-27,1.0713156659398363e-26
Montipora_capitata_HIv3___RNAseq.g27798.t1,1123.9971357516731,-0.5892417887744977,0.3110399304351084,112.37631026874124,6.136075399296874e-19,1.5914907152769187e-18
Montipora_capitata_HIv3___RNAseq.g28340.t1,538.7554753019297,0.7309133957650018,0.3381988546817577,97.01688309578651,6.945330491000843e-16,1.5421877388328106e-15
Montipora_capitata_HIv3___RNAseq.g28341.t1,827.4960724400087,0.5207401495952814,0.43934363666047116,36.952240069165555,1.173744202971446e-4,1.4984067159749988e-4
Montipora_capitata_HIv3___RNAseq.g28823.t1,891.6916785636915,0.8051880826641481,0.19882905074255441,104.8375616683627,1.9580067961017335e-17,4.724056695370824e-17
Montipora_capitata_HIv3___RNAseq.g28824.t1,277.8204021745055,0.6336269939666436,0.22965982893147494,59.735386203053054,1.0382818068478026e-8,1.6326678412154405e-8
Montipora_capitata_HIv3___RNAseq.g29116.t1,8933.597729755029,-1.0885691419608519,0.4309212315464562,118.46120022012065,3.6962922723674485e-20,1.025760765370297e-19
Montipora_capitata_HIv3___RNAseq.g29572.t1,2696.2470880305164,0.653155546933347,0.43388540221387656,324.51134149528605,5.921580476067654e-63,1.858686376614245e-61
Montipora_capitata_HIv3___RNAseq.g29980.t1,472.1039098140924,0.6296707654364582,0.3578005981121987,85.59741083782615,1.2087229051130442e-13,2.4196911159321807e-13
Montipora_capitata_HIv3___RNAseq.g33185.t1,646.3460738307028,0.7100070881167735,0.34411783151867636,303.93550790931886,1.2978769383483377e-58,2.9445867660913513e-57
Montipora_capitata_HIv3___RNAseq.g33831.t1,261.4172263000881,0.5168286043196935,0.270518962446323,31.343074106911217,9.714586070370781e-4,0.001180502039673322
Montipora_capitata_HIv3___RNAseq.g33869.t1,404.5636387849567,-0.5034773623105601,0.32363434641306954,43.9322872247883,7.467909664766023e-6,1.012528913658568e-5
Montipora_capitata_HIv3___RNAseq.g47064.t1,574.8153965853925,0.5892191328971322,0.28288789298308376,82.27187843874094,5.357594830935518e-13,1.0415576721836757e-12
Montipora_capitata_HIv3___RNAseq.g38575.t1,620.1015111823654,0.5013160944253483,0.24339389958792212,37.73934052000959,8.656825459031572e-5,1.1117186378966861e-4
Montipora_capitata_HIv3___TS.g31382.t1,535.4873715718098,0.6413538275967324,0.23949189712485858,67.40192891021195,3.7976107549655866e-10,6.450052834674937e-10
Montipora_capitata_HIv3___RNAseq.g39051.t1,622.5740925425459,0.5875084653763647,0.4511516070623496,41.16288057293889,2.2593453684584762e-5,2.9930192895825665e-5
Montipora_capitata_HIv3___RNAseq.g39863.t1,770.0119279514142,-0.52578321008089,0.3542400210289407,311.91062215494674,2.702368552223314e-60,7.103054901900792e-59
Montipora_capitata_HIv3___RNAseq.g16221.t1,1502.135263884373,-0.9896984355284901,0.49623405433944157,88.12280981693311,3.8849457485208555e-14,7.959461093135567e-14
Montipora_capitata_HIv3___RNAseq.g35322.t1,16170.29403208344,0.6768481732761693,0.32714796121619844,69.99106416302789,1.2264625449939655e-10,2.1289414270955654e-10
