gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Montipora_capitata_HIv3___RNAseq.g4581.t1,284.20381149787437,-0.5758320921189581,0.3443327588086273,159.32685961799723,1.837962840010804e-28,7.772575358737644e-28
Montipora_capitata_HIv3___RNAseq.g4767.t1,846.793952682215,0.5111438386095589,0.2855938134923928,63.870982351814064,1.756031792086108e-9,2.873102623387848e-9
Montipora_capitata_HIv3___RNAseq.g4906.t1,1127.9846604763343,0.6346187806429539,0.31615019457273613,36.227865671984546,1.5508496287052492e-4,1.968163630855376e-4
Montipora_capitata_HIv3___RNAseq.g4919.t1,977.553821142534,0.5446217389785316,0.40243910076824513,97.17975602289596,6.44959931033536e-16,1.4345754778337956e-15
Montipora_capitata_HIv3___TS.g26688.t1a,1014.3418805435931,0.6351220040275302,0.26681525497957254,324.8240422914703,5.086347622524566e-63,1.6121727317276394e-61
Montipora_capitata_HIv3___RNAseq.g4990.t1,5201.634694878547,0.5999755639405455,0.40116393249535337,66.89526778348159,4.734299141017897e-10,7.984344873714586e-10
Montipora_capitata_HIv3___RNAseq.g5004.t1,838.5479675368254,0.5322615756174985,0.3153165145846022,245.08287276075225,2.9885299081087938e-46,3.291964972032617e-45
Montipora_capitata_HIv3___RNAseq.g5007.t1,2870.9831906051595,0.7150692605493335,0.2745546703621972,80.20415305355209,1.3474866266107099e-12,2.5709201911079524e-12
Montipora_capitata_HIv3___RNAseq.g5033.t1,553.7648236212455,0.5338479386017964,0.26711173723951315,102.60533752848619,5.4365582735374527e-17,1.2810781995879434e-16
Montipora_capitata_HIv3___TS.g26932.t2,282.4911631644265,0.6258912765406369,0.3042516024439635,22.43936111817959,0.021182037250907157,0.02403703981473599
Montipora_capitata_HIv3___RNAseq.g5316.t1,604.3576213516179,-0.8001202213769767,0.3301867453407358,64.0565526992873,1.620747086314327e-9,2.656464045654864e-9
Montipora_capitata_HIv3___RNAseq.g5394.t1,716.5001220599049,0.7899171044705976,0.18583836960008454,153.95629976855514,2.3142487754302564e-27,9.16907633696816e-27
