gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Montipora_capitata_HIv3___RNAseq.g4581.t1,284.20381149787437,-0.10722829428994396,0.29346526204431755,159.32685961799723,1.837962840010804e-28,7.772575358737644e-28
Montipora_capitata_HIv3___RNAseq.g4584.t1,1006.3326688565447,-0.11367029326069493,0.25148148178670054,245.23716641668977,2.774424422696658e-46,3.061335890299759e-45
Montipora_capitata_HIv3___RNAseq.g4594.t1,651.7431408709481,-0.02066841005524544,0.2201514154081626,77.1502592914834,5.234214360854838e-12,9.703104947616796e-12
Montipora_capitata_HIv3___TS.g26295.t1,4196.525463597197,-0.008578942477151609,0.2100096234650553,124.05468300179484,2.7655083383764635e-21,8.087642205310815e-21
Montipora_capitata_HIv3___TS.g26297.t1,1839.9734422825788,-0.1026853791149614,0.21865577517285129,67.20400467540446,4.139283159273674e-10,7.006441075356958e-10
Montipora_capitata_HIv3___TS.g26298.t1,2167.110809298534,0.02011881245981118,0.12772891981920687,102.07214715472458,6.93635520299643e-17,1.6261955309127962e-16
Montipora_capitata_HIv3___RNAseq.g4629.t1,545.8463420807267,0.19270594404207506,0.4533977527625277,22.622490182641286,0.019970708058415363,0.02271426531323021
Montipora_capitata_HIv3___RNAseq.g4638.t1,480.4901092279238,0.0068749291163396325,0.1661858446873778,129.04524702310255,2.7158218553940756e-22,8.338321043199473e-22
Montipora_capitata_HIv3___RNAseq.g4639.t1,707.9040547398982,-9.343126120028228e-4,0.16771393237942978,132.89855579757193,4.5056402072951116e-23,1.4302145105729106e-22
Montipora_capitata_HIv3___RNAseq.g4640.t1,339.64805773479287,-0.23143403001796262,0.1913042959139621,66.68457876344644,5.188472200643932e-10,8.729810369337409e-10
Montipora_capitata_HIv3___RNAseq.g4642.t1,665.1374257194993,-0.21331269977990525,0.27852745683673985,171.59269609749856,5.54602549352526e-31,2.674168593671464e-30
Montipora_capitata_HIv3___RNAseq.g4643.t1,482.4101423588654,0.13426125016617294,0.15415463702833263,33.92750520244465,3.716962800358929e-4,4.621011626056688e-4
Montipora_capitata_HIv3___RNAseq.g4645.t1,1264.1560090433836,0.07859232236200514,0.16396257858453978,112.63126078423761,5.456014070240852e-19,1.41851978199346e-18
Montipora_capitata_HIv3___RNAseq.g4653.t1,1313.6320496352341,0.26750903359192685,0.2989961388090634,306.7959537040849,3.2380278783219578e-59,7.812346366130515e-58
Montipora_capitata_HIv3___RNAseq.g4656.t1,865.4253386803409,0.12809392616332696,0.24491665585104744,76.5453015531316,6.8431752782376286e-12,1.2602669139585449e-11
Montipora_capitata_HIv3___RNAseq.g4665.t1,859.6285947466112,0.10559807407136554,0.26191020010891125,57.59520472307133,2.5845209357302636e-8,3.9798791070330754e-8
Montipora_capitata_HIv3___RNAseq.g4667.t1,3272.0062202744043,0.07883577304211875,0.1947095763002,128.01025109050704,4.397080923949843e-22,1.332311398981241e-21
Montipora_capitata_HIv3___TS.g26352.t1,1448.638647056995,-0.15311254881910044,0.22360291230707702,41.64773190032224,1.8635863063636966e-5,2.4753387545085587e-5
Montipora_capitata_HIv3___RNAseq.g4669.t1,1528.0908612521275,0.0028994208949029805,0.17388749383045363,153.94161044448083,2.3303213496728696e-27,9.22710217206661e-27
Montipora_capitata_HIv3___RNAseq.g4670.t1,950.5485844833597,-0.0010881187711242544,0.1523624311202147,155.32809171162364,1.2123673159913336e-27,4.8660254905027705e-27
Montipora_capitata_HIv3___RNAseq.g4671.t1,4665.813075643915,-0.16043212247823418,0.19437900444857734,29.721511097029975,0.0017521756371423223,0.002103521661671418
Montipora_capitata_HIv3___RNAseq.g4674.t1,717.4509108880796,-0.07944689471189713,0.28487248351780525,31.44575755324479,9.355145459991297e-4,0.0011389638588646907
Montipora_capitata_HIv3___RNAseq.g4673.t1,3564.3298962905906,0.20075184418157074,0.26725074699917917,115.56729945059965,1.4082990841344448e-19,3.7847306226156776e-19
Montipora_capitata_HIv3___RNAseq.g4676.t1,3228.7656536248646,0.022927817735312363,0.16605432389396693,49.827398990188044,6.722826453671722e-7,9.600219931413727e-7
Montipora_capitata_HIv3___RNAseq.g4682.t1,1443.25111746574,-0.13897334064535438,0.19148868146551085,29.48111949921781,0.0019105097092498424,0.002289354295776405
Montipora_capitata_HIv3___TS.g26369.t1,1057.8197985847626,0.0939485586751139,0.23254518276517078,64.51980817146512,1.3265749785370365e-9,2.1853844105020326e-9
Montipora_capitata_HIv3___RNAseq.g4687.t1,514.7016414265845,-0.24256385504910452,0.20888178668271967,114.36474340712402,2.453324412371443e-19,6.506643006724261e-19
Montipora_capitata_HIv3___RNAseq.g4691.t1,1841.145258758388,-0.17315233608970837,0.10732137129147945,102.94399117745934,4.656876316572402e-17,1.1009638853000787e-16
Montipora_capitata_HIv3___TS.g26377.t2,2804.811937765549,-0.10616279108496857,0.20063663968500978,27.81963708472449,0.0034496961332667196,0.004083056049368956
Montipora_capitata_HIv3___RNAseq.g4693.t1,1397.38060612422,-0.03281880538385833,0.17921299985810088,163.31432564610043,2.7935780935941664e-29,1.2338303246707568e-28
Montipora_capitata_HIv3___RNAseq.g4703.t1,854.0984406150021,-0.025120077474731113,0.14019848842732305,68.16541988102347,2.722932730351169e-10,4.6565678483075e-10
Montipora_capitata_HIv3___RNAseq.g4704.t1,1242.080430848423,-0.13273595641124372,0.2055293859236739,52.64518597970698,2.082505260895333e-7,3.046488465373127e-7
Montipora_capitata_HIv3___RNAseq.g4713.t3,1056.3162945298748,-0.09050313304501963,0.29829708018946033,164.45313348363993,1.6303524150207757e-29,7.270247390016783e-29
Montipora_capitata_HIv3___RNAseq.g4730.t1,535.1723730893142,0.13093332505092578,0.23347704318040235,115.54565293558767,1.4224463452355703e-19,3.8195756097563115e-19
Montipora_capitata_HIv3___RNAseq.g4722.t1,906.2048158985592,-0.1573126238261811,0.20358879665286556,79.79661998195718,1.615577368221448e-12,3.06523569921358e-12
Montipora_capitata_HIv3___RNAseq.164_t,400.5059459772299,-0.1603759419775159,0.20637979368915396,143.50510621571902,3.150527196217815e-25,1.120534040194961e-24
Montipora_capitata_HIv3___RNAseq.g4719.t1,2115.8468718112263,-0.012158983479182985,0.13902268065188036,27.694076174467114,0.0036053661778714103,0.00426028832348621
Montipora_capitata_HIv3___RNAseq.g4737.t1,3862.2922712940053,-0.13772742852848377,0.2563192632576631,93.27314902771752,3.7968862263780666e-15,8.14014135933706e-15
Montipora_capitata_HIv3___RNAseq.g4756.t1,426.2309661517761,0.1269192117990341,0.19807541416512106,175.88373801761566,7.242579910012803e-32,3.661495050675745e-31
Montipora_capitata_HIv3___RNAseq.g4752.t1,668.3067342095513,0.060510022519345896,0.21403066797583284,128.4353365303101,3.6077161401136295e-22,1.0972480038558198e-21
Montipora_capitata_HIv3___RNAseq.g4753.t1,725.3653875050677,0.03420338721448553,0.1718599395752473,62.53164698624346,3.1286794710491925e-9,5.0461565127972265e-9
Montipora_capitata_HIv3___RNAseq.g4766.t1,2539.1129058579854,2.4425272716105915e-4,0.12282397395796397,114.7394977828119,2.063740908168714e-19,5.491419223135352e-19
Montipora_capitata_HIv3___RNAseq.g4767.t1,846.793952682215,0.05110194929721994,0.24254945463284225,63.870982351814064,1.756031792086108e-9,2.873102623387848e-9
Montipora_capitata_HIv3___RNAseq.g4780.t1,1002.5660157562126,-0.28630788823749803,0.25367593121244064,91.49765935225469,8.477484853258908e-15,1.7901834441924268e-14
