gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Montipora_capitata_HIv3___RNAseq.g4581.t1,284.20381149787437,-0.03762224146088606,0.29295978410350365,159.32685961799723,1.837962840010804e-28,7.772575358737644e-28
Montipora_capitata_HIv3___RNAseq.g4584.t1,1006.3326688565447,-0.2697554695371875,0.2513864922573633,245.23716641668977,2.774424422696658e-46,3.061335890299759e-45
Montipora_capitata_HIv3___RNAseq.g4594.t1,651.7431408709481,0.1427725853713137,0.2196808787947682,77.1502592914834,5.234214360854838e-12,9.703104947616796e-12
Montipora_capitata_HIv3___TS.g26295.t1,4196.525463597197,0.08539437275696138,0.20996900655743467,124.05468300179484,2.7655083383764635e-21,8.087642205310815e-21
Montipora_capitata_HIv3___TS.g26297.t1,1839.9734422825788,0.03134417472245406,0.21853875357316974,67.20400467540446,4.139283159273674e-10,7.006441075356958e-10
Montipora_capitata_HIv3___TS.g26298.t1,2167.110809298534,-0.008919725499056128,0.1276283626643044,102.07214715472458,6.93635520299643e-17,1.6261955309127962e-16
Montipora_capitata_HIv3___RNAseq.g4629.t1,545.8463420807267,-0.08671005189452186,0.4534134221610242,22.622490182641286,0.019970708058415363,0.02271426531323021
Montipora_capitata_HIv3___RNAseq.g4638.t1,480.4901092279238,-0.12955680526027447,0.16601180818068814,129.04524702310255,2.7158218553940756e-22,8.338321043199473e-22
Montipora_capitata_HIv3___RNAseq.g4639.t1,707.9040547398982,-0.12462521552282026,0.16758143012431584,132.89855579757193,4.5056402072951116e-23,1.4302145105729106e-22
Montipora_capitata_HIv3___RNAseq.g4640.t1,339.64805773479287,-0.08153290913182683,0.19075742649358005,66.68457876344644,5.188472200643932e-10,8.729810369337409e-10
Montipora_capitata_HIv3___RNAseq.g4642.t1,665.1374257194993,-0.07758690608833334,0.2782384390072126,171.59269609749856,5.54602549352526e-31,2.674168593671464e-30
Montipora_capitata_HIv3___RNAseq.g4643.t1,482.4101423588654,0.07731708423402849,0.1538316939332116,33.92750520244465,3.716962800358929e-4,4.621011626056688e-4
Montipora_capitata_HIv3___RNAseq.g4645.t1,1264.1560090433836,0.1953636735947328,0.1637221366138932,112.63126078423761,5.456014070240852e-19,1.41851978199346e-18
Montipora_capitata_HIv3___RNAseq.g4653.t1,1313.6320496352341,-0.009828560829387283,0.2990090273922822,306.7959537040849,3.2380278783219578e-59,7.812346366130515e-58
Montipora_capitata_HIv3___RNAseq.g4656.t1,865.4253386803409,0.04756782359789828,0.24482921505498714,76.5453015531316,6.8431752782376286e-12,1.2602669139585449e-11
Montipora_capitata_HIv3___RNAseq.g4665.t1,859.6285947466112,0.015080843762849083,0.261855077931833,57.59520472307133,2.5845209357302636e-8,3.9798791070330754e-8
Montipora_capitata_HIv3___RNAseq.g4667.t1,3272.0062202744043,0.004121830930994142,0.19468532240686623,128.01025109050704,4.397080923949843e-22,1.332311398981241e-21
Montipora_capitata_HIv3___TS.g26352.t1,1448.638647056995,0.10324652025395888,0.22336669905114645,41.64773190032224,1.8635863063636966e-5,2.4753387545085587e-5
Montipora_capitata_HIv3___RNAseq.g4669.t1,1528.0908612521275,0.06126474838931588,0.17374884014998204,153.94161044448083,2.3303213496728696e-27,9.22710217206661e-27
Montipora_capitata_HIv3___RNAseq.g4670.t1,950.5485844833597,0.0387232451592931,0.1521238566700954,155.32809171162364,1.2123673159913336e-27,4.8660254905027705e-27
Montipora_capitata_HIv3___RNAseq.g4671.t1,4665.813075643915,0.11514817395926516,0.19429833379771938,29.721511097029975,0.0017521756371423223,0.002103521661671418
Montipora_capitata_HIv3___RNAseq.g4674.t1,717.4509108880796,-0.002061454878447712,0.2846107903828124,31.44575755324479,9.355145459991297e-4,0.0011389638588646907
Montipora_capitata_HIv3___RNAseq.g4673.t1,3564.3298962905906,0.033645972559957486,0.26723310580047066,115.56729945059965,1.4082990841344448e-19,3.7847306226156776e-19
