baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene
31.186563458367633,-6.252362237751694,1.041026145483542,38.848523251823394,3.665644641112894e-9,2.30275796354712e-5,Montipora_capitata_HIv3___RNAseq.g11129.t1
61.28498581614823,-4.390944042260695,0.8864861268994693,43.629655811833004,3.356917103353001e-10,4.21763064865271e-6,Montipora_capitata_HIv3___RNAseq.g21373.t1
