gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Montipora_capitata_HIv3___RNAseq.g4581.t1,284.20381149787437,-0.07406907786799986,0.29356953901118843,159.32685961799723,1.837962840010804e-28,7.772575358737644e-28
Montipora_capitata_HIv3___RNAseq.g4584.t1,1006.3326688565447,0.08414730032543383,0.251362573184592,245.23716641668977,2.774424422696658e-46,3.061335890299759e-45
Montipora_capitata_HIv3___RNAseq.g4594.t1,651.7431408709481,-0.0024050832165642285,0.22024894258544783,77.1502592914834,5.234214360854838e-12,9.703104947616796e-12
Montipora_capitata_HIv3___TS.g26295.t1,4196.525463597197,0.04892343154589736,0.2100137037857541,124.05468300179484,2.7655083383764635e-21,8.087642205310815e-21
Montipora_capitata_HIv3___TS.g26297.t1,1839.9734422825788,-0.040515588012497834,0.21866491636181157,67.20400467540446,4.139283159273674e-10,7.006441075356958e-10
Montipora_capitata_HIv3___TS.g26298.t1,2167.110809298534,-0.0911335522761478,0.12783749928934693,102.07214715472458,6.93635520299643e-17,1.6261955309127962e-16
Montipora_capitata_HIv3___RNAseq.g4629.t1,545.8463420807267,0.015015303155993993,0.4535281627201828,22.622490182641286,0.019970708058415363,0.02271426531323021
Montipora_capitata_HIv3___RNAseq.g4638.t1,480.4901092279238,0.009185727235921546,0.1663495540008978,129.04524702310255,2.7158218553940756e-22,8.338321043199473e-22
Montipora_capitata_HIv3___RNAseq.g4639.t1,707.9040547398982,-0.07586193780458608,0.16792036163372898,132.89855579757193,4.5056402072951116e-23,1.4302145105729106e-22
Montipora_capitata_HIv3___RNAseq.g4640.t1,339.64805773479287,-0.18856250333861246,0.19138195308224423,66.68457876344644,5.188472200643932e-10,8.729810369337409e-10
Montipora_capitata_HIv3___RNAseq.g4642.t1,665.1374257194993,-0.0720545956354611,0.27848264893750063,171.59269609749856,5.54602549352526e-31,2.674168593671464e-30
Montipora_capitata_HIv3___RNAseq.g4643.t1,482.4101423588654,0.10985360801971095,0.1543863145326675,33.92750520244465,3.716962800358929e-4,4.621011626056688e-4
Montipora_capitata_HIv3___RNAseq.g4645.t1,1264.1560090433836,0.055767626823018154,0.16405053410911846,112.63126078423761,5.456014070240852e-19,1.41851978199346e-18
Montipora_capitata_HIv3___RNAseq.g4653.t1,1313.6320496352341,0.05313739478524151,0.29912690555865157,306.7959537040849,3.2380278783219578e-59,7.812346366130515e-58
Montipora_capitata_HIv3___RNAseq.g4656.t1,865.4253386803409,0.10526707394514097,0.2449819871139329,76.5453015531316,6.8431752782376286e-12,1.2602669139585449e-11
Montipora_capitata_HIv3___RNAseq.g4665.t1,859.6285947466112,-0.10551592640919898,0.2620354994564972,57.59520472307133,2.5845209357302636e-8,3.9798791070330754e-8
Montipora_capitata_HIv3___RNAseq.g4667.t1,3272.0062202744043,-0.011822021656974322,0.19473821759529408,128.01025109050704,4.397080923949843e-22,1.332311398981241e-21
Montipora_capitata_HIv3___TS.g26352.t1,1448.638647056995,-0.06868841952749177,0.2236050936091542,41.64773190032224,1.8635863063636966e-5,2.4753387545085587e-5
Montipora_capitata_HIv3___RNAseq.g4669.t1,1528.0908612521275,-0.020914796691063102,0.17394689692791365,153.94161044448083,2.3303213496728696e-27,9.22710217206661e-27
Montipora_capitata_HIv3___RNAseq.g4670.t1,950.5485844833597,-0.06518740603087128,0.1525138640388336,155.32809171162364,1.2123673159913336e-27,4.8660254905027705e-27
Montipora_capitata_HIv3___RNAseq.g4671.t1,4665.813075643915,0.04120333921146895,0.19435878172164295,29.721511097029975,0.0017521756371423223,0.002103521661671418
Montipora_capitata_HIv3___RNAseq.g4674.t1,717.4509108880796,0.07441678089829977,0.2848144635262981,31.44575755324479,9.355145459991297e-4,0.0011389638588646907
Montipora_capitata_HIv3___RNAseq.g4673.t1,3564.3298962905906,0.10651168021808616,0.26729586906853237,115.56729945059965,1.4082990841344448e-19,3.7847306226156776e-19
Montipora_capitata_HIv3___RNAseq.g4676.t1,3228.7656536248646,-0.03165651028240505,0.16609313267443582,49.827398990188044,6.722826453671722e-7,9.600219931413727e-7
Montipora_capitata_HIv3___RNAseq.g4682.t1,1443.25111746574,0.009632782143832747,0.19146489099454195,29.48111949921781,0.0019105097092498424,0.002289354295776405
Montipora_capitata_HIv3___TS.g26369.t1,1057.8197985847626,-0.006308261614713028,0.2326797857514329,64.51980817146512,1.3265749785370365e-9,2.1853844105020326e-9
Montipora_capitata_HIv3___RNAseq.g4687.t1,514.7016414265845,0.059346785753638213,0.20856007965359719,114.36474340712402,2.453324412371443e-19,6.506643006724261e-19
Montipora_capitata_HIv3___RNAseq.g4691.t1,1841.145258758388,-0.1969590946501639,0.10739589349803988,102.94399117745934,4.656876316572402e-17,1.1009638853000787e-16
Montipora_capitata_HIv3___TS.g26377.t2,2804.811937765549,-0.029722947376834435,0.20063919458264157,27.81963708472449,0.0034496961332667196,0.004083056049368956
Montipora_capitata_HIv3___RNAseq.g4693.t1,1397.38060612422,-0.009935670862019986,0.17924006814228668,163.31432564610043,2.7935780935941664e-29,1.2338303246707568e-28
Montipora_capitata_HIv3___RNAseq.g4703.t1,854.0984406150021,-0.016292667785809307,0.14026804564983428,68.16541988102347,2.722932730351169e-10,4.6565678483075e-10
Montipora_capitata_HIv3___RNAseq.g4704.t1,1242.080430848423,-0.1425651604625681,0.20556950721215142,52.64518597970698,2.082505260895333e-7,3.046488465373127e-7
Montipora_capitata_HIv3___RNAseq.g4713.t3,1056.3162945298748,0.008560649949188124,0.2982903618285167,164.45313348363993,1.6303524150207757e-29,7.270247390016783e-29
Montipora_capitata_HIv3___RNAseq.g4730.t1,535.1723730893142,0.01810607370363504,0.23361150191848204,115.54565293558767,1.4224463452355703e-19,3.8195756097563115e-19
Montipora_capitata_HIv3___RNAseq.g4722.t1,906.2048158985592,-0.12229035744715384,0.20362786569823974,79.79661998195718,1.615577368221448e-12,3.06523569921358e-12
Montipora_capitata_HIv3___RNAseq.164_t,400.5059459772299,-0.10770940418357926,0.20642029843898874,143.50510621571902,3.150527196217815e-25,1.120534040194961e-24
Montipora_capitata_HIv3___RNAseq.g4719.t1,2115.8468718112263,-0.04320706099943296,0.1390757757153129,27.694076174467114,0.0036053661778714103,0.00426028832348621
Montipora_capitata_HIv3___RNAseq.g4737.t1,3862.2922712940053,-0.008353114317279323,0.25631261343217,93.27314902771752,3.7968862263780666e-15,8.14014135933706e-15
Montipora_capitata_HIv3___RNAseq.g4756.t1,426.2309661517761,-0.07576394051468449,0.1986100291922414,175.88373801761566,7.242579910012803e-32,3.661495050675745e-31
