Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138
101112C14_R1_001 - illumina_universal_adapter	0.0016053741177448858	0.0016053741177448858	0.001627141902392274	0.0017087710948199802	0.0017087710948199802	0.0017631905564384509	0.0018230519642187686	0.001850261695028004	0.0018829133719990864	0.002010799106802493	0.0021114751107966633	0.002225755980195452	0.002391735338131787	0.008557460339504518	0.008764254293654707	0.00888125613613442	0.008976490193966742	0.009177842201955083	0.009390078102267121	0.009629523733388393	0.00992883077228998	0.010176439322654022	0.010535607769335927	0.010853961619803981	0.01112877990097726	0.011547809755439484	0.012023980044601102	0.012687897476346445	0.013368140746577328	0.014105524451507607	0.014970793891241292	0.015980274904263923	0.016981592998043783	0.01845636040790434	0.020091665229539386	0.021914717193758156	0.023988098681421887	0.026194807850050874	0.02924773964684708	0.033010845417764334	0.037824246797918064	0.0436090355679615	0.05034072297016633	0.05821249809327811	0.067539993814684	0.0797027434864122	0.09408308621909309	0.11110821478643164	0.1298203466639428	0.15280984822466576	0.18178549056342047	0.21703569682678486	0.2565224581771472	0.30046889440714325	0.35059738147699754	0.40989554782956417	0.4804939153872062	0.5587708689792144	0.6467616964701197	0.7437262931819109	0.8540236579902273	0.9803529961913451	1.1208613251171555	1.2665803174929346	1.4225628203299572	1.5983023087075656	1.7942885577803258	2.0035123408917794	2.2190732703087037	2.441790358928457	2.6821747257626467	2.9445418341176177	3.218337029412467	3.4985646050706203
101112C14_R1_001 - polya	0.006514009555730943	0.008892140028458114	0.010981847354607388	0.013202161388640993	0.015857831115622365	0.018377452188557557	0.02147391955464854	0.025473749983606138	0.030306198175326336	0.03750317197436909	0.04335326409835469	0.04877072150247344	0.05369840375202597	0.05858255043228371	0.06303406239267462	0.06758897133014062	0.07241869854877989	0.07728107744439025	0.0817951717856424	0.08636640656159394	0.09042065645217	0.09449667412739346	0.09945156610775521	0.1045370647960013	0.10915727708740947	0.1141312158793377	0.1185936117320523	0.12271588594965144	0.12704495412140077	0.13160530500502865	0.13591260539213057	0.1406062839567237	0.14559654858713744	0.1505051840251235	0.1548859506854104	0.16001226396987034	0.16501613346568872	0.16954655364542642	0.17416676593683456	0.17933389381750836	0.18379356869714203	0.18809270616500123	0.1926802667794383	0.19684607656633224	0.20097651370317415	0.2056157728061488	0.20989858443552242	0.21480721987350848	0.21987367175018813	0.2244476274992206	0.22972631527621223	0.23488255926456234	0.23987826584113794	0.2447896222522049	0.24924385518567677	0.2539429756964317	0.2588325643228513	0.2630473516252019	0.26759681861650597	0.2725326637853013	0.27726715694610826	0.2816778543102853	0.2860232483205202	0.2905019700117203	0.2959520790928102	0.3007790853383685	0.30576934996878224	0.3104847963180227	0.31491181952068537	0.3194667284581514	0.3246692289888772	0.3295642595614586	0.33438582386085514	0.33918834134868514
101112C14_R1_001 - polyg	0.0	0.0	0.00017958422334095334	0.0003319587158726713	0.0005061009930517775	0.0006530335394216484	0.0007999660857915193	0.0011264828555023435	0.001534628817640874	0.0020815444069065044	0.002769950596380159	0.0034393099742873485	0.0040324821059286795	0.004652863968379245	0.0052678038846679645	0.0059589310472225425	0.006701756698314668	0.007379278995464628	0.008092173942666593	0.008859488351487031	0.009624081787226544	0.010464862469231916	0.011278433420428054	0.012111051183190655	0.012989925488328957	0.013787170601039553	0.01462250933688308	0.015452406126564757	0.016320396539379365	0.017144851382899194	0.017966585253338104	0.018959740427875196	0.019873987383065502	0.020741977795880107	0.02161813112793749	0.022532378083127795	0.02338132168437594	0.024186729716329305	0.025498238741334448	0.042711114451256735	0.045897373929018194	0.04715990543856671	0.04831359802487829	0.04952987299205111	0.050757031851547625	0.051807327460784106	0.052939252262448305	0.05422899350280606	0.060781096681669936	0.062468099991842524	0.06381498166689967	0.0651020019341765	0.06656044350555151	0.06809235135011146	0.06949093151370617	0.07099018768129503	0.07243502438726543	0.07407032920890047	0.07586889241539094	0.07760487324102014	0.0794496929898863	0.08140063068890849	0.08358557207289008	0.08598002838410279	0.08846971875314782	0.0910111076107304	0.09384636156105274	0.09661631215743288	0.09988420082762206	0.10359016616383991	0.10749204156188426	0.11170954983731574	0.11622908612472974	0.12149416903631677
101112C14_R2_001 - illumina_universal_adapter	0.0015836063330974975	0.0015836063330974975	0.001621699956230427	0.0016870033101725919	0.0016870033101725919	0.0017250969333055214	0.0017849583410858392	0.0018121680718950744	0.001844819748866157	0.001956379645184022	0.0020597766222591163	0.0021740574916579046	0.002342757822675164	0.008511203797128818	0.008707113858955312	0.008848604459163335	0.008992816032452285	0.009237703609735401	0.00948259118701852	0.009754688495110873	0.010111135968711858	0.010424047873018063	0.010881171350613218	0.011278433420428054	0.011651206732514578	0.01220628524102298	0.012780410561097844	0.013610307350779524	0.014421157328894737	0.015389823745703515	0.016489096870396625	0.017743465460702372	0.019027764754898282	0.020755582661284726	0.022706520360306903	0.024869693959641115	0.027285918055501214	0.029835469832326565	0.03329926856434222	0.03743242667426508	0.04274376612822782	0.048928537941167013	0.056128232713290684	0.06463127359117674	0.07438596208628762	0.08705481275106758	0.10192765161139564	0.11933643738314441	0.13833427143415253	0.16188973539570756	0.19126536077735806	0.22679038532189574	0.2666145473342926	0.3109119890917278	0.3612772008196224	0.4208556273995241	0.491815884376929	0.569959510287972	0.6575476337629006	0.7540632699163393	0.8639851404394883	0.9901539412288317	1.1299303283958737	1.2739786432999658	1.4286958936543588	1.6023565585981416	1.7960000498482267	2.0030116818448893	2.215935988346399	2.436103525189327	2.673432239253639	2.9309805042822945	3.200013996685528	3.4751070961399786
101112C14_R2_001 - polya	0.034926410466734496	0.04307844581718141	0.04911900605683166	0.05604660352086298	0.06337690500087098	0.07026640884176938	0.07786880762986974	0.08652150202720657	0.09620816619529436	0.10997901095784837	0.12466138170251177	0.1396022448898629	0.15353090609111048	0.16754935940402854	0.18088484847363479	0.1946937868593217	0.20861972708748838	0.22116885493670774	0.23422136280589792	0.24776364582965438	0.26031005270579277	0.27318025537856105	0.2866409092098898	0.29997639827949607	0.31307516269106195	0.3260814140178765	0.338872708471298	0.3515714898399681	0.36411789671610656	0.37639220628415265	0.38842162827491555	0.4009408254202448	0.4133919982385509	0.42551937526022704	0.4381746210596025	0.4514067131521336	0.4648455991988149	0.4777811052255254	0.4904390719979817	0.5021474191651957	0.5138258356285195	0.5261953792543979	0.5384016644954208	0.5499957307932359	0.5620360366763226	0.5738831534706637	0.5857520380496521	0.5984127257951894	0.611204020248611	0.6234973766282235	0.6356900570038418	0.6479099471102694	0.6602413971130149	0.6719851169302808	0.6839900501633156	0.6948739424870096	0.7062612148306746	0.7174716239240797	0.7290765741142184	0.740480172296369	0.7518892124246814	0.7628003144791848	0.7738256974030869	0.7848510803269891	0.7967118019867347	0.8079439788647872	0.8195570919741688	0.8311566002181459	0.842391498069279	0.8538440737668863	0.8656803066689036	0.8772662100474762	0.8881637072365749	0.899368674383818
101112C14_R2_001 - polyg	0.030006891136424747	0.03144900686931422	0.031857152831452754	0.032221763224296505	0.03253739610168364	0.03282581924826153	0.03319042964110528	0.03359313365708197	0.034110118542457435	0.034915526574410806	0.03602840456450853	0.03695353541202254	0.03759840603220141	0.03834939460253631	0.03900242814195795	0.039611926112084826	0.04027040159766832	0.04097241265254659	0.04161456229964455	0.0423029684891182	0.0429968166247537	0.043878411902972925	0.04470014577341184	0.045413040720613806	0.04613137761397762	0.04692045980744544	0.04773947270480343	0.04853127587135218	0.04930675319941538	0.0500713466351549	0.05079784644776148	0.05161141739895762	0.052525664354147926	0.05335284017074868	0.05432150658755745	0.05523303256966684	0.05614727952485715	0.05702615382999545	0.05809277527771747	0.05900974320598871	0.060011061299768576	0.0610314262051149	0.06321364661601557	0.06484350949148877	0.06603801667401421	0.06758625035705969	0.06935760383274092	0.07105277006215627	0.07293840440723628	0.07473968858680767	0.07786336568370789	0.08357468818056638	0.0852997851138719	0.08692692701626417	0.08848876556471429	0.09019209471337242	0.09185733023889762	0.09355521744139392	0.09537282745945083	0.09719587942366961	0.09932640134603274	0.10120659374495089	0.10322827674407709	0.10525812266244604	0.10755190296966458	0.10985928814228774	0.11244693354224602	0.11509444034998462	0.11803037030430111	0.12107241820877362	0.1243294229866391	0.12774424420319813	0.13142027883552582	0.1354962965107493
101112C4_R1_001 - illumina_universal_adapter	0.005585181248174178	0.005611777349355959	0.00571284253384673	0.005883057581410134	0.0059202921230646285	0.005989441986137261	0.006031995748028112	0.006069230289682606	0.006101145611100744	0.006388383503863988	0.0066038119234364204	0.006843176834072456	0.006986795780454079	0.007883084390280124	0.00810915125032527	0.008367133431788553	0.008558625360297382	0.008872459354242409	0.009165016467242007	0.00949746773201428	0.009949601452104571	0.010409714002549395	0.010925678365475963	0.011446961948638885	0.012000160853219947	0.012675701823237205	0.013300710201009078	0.014024124153153543	0.01482998601896153	0.015947022268596366	0.017274167717567276	0.01859067472606548	0.019899202904209143	0.021606672600079535	0.023875320030885522	0.02625567108665499	0.028646660582897176	0.031527018340884144	0.0348967443606159	0.03894733057060126	0.04411761264033964	0.05010971423659509	0.05684916627605859	0.06501416933886561	0.07456216966312526	0.0866740341413087	0.10111837669313439	0.11702816442007627	0.13568266978897803	0.15765636858536614	0.18524982356146474	0.2178752608811565	0.25500873735116025	0.2967486585458486	0.34478121728014655	0.40267295072253095	0.4719052617088272	0.5497972632399115	0.6361946979289297	0.7316454454602264	0.8416522391683123	0.9712151460753623	1.1134191798741133	1.26392119724158	1.427410090816111	1.6113567054196682	1.8178381965545496	2.041559280475462	2.2725437596291185	2.512858151077344	2.773739307569442	3.057865456494417	3.3621886846568367	3.6744747855130826
101112C4_R1_001 - polya	0.011494834930766093	0.013803376513344753	0.015771488000796606	0.017595980541866837	0.020175802356499673	0.022404555635532987	0.024654585795511726	0.027808883395671048	0.03202702504310164	0.03768933498470299	0.04234631230163298	0.04710701441317192	0.051620372783720295	0.05556457458897853	0.059016748522373805	0.06269764892593241	0.0663679108890183	0.07012859959612225	0.07383077688062627	0.07706486278433095	0.08043192919394451	0.08407559505584862	0.08782564532247986	0.09120335017256614	0.09465552410596142	0.09787099273883884	0.10119550538656157	0.10438703752837539	0.10758920811066192	0.11129936422552048	0.11552814431342377	0.11946968650856384	0.12307079860857709	0.12656020708362686	0.13006557321938572	0.13370391986105346	0.1378422732049387	0.14157636581086086	0.14579450745829148	0.14997541456406754	0.15368291106880794	0.1574143440646119	0.1613691843103429	0.16569636997261877	0.16985600019744945	0.1739331825086166	0.17778961717997496	0.1819173320833875	0.1855849344363552	0.1895743496136225	0.19436164782634321	0.1988856446373643	0.20279261190096803	0.2067713886377626	0.2106969731721936	0.21471564406076082	0.21868910157731902	0.22273170895694985	0.227003042806744	0.23131161119819266	0.23555634894680505	0.2393489529753271	0.24313091856337649	0.2472107604846618	0.2512959216261835	0.2553358693956962	0.2591151753736274	0.26307267522947647	0.26686793886811677	0.270737671590066	0.2753308182641597	0.27953034264076304	0.28350911937755763	0.2875198114357703
101112C4_R1_001 - polyg	0.0	0.0	0.0004627721605630033	0.000606391106944625	0.0007446908330898904	0.0009095866604169375	0.0011915053329438245	0.001510658547125206	0.0022234340587969584	0.0029920613829504525	0.004013351668330873	0.004992088191820444	0.005851142259991995	0.006800623072181606	0.007593186887398703	0.008377771872261266	0.009247464380905531	0.010141093380613399	0.011013445499375843	0.01193898982050185	0.012992195427300408	0.014149125828707917	0.015266162078342752	0.01643905014045933	0.017893856875102795	0.01902419117532852	0.020415167267135707	0.02163858792149767	0.022832752864559675	0.02400298131655807	0.025274274953047245	0.02650833404788192	0.027798244955198337	0.029024325219678473	0.030300938076404	0.03169457377832937	0.03297650585529126	0.034356843506625726	0.036428679788686524	0.06968710431650467	0.07829360265892926	0.08057820775044432	0.08231759276773284	0.08387612429698527	0.08545061348694674	0.08707297565903543	0.08883629716738756	0.09049589388113075	0.09253581484177341	0.09417413467457117	0.09586298709961431	0.09760503172702102	0.09949069530080935	0.10157051041322468	0.10352798346020382	0.10560247935238282	0.10775410393798895	0.11000413409796769	0.11243235813586437	0.11509462786416072	0.11775423798233892	0.12032608096661722	0.12337399416204942	0.1262516923099182	0.12942460718090476	0.13315338056659057	0.13696992108617628	0.1406720983706803	0.14500726286331073	0.14974402848378607	0.15466696681253386	0.16002076198042656	0.16617509979389083	0.1726645484822456
