Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
101112C14_R1_001	35.994805934485825	36.045374729419635	36.27107318824415	36.317176703093786	36.325814704236485	36.353367332073375	36.30540354234778	36.358521889058416	36.359796719366294	36.3892299640739	36.377579747775584	36.35567114732932	36.29429253584298	36.251578352134075	36.21796979600158	36.181956661537996	36.15086377562551	36.121570595728215	36.08886491288342	36.051315451715	36.02372311943891	35.9934246923627	35.96537007764405	35.91559752650487	35.879884537139894	35.83755821181785	35.79909848719883	35.74552630394608	35.6907640106033	35.645971482351854	35.58648124795145	35.531344461641595	35.47578584831696	35.39967395123766	35.26298818678653	35.25152017772961	35.18294293809258	35.076384680072614
101112C14_R2_001	35.312902707417194	35.70540699254165	35.835337429776445	35.77406650352075	35.78113782278292	35.764710165484686	35.75968480030153	35.80669586851257	35.78519348757949	35.810979703227815	35.78240425072592	35.760737501250965	35.70495071800765	35.65318566358465	35.610030780191686	35.56830679123861	35.51865830558803	35.46644586877106	35.4364873674199	35.37808798201154	35.327431158156614	35.270298418369094	35.206119359620075	35.160516024926075	35.104054418590906	35.04632085529544	34.97823515400354	34.944429022573686	34.827568311525724	34.79427755416519	34.685696807738054	34.65655344461859	34.51814165810332	34.419622340908646	34.32842569558548	34.222976571496645	34.10173498494948	34.02237973149329
101112C4_R1_001	35.95084976670964	36.01904913831824	36.255260655621555	36.304538443813186	36.31305557925564	36.34541766198143	36.30128563425425	36.35214312447167	36.357201596532036	36.385049512365796	36.37384160681303	36.35121486734822	36.28887025506937	36.24489022937966	36.20994689928823	36.17342800552433	36.13900169300142	36.111480866658425	36.075304626423716	36.037553088477566	36.01057079062976	35.98106916113982	35.956462756841205	35.90741406746516	35.87347076141659	35.82760476363833	35.79115196650508	35.73887199977361	35.68857629368223	35.64380650208716	35.59131942619656	35.53457839966791	35.48374908004086	35.41179105166729	35.284016732564716	35.27285643403305	35.207465929862465	35.108792202959314
101112C4_R2_001	35.641682484254574	35.895433332404245	35.991742761658294	35.92753732656416	35.94896990108591	35.92075925698578	35.92090633342532	35.97105461200863	35.94512883896103	35.972028529318585	35.9465706136061	35.92472522504025	35.87642393929961	35.82511371960943	35.785596179267934	35.74661591208563	35.70239557466409	35.65158828724726	35.62497840928506	35.57336105781843	35.5264249073977	35.47611037126668	35.4187857730859	35.37584965500601	35.32783189434242	35.274237973828164	35.21203890605342	35.18332943611797	35.07560533258212	35.044775291668806	34.9508538305939	34.92110013389541	34.798433808793604	34.713018334075535	34.63233279509917	34.53436298188679	34.42494703652411	34.35554934034222
101112C9_R1_001	36.26290749865311	36.40747736796665	36.62581485720148	36.663399999116265	36.6699914956428	36.68320385680305	36.657964528284076	36.7091585277493	36.71324419726617	36.73188008802457	36.745830596351475	36.732661021020775	36.65110849246985	36.60791024847789	36.57906344944531	36.54728395661797	36.51621543063938	36.48884847166753	36.456348377096845	36.42310344266424	36.39610020635271	36.365683717017326	36.33718165106528	36.290795625671635	36.25906447975395	36.21549695202157	36.17972475455537	36.127831330715814	36.078929541653835	36.033230169549356	35.97988103599474	35.92418310050262	35.876771530028805	35.807460372184984	35.688246323086034	35.67180108835511	35.608033810073806	35.51329890277518
101112C9_R2_001	35.53657180750084	35.968184317042784	36.10254362295532	36.05619185855716	36.08916550712039	36.04519600813599	36.06935141101092	36.12135661687165	36.10457174671694	36.139416429305896	36.12826873768762	36.115039790282616	35.976888172606444	35.912906049108	35.879313428618204	35.84594775623889	35.80766316839522	35.76404122614057	35.74154546080608	35.69037340389726	35.64600613680278	35.59340369680344	35.537029820645465	35.49587249305485	35.44648282698585	35.392394209880976	35.32582046139075	35.294283780840416	35.18998224226414	35.155533269323435	35.05921276444633	35.02418881246475	34.90149739626134	34.81507959080365	34.73087370496078	34.63146946261106	34.51498374839001	34.440968811285714
101112H14_R1_001	36.34773828888523	36.52878841296239	36.74251642887249	36.771979116388216	36.776746058164775	36.789459121638096	36.76712001667661	36.811477555698424	36.81720715539156	36.83506568564886	36.85730026609125	36.845937278728876	36.75226408227284	36.70579578242491	36.67954584741668	36.649232166861566	36.6180158332064	36.5916392213633	36.557439293379836	36.52500341021997	36.498165643080924	36.46635249807955	36.43775364334353	36.389557280054795	36.357818603396495	36.31568725382097	36.27976499403958	36.22325350093962	36.17544196423939	36.1282778666051	36.07742531161237	36.02109480078159	35.970214017716586	35.90063773398585	35.780915339064585	35.76075300022738	35.69246226054597	35.590744622673206
101112H14_R2_001	35.69109810803631	36.10303617381761	36.245576325024366	36.2231842588225	36.24754062248115	36.213358093743764	36.23792479686676	36.2950987947581	36.2874269961562	36.32193959439863	36.31617703507061	36.30643073661773	36.14070773530371	36.073908265862414	36.04197003555178	36.01333955462123	35.97765116307454	35.9351428585101	35.91331403106712	35.8654076050298	35.821621025816754	35.770768320274314	35.716646072719705	35.676256949012085	35.626351545314904	35.57194151121915	35.506394110021844	35.47326446149683	35.37271318606381	35.33529854842649	35.24088129224566	35.201279511307014	35.07818867396183	34.98344819828817	34.88923030219576	34.78143578944267	34.65783278195395	34.57780659490571
101112H4_R1_001	36.224878542557136	36.36166388409173	36.58422576673541	36.62577055718292	36.6351486828289	36.657963668235425	36.63350484510098	36.6793594242931	36.68499917969114	36.70639575922488	36.71751643415432	36.70376074134806	36.62371122298655	36.578417251528236	36.550506564476805	36.516550243337186	36.484122262126796	36.454289328531274	36.42252500569571	36.38889521393592	36.36040213926417	36.33049785885662	36.30657144467898	36.261895111951574	36.22838828206209	36.19055553174279	36.152916002695086	36.10593501380167	36.0567266276902	36.01707311897476	35.96775409146201	35.917085249410846	35.86750616181812	35.80413311089626	35.68484495740201	35.66567940682695	35.59924208528636	35.502377523241556
101112H4_R2_001	35.608505747757455	36.082014522317365	36.24117819578925	36.21106008609337	36.24330476997463	36.21172277318872	36.230010698854585	36.265603076928926	36.25866602998593	36.28341349204321	36.26894086829429	36.25341268545896	36.139130696422164	36.08185468349909	36.04637905955231	36.01445372602866	35.97737445632104	35.93342103001655	35.90999004227389	35.86100719359141	35.819517586598536	35.77250628745101	35.71996131351614	35.67831524606838	35.6325940383288	35.58017350429823	35.519472738824426	35.4888031640907	35.39147141661745	35.357791086652696	35.26808809547086	35.229133633486846	35.11157355510037	35.02184139386206	34.93529233717503	34.83177438402406	34.71384145044965	34.639037390248056
101112H9_R1_001	36.14556346045731	36.25864279576943	36.48440704466741	36.52721837821408	36.53220849985533	36.55262785411601	36.516814072190535	36.56955638503348	36.574771241337295	36.59864948513713	36.604012277989966	36.5868787799717	36.51301021081319	36.4686685230342	36.43887218727296	36.401403259344576	36.3718597190951	36.3401672052742	36.30758195985873	36.2699626683296	36.2438222987082	36.21261026883523	36.18359529914161	36.135771308520155	36.10107325776802	36.05931090630811	36.018904553815204	35.96904502072521	35.91365293542354	35.8700380618515	35.81044563819816	35.75668877641942	35.70300017159772	35.63413266130509	35.50630666294381	35.49220887992131	35.42627907304594	35.32538997170109
101112H9_R2_001	35.51080319455779	35.91636431368477	36.045944450776005	35.996995568151895	36.036428394047235	35.99380952053903	36.012894564380105	36.06227050483037	36.04549177980816	36.073548570133454	36.05613298673658	36.037283129372334	35.92543136584298	35.866087699500426	35.82912054128005	35.793219199590354	35.75204220136897	35.70585453935358	35.68018975826513	35.62934790955194	35.582790798623435	35.53036778250972	35.473595768543746	35.43110710894297	35.38081422834808	35.32595806705262	35.259178957316884	35.226935657670865	35.12114129887237	35.08611917991058	34.98698183155548	34.94875000380841	34.82655372235117	34.7358915870073	34.64982191895207	34.54710025928658	34.43081624486659	34.35706583697989
101112L14_R1_001	35.988628219424605	36.042173747675356	36.27607096752818	36.32802231116372	36.34290129789256	36.367404707163885	36.3241824715051	36.3789910663995	36.38329518195131	36.40535273941068	36.39573840300589	36.375557264334255	36.31790049047895	36.277012720135176	36.24728700141426	36.21279528474629	36.18153814540698	36.15367819493044	36.121928360829116	36.08739311176371	36.06199203623652	36.03447501444199	36.008372037798026	35.96253544388988	35.92869101686768	35.890942439300524	35.853137337554394	35.80229178997797	35.7500905505223	35.70708116895096	35.65042982101966	35.596237985607026	35.54129018110835	35.46357073105267	35.32879809715867	35.31054720484904	35.23236893482128	35.118022861981814
101112L14_R2_001	35.50554523308751	35.74146150957394	35.87202792093764	35.79781986826981	35.83614175653694	35.78738186545887	35.80166723333689	35.87105374636259	35.84557125009681	35.871436308862414	35.850986084579105	35.834074861299925	35.782889447464655	35.733927101995526	35.69571903553111	35.659637618137154	35.611844930179366	35.561551162273204	35.538191426950185	35.483773327590335	35.43671009210577	35.38296751312531	35.32557857064692	35.284048726183514	35.2339192839323	35.18389126746378	35.118118236081884	35.089096676100255	34.97702186559683	34.94871932703617	34.84805975634191	34.82384083886564	34.69431968583092	34.601657826576336	34.521558016666056	34.422526609896515	34.31334529803596	34.24121343239419
101112L4_R1_001	35.98201226811617	36.03761773656769	36.2705065725498	36.31826702067735	36.327938236343684	36.359787346933416	36.318171037776246	36.36529499593949	36.36863305602854	36.397596513085986	36.38742291540824	36.36406436645521	36.30229777166848	36.259302901391514	36.224401137745915	36.187286973592094	36.14035290070783	36.12080578449802	36.07487966076747	36.0370981527045	36.00674224649857	35.97422360423301	35.97355458732581	35.928712662852554	35.89589916540454	35.85399655909343	35.82022653573312	35.77135071267304	35.72070014968507	35.67788229547129	35.62864175883572	35.575250739242605	35.52528432521474	35.453863748786475	35.33196823126839	35.32001596855193	35.25674112312327	35.15638166983973
101112L4_R2_001	35.351043251021295	35.78621728437562	35.92263397456882	35.9008199567219	35.93139860760447	35.92324258123223	35.91774184942964	35.94385622297632	35.9187055392054	35.947338504076995	35.92431298897993	35.89847801683239	35.850904365372045	35.798758088503206	35.75810304541948	35.72123360012826	35.678846617983496	35.6287769499476	35.600186078135984	35.54776734924451	35.50064762719812	35.46315585880433	35.404310715418475	35.35015085670101	35.30864081509323	35.26859096833074	35.214030716137	35.189401031843	35.0822644564861	35.05218361904333	34.95939129681747	34.928107423633946	34.801719080569605	34.71113409696042	34.62635389110123	34.52278767590274	34.406406456485556	34.33149952370496
101112L9_R1_001	36.16384475696726	36.279925178094096	36.50470242946045	36.544815894168615	36.553649392395506	36.57130738289215	36.53797348884309	36.59036502334691	36.5905723673944	36.61407827781255	36.617312565458164	36.600377256438684	36.52638947814361	36.48285195888625	36.45382113185731	36.42027236809314	36.390627241622845	36.36322256954967	36.33217112664265	36.29756473225781	36.270812981724895	36.240490338134876	36.210769789361535	36.16488815403499	36.13097474217213	36.09055330478514	36.050835512145234	36.00038180082394	35.94876264618829	35.904212971217945	35.84593456344011	35.79241514149834	35.74245063997936	35.67158893292089	35.54650032905386	35.53037164324299	35.461976823117574	35.36043098163121
101112L9_R2_001	35.51834174450048	35.89377841049515	36.02962338795308	35.981040596939685	35.98939041315864	35.9547780872641	35.96399998033182	36.02800045236819	36.013557174499994	36.0401426874863	36.02068963375516	36.005199905075145	35.90061513275117	35.84343046223593	35.8074294695103	35.771044874769316	35.730164071458645	35.68192108452427	35.65984155208873	35.60534169196573	35.55951047964744	35.50737373091702	35.448003024759394	35.40411239952082	35.355258529197805	35.300419599964705	35.2314229334628	35.19949299566859	35.093526647410826	35.05799852954459	34.955644657021836	34.92039407791033	34.79528873538506	34.702230822163656	34.61476350693006	34.51065722007324	34.39152709201527	34.31078978362153
101112M14_R1_001	35.99352469441948	36.055168269302364	36.28475354206775	36.332380410421806	36.340173173351886	36.36311528791479	36.31647161204309	36.37531381666203	36.37601277841575	36.403772043381764	36.394594699381194	36.372623247106205	36.31431562801698	36.2734234088616	36.242151465791785	36.20620057267429	36.17698403634817	36.147411510375235	36.11540013421495	36.078476965154415	36.05318462147685	36.02310969643736	35.99504955518622	35.9472277594599	35.91195369178028	35.87028283529601	35.83156196779502	35.778990426963944	35.72348355000444	35.680500694440276	35.62012947037294	35.565668382718485	35.51081132142597	35.43477794995514	35.29973431547531	35.29040002456222	35.2204696158759	35.111478334974336
101112M14_R2_001	35.36905673356892	35.71026004702018	35.82541480818812	35.76628858943854	35.77902373973671	35.74614795343858	35.74718545787004	35.811892270001756	35.78441551381026	35.81252650144246	35.78804111528261	35.76668988055758	35.7166262196972	35.662207985957515	35.62208055268879	35.58142319074741	35.534873962434645	35.48162390670127	35.455149468595756	35.39780855888089	35.34568476944035	35.291585617047915	35.22922301260638	35.184489460368276	35.13289019548024	35.077726333947226	35.008160925384644	34.976914638348205	34.85915185312316	34.830067105851604	34.721306978338205	34.69314684461925	34.557786847097134	34.458843558356456	34.370771669912656	34.26568075587938	34.148562425520744	34.06762308763593
101112M4_R1_001	36.26443508770943	36.44817065208099	36.667746475727846	36.700927947618915	36.70840315781966	36.72351012061443	36.704575790932466	36.75002385987255	36.75537485198092	36.773541004617165	36.79236090424293	36.77880117510075	36.6817823316684	36.63218431577159	36.60457928947922	36.5696326250137	36.5367117434859	36.50685462640631	36.47174487667028	36.436450033803965	36.40765267898649	36.376125343791706	36.3487196968128	36.30060337764952	36.26692530678389	36.225390365088764	36.18756656498892	36.136287678523885	36.08516029481448	36.04152422435407	35.98860734749972	35.93604987467687	35.88284279688427	35.8157673067349	35.69699939865011	35.677882636247446	35.60982842899624	35.51322226267511
