"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"35","Montipora_capitata_HIv3___RNAseq.g49676.t1",64.934372666008,3.93871549003116,1.06789180235471,29.7746735686724,4.3381164100427e-05,0.0181694775640622
"36","Montipora_capitata_HIv3___RNAseq.g49798.t1",1938.33691601661,-0.0774511240007018,1.04060196616784,27.2150646609836,0.000131970866757427,0.0414553485201766
"37","Montipora_capitata_HIv3___RNAseq.g39019.t1",6712.10141165226,0.424759502262554,1.07656021369492,31.2913468051404,2.2300145829348e-05,0.00966211490847439
"38","Montipora_capitata_HIv3___RNAseq.g39262.t1",65.1204949666541,0.505121787701444,0.460930330518208,35.9046686858966,2.87675642183566e-06,0.001721259259065
"39","Montipora_capitata_HIv3___RNAseq.g39743.t1",72.6538046679283,-0.204256911096139,0.897576255723139,28.5441747431233,7.41884105854508e-05,0.0282477993638239
"40","Montipora_capitata_HIv3___RNAseq.g15918.t2",81.9700340743802,0.745069354222537,0.82089192585512,26.7878605904451,0.000158675508728541,0.0463664597017236
"41","Montipora_capitata_HIv3___RNAseq.g18178.t1",79.4910092257589,-0.0581421833880824,0.78505059691696,35.1925829128778,3.95461702050506e-06,0.00225862558466573
"42","Montipora_capitata_HIv3___RNAseq.g35580.t1",3967.36224822694,0.637042523952261,0.946303370616355,33.4333915084153,8.65263061833058e-06,0.00418155014305091
"43","Montipora_capitata_HIv3___RNAseq.g7741.t1",2809.97516157454,0.698997012367574,1.00141281487359,27.5888873689605,0.000112278395448871,0.0377570346606617
"44","Montipora_capitata_HIv3___RNAseq.g12501.t1",33.2495166283178,-2.01251260776111,0.858585517147616,36.7932813575349,1.93204089709559e-06,0.00127768915115822
