category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,bh_adjust
GO:0002376,3.887506167252691e-10,1,4,4,immune system process,BP,2.770102562110425e-9
GO:0045321,3.887506167252691e-10,1,4,4,leukocyte activation,BP,2.770102562110425e-9
GO:0007049,4.048564487071684e-10,1,4,4,cell cycle,BP,2.8549721590179077e-9
GO:0022402,4.048564487071684e-10,1,4,4,cell cycle process,BP,2.8549721590179077e-9
GO:0032879,4.138397118578586e-10,1,4,4,regulation of localization,BP,2.90327756617807e-9
GO:0008283,4.362687494952467e-10,1,4,4,cell population proliferation,BP,3.044932143912978e-9
GO:0070887,4.4530836604508055e-10,1,4,4,cellular response to chemical stimulus,BP,3.0609327585219933e-9
GO:0071310,4.4530836604508055e-10,1,4,4,cellular response to organic substance,BP,3.0609327585219933e-9
GO:1901700,4.4530836604508055e-10,1,4,4,response to oxygen-containing compound,BP,3.0609327585219933e-9
GO:0010605,6.338659404513175e-10,1,4,4,negative regulation of macromolecule metabolic process,BP,4.313457724771215e-9
GO:0051172,6.338659404513175e-10,1,4,4,negative regulation of nitrogen compound metabolic process,BP,4.313457724771215e-9
GO:0006511,2.0445852338375063e-8,1,3,3,ubiquitin-dependent protein catabolic process,BP,1.3314260781114098e-7
GO:0016567,2.0445852338375063e-8,1,3,3,protein ubiquitination,BP,1.3314260781114098e-7
GO:0019941,2.0445852338375063e-8,1,3,3,modification-dependent protein catabolic process,BP,1.3314260781114098e-7
GO:0030163,2.0445852338375063e-8,1,3,3,protein catabolic process,BP,1.3314260781114098e-7
GO:0032446,2.0445852338375063e-8,1,3,3,protein modification by small protein conjugation,BP,1.3314260781114098e-7
GO:0043632,2.0445852338375063e-8,1,3,3,modification-dependent macromolecule catabolic process,BP,1.3314260781114098e-7
GO:0051603,2.0445852338375063e-8,1,3,3,proteolysis involved in protein catabolic process,BP,1.3314260781114098e-7
GO:0070647,2.0445852338375063e-8,1,3,3,protein modification by small protein conjugation or removal,BP,1.3314260781114098e-7
GO:0051960,2.816291702357101e-8,1,3,3,regulation of nervous system development,BP,1.8165748847905282e-7
GO:2000026,2.816291702357101e-8,1,3,3,regulation of multicellular organismal development,BP,1.8165748847905282e-7
GO:0030030,3.778722220967894e-8,1,3,3,cell projection organization,BP,2.3920190431336296e-7
GO:0120036,3.778722220967894e-8,1,3,3,plasma membrane bounded cell projection organization,BP,2.3920190431336296e-7
GO:0051641,4.165388846027432e-8,1,3,3,cellular localization,BP,2.6204148173562176e-7
GO:0044087,4.963106912395439e-8,1,3,3,regulation of cellular component biogenesis,BP,3.042697526022609e-7
GO:0051129,4.963106912395439e-8,1,3,3,negative regulation of cellular component organization,BP,3.042697526022609e-7
GO:0006811,5.177860360780299e-8,1,3,3,ion transport,BP,3.1601201574089626e-7
GO:0051240,5.704703947345132e-8,1,3,3,positive regulation of multicellular organismal process,BP,3.4661169965788946e-7
GO:0043603,5.932622679163266e-8,1,3,3,cellular amide metabolic process,BP,3.5885775405960913e-7
GO:0060429,6.09524458078446e-8,1,3,3,epithelium development,BP,3.6677523786719565e-7
GO:0006351,6.748968935465945e-8,1,3,3,DNA-templated transcription,BP,3.6677523786719565e-7
GO:0006366,6.748968935465945e-8,1,3,3,transcription by RNA polymerase II,BP,3.6677523786719565e-7
GO:0008284,6.748968935465945e-8,1,3,3,positive regulation of cell population proliferation,BP,3.6677523786719565e-7
GO:0018130,6.748968935465945e-8,1,3,3,heterocycle biosynthetic process,BP,3.6677523786719565e-7
GO:0019438,6.748968935465945e-8,1,3,3,aromatic compound biosynthetic process,BP,3.6677523786719565e-7
GO:0032774,6.748968935465945e-8,1,3,3,RNA biosynthetic process,BP,3.6677523786719565e-7
GO:0034654,6.748968935465945e-8,1,3,3,nucleobase-containing compound biosynthetic process,BP,3.6677523786719565e-7
GO:0035270,6.748968935465945e-8,1,3,3,endocrine system development,BP,3.6677523786719565e-7
GO:0042127,6.748968935465945e-8,1,3,3,regulation of cell population proliferation,BP,3.6677523786719565e-7
GO:0097659,6.748968935465945e-8,1,3,3,nucleic acid-templated transcription,BP,3.6677523786719565e-7
GO:1901362,6.748968935465945e-8,1,3,3,organic cyclic compound biosynthetic process,BP,3.6677523786719565e-7
GO:0009790,6.791135925241241e-8,1,3,3,embryo development,BP,3.6677523786719565e-7
GO:0030111,6.791135925241241e-8,1,3,3,regulation of Wnt signaling pathway,BP,3.6677523786719565e-7
GO:0060828,6.791135925241241e-8,1,3,3,regulation of canonical Wnt signaling pathway,BP,3.6677523786719565e-7
GO:0019220,6.96849020716964e-8,1,3,3,regulation of phosphate metabolic process,BP,3.7339036110070393e-7
GO:0051174,6.96849020716964e-8,1,3,3,regulation of phosphorus metabolic process,BP,3.7339036110070393e-7
GO:0003008,7.505710397017548e-8,1,3,3,system process,BP,3.913897260667005e-7
GO:1902531,7.87018386737236e-8,1,3,3,regulation of intracellular signal transduction,BP,4.042007639054257e-7
GO:0000278,8.157140987161882e-8,1,3,3,mitotic cell cycle,BP,4.111803290195304e-7
GO:0010564,8.157140987161882e-8,1,3,3,regulation of cell cycle process,BP,4.111803290195304e-7
GO:1901987,8.157140987161882e-8,1,3,3,regulation of cell cycle phase transition,BP,4.111803290195304e-7
GO:1901990,8.157140987161882e-8,1,3,3,regulation of mitotic cell cycle phase transition,BP,4.111803290195304e-7
GO:1903047,8.157140987161882e-8,1,3,3,mitotic cell cycle process,BP,4.111803290195304e-7
GO:0045595,8.799000628461508e-8,1,3,3,regulation of cell differentiation,BP,4.317231857763045e-7
GO:0007165,8.818445675665881e-8,1,3,3,signal transduction,BP,4.317231857763045e-7
GO:0009967,8.818445675665881e-8,1,3,3,positive regulation of signal transduction,BP,4.317231857763045e-7
GO:0023052,8.818445675665881e-8,1,3,3,signaling,BP,4.317231857763045e-7
GO:0035556,8.818445675665881e-8,1,3,3,intracellular signal transduction,BP,4.317231857763045e-7
GO:0048584,8.818445675665881e-8,1,3,3,positive regulation of response to stimulus,BP,4.317231857763045e-7
GO:0031396,9.156363180478966e-8,1,3,3,regulation of protein ubiquitination,BP,4.4506465316542403e-7
GO:1903320,9.156363180478966e-8,1,3,3,regulation of protein modification by small protein conjugation or removal,BP,4.4506465316542403e-7
GO:0009628,1.0036222953359609e-7,1,3,3,response to abiotic stimulus,BP,4.710103255007734e-7
GO:0019725,1.0036222953359609e-7,1,3,3,cellular homeostasis,BP,4.710103255007734e-7
GO:0031400,1.0036222953359609e-7,1,3,3,negative regulation of protein modification process,BP,4.710103255007734e-7
GO:0042592,1.0036222953359609e-7,1,3,3,homeostatic process,BP,4.710103255007734e-7
